Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																				
Дата голосования: 07.12.2003 0:00:00																																																				
																																																				
Наименование Избирательной комиссии:    Глазовская городская																																																				
																																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																				
																																																				
		Сумма	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1226	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	25	90	100	220	20	20	21	20	20	20	20	20	20	20	20	20	20	20	0	70	20	20	20	0	0	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	693	8	7	10	8	10	3	4	6	7	13	5	16	13	8	8	9	6	6	12	17	69	78	193	2	10	4	10	8	1	5	8	3	12	11	5	8	3	0	49	2	16	20	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	245	0	2	0	2	4	5	3	3	2	1	0	2	1	3	1	0	8	3	3	2	5	6	5	2	0	1	6	1	0	1	5	2	9	4	4	1	1	1	1	8	4	7	0	14	112					
14	Число погашенных открепительных удостоверений	533	12	13	10	12	10	17	16	14	13	7	15	4	7	12	12	11	14	14	8	8	21	22	27	18	10	17	10	12	19	15	12	17	8	9	15	12	17	0	21	18	4	0	0	0	0					
15	Число открепительных удостоверений выданных ТИК	76	2	3	0	1	3	2	2	2	1	5	1	0	1	8	1	2	0	2	2	2	0	2	1	1	0	0	0	2	2	0	1	1	0	3	1	2	4	0	4	5	6	1	0	0	0					
16	Число утраченных бюллетеней	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
18	"1. ""ЕДИНЕНИЕ"""	689	22	24	19	19	18	12	16	11	8	27	11	18	17	19	12	8	16	20	20	11	15	21	10	12	12	15	15	9	21	26	21	12	22	13	12	20	15	8	18	15	19	15	4	6	5					
		1.54%	1.72%	2.19%	2.20%	2.10%	1.84%	1.26%	1.60%	1.14%	0.70%	2.55%	0.94%	1.58%	1.57%	1.77%	1.14%	0.84%	1.47%	1.85%	1.77%	1.12%	1.65%	1.67%	0.84%	1.23%	1.03%	1.37%	1.43%	0.9%	2.04%	2.43%	1.79%	0.89%	1.72%	1.03%	1.04%	1.76%	1.75%	2.99%	1.52%	1.67%	2.06%	1.31%	2.53%	4.65%	3.37%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1517	27	17	27	24	40	40	27	38	44	41	38	63	45	35	37	25	31	38	33	29	25	45	60	45	55	50	27	28	42	44	34	52	47	43	37	48	19	0	38	19	22	28	5	2	3					
		3.39%	2.11%	1.55%	3.12%	2.65%	4.09%	4.20%	2.71%	3.95%	3.87%	3.88%	3.25%	5.55%	4.16%	3.26%	3.53%	2.64%	2.85%	3.52%	2.93%	2.95%	2.75%	3.58%	5.06%	4.64%	4.72%	4.57%	2.59%	2.8%	4.08%	4.11%	2.90%	3.86%	3.68%	3.42%	3.23%	4.22%	2.22%	0.0%	3.20%	2.12%	2.39%	2.45%	3.16%	1.55%	2.02%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1045	25	11	15	33	35	34	26	14	28	21	31	32	28	36	28	40	31	32	28	22	16	19	11	34	30	21	33	21	28	28	19	35	16	25	23	20	20	8	23	20	16	21	2	4	2					
		2.34%	1.95%	1.00%	1.73%	3.65%	3.58%	3.57%	2.61%	1.45%	2.46%	1.98%	2.65%	2.81%	2.59%	3.35%	2.67%	4.23%	2.85%	2.96%	2.49%	2.24%	1.76%	1.51%	0.92%	3.51%	2.57%	1.92%	3.16%	2.1%	2.72%	2.61%	1.62%	2.60%	1.25%	1.99%	2.01%	1.76%	2.34%	2.99%	1.94%	2.23%	1.74%	1.83%	1.26%	3.10%	1.35%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1451	26	16	16	26	14	31	32	28	57	33	46	27	38	41	35	44	39	36	39	22	37	31	29	37	35	45	36	36	62	37	44	52	41	65	44	51	16	0	24	29	14	30	3	3	4					
		3.24%	2.03%	1.46%	1.85%	2.87%	1.43%	3.25%	3.21%	2.91%	5.02%	3.12%	3.94%	2.37%	3.51%	3.82%	3.34%	4.66%	3.59%	3.33%	3.46%	2.24%	4.07%	2.47%	2.44%	3.82%	3.00%	4.11%	3.45%	3.6%	6.02%	3.46%	3.76%	3.86%	3.21%	5.17%	3.84%	4.48%	1.87%	0.0%	2.02%	3.24%	1.52%	2.62%	1.89%	2.32%	2.70%					
22	"5. ""За Русь Святую"""	160	4	8	1	8	4	7	3	4	3	3	3	7	6	3	2	7	3	6	5	4	5	4	2	3	2	4	3	0	0	2	0	4	7	4	2	5	2	1	4	3	3	2	0	2	5					
		0.35%	0.31%	0.73%	0.11%	0.88%	0.40%	0.73%	0.30%	0.41%	0.26%	0.28%	0.25%	0.61%	0.55%	0.27%	0.19%	0.74%	0.27%	0.55%	0.44%	0.40%	0.55%	0.31%	0.16%	0.30%	0.17%	0.36%	0.28%	0.0%	0.0%	0.18%	0.0%	0.29%	0.54%	0.31%	0.17%	0.44%	0.23%	0.37%	0.33%	0.33%	0.32%	0.17%	0.0%	1.55%	3.37%					
23	"6. ""Объединенная Российская партия ""Русь"""	65	1	2	1	0	2	1	2	2	0	0	1	4	2	2	1	3	3	3	2	2	3	0	3	1	2	3	1	0	2	2	1	2	0	0	2	0	0	0	2	0	0	5	1	0	1					
		0.14%	0.07%	0.18%	0.11%	0.0%	0.20%	0.10%	0.20%	0.20%	0.0%	0.0%	0.08%	0.35%	0.18%	0.18%	0.09%	0.31%	0.27%	0.27%	0.17%	0.20%	0.33%	0.0%	0.25%	0.10%	0.17%	0.27%	0.09%	0.0%	0.19%	0.18%	0.08%	0.14%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.43%	0.63%	0.0%	0.67%					
24	"7. ""Новый курс - Автомобильная Россия"""	320	6	4	5	5	3	4	11	5	7	6	5	8	4	6	14	11	9	14	12	3	13	5	3	5	10	11	7	5	10	4	8	10	9	7	7	15	11	0	7	9	10	9	0	2	1					
		0.71%	0.46%	0.36%	0.57%	0.55%	0.30%	0.42%	1.10%	0.52%	0.61%	0.56%	0.42%	0.70%	0.37%	0.55%	1.33%	1.16%	0.82%	1.29%	1.06%	0.30%	1.43%	0.39%	0.25%	0.51%	0.85%	1.00%	0.67%	0.5%	0.97%	0.37%	0.68%	0.74%	0.70%	0.55%	0.61%	1.32%	1.28%	0.0%	0.59%	1.00%	1.08%	0.78%	0.0%	1.55%	0.67%					
25	"8. ""Народно-республиканская партия России"""	43	1	2	2	1	0	3	1	0	0	1	2	1	0	2	3	2	1	0	0	2	1	1	0	2	4	1	0	0	2	0	0	1	1	0	0	0	0	0	1	1	0	3	0	1	0					
		0.09%	0.07%	0.18%	0.23%	0.11%	0.0%	0.31%	0.10%	0.0%	0.0%	0.09%	0.17%	0.08%	0.0%	0.18%	0.28%	0.21%	0.09%	0.0%	0.0%	0.20%	0.11%	0.07%	0.0%	0.20%	0.34%	0.09%	0.0%	0.0%	0.19%	0.0%	0.0%	0.07%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.11%	0.0%	0.26%	0.0%	0.77%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	143	4	4	3	2	1	6	2	1	5	0	5	4	5	6	2	2	4	1	5	2	3	6	8	5	1	3	4	1	2	5	5	4	2	3	3	3	4	3	3	3	2	3	3	0	0					
		0.32%	0.31%	0.36%	0.34%	0.22%	0.10%	0.63%	0.20%	0.10%	0.44%	0.0%	0.42%	0.35%	0.46%	0.55%	0.19%	0.21%	0.36%	0.09%	0.44%	0.20%	0.33%	0.47%	0.67%	0.51%	0.08%	0.27%	0.38%	0.1%	0.19%	0.46%	0.42%	0.29%	0.15%	0.23%	0.26%	0.26%	0.46%	1.12%	0.25%	0.33%	0.21%	0.26%	1.89%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1572	47	50	34	28	30	32	41	23	33	36	41	55	28	33	41	25	39	51	35	44	29	70	25	21	39	37	36	39	36	35	34	70	46	30	46	37	34	4	34	30	33	46	5	7	3					
		3.52%	3.67%	4.57%	3.93%	3.09%	3.07%	3.36%	4.12%	2.39%	2.90%	3.40%	3.51%	4.84%	2.59%	3.07%	3.91%	2.64%	3.59%	4.73%	3.11%	4.48%	3.19%	5.58%	2.10%	2.16%	3.35%	3.38%	3.45%	3.9%	3.49%	3.27%	2.90%	5.20%	3.61%	2.39%	4.02%	3.25%	3.98%	1.49%	2.87%	3.35%	3.59%	4.02%	3.16%	5.42%	2.02%					
28	"11. ""Истинные патриоты России"""	49	0	1	2	0	0	0	0	3	1	0	4	1	1	1	0	0	0	1	2	0	0	0	2	1	0	1	0	2	1	0	4	2	2	1	3	0	2	0	4	3	1	2	0	0	1					
		0.10%	0.0%	0.09%	0.23%	0.0%	0.0%	0.0%	0.0%	0.31%	0.08%	0.0%	0.34%	0.08%	0.09%	0.09%	0.0%	0.0%	0.0%	0.09%	0.17%	0.0%	0.0%	0.0%	0.16%	0.10%	0.0%	0.09%	0.0%	0.2%	0.09%	0.0%	0.34%	0.14%	0.15%	0.07%	0.26%	0.0%	0.23%	0.0%	0.33%	0.33%	0.10%	0.17%	0.0%	0.0%	0.67%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	339	11	9	5	9	7	15	4	8	11	2	7	5	12	5	7	4	7	7	5	6	7	6	8	7	11	19	8	13	5	11	12	10	8	11	13	9	5	1	9	3	5	10	1	1	0					
		0.75%	0.86%	0.82%	0.57%	0.99%	0.71%	1.57%	0.40%	0.83%	0.96%	0.18%	0.60%	0.44%	1.11%	0.46%	0.66%	0.42%	0.64%	0.64%	0.44%	0.61%	0.77%	0.47%	0.67%	0.72%	0.94%	1.73%	0.76%	1.3%	0.48%	1.02%	1.02%	0.74%	0.62%	0.87%	1.13%	0.79%	0.58%	0.37%	0.76%	0.33%	0.54%	0.87%	0.63%	0.77%	0.0%					
30	"13. ""Демократическая партия России"""	111	7	1	2	2	2	3	2	3	0	0	4	4	5	1	2	5	3	3	0	5	4	7	1	1	5	3	3	0	6	2	0	0	2	0	5	2	8	0	1	3	2	2	0	0	0					
		0.24%	0.54%	0.09%	0.23%	0.22%	0.20%	0.31%	0.20%	0.31%	0.0%	0.0%	0.34%	0.35%	0.46%	0.09%	0.19%	0.52%	0.27%	0.27%	0.0%	0.50%	0.44%	0.55%	0.08%	0.10%	0.42%	0.27%	0.28%	0.0%	0.58%	0.18%	0.0%	0.0%	0.15%	0.0%	0.43%	0.17%	0.93%	0.0%	0.08%	0.33%	0.21%	0.17%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	76	1	2	2	2	1	1	1	0	2	4	3	2	1	5	1	0	3	2	1	4	0	0	2	3	1	0	2	2	1	2	2	2	3	1	2	1	1	3	1	4	0	4	0	1	0					
		0.17%	0.07%	0.18%	0.23%	0.22%	0.10%	0.10%	0.10%	0.0%	0.17%	0.37%	0.25%	0.17%	0.09%	0.46%	0.09%	0.0%	0.27%	0.18%	0.08%	0.40%	0.0%	0.0%	0.16%	0.30%	0.08%	0.0%	0.19%	0.2%	0.09%	0.18%	0.17%	0.14%	0.23%	0.07%	0.17%	0.08%	0.11%	1.12%	0.08%	0.44%	0.0%	0.35%	0.0%	0.77%	0.0%					
32	"15. ""Партия СЛОН"""	58	1	0	3	1	3	1	1	0	1	2	3	0	5	2	2	0	0	0	2	1	1	4	1	1	1	1	1	2	0	2	1	2	1	1	1	8	0	1	0	0	0	1	0	0	0					
		0.12%	0.07%	0.0%	0.34%	0.11%	0.30%	0.10%	0.10%	0.0%	0.08%	0.18%	0.25%	0.0%	0.46%	0.18%	0.19%	0.0%	0.0%	0.0%	0.17%	0.10%	0.11%	0.31%	0.08%	0.10%	0.08%	0.09%	0.09%	0.2%	0.0%	0.18%	0.08%	0.14%	0.07%	0.07%	0.08%	0.70%	0.0%	0.37%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2961	48	53	55	62	73	55	67	56	93	66	102	104	81	87	68	58	99	80	78	73	57	71	44	76	94	93	56	76	76	69	74	102	103	87	80	78	66	4	39	39	42	55	15	5	2					
		6.63%	3.75%	4.84%	6.37%	6.85%	7.47%	5.77%	6.74%	5.83%	8.19%	6.25%	8.74%	9.16%	7.49%	8.10%	6.50%	6.14%	9.11%	7.42%	6.93%	7.44%	6.27%	5.66%	3.71%	7.85%	8.08%	8.50%	5.37%	7.6%	7.38%	6.45%	6.32%	7.58%	8.08%	6.93%	6.99%	6.86%	7.72%	1.49%	3.29%	4.36%	4.57%	4.81%	9.49%	3.87%	1.35%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	64	2	3	0	1	0	4	0	3	1	1	0	2	1	1	0	2	3	1	1	2	3	2	0	2	1	1	0	3	0	1	2	0	1	0	1	2	2	1	4	1	3	3	0	1	2					
		0.14%	0.15%	0.27%	0.0%	0.11%	0.0%	0.42%	0.0%	0.31%	0.08%	0.09%	0.0%	0.17%	0.09%	0.09%	0.0%	0.21%	0.27%	0.09%	0.08%	0.20%	0.33%	0.15%	0.0%	0.20%	0.08%	0.09%	0.0%	0.3%	0.0%	0.09%	0.17%	0.0%	0.07%	0.0%	0.08%	0.17%	0.23%	0.37%	0.33%	0.11%	0.32%	0.26%	0.0%	0.77%	1.35%					
35	"18. ""ЛДПР"""	6244	210	153	154	153	144	130	138	158	154	166	128	152	128	154	130	131	127	147	121	122	122	151	108	132	152	134	141	167	141	160	184	184	156	170	156	163	115	11	195	153	166	192	24	17	50					
		13.98%	16.43%	13.98%	17.84%	16.92%	14.73%	13.65%	13.88%	16.45%	13.56%	15.71%	10.97%	13.39%	11.85%	14.35%	12.42%	13.87%	11.69%	13.63%	10.76%	12.43%	13.42%	12.04%	9.11%	13.63%	13.06%	12.25%	13.53%	16.7%	13.70%	14.96%	15.72%	13.69%	12.24%	13.54%	13.63%	14.34%	13.46%	4.11%	16.46%	17.11%	18.06%	16.81%	15.18%	13.17%	33.78%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	711	20	26	13	20	18	22	23	16	15	16	19	18	14	20	19	16	24	18	19	23	6	10	17	20	12	18	21	17	20	20	11	18	21	13	15	16	16	3	15	9	19	9	3	3	0					
		1.59%	1.56%	2.37%	1.50%	2.21%	1.84%	2.31%	2.31%	1.66%	1.32%	1.51%	1.62%	1.58%	1.29%	1.86%	1.81%	1.69%	2.20%	1.66%	1.69%	2.34%	0.66%	0.79%	1.43%	2.06%	1.03%	1.64%	2.01%	1.7%	1.94%	1.87%	0.94%	1.33%	1.64%	1.03%	1.31%	1.40%	1.87%	1.12%	1.26%	1.00%	2.06%	0.78%	1.89%	2.32%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	19114	594	457	350	338	414	387	410	441	478	454	491	440	441	421	463	381	463	418	509	403	406	579	660	389	494	440	448	436	399	458	497	558	578	525	461	452	385	177	565	374	421	499	65	57	38					
		42.80%	46.47%	41.77%	40.55%	37.38%	42.37%	40.65%	41.24%	45.93%	42.11%	42.99%	42.10%	38.76%	40.83%	39.23%	44.26%	40.36%	42.63%	38.77%	45.28%	41.08%	44.66%	46.17%	55.69%	40.18%	42.47%	40.25%	42.99%	43.6%	38.77%	42.84%	42.47%	41.51%	45.36%	41.83%	40.29%	39.78%	45.08%	66.29%	47.71%	41.83%	45.81%	43.69%	41.13%	44.18%	25.67%					
38	"21. ""Российская Конституционно-демократическая партия"""	61	1	6	0	4	0	2	1	1	0	1	0	2	0	1	0	0	1	2	0	1	0	0	3	1	1	7	0	1	1	2	1	2	6	1	0	0	2	0	2	4	3	0	0	0	1					
		0.13%	0.07%	0.54%	0.0%	0.44%	0.0%	0.21%	0.10%	0.10%	0.0%	0.09%	0.0%	0.17%	0.0%	0.09%	0.0%	0.0%	0.09%	0.18%	0.0%	0.10%	0.0%	0.0%	0.25%	0.10%	0.08%	0.64%	0.0%	0.1%	0.09%	0.18%	0.08%	0.14%	0.47%	0.07%	0.0%	0.0%	0.23%	0.0%	0.16%	0.44%	0.32%	0.0%	0.0%	0.0%	0.67%					
39	"22. ""Развитие предпринимательства"""	119	3	6	0	0	3	1	5	2	4	1	5	3	4	2	5	1	6	3	2	3	2	4	7	2	1	2	0	3	5	5	5	1	3	3	1	1	2	2	2	0	3	5	0	1	0					
		0.26%	0.23%	0.54%	0.0%	0.0%	0.30%	0.10%	0.50%	0.20%	0.35%	0.09%	0.42%	0.26%	0.37%	0.18%	0.47%	0.10%	0.55%	0.27%	0.17%	0.30%	0.22%	0.31%	0.59%	0.20%	0.08%	0.18%	0.0%	0.3%	0.48%	0.46%	0.42%	0.07%	0.23%	0.23%	0.08%	0.08%	0.23%	0.74%	0.16%	0.0%	0.32%	0.43%	0.0%	0.77%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4816	117	137	92	107	115	88	130	93	134	105	149	123	146	102	110	109	114	123	137	139	93	133	102	116	131	106	124	93	97	101	119	137	118	155	148	121	88	13	117	105	82	122	13	7	5					
		10.78%	9.15%	12.52%	10.66%	11.83%	11.77%	9.24%	13.07%	9.68%	11.80%	9.94%	12.77%	10.83%	13.51%	9.50%	10.51%	11.54%	10.49%	11.41%	12.18%	14.16%	10.23%	10.60%	8.60%	11.98%	11.26%	9.69%	11.90%	9.3%	9.42%	9.44%	10.17%	10.19%	9.26%	12.35%	12.93%	10.65%	10.30%	4.86%	9.88%	11.74%	8.92%	10.68%	8.22%	5.42%	3.37%					
																																																				
41	Против всех	2191	69	73	40	46	35	49	36	35	37	58	43	50	55	57	42	51	37	45	57	35	47	72	73	34	57	57	55	38	53	44	75	67	69	89	63	68	37	9	56	51	42	55	7	5	18					
		4.90%	5.39%	6.67%	4.63%	5.08%	3.58%	5.14%	3.62%	3.64%	3.25%	5.49%	3.68%	4.40%	5.09%	5.31%	4.01%	5.40%	3.40%	4.17%	5.07%	3.56%	5.17%	5.74%	6.16%	3.51%	4.90%	5.21%	5.27%	3.8%	5.15%	4.11%	6.41%	4.98%	5.41%	7.09%	5.50%	5.98%	4.33%	3.37%	4.72%	5.70%	4.57%	4.81%	4.43%	3.87%	12.16%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
