Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Киренская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	270	15	15	15	15	15	14	6	14	6	14	3	6	4	6	6	6	6	6	4	14	14	6	4	3	3	4	4	4	6	6	4	3	5	4	3	7					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	53	9	2	3	9	3	0	2	2	0	4	0	3	0	0	1	0	2	6	0	0	1	0	2	0	0	0	1	0	1	0	0	0	0	2	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	45	2	2	6	1	2	3	1	0	0	3	0	1	1	1	3	0	3	2	3	0	2	0	1	1	2	0	1	1	1	0	1	0	1	0	0	0					
14	Число погашенных открепительных удостоверений	217	6	13	12	6	12	14	4	12	6	10	3	3	4	6	5	6	4	0	4	14	13	6	2	3	3	4	3	4	5	6	4	3	5	2	3	7					
15	Число открепительных удостоверений выданных ТИК	5	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	"1. ""ЕДИНЕНИЕ"""	123	3	8	7	13	9	6	4	3	0	8	2	6	1	5	6	3	2	4	1	11	3	1	0	2	3	1	3	2	1	1	0	0	3	0	1	0					
		1.33%	0.41%	1.93%	1.62%	1.26%	1.53%	2.05%	1.74%	0.61%	0.0%	0.98%	6.25%	1.57%	2.43%	2.04%	2.25%	2.63%	2.43%	0.99%	1.35%	1.59%	0.97%	1.08%	0.0%	1.06%	3.65%	1.81%	4.10%	0.89%	0.44%	1.53%	0.0%	0.0%	4.83%	0.0%	0.63%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	191	13	14	12	23	21	6	2	10	0	20	0	1	2	1	7	2	2	13	0	18	9	0	0	5	0	1	0	3	0	1	0	0	1	1	3	0					
		2.07%	1.81%	3.38%	2.78%	2.24%	3.58%	2.05%	0.87%	2.04%	0.0%	2.46%	0.0%	0.26%	4.87%	0.40%	2.63%	1.75%	2.43%	3.24%	0.0%	2.61%	2.93%	0.0%	0.0%	2.67%	0.0%	1.81%	0.0%	1.34%	0.0%	1.53%	0.0%	0.0%	1.61%	0.84%	1.89%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	297	30	14	12	29	23	12	8	10	1	23	1	10	2	15	7	6	2	14	1	30	12	2	1	1	1	2	0	6	12	0	2	0	2	1	5	0					
		3.23%	4.18%	3.38%	2.78%	2.82%	3.92%	4.10%	3.49%	2.04%	1.35%	2.83%	3.12%	2.63%	4.87%	6.14%	2.63%	5.26%	2.43%	3.49%	1.35%	4.35%	3.90%	2.17%	1.85%	0.53%	1.21%	3.63%	0.0%	2.69%	5.33%	0.0%	4.54%	0.0%	3.22%	0.84%	3.16%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	373	36	17	27	56	33	6	4	30	1	65	1	0	2	3	5	0	1	17	0	26	21	2	0	2	3	0	0	5	1	0	2	0	0	0	1	6					
		4.05%	5.02%	4.10%	6.26%	5.46%	5.63%	2.05%	1.74%	6.12%	1.35%	8.01%	3.12%	0.0%	4.87%	1.22%	1.87%	0.0%	1.21%	4.23%	0.0%	3.77%	6.84%	2.17%	0.0%	1.06%	3.65%	0.0%	0.0%	2.24%	0.44%	0.0%	4.54%	0.0%	0.0%	0.0%	0.63%	13.95%					
22	"5. ""За Русь Святую"""	28	3	2	1	0	0	1	1	0	0	1	1	0	0	4	0	0	0	5	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	0	2	2					
		0.30%	0.41%	0.48%	0.23%	0.0%	0.0%	0.34%	0.43%	0.0%	0.0%	0.12%	3.12%	0.0%	0.0%	1.63%	0.0%	0.0%	0.0%	1.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.21%	0.0%	0.0%	0.44%	0.0%	1.53%	2.27%	0.0%	1.61%	0.0%	1.26%	4.65%					
23	"6. ""Объединенная Российская партия ""Русь"""	24	1	0	1	3	1	1	0	1	0	2	0	0	1	2	0	1	0	0	0	6	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0					
		0.26%	0.13%	0.0%	0.23%	0.29%	0.17%	0.34%	0.0%	0.20%	0.0%	0.24%	0.0%	0.0%	2.43%	0.81%	0.0%	0.87%	0.0%	0.0%	0.0%	0.87%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	2.27%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	47	1	0	2	7	1	2	0	10	0	4	0	2	0	0	5	3	0	1	0	3	2	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0					
		0.51%	0.13%	0.0%	0.46%	0.68%	0.17%	0.68%	0.0%	2.04%	0.0%	0.49%	0.0%	0.52%	0.0%	0.0%	1.87%	2.63%	0.0%	0.24%	0.0%	0.43%	0.65%	0.0%	0.0%	0.53%	0.0%	1.81%	0.0%	0.44%	0.0%	1.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.87%	0.0%	0.0%	1.35%	0.14%	0.32%	1.08%	0.0%	0.0%	1.21%	1.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	13	1	0	1	2	1	0	0	0	0	1	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0					
		0.14%	0.13%	0.0%	0.23%	0.19%	0.17%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.40%	0.0%	0.87%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	1.61%	0.84%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	317	22	6	9	25	9	3	11	18	4	20	1	34	1	9	21	3	2	5	0	29	7	0	1	13	5	0	3	5	23	9	13	0	1	2	2	1					
		3.44%	3.06%	1.44%	2.08%	2.43%	1.53%	1.02%	4.80%	3.67%	5.40%	2.46%	3.12%	8.94%	2.43%	3.68%	7.89%	2.63%	2.43%	1.24%	0.0%	4.20%	2.28%	0.0%	1.85%	6.95%	6.09%	0.0%	4.10%	2.24%	10.22%	13.84%	29.54%	0.0%	1.61%	1.68%	1.26%	2.32%					
28	"11. ""Истинные патриоты России"""	8	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
		0.08%	0.0%	0.0%	0.0%	0.09%	0.0%	0.34%	0.43%	0.0%	0.0%	0.12%	0.0%	0.0%	2.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	79	3	2	6	12	3	5	2	2	0	7	0	4	1	1	3	3	0	5	0	5	1	0	3	2	0	0	0	1	3	1	1	0	1	0	2	0					
		0.85%	0.41%	0.48%	1.39%	1.17%	0.51%	1.71%	0.87%	0.40%	0.0%	0.86%	0.0%	1.05%	2.43%	0.40%	1.12%	2.63%	0.0%	1.24%	0.0%	0.72%	0.32%	0.0%	5.55%	1.06%	0.0%	0.0%	0.0%	0.44%	1.33%	1.53%	2.27%	0.0%	1.61%	0.0%	1.26%	0.0%					
30	"13. ""Демократическая партия России"""	34	0	1	3	4	1	1	0	3	0	1	0	0	0	2	2	0	0	1	0	10	2	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0					
		0.36%	0.0%	0.24%	0.69%	0.39%	0.17%	0.34%	0.0%	0.61%	0.0%	0.12%	0.0%	0.0%	0.0%	0.81%	0.75%	0.0%	0.0%	0.24%	0.0%	1.45%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.89%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	24	0	0	4	0	6	0	0	0	0	3	0	0	0	2	0	1	0	0	0	2	1	0	0	2	0	0	0	1	1	0	0	0	0	0	1	0					
		0.26%	0.0%	0.0%	0.92%	0.0%	1.02%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.81%	0.0%	0.87%	0.0%	0.0%	0.0%	0.29%	0.32%	0.0%	0.0%	1.06%	0.0%	0.0%	0.0%	0.44%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%					
32	"15. ""Партия СЛОН"""	21	1	0	0	1	4	0	0	1	0	3	0	1	0	2	0	0	0	0	0	2	1	1	0	1	0	0	0	0	1	1	0	0	1	0	0	0					
		0.22%	0.13%	0.0%	0.0%	0.09%	0.68%	0.0%	0.0%	0.20%	0.0%	0.36%	0.0%	0.26%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.32%	1.08%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.44%	1.53%	0.0%	0.0%	1.61%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	708	60	39	30	104	46	25	11	54	5	77	0	17	2	23	10	11	3	32	5	68	30	3	0	6	2	3	3	11	19	3	4	0	1	1	0	0					
		7.69%	8.36%	9.42%	6.96%	10.14%	7.84%	8.56%	4.80%	11.02%	6.75%	9.49%	0.0%	4.47%	4.87%	9.42%	3.75%	9.64%	3.65%	7.98%	6.75%	9.86%	9.77%	3.26%	0.0%	3.20%	2.43%	5.45%	4.10%	4.93%	8.44%	4.61%	9.09%	0.0%	1.61%	0.84%	0.0%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	23	0	1	2	3	3	0	1	0	0	2	0	0	0	1	0	1	0	3	0	0	0	0	1	1	0	0	0	4	0	0	0	0	0	0	0	0					
		0.25%	0.0%	0.24%	0.46%	0.29%	0.51%	0.0%	0.43%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.40%	0.0%	0.87%	0.0%	0.74%	0.0%	0.0%	0.0%	0.0%	1.85%	0.53%	0.0%	0.0%	0.0%	1.79%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1402	95	64	69	135	105	52	34	68	15	148	0	61	6	27	54	11	12	59	12	98	51	8	5	26	15	5	7	33	30	15	3	1	13	23	33	9					
		15.24%	13.24%	15.45%	16.00%	13.17%	17.91%	17.80%	14.84%	13.87%	20.27%	18.24%	0.0%	16.05%	14.63%	11.06%	20.30%	9.64%	14.63%	14.71%	16.21%	14.22%	16.61%	8.69%	9.25%	13.90%	18.29%	9.09%	9.58%	14.79%	13.33%	23.07%	6.81%	7.14%	20.96%	19.32%	20.88%	20.93%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	187	8	7	11	18	11	6	11	11	4	11	1	9	0	2	3	4	1	9	2	17	10	0	1	1	2	0	1	11	7	0	0	0	1	0	5	2					
		2.03%	1.11%	1.69%	2.55%	1.75%	1.87%	2.05%	4.80%	2.24%	5.40%	1.35%	3.12%	2.36%	0.0%	0.81%	1.12%	3.50%	1.21%	2.24%	2.70%	2.46%	3.25%	0.0%	1.85%	0.53%	2.43%	0.0%	1.36%	4.93%	3.11%	0.0%	0.0%	0.0%	1.61%	0.0%	3.16%	4.65%					
37	"20. ""Политическая партия ""Единая Россия"""	3570	288	166	157	342	200	127	87	178	31	277	24	168	16	125	90	41	31	163	39	196	85	63	38	102	31	39	44	89	62	28	9	11	23	85	94	21					
		38.82%	40.16%	40.09%	36.42%	33.36%	34.12%	43.49%	37.99%	36.32%	41.89%	34.15%	75.0%	44.21%	39.02%	51.22%	33.83%	35.96%	37.80%	40.64%	52.70%	28.44%	27.68%	68.47%	70.37%	54.54%	37.80%	70.90%	60.27%	39.91%	27.55%	43.07%	20.45%	78.57%	37.09%	71.42%	59.49%	48.83%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	0	1	1	2	2	0	0	0	1	3	0	0	0	0	0	2	0	0	1	0	0	0	0	2	1	0	0	0	1	1	0	0	0	0	0	0					
		0.19%	0.0%	0.24%	0.23%	0.19%	0.34%	0.0%	0.0%	0.0%	1.35%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	1.75%	0.0%	0.0%	1.35%	0.0%	0.0%	0.0%	0.0%	1.06%	1.21%	0.0%	0.0%	0.0%	0.44%	1.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	20	3	0	4	4	2	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0					
		0.21%	0.41%	0.0%	0.92%	0.39%	0.34%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.26%	0.0%	0.0%	0.37%	0.87%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.26%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1135	109	50	50	193	68	30	44	63	10	76	1	58	4	13	32	12	11	29	4	92	35	10	0	14	10	2	9	29	53	3	4	2	7	2	5	1					
		12.34%	15.20%	12.07%	11.60%	18.82%	11.60%	10.27%	19.21%	12.85%	13.51%	9.37%	3.12%	15.26%	9.75%	5.32%	12.03%	10.52%	13.41%	7.23%	5.40%	13.35%	11.40%	10.86%	0.0%	7.48%	12.19%	3.63%	12.32%	13.00%	23.55%	4.61%	9.09%	14.28%	11.29%	1.68%	3.16%	2.32%					
																																											
41	Против всех	405	33	15	15	33	33	7	5	22	1	45	0	5	1	1	7	1	10	29	8	63	30	1	0	5	2	0	0	15	7	0	2	0	5	1	2	1					
		4.40%	4.60%	3.62%	3.48%	3.21%	5.63%	2.39%	2.18%	4.48%	1.35%	5.54%	0.0%	1.31%	2.43%	0.40%	2.63%	0.87%	12.19%	7.23%	10.81%	9.14%	9.77%	1.08%	0.0%	2.67%	2.43%	0.0%	0.0%	6.72%	3.11%	0.0%	4.54%	0.0%	8.06%	0.84%	1.26%	2.32%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
