Выборы Президента Российской Федерации																																																										
																																																										
Наименование Избирательной комиссии:    Тайшетская																																																										
																																																										
Итоги голосования 																																																										
																																																										
		Сумма	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120					
		2.82%	5.77%	4.91%	2.26%	3.87%	2.11%	8.33%	4.50%	2.73%	10.09%	2.89%	2.12%	9.29%	7.69%	3.56%	0.00%	2.76%	1.89%	2.70%	4.87%	1.09%	0.94%	0.00%	0.00%	0.00%	3.88%	1.31%	0.51%	0.77%	2.55%	1.73%	5.86%	1.94%	2.60%	3.83%	1.12%	1.23%	6.79%	1.24%	2.11%	1.78%	1.15%	4.11%	3.08%	1.86%	5.00%	5.33%	3.63%	3.70%	2.72%	0.99%	1.45%					
19	. Малышкин Олег Александрович	566	2	30	13	10	16	7	9	12	6	13	22	3	5	3	2	13	18	3	29	15	9	0	3	1	9	9	10	7	21	7	17	17	20	11	3	4	12	22	21	13	4	7	4	14	4	13	16	16	13	5	23					
		4.02%	3.85%	7.37%	5.88%	5.52%	4.83%	7.29%	8.11%	6.56%	5.50%	4.18%	4.67%	2.14%	4.27%	1.33%	2.56%	2.56%	3.77%	1.35%	3.07%	4.08%	2.12%	0.00%	1.46%	0.71%	6.98%	2.95%	5.05%	5.38%	3.35%	2.02%	7.66%	10.97%	5.19%	4.68%	3.37%	4.94%	5.43%	3.41%	3.40%	5.78%	4.60%	4.79%	6.15%	3.71%	2.50%	5.33%	8.29%	3.95%	2.21%	1.23%	6.69%					
20	. Миронов Сергей Михайлович	107	1	3	2	2	4	1	1	1	1	3	5	2	3	0	1	2	1	2	12	2	4	2	0	1	1	8	4	1	3	8	0	0	5	0	1	0	1	1	1	0	0	1	0	3	1	1	0	2	5	0	4					
		0.76%	1.92%	0.74%	0.90%	1.10%	1.21%	1.04%	0.90%	0.55%	0.92%	0.96%	1.06%	1.43%	2.56%	0.00%	1.28%	0.39%	0.21%	0.90%	1.27%	0.54%	0.94%	1.52%	0.00%	0.71%	0.78%	2.62%	2.02%	0.77%	0.48%	2.31%	0.00%	0.00%	1.30%	0.00%	1.12%	0.00%	0.45%	0.15%	0.16%	0.00%	0.00%	0.68%	0.00%	0.80%	0.62%	0.41%	0.00%	0.49%	0.85%	0.00%	1.16%					
21	. Путин Владимир Владимирович	10007	34	191	164	133	236	69	76	91	74	229	298	100	75	163	64	415	406	168	648	275	323	107	183	109	91	204	119	97	397	188	122	105	244	142	72	59	133	508	472	174	77	106	48	328	122	183	131	267	368	389	230					
		71.07%	65.38%	46.93%	74.21%	73.48%	71.30%	71.88%	68.47%	49.73%	67.89%	73.63%	63.27%	71.43%	64.10%	72.44%	82.05%	81.69%	85.12%	75.68%	68.57%	74.73%	76.18%	81.06%	88.83%	77.86%	70.54%	66.89%	60.10%	74.62%	63.32%	54.18%	54.95%	67.74%	63.38%	60.43%	80.90%	72.84%	60.18%	78.64%	76.50%	77.33%	88.51%	72.60%	73.85%	87.00%	76.25%	75.00%	67.88%	65.93%	62.59%	96.05%	66.86%					
22	. Хакамада Ирина Муцуовна	283	1	25	7	11	45	1	2	2	3	5	6	3	1	1	0	7	9	2	11	1	10	2	0	1	0	3	0	2	12	10	5	5	5	4	1	1	6	8	17	3	0	2	3	4	4	10	4	5	8	1	4					
		2.01%	1.92%	6.14%	3.17%	6.08%	13.60%	1.04%	1.80%	1.09%	2.75%	1.61%	1.27%	2.14%	0.85%	0.44%	0.00%	1.38%	1.89%	0.90%	1.16%	0.27%	2.36%	1.52%	0.00%	0.71%	0.00%	0.98%	0.00%	1.54%	1.91%	2.88%	2.25%	3.23%	1.30%	1.70%	1.12%	1.23%	2.71%	1.24%	2.76%	1.33%	0.00%	1.37%	4.62%	1.06%	2.50%	4.10%	2.07%	1.23%	1.36%	0.25%	1.16%					
23	. Харитонов Николай Михайлович	2292	11	102	25	10	17	10	8	64	10	48	121	17	23	45	9	49	22	29	159	56	67	19	17	27	18	65	52	20	163	118	53	23	77	59	8	9	46	85	77	27	4	19	8	8	15	18	31	92	157	4	71					
		16.28%	21.15%	25.06%	11.31%	5.52%	5.14%	10.42%	7.21%	34.97%	9.17%	15.43%	25.69%	12.14%	19.66%	20.00%	11.54%	9.65%	4.61%	13.06%	16.83%	15.22%	15.80%	14.39%	8.25%	19.29%	13.95%	21.31%	26.26%	15.38%	26.00%	34.01%	23.87%	14.84%	20.00%	25.11%	8.99%	11.11%	20.81%	13.16%	12.48%	12.00%	4.60%	13.01%	12.31%	2.12%	9.38%	7.38%	16.06%	22.72%	26.70%	0.99%	20.64%					
																																																										
24	Против всех	254	0	18	2	5	4	0	5	6	3	4	7	2	0	5	2	8	6	9	34	4	2	2	1	1	4	8	9	1	7	6	10	2	15	5	0	1	4	6	9	2	1	1	0	6	5	1	3	3	6	2	7					
		1.80%	0.00%	4.42%	0.90%	2.76%	1.21%	0.00%	4.50%	3.28%	2.75%	1.29%	1.49%	1.43%	0.00%	2.22%	2.56%	1.57%	1.26%	4.05%	3.60%	1.09%	0.47%	1.52%	0.49%	0.71%	3.10%	2.62%	4.55%	0.77%	1.12%	1.73%	4.50%	1.29%	3.90%	2.13%	0.00%	1.23%	1.81%	0.93%	1.46%	0.89%	1.15%	0.68%	0.00%	1.59%	3.12%	0.41%	1.55%	0.74%	1.02%	0.49%	2.03%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
