Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Гагаринский район																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №2077	УИК №2078	УИК №2079	УИК №2080	УИК №2081	УИК №2082	УИК №2083	УИК №2084	УИК №2085	УИК №2086	УИК №2087	УИК №2088	УИК №2089	УИК №2090	УИК №2091	УИК №2092	УИК №2093	УИК №2094	УИК №2095	УИК №2096	УИК №2097	УИК №2098	УИК №3347					
		1.07%	1.22%	0.79%	0.39%	1.31%	0.84%	1.65%	1.06%	1.27%	0.57%	0.80%	1.31%	0.72%	1.12%	0.46%	1.08%	1.04%	1.58%	1.61%	0.93%	1.61%	1.01%	1.17%	3.00%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
