Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Урус-Мартановская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	13	0	0	0	1	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	3	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	3	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
14	Число погашенных открепительных удостоверений	137	5	5	5	4	5	4	4	5	5	5	5	3	5	5	5	5	5	5	5	5	5	2	5	5	5	5	3	2	5	5					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	"1. ""ЕДИНЕНИЕ"""	337	20	11	0	7	17	4	3	8	6	5	5	10	6	5	14	3	6	12	19	12	17	4	21	18	10	16	32	46	0	0					
		0.85%	1.15%	0.62%	0.0%	0.25%	1.05%	0.65%	0.14%	0.80%	0.45%	0.30%	0.77%	0.57%	0.37%	0.43%	1.09%	0.18%	0.34%	1.53%	2.79%	1.02%	2.17%	0.27%	3.92%	1.60%	0.68%	1.49%	1.38%	4.41%	0.0%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	4968	201	70	0	74	135	72	34	200	143	128	64	270	416	196	304	271	92	72	61	574	212	48	50	151	204	25	613	288	0	0					
		12.56%	11.61%	3.95%	0.0%	2.64%	8.36%	11.76%	1.60%	20.02%	10.78%	7.80%	9.96%	15.60%	26.0%	17.20%	23.88%	16.52%	5.32%	9.23%	8.95%	48.85%	27.07%	3.29%	9.34%	13.48%	13.88%	2.34%	26.44%	27.61%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	327	16	0	0	13	30	11	16	5	7	7	7	12	7	5	19	5	1	10	14	15	8	3	12	8	12	10	43	31	0	0					
		0.82%	0.92%	0.0%	0.0%	0.46%	1.85%	1.79%	0.75%	0.50%	0.52%	0.42%	1.09%	0.69%	0.43%	0.43%	1.49%	0.30%	0.05%	1.28%	2.05%	1.27%	1.02%	0.20%	2.24%	0.71%	0.81%	0.93%	1.85%	2.97%	0.0%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	548	1	8	0	8	7	9	11	4	1	7	7	4	2	6	1	10	7	13	27	105	54	21	28	21	22	16	103	45	0	0					
		1.38%	0.05%	0.45%	0.0%	0.28%	0.43%	1.47%	0.51%	0.40%	0.07%	0.42%	1.09%	0.23%	0.12%	0.52%	0.07%	0.60%	0.40%	1.66%	3.96%	8.93%	6.89%	1.44%	5.23%	1.87%	1.49%	1.49%	4.44%	4.31%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	73	2	0	0	3	1	1	0	4	0	5	2	0	1	0	5	1	3	0	22	2	0	1	4	5	2	1	3	5	0	0					
		0.18%	0.11%	0.0%	0.0%	0.10%	0.06%	0.16%	0.0%	0.40%	0.0%	0.30%	0.31%	0.0%	0.06%	0.0%	0.39%	0.06%	0.17%	0.0%	3.23%	0.17%	0.0%	0.06%	0.74%	0.44%	0.13%	0.09%	0.12%	0.47%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	31	1	0	0	1	0	0	0	0	2	1	4	0	3	0	0	0	0	0	3	0	0	3	5	0	5	2	1	0	0	0					
		0.07%	0.05%	0.0%	0.0%	0.03%	0.0%	0.0%	0.0%	0.0%	0.15%	0.06%	0.62%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.20%	0.93%	0.0%	0.34%	0.18%	0.04%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	355	12	0	1	37	8	10	14	22	7	6	7	45	3	1	11	7	17	0	21	30	0	4	7	2	19	27	12	25	0	0					
		0.89%	0.69%	0.0%	0.09%	1.32%	0.49%	1.63%	0.65%	2.20%	0.52%	0.36%	1.09%	2.60%	0.18%	0.08%	0.86%	0.42%	0.98%	0.0%	3.08%	2.55%	0.0%	0.27%	1.30%	0.17%	1.29%	2.53%	0.51%	2.39%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	68	0	6	0	4	0	1	3	0	0	4	4	0	0	0	1	5	2	0	1	2	2	8	9	3	1	0	10	2	0	0					
		0.17%	0.0%	0.33%	0.0%	0.14%	0.0%	0.16%	0.14%	0.0%	0.0%	0.24%	0.62%	0.0%	0.0%	0.0%	0.07%	0.30%	0.11%	0.0%	0.14%	0.17%	0.25%	0.54%	1.68%	0.26%	0.06%	0.0%	0.43%	0.19%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	59	1	0	0	11	0	0	0	1	3	5	7	0	0	1	0	1	1	0	4	2	0	0	3	0	1	0	9	9	0	0					
		0.14%	0.05%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.10%	0.22%	0.30%	1.09%	0.0%	0.0%	0.08%	0.0%	0.06%	0.05%	0.0%	0.58%	0.17%	0.0%	0.0%	0.56%	0.0%	0.06%	0.0%	0.38%	0.86%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	175	16	4	0	8	9	5	12	2	4	30	5	0	5	3	2	6	3	0	7	7	0	3	4	7	3	10	11	9	0	0					
		0.44%	0.92%	0.22%	0.0%	0.28%	0.55%	0.81%	0.56%	0.20%	0.30%	1.82%	0.77%	0.0%	0.31%	0.26%	0.15%	0.36%	0.17%	0.0%	1.02%	0.59%	0.0%	0.20%	0.74%	0.62%	0.20%	0.93%	0.47%	0.86%	0.0%	0.0%					
28	"11. ""Истинные патриоты России"""	187	10	0	0	10	18	1	0	18	4	3	2	21	1	2	0	9	3	3	5	0	1	0	9	9	10	13	20	15	0	0					
		0.47%	0.57%	0.0%	0.0%	0.35%	1.11%	0.16%	0.0%	1.80%	0.30%	0.18%	0.31%	1.21%	0.06%	0.17%	0.0%	0.54%	0.17%	0.38%	0.73%	0.0%	0.12%	0.0%	1.68%	0.80%	0.68%	1.21%	0.86%	1.43%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	4687	200	13	442	201	344	17	288	112	95	106	8	117	29	100	15	242	365	160	24	41	6	88	17	269	199	366	478	151	158	36					
		11.85%	11.56%	0.73%	43.54%	7.19%	21.31%	2.77%	13.55%	11.21%	7.16%	6.46%	1.24%	6.76%	1.81%	8.77%	1.17%	14.75%	21.13%	20.51%	3.52%	3.48%	0.76%	6.04%	3.17%	24.01%	13.54%	34.30%	20.62%	14.47%	20.70%	3.64%					
30	"13. ""Демократическая партия России"""	94	2	0	0	3	1	0	1	0	7	7	2	0	1	3	0	3	24	0	9	1	6	3	5	3	6	3	0	4	0	0					
		0.23%	0.11%	0.0%	0.0%	0.10%	0.06%	0.0%	0.04%	0.0%	0.52%	0.42%	0.31%	0.0%	0.06%	0.26%	0.0%	0.18%	1.38%	0.0%	1.32%	0.08%	0.76%	0.20%	0.93%	0.26%	0.40%	0.28%	0.0%	0.38%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	158	11	6	0	9	4	0	1	14	0	9	1	0	4	5	1	7	30	0	6	2	0	0	4	4	3	6	11	20	0	0					
		0.39%	0.63%	0.33%	0.0%	0.32%	0.24%	0.0%	0.04%	1.40%	0.0%	0.54%	0.15%	0.0%	0.25%	0.43%	0.07%	0.42%	1.73%	0.0%	0.88%	0.17%	0.0%	0.0%	0.74%	0.35%	0.20%	0.56%	0.47%	1.91%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	61	1	0	0	6	5	0	1	0	0	2	1	0	2	0	2	6	3	3	5	7	2	0	3	2	4	1	3	2	0	0					
		0.15%	0.05%	0.0%	0.0%	0.21%	0.30%	0.0%	0.04%	0.0%	0.0%	0.12%	0.15%	0.0%	0.12%	0.0%	0.15%	0.36%	0.17%	0.38%	0.73%	0.59%	0.25%	0.0%	0.56%	0.17%	0.27%	0.09%	0.12%	0.19%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1979	64	200	17	647	42	3	4	12	44	61	150	0	8	10	5	23	66	0	173	4	4	5	11	88	83	35	75	15	0	130					
		5.00%	3.69%	11.30%	1.67%	23.16%	2.60%	0.49%	0.18%	1.20%	3.31%	3.71%	23.36%	0.0%	0.5%	0.87%	0.39%	1.40%	3.82%	0.0%	25.40%	0.34%	0.51%	0.34%	2.05%	7.85%	5.65%	3.28%	3.23%	1.43%	0.0%	13.14%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	231	15	0	0	5	7	17	4	8	8	9	6	0	2	4	8	12	12	7	15	13	10	3	7	8	13	14	24	0	0	0					
		0.58%	0.86%	0.0%	0.0%	0.17%	0.43%	2.77%	0.18%	0.80%	0.60%	0.54%	0.93%	0.0%	0.12%	0.35%	0.62%	0.73%	0.69%	0.89%	2.20%	1.10%	1.27%	0.20%	1.30%	0.71%	0.88%	1.31%	1.03%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	581	6	0	0	6	17	13	17	9	10	192	6	17	47	9	12	21	48	12	5	9	5	0	14	10	12	14	37	17	0	16					
		1.46%	0.34%	0.0%	0.0%	0.21%	1.05%	2.12%	0.80%	0.90%	0.75%	11.70%	0.93%	0.98%	2.93%	0.79%	0.94%	1.28%	2.77%	1.53%	0.73%	0.76%	0.63%	0.0%	2.61%	0.89%	0.81%	1.31%	1.59%	1.62%	0.0%	1.61%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	217	14	0	1	29	31	0	4	2	7	3	7	17	6	3	0	24	8	3	6	1	2	7	3	2	6	3	16	12	0	0					
		0.54%	0.80%	0.0%	0.09%	1.03%	1.92%	0.0%	0.18%	0.20%	0.52%	0.18%	1.09%	0.98%	0.37%	0.26%	0.0%	1.46%	0.46%	0.38%	0.88%	0.08%	0.25%	0.48%	0.56%	0.17%	0.40%	0.28%	0.69%	1.15%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	22008	1040	1385	528	1588	836	340	1636	513	922	952	291	1134	1003	775	818	867	778	432	219	279	401	1142	268	428	736	404	682	257	577	777					
		55.64%	60.11%	78.29%	52.01%	56.85%	51.79%	55.55%	77.02%	51.35%	69.53%	58.04%	45.32%	65.54%	62.68%	68.04%	64.25%	52.86%	45.04%	55.38%	32.15%	23.74%	51.21%	78.48%	50.09%	38.21%	50.10%	37.86%	29.42%	24.64%	75.62%	78.56%					
38	"21. ""Российская Конституционно-демократическая партия"""	67	2	0	2	4	4	0	0	2	0	2	4	0	0	0	4	5	5	0	2	2	0	5	9	2	7	1	3	2	0	0					
		0.16%	0.11%	0.0%	0.19%	0.14%	0.24%	0.0%	0.0%	0.20%	0.0%	0.12%	0.62%	0.0%	0.0%	0.0%	0.31%	0.30%	0.28%	0.0%	0.29%	0.17%	0.0%	0.34%	1.68%	0.17%	0.47%	0.09%	0.12%	0.19%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	58	0	0	0	5	8	0	4	0	0	4	3	0	0	0	1	4	3	0	1	0	5	0	1	3	4	2	4	6	0	0					
		0.14%	0.0%	0.0%	0.0%	0.17%	0.49%	0.0%	0.18%	0.0%	0.0%	0.24%	0.46%	0.0%	0.0%	0.0%	0.07%	0.24%	0.17%	0.0%	0.14%	0.0%	0.63%	0.0%	0.18%	0.26%	0.27%	0.18%	0.17%	0.57%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1475	78	17	21	97	60	96	46	43	44	87	29	71	34	6	25	68	62	28	20	38	29	94	15	45	74	70	82	47	22	27					
		3.72%	4.50%	0.96%	2.06%	3.47%	3.71%	15.68%	2.16%	4.30%	3.31%	5.30%	4.51%	4.10%	2.12%	0.52%	1.96%	4.14%	3.59%	3.58%	2.93%	3.23%	3.70%	6.46%	2.80%	4.01%	5.03%	6.56%	3.53%	4.50%	2.88%	2.73%					
																																					
41	Против всех	329	0	4	3	1	0	12	12	13	4	0	20	12	11	2	10	18	81	12	3	3	5	9	9	19	29	8	0	20	6	3					
		0.83%	0.0%	0.22%	0.29%	0.03%	0.0%	1.96%	0.56%	1.30%	0.30%	0.0%	3.11%	0.69%	0.68%	0.17%	0.78%	1.09%	4.69%	1.53%	0.44%	0.25%	0.63%	0.61%	1.68%	1.69%	1.97%	0.74%	0.0%	1.91%	0.78%	0.30%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
