Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Холмская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531					
		1.62%	1.75%	2.37%	1.75%	3.06%	1.95%	1.19%	1.0%	1.42%	0.0%	2.59%	0.0%	0.88%	0.0%	1.13%	0.44%	1.88%	0.0%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	20	2	2	4	0	0	0	1	1	0	0	0	0	1	1	4	1	1	1	1					
		0.54%	0.43%	0.43%	0.87%	0.0%	0.0%	0.0%	1.0%	0.71%	0.0%	0.0%	0.0%	0.0%	1.40%	0.56%	1.76%	0.94%	1.02%	0.89%	1.14%					
23	"6. ""Объединенная Российская партия ""Русь"""	12	0	2	1	3	1	2	0	1	0	0	0	1	0	0	1	0	0	0	0					
		0.32%	0.0%	0.43%	0.21%	0.65%	0.48%	2.38%	0.0%	0.71%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	22	10	1	1	4	0	0	0	0	0	0	2	0	0	0	1	3	0	0	0					
		0.59%	2.19%	0.21%	0.21%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.76%	0.0%	0.0%	0.0%	0.44%	2.83%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	5	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0					
		0.13%	0.21%	0.0%	0.0%	0.21%	0.0%	0.0%	1.0%	0.0%	0.0%	0.0%	2.38%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	9	2	2	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0					
		0.24%	0.43%	0.43%	0.0%	0.21%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	2.38%	0.44%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	264	29	35	35	31	11	39	6	7	1	9	0	8	1	21	18	2	5	2	4					
		7.12%	6.35%	7.55%	7.69%	6.78%	5.36%	46.42%	6.0%	4.99%	2.17%	5.84%	0.0%	3.55%	1.40%	11.93%	7.96%	1.88%	5.10%	1.78%	4.59%					
28	"11. ""Истинные патриоты России"""	3	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
		0.08%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	2.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	35	8	1	11	8	1	3	0	0	0	1	0	1	0	0	1	0	0	0	0					
		0.94%	1.75%	0.21%	2.41%	1.75%	0.48%	3.57%	0.0%	0.0%	0.0%	0.64%	0.0%	0.44%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	9	2	3	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.24%	0.43%	0.64%	0.21%	0.0%	0.97%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	12	4	2	1	0	0	0	0	1	0	1	0	2	0	0	0	1	0	0	0					
		0.32%	0.87%	0.43%	0.21%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	0.64%	0.0%	0.88%	0.0%	0.0%	0.0%	0.94%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	3	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.40%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	169	25	30	25	31	3	2	2	2	0	7	2	4	13	2	4	3	3	7	4					
		4.56%	5.48%	6.47%	5.49%	6.78%	1.46%	2.38%	2.0%	1.42%	0.0%	4.54%	4.76%	1.77%	18.30%	1.13%	1.76%	2.83%	3.06%	6.24%	4.59%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	8	1	1	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0					
		0.21%	0.21%	0.21%	0.43%	0.21%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.89%	0.0%					
35	"18. ""ЛДПР"""	485	64	62	63	71	41	5	7	15	7	17	1	30	3	15	30	21	17	11	5					
		13.09%	14.03%	13.39%	13.84%	15.53%	20.0%	5.95%	7.0%	10.71%	15.21%	11.03%	2.38%	13.33%	4.22%	8.52%	13.27%	19.81%	17.34%	9.82%	5.74%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	95	13	16	13	14	12	0	3	1	0	2	0	2	3	2	8	3	0	2	1					
		2.56%	2.85%	3.45%	2.85%	3.06%	5.85%	0.0%	3.0%	0.71%	0.0%	1.29%	0.0%	0.88%	4.22%	1.13%	3.53%	2.83%	0.0%	1.78%	1.14%					
37	"20. ""Политическая партия ""Единая Россия"""	1795	197	205	205	202	97	23	49	92	30	92	29	115	11	110	115	51	61	67	44					
		48.47%	43.20%	44.27%	45.05%	44.20%	47.31%	27.38%	49.0%	65.71%	65.21%	59.74%	69.04%	51.11%	15.49%	62.5%	50.88%	48.11%	62.24%	59.82%	50.57%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	2	1	0	0	4	0	0	0	0	0	0	1	0	1	0	1	2	1	1					
		0.37%	0.43%	0.21%	0.0%	0.0%	1.95%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.56%	0.0%	0.94%	2.04%	0.89%	1.14%					
39	"22. ""Развитие предпринимательства"""	7	1	2	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.18%	0.21%	0.43%	0.0%	0.43%	0.0%	1.19%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	435	60	56	56	51	17	2	17	8	6	11	4	28	30	10	30	12	4	14	19					
		11.74%	13.15%	12.09%	12.30%	11.15%	8.29%	2.38%	17.0%	5.71%	13.04%	7.14%	9.52%	12.44%	42.25%	5.68%	13.27%	11.32%	4.08%	12.49%	21.83%					
																										
41	Против всех	80	10	9	6	9	7	2	0	2	0	2	0	13	3	2	5	2	0	2	6					
		2.16%	2.19%	1.94%	1.31%	1.96%	3.41%	2.38%	0.0%	1.42%	0.0%	1.29%	0.0%	5.77%	4.22%	1.13%	2.21%	1.88%	0.0%	1.78%	6.89%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
