Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
"Наименование Избирательной комиссии:    Курск, Железнодорожная"																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	"1. ""ЕДИНЕНИЕ"""	162	5	4	2	7	5	6	3	2	5	8	8	5	12	8	3	10	3	5	0	4	14	4	3	7	5	2	8	1	3	0	7	3					
		0.65%	0.59%	0.39%	0.35%	0.59%	1.00%	1.12%	0.29%	0.36%	0.67%	0.95%	1.01%	0.71%	1.26%	0.73%	0.30%	1.07%	0.25%	0.44%	0.0%	0.52%	1.65%	0.75%	0.28%	0.77%	0.67%	0.51%	1.62%	0.15%	0.27%	0.0%	0.83%	2.38%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	642	13	23	11	33	3	14	26	16	24	11	17	13	29	42	35	38	29	29	15	27	17	13	18	16	25	9	13	14	33	1	33	2					
		2.61%	1.55%	2.29%	1.97%	2.80%	0.60%	2.62%	2.58%	2.88%	3.22%	1.30%	2.15%	1.85%	3.04%	3.87%	3.50%	4.09%	2.46%	2.57%	2.76%	3.57%	2.00%	2.44%	1.71%	1.77%	3.35%	2.31%	2.64%	2.12%	3.00%	1.47%	3.94%	1.58%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	807	40	34	25	47	17	31	40	23	17	29	23	18	35	34	19	18	35	36	11	14	15	13	40	35	37	23	4	26	36	3	21	8					
		3.28%	4.78%	3.38%	4.48%	4.0%	3.40%	5.80%	3.97%	4.14%	2.28%	3.44%	2.91%	2.56%	3.68%	3.13%	1.90%	1.93%	2.97%	3.2%	2.02%	1.85%	1.77%	2.44%	3.81%	3.88%	4.95%	5.91%	0.81%	3.93%	3.28%	4.41%	2.50%	6.34%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	878	36	44	18	54	26	28	42	18	28	20	28	28	23	45	37	29	39	31	18	26	30	16	34	30	24	12	5	25	42	0	42	0					
		3.57%	4.30%	4.38%	3.23%	4.59%	5.21%	5.24%	4.17%	3.24%	3.76%	2.37%	3.54%	3.99%	2.41%	4.14%	3.70%	3.12%	3.31%	2.75%	3.31%	3.43%	3.54%	3.01%	3.24%	3.32%	3.21%	3.08%	1.01%	3.78%	3.82%	0.0%	5.01%	0.0%					
22	"5. ""За Русь Святую"""	159	9	6	2	5	4	4	6	2	9	10	6	6	7	6	4	6	9	7	2	1	3	1	10	8	4	4	5	4	8	0	1	0					
		0.64%	1.07%	0.59%	0.35%	0.42%	0.80%	0.74%	0.59%	0.36%	1.20%	1.18%	0.75%	0.85%	0.73%	0.55%	0.40%	0.64%	0.76%	0.62%	0.36%	0.13%	0.35%	0.18%	0.95%	0.88%	0.53%	1.02%	1.01%	0.60%	0.72%	0.0%	0.11%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	36	0	1	1	0	1	0	1	0	0	3	0	1	1	2	2	1	3	1	1	3	2	2	1	2	0	3	1	0	0	1	2	0					
		0.14%	0.0%	0.09%	0.17%	0.0%	0.20%	0.0%	0.09%	0.0%	0.0%	0.35%	0.0%	0.14%	0.10%	0.18%	0.20%	0.10%	0.25%	0.08%	0.18%	0.39%	0.23%	0.37%	0.09%	0.22%	0.0%	0.77%	0.20%	0.0%	0.0%	1.47%	0.23%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	336	10	13	4	9	5	9	21	11	9	14	10	7	17	24	8	11	9	13	6	9	21	5	21	7	11	9	8	9	11	0	13	2					
		1.36%	1.19%	1.29%	0.71%	0.76%	1.00%	1.68%	2.08%	1.98%	1.20%	1.66%	1.26%	0.99%	1.78%	2.21%	0.80%	1.18%	0.76%	1.15%	1.10%	1.19%	2.47%	0.94%	2.00%	0.77%	1.47%	2.31%	1.62%	1.36%	1.00%	0.0%	1.55%	1.58%					
25	"8. ""Народно-республиканская партия России"""	39	0	1	1	2	0	0	0	0	0	1	1	0	2	1	4	2	3	4	3	2	0	1	3	1	1	0	1	2	1	0	2	0					
		0.15%	0.0%	0.09%	0.17%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.12%	0.0%	0.21%	0.09%	0.40%	0.21%	0.25%	0.35%	0.55%	0.26%	0.0%	0.18%	0.28%	0.11%	0.13%	0.0%	0.20%	0.30%	0.09%	0.0%	0.23%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	102	1	4	3	5	1	3	3	3	5	2	4	4	4	3	5	4	2	5	3	4	3	2	4	3	2	6	3	2	5	0	4	0					
		0.41%	0.11%	0.39%	0.53%	0.42%	0.20%	0.56%	0.29%	0.54%	0.67%	0.23%	0.50%	0.57%	0.42%	0.27%	0.50%	0.43%	0.17%	0.44%	0.55%	0.52%	0.35%	0.37%	0.38%	0.33%	0.26%	1.54%	0.60%	0.30%	0.45%	0.0%	0.47%	0.0%					
27	"10. ""Аграрная партия России"""	591	12	20	25	37	14	15	26	14	27	18	20	8	17	29	22	31	31	24	12	14	31	18	14	12	10	8	6	25	23	2	20	6					
		2.40%	1.43%	1.99%	4.48%	3.14%	2.80%	2.80%	2.58%	2.52%	3.62%	2.14%	2.53%	1.14%	1.78%	2.67%	2.20%	3.33%	2.63%	2.13%	2.20%	1.85%	3.65%	3.38%	1.33%	1.33%	1.34%	2.05%	1.21%	3.78%	2.09%	2.94%	2.38%	4.76%					
28	"11. ""Истинные патриоты России"""	21	0	0	0	1	0	1	0	0	2	0	1	2	0	1	0	0	0	0	0	1	3	1	1	2	1	0	4	0	0	0	0	0					
		0.08%	0.0%	0.0%	0.0%	0.08%	0.0%	0.18%	0.0%	0.0%	0.26%	0.0%	0.12%	0.28%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.35%	0.18%	0.09%	0.22%	0.13%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	558	23	13	14	28	13	20	15	16	11	32	22	18	14	28	15	17	37	29	12	19	24	9	33	15	24	1	8	18	15	2	11	2					
		2.27%	2.75%	1.29%	2.51%	2.38%	2.60%	3.74%	1.48%	2.88%	1.47%	3.80%	2.78%	2.56%	1.47%	2.58%	1.50%	1.82%	3.14%	2.57%	2.20%	2.51%	2.83%	1.69%	3.14%	1.66%	3.21%	0.25%	1.62%	2.72%	1.36%	2.94%	1.31%	1.58%					
30	"13. ""Демократическая партия России"""	74	3	2	0	2	0	3	4	1	1	2	4	1	7	2	3	3	2	3	0	1	2	7	2	8	2	1	2	3	1	0	0	2					
		0.30%	0.35%	0.19%	0.0%	0.17%	0.0%	0.56%	0.39%	0.18%	0.13%	0.23%	0.50%	0.14%	0.73%	0.18%	0.30%	0.32%	0.17%	0.26%	0.0%	0.13%	0.23%	1.31%	0.19%	0.88%	0.26%	0.25%	0.40%	0.45%	0.09%	0.0%	0.0%	1.58%					
31	"14. ""Великая Россия - Евразийский Союз"""	520	12	28	4	18	7	12	10	9	12	12	18	26	32	23	18	26	20	23	8	18	12	14	35	27	21	10	3	13	19	2	21	7					
		2.11%	1.43%	2.79%	0.71%	1.53%	1.40%	2.24%	0.99%	1.62%	1.61%	1.42%	2.27%	3.70%	3.36%	2.11%	1.80%	2.79%	1.70%	2.04%	1.47%	2.38%	1.41%	2.63%	3.33%	2.99%	2.81%	2.57%	0.60%	1.96%	1.73%	2.94%	2.50%	5.55%					
32	"15. ""Партия СЛОН"""	73	8	0	2	2	2	2	2	1	0	1	2	3	6	0	5	3	4	3	6	2	5	1	2	1	1	0	3	1	3	0	2	0					
		0.29%	0.95%	0.0%	0.35%	0.17%	0.40%	0.37%	0.19%	0.18%	0.0%	0.11%	0.25%	0.42%	0.63%	0.0%	0.50%	0.32%	0.34%	0.26%	1.10%	0.26%	0.59%	0.18%	0.19%	0.11%	0.13%	0.0%	0.60%	0.15%	0.27%	0.0%	0.23%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3532	121	157	69	183	63	66	181	73	127	110	121	93	145	166	150	157	172	189	60	119	127	55	126	113	92	48	32	71	204	2	125	15					
		14.38%	14.47%	15.65%	12.38%	15.57%	12.62%	12.35%	17.97%	13.15%	17.06%	13.07%	15.31%	13.26%	15.24%	15.29%	15.03%	16.89%	14.63%	16.8%	11.04%	15.74%	14.99%	10.35%	12.01%	12.54%	12.33%	12.33%	6.50%	10.75%	18.59%	2.94%	14.93%	11.90%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	36	0	2	3	0	0	0	2	0	0	1	1	0	1	2	0	4	2	1	0	4	1	0	2	2	2	2	1	2	1	0	0	0					
		0.14%	0.0%	0.19%	0.53%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.11%	0.12%	0.0%	0.10%	0.18%	0.0%	0.43%	0.17%	0.08%	0.0%	0.52%	0.11%	0.0%	0.19%	0.22%	0.26%	0.51%	0.20%	0.30%	0.09%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	3599	127	151	73	153	93	64	130	83	103	126	126	107	102	147	146	105	174	164	101	129	104	89	176	137	120	65	123	79	153	13	124	12					
		14.66%	15.19%	15.05%	13.10%	13.02%	18.63%	11.98%	12.90%	14.95%	13.84%	14.98%	15.94%	15.26%	10.72%	13.54%	14.62%	11.30%	14.80%	14.57%	18.60%	17.06%	12.27%	16.76%	16.77%	15.20%	16.08%	16.70%	25.0%	11.96%	13.94%	19.11%	14.81%	9.52%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	457	13	22	8	32	15	7	13	6	12	9	19	23	16	21	20	16	17	24	10	4	20	9	16	27	17	4	5	14	20	0	16	2					
		1.86%	1.55%	2.19%	1.43%	2.72%	3.00%	1.31%	1.29%	1.08%	1.61%	1.07%	2.40%	3.28%	1.68%	1.93%	2.00%	1.72%	1.44%	2.13%	1.84%	0.52%	2.36%	1.69%	1.52%	2.99%	2.27%	1.02%	1.01%	2.12%	1.82%	0.0%	1.91%	1.58%					
37	"20. ""Политическая партия ""Единая Россия"""	6848	218	265	166	332	136	152	286	154	201	236	225	194	295	292	261	264	342	296	140	185	205	181	332	260	244	96	141	187	278	23	230	31					
		27.89%	26.07%	26.42%	29.80%	28.25%	27.25%	28.46%	28.40%	27.74%	27.01%	28.06%	28.48%	27.67%	31.01%	26.91%	26.15%	28.41%	29.10%	26.31%	25.78%	24.47%	24.20%	34.08%	31.64%	28.85%	32.70%	24.67%	28.65%	28.33%	25.34%	33.82%	27.47%	24.60%					
38	"21. ""Российская Конституционно-демократическая партия"""	54	2	11	0	1	2	1	2	1	2	1	1	4	5	1	3	0	2	0	3	0	1	0	5	0	3	0	2	0	1	0	0	0					
		0.21%	0.23%	1.09%	0.0%	0.08%	0.40%	0.18%	0.19%	0.18%	0.26%	0.11%	0.12%	0.57%	0.52%	0.09%	0.30%	0.0%	0.17%	0.0%	0.55%	0.0%	0.11%	0.0%	0.47%	0.0%	0.40%	0.0%	0.40%	0.0%	0.09%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	39	3	1	0	0	1	0	2	1	3	2	0	2	2	2	1	2	1	1	0	0	1	1	1	0	3	2	2	3	1	1	0	0					
		0.15%	0.35%	0.09%	0.0%	0.0%	0.20%	0.0%	0.19%	0.18%	0.40%	0.23%	0.0%	0.28%	0.21%	0.18%	0.10%	0.21%	0.08%	0.08%	0.0%	0.0%	0.11%	0.18%	0.09%	0.0%	0.40%	0.51%	0.40%	0.45%	0.09%	1.47%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3021	103	134	84	146	58	65	111	69	88	123	85	86	114	132	151	123	130	151	76	88	129	45	98	118	63	45	45	98	139	3	99	22					
		12.30%	12.32%	13.35%	15.08%	12.42%	11.62%	12.17%	11.02%	12.43%	11.82%	14.62%	10.75%	12.26%	11.98%	12.16%	15.13%	13.24%	11.06%	13.42%	13.99%	11.64%	15.23%	8.47%	9.34%	13.09%	8.44%	11.56%	9.14%	14.84%	12.67%	4.41%	11.82%	17.46%					
																																							
41	Против всех	1705	72	59	33	67	26	24	77	40	54	57	37	48	58	66	75	54	96	76	52	78	59	34	65	56	26	29	60	50	93	13	59	12					
		6.94%	8.61%	5.88%	5.92%	5.70%	5.21%	4.49%	7.64%	7.20%	7.25%	6.77%	4.68%	6.84%	6.09%	6.08%	7.51%	5.81%	8.17%	6.75%	9.57%	10.31%	6.96%	6.40%	6.19%	6.21%	3.48%	7.45%	12.19%	7.57%	8.47%	19.11%	7.04%	9.52%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
