Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
"Наименование Избирательной комиссии:    Ростов-на-Дону, Кировская"																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №1611	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1639					
14	Число погашенных неиспользованных открепительных удостоверений	814	6	43	53	41	18	44	24	28	52	8	75	47	5	46	12	25	25	108	33	1	0	59	61	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	11	0	1	0	0	0	0	0	0	1	0	1	1	3	3	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4498	195	224	123	216	170	228	134	157	233	192	193	234	155	221	165	139	138	346	304	212	191	129	173	26					
		15.35%	16.70%	15.84%	8.01%	14.45%	18.78%	15.25%	18.87%	15.81%	16.45%	12.91%	10.35%	16.75%	18.17%	17.11%	17.57%	17.53%	17.53%	15.61%	20.12%	18.39%	14.18%	16.93%	16.03%	3.74%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3176	171	232	31	117	89	114	80	164	259	118	247	143	89	110	113	114	99	211	120	102	105	82	128	138					
		10.84%	14.64%	16.41%	2.02%	7.83%	9.83%	7.63%	11.27%	16.52%	18.29%	7.94%	13.25%	10.24%	10.43%	8.51%	12.03%	14.38%	12.58%	9.52%	7.94%	8.85%	7.80%	10.76%	11.86%	19.83%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	316	9	19	0	25	4	11	4	12	17	12	15	17	9	16	7	20	1	28	17	9	14	28	11	11					
		1.08%	0.77%	1.34%	0.00%	1.67%	0.44%	0.74%	0.56%	1.21%	1.20%	0.81%	0.80%	1.22%	1.06%	1.24%	0.75%	2.52%	0.13%	1.26%	1.13%	0.78%	1.04%	3.67%	1.02%	1.58%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6480	305	326	231	289	276	221	180	217	367	268	320	325	214	358	257	184	195	554	389	273	265	197	238	31					
		22.11%	26.11%	23.06%	15.04%	19.33%	30.50%	14.78%	25.35%	21.85%	25.92%	18.02%	17.17%	23.26%	25.09%	27.71%	27.37%	23.20%	24.78%	24.99%	25.74%	23.68%	19.67%	25.85%	22.06%	4.45%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2457	100	144	32	140	96	124	88	94	113	88	45	137	130	146	97	75	86	191	185	143	38	45	106	14					
		8.38%	8.56%	10.18%	2.08%	9.36%	10.61%	8.29%	12.39%	9.47%	7.98%	5.92%	2.41%	9.81%	15.24%	11.30%	10.33%	9.46%	10.93%	8.62%	12.24%	12.40%	2.82%	5.91%	9.82%	2.01%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	11402	364	442	1113	678	261	771	210	318	384	769	1015	462	228	405	278	244	242	820	452	392	722	263	396	173					
		38.90%	31.16%	31.26%	72.46%	45.35%	28.84%	51.57%	29.58%	32.02%	27.12%	51.71%	54.45%	33.07%	26.73%	31.35%	29.61%	30.77%	30.75%	36.99%	29.91%	33.99%	53.60%	34.51%	36.70%	24.86%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	254	10	12	0	10	3	11	7	11	18	23	17	9	4	11	10	6	4	19	12	8	12	11	20	6					
		0.87%	0.86%	0.85%	0.00%	0.67%	0.33%	0.74%	0.99%	1.11%	1.27%	1.55%	0.91%	0.64%	0.47%	0.85%	1.06%	0.76%	0.51%	0.86%	0.79%	0.69%	0.89%	1.44%	1.85%	0.86%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
