Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Кондопожская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	360	10	10	10	10	10	15	15	20	15	10	10	10	10	10	10	10	10	10	15	15	10	15	15	10	10	15	15	15	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	162	0	3	4	6	3	14	9	16	9	4	5	2	3	4	5	3	3	5	10	3	5	10	11	2	5	4	9	0	0	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	233	6	3	5	4	4	12	5	7	7	3	5	6	5	2	9	8	5	3	22	70	3	3	5	3	2	4	6	3	6	7					
14	Число погашенных неиспользованных открепительных удостоверений	198	10	7	6	4	7	1	6	4	6	6	5	8	7	6	5	7	7	5	5	12	5	5	4	8	5	11	6	15	10	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	0	0	0	3	1	2	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	324	1	5	10	12	15	24	28	33	21	7	11	20	15	17	9	16	9	7	18	4	4	4	3	1	1	2	6	3	3	15					
		1.62%	0.50%	1.31%	1.34%	1.28%	1.49%	1.88%	1.76%	2.13%	1.48%	1.40%	0.89%	2.12%	1.56%	2.11%	1.13%	2.51%	1.67%	1.88%	2.14%	1.51%	1.20%	2.65%	0.49%	1.12%	0.77%	0.59%	1.26%	2.68%	2.04%	2.62%					
19	2.Всероссийская политическая партия «Гражданская Сила»	275	1	2	11	12	12	13	23	29	24	5	19	22	18	19	13	8	5	5	12	1	1	1	6	1	3	3	1	1	2	2					
		1.38%	0.50%	0.52%	1.48%	1.28%	1.19%	1.02%	1.45%	1.88%	1.69%	1.00%	1.54%	2.33%	1.87%	2.36%	1.63%	1.26%	0.93%	1.34%	1.43%	0.38%	0.30%	0.66%	0.99%	1.12%	2.31%	0.89%	0.21%	0.89%	1.36%	0.35%					
20	3.Политическая партия «Демократическая партия России»	20	2	0	0	0	2	2	1	2	1	0	2	2	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.10%	0.99%	0.00%	0.00%	0.00%	0.20%	0.16%	0.06%	0.13%	0.07%	0.00%	0.16%	0.21%	0.21%	0.00%	0.25%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1516	14	38	66	101	57	114	128	144	99	43	103	72	66	58	66	53	36	24	47	31	18	14	26	4	8	13	31	2	7	33					
		7.59%	6.93%	9.92%	8.87%	10.73%	5.64%	8.91%	8.05%	9.31%	6.98%	8.60%	8.33%	7.64%	6.86%	7.20%	8.29%	8.32%	6.67%	6.43%	5.60%	11.70%	5.42%	9.27%	4.27%	4.49%	6.15%	3.85%	6.53%	1.79%	4.76%	5.76%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	116	0	2	4	4	8	10	7	17	8	3	7	18	5	9	2	2	0	2	1	2	0	1	1	0	0	0	0	0	0	3					
		0.58%	0.00%	0.52%	0.54%	0.43%	0.79%	0.78%	0.44%	1.10%	0.56%	0.60%	0.57%	1.91%	0.52%	1.12%	0.25%	0.31%	0.00%	0.54%	0.12%	0.75%	0.00%	0.66%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%					
23	6.Политическая партия «Партия социальной справедливости»	56	0	0	4	3	1	7	3	6	3	2	4	2	4	1	3	1	2	0	4	0	3	0	0	0	0	0	1	0	0	2					
		0.28%	0.00%	0.00%	0.54%	0.32%	0.10%	0.55%	0.19%	0.39%	0.21%	0.40%	0.32%	0.21%	0.42%	0.12%	0.38%	0.16%	0.37%	0.00%	0.48%	0.00%	0.90%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.35%					
24	7.Политическая партия «Либерально-демократическая партия России»	2507	32	50	108	122	129	148	222	188	200	71	161	144	149	88	120	79	91	57	85	21	25	4	35	4	8	29	54	5	9	69					
		12.56%	15.84%	13.05%	14.52%	12.96%	12.77%	11.56%	13.95%	12.16%	14.10%	14.20%	13.03%	15.27%	15.49%	10.93%	15.08%	12.40%	16.85%	15.28%	10.12%	7.92%	7.53%	2.65%	5.75%	4.49%	6.15%	8.58%	11.37%	4.46%	6.12%	12.04%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2933	25	66	126	125	147	233	276	218	192	74	204	139	153	164	127	98	74	46	95	34	28	9	78	7	15	42	32	10	12	84					
		14.69%	12.38%	17.23%	16.94%	13.28%	14.55%	18.20%	17.35%	14.10%	13.54%	14.80%	16.50%	14.74%	15.90%	20.37%	15.95%	15.38%	13.70%	12.33%	11.31%	12.83%	8.43%	5.96%	12.81%	7.87%	11.54%	12.43%	6.74%	8.93%	8.16%	14.66%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	164	1	1	7	12	8	7	11	13	8	4	12	8	3	10	12	4	4	2	14	6	2	1	2	2	2	1	2	2	2	1					
		0.82%	0.50%	0.26%	0.94%	1.28%	0.79%	0.55%	0.69%	0.84%	0.56%	0.80%	0.97%	0.85%	0.31%	1.24%	1.51%	0.63%	0.74%	0.54%	1.67%	2.26%	0.60%	0.66%	0.33%	2.25%	1.54%	0.30%	0.42%	1.79%	1.36%	0.17%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11413	122	213	384	501	597	685	826	846	810	280	676	489	510	417	418	357	305	218	533	153	231	111	447	69	92	239	334	89	108	353					
		57.16%	60.40%	55.61%	51.61%	53.24%	59.11%	53.52%	51.92%	54.72%	57.12%	56.00%	54.69%	51.86%	53.01%	51.80%	52.51%	56.04%	56.48%	58.45%	63.45%	57.74%	69.58%	73.51%	73.40%	77.53%	70.77%	70.71%	70.32%	79.46%	73.47%	61.61%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	425	2	3	14	29	17	22	50	37	30	5	28	18	23	16	19	9	10	6	25	11	13	5	10	0	1	6	9	0	1	6					
		2.13%	0.99%	0.78%	1.88%	3.08%	1.68%	1.72%	3.14%	2.39%	2.12%	1.00%	2.27%	1.91%	2.39%	1.99%	2.39%	1.41%	1.85%	1.61%	2.98%	4.15%	3.92%	3.31%	1.64%	0.00%	0.77%	1.78%	1.89%	0.00%	0.68%	1.05%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
