Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Кинельская городская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28					
		0.23%	0.16%	0.0%	0.21%	0.58%	0.34%	0.15%	0.0%	0.0%	1.79%	0.20%	0.27%	0.0%	0.61%	0.0%	0.19%	0.34%	0.12%	0.0%	0.56%	0.0%	0.35%	0.0%	0.0%	0.12%	0.0%	0.30%	0.09%	0.11%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	202	12	6	3	8	6	5	14	11	0	5	8	14	5	8	3	8	9	2	1	1	14	11	6	10	3	7	9	13					
		1.14%	1.92%	1.10%	0.63%	1.55%	1.03%	0.78%	1.72%	1.00%	0.0%	1.02%	1.11%	2.69%	1.54%	2.47%	0.59%	1.36%	1.14%	1.15%	0.56%	0.70%	1.67%	1.45%	0.51%	1.24%	0.48%	1.05%	0.89%	1.44%					
30	"13. ""Демократическая партия России"""	39	2	2	3	2	0	2	1	3	2	4	1	1	1	0	1	1	1	1	0	0	2	2	0	1	1	3	0	2					
		0.22%	0.32%	0.36%	0.63%	0.38%	0.0%	0.31%	0.12%	0.27%	0.23%	0.81%	0.13%	0.19%	0.30%	0.0%	0.19%	0.17%	0.12%	0.57%	0.0%	0.0%	0.23%	0.26%	0.0%	0.12%	0.16%	0.45%	0.0%	0.22%					
31	"14. ""Великая Россия - Евразийский Союз"""	23	0	0	1	2	1	2	0	1	1	0	0	0	0	1	0	3	3	1	0	0	1	0	1	1	1	1	2	0					
		0.13%	0.0%	0.0%	0.21%	0.38%	0.17%	0.31%	0.0%	0.09%	0.11%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.51%	0.38%	0.57%	0.0%	0.0%	0.11%	0.0%	0.08%	0.12%	0.16%	0.15%	0.19%	0.0%					
32	"15. ""Партия СЛОН"""	12	2	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	3	1	0	1	0	0					
		0.06%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.19%	0.17%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%	0.25%	0.12%	0.0%	0.15%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1135	35	53	27	27	34	48	41	81	53	25	35	36	11	13	20	38	57	9	6	6	48	62	77	85	22	55	73	58					
		6.45%	5.62%	9.77%	5.74%	5.23%	5.86%	7.48%	5.04%	7.43%	6.34%	5.10%	4.88%	6.93%	3.40%	4.02%	3.98%	6.48%	7.23%	5.20%	3.38%	4.22%	5.72%	8.19%	6.64%	10.61%	3.55%	8.27%	7.29%	6.45%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	28	1	0	3	1	0	1	0	1	0	1	1	0	0	0	1	2	0	0	0	3	2	1	2	1	1	1	1	4					
		0.15%	0.16%	0.0%	0.63%	0.19%	0.0%	0.15%	0.0%	0.09%	0.0%	0.20%	0.13%	0.0%	0.0%	0.0%	0.19%	0.34%	0.0%	0.0%	0.0%	2.11%	0.23%	0.13%	0.17%	0.12%	0.16%	0.15%	0.09%	0.44%					
35	"18. ""ЛДПР"""	2637	101	90	73	75	88	79	114	166	86	73	108	89	52	58	68	94	163	35	16	22	116	79	149	106	97	87	191	162					
		14.99%	16.23%	16.60%	15.53%	14.53%	15.17%	12.32%	14.02%	15.22%	10.29%	14.89%	15.06%	17.14%	16.09%	17.95%	13.54%	16.04%	20.68%	20.23%	9.03%	15.49%	13.84%	10.43%	12.85%	13.23%	15.69%	13.08%	19.08%	18.04%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	337	10	10	7	10	12	12	19	16	14	8	8	6	11	7	18	5	9	3	3	0	22	10	21	13	21	10	23	29					
		1.91%	1.60%	1.84%	1.48%	1.93%	2.06%	1.87%	2.33%	1.46%	1.67%	1.63%	1.11%	1.15%	3.40%	2.16%	3.58%	0.85%	1.14%	1.73%	1.69%	0.0%	2.62%	1.32%	1.81%	1.62%	3.39%	1.50%	2.29%	3.22%					
37	"20. ""Политическая партия ""Единая Россия"""	5428	205	149	136	153	190	186	196	362	253	133	233	148	115	92	149	181	225	52	58	52	233	237	400	227	213	239	334	277					
		30.86%	32.95%	27.49%	28.93%	29.65%	32.75%	29.01%	24.10%	33.21%	30.29%	27.14%	32.49%	28.51%	35.60%	28.48%	29.68%	30.88%	28.55%	30.05%	32.76%	36.61%	27.80%	31.30%	34.51%	28.33%	34.46%	35.93%	33.36%	30.84%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	2	0	3	2	0	0	3	0	1	0	3	0	2	0	0	2	0	0	0	2	0	4	0	1	0	1	3	4					
		0.18%	0.32%	0.0%	0.63%	0.38%	0.0%	0.0%	0.36%	0.0%	0.11%	0.0%	0.41%	0.0%	0.61%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	1.40%	0.0%	0.52%	0.0%	0.12%	0.0%	0.15%	0.29%	0.44%					
39	"22. ""Развитие предпринимательства"""	50	0	0	0	4	1	2	3	0	4	1	1	2	0	3	4	0	1	0	0	0	5	1	8	4	2	1	2	1					
		0.28%	0.0%	0.0%	0.0%	0.77%	0.17%	0.31%	0.36%	0.0%	0.47%	0.20%	0.13%	0.38%	0.0%	0.92%	0.79%	0.0%	0.12%	0.0%	0.0%	0.0%	0.59%	0.13%	0.69%	0.49%	0.32%	0.15%	0.19%	0.11%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3932	126	136	121	117	145	152	253	202	218	129	165	134	63	87	125	140	149	40	52	24	226	182	194	158	123	138	190	143					
		22.35%	20.25%	25.09%	25.74%	22.67%	25.0%	23.71%	31.11%	18.53%	26.10%	26.32%	23.01%	25.81%	19.50%	26.93%	24.90%	23.89%	18.90%	23.12%	29.37%	16.90%	26.96%	24.04%	16.73%	19.72%	19.90%	20.75%	18.98%	15.92%					
																																			
41	Против всех	777	21	15	15	16	22	23	39	72	45	23	41	19	20	13	17	21	36	7	5	5	35	38	82	43	19	12	38	35					
		4.41%	3.37%	2.76%	3.19%	3.10%	3.79%	3.58%	4.79%	6.60%	5.38%	4.69%	5.71%	3.66%	6.19%	4.02%	3.38%	3.58%	4.56%	4.04%	2.82%	3.52%	4.17%	5.01%	7.07%	5.36%	3.07%	1.80%	3.79%	3.89%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
