Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																													
Дата голосования: 02.12.2007																																																													
																																																													
Наименование Избирательной комиссии:    Алексеевская																																																													
																																																													
Сводная таблица результатов выборов																																																													
																																																													
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	395	22	23	10	18	16	19	22	17	12	12	15	11	7	4	6	4	3	7	5	5	5	4	6	3	4	5	3	4	8	7	8	3	4	4	3	8	3	4	4	3	6	3	4	3	3	8	7	4	3	3	7	6	4	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	252	22	21	9	15	13	16	22	9	12	12	14	3	7	3	5	1	0	0	2	1	1	4	3	0	1	2	0	0	2	5	6	0	0	0	0	6	0	2	1	2	0	1	2	1	3	6	4	0	2	0	7	0	1	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	139	14	15	15	6	4	10	10	5	5	1	5	5	0	1	0	1	1	2	4	0	1	1	1	0	1	0	2	1	2	3	1	0	0	0	0	3	0	0	1	0	0	0	3	1	0	6	1	2	1	0	2	0	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	143	0	2	1	3	3	3	0	8	0	0	1	8	0	1	1	3	3	7	3	4	4	0	3	3	3	3	3	4	6	2	2	3	4	4	3	2	3	2	3	1	6	2	2	2	0	2	3	4	1	3	0	6	3	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																													
18	1.Политическая партия «Аграрная партия России»	949	30	22	22	46	23	49	36	70	22	39	46	19	14	18	7	17	12	12	7	12	15	7	15	24	14	17	5	13	44	11	13	0	22	3	8	31	1	17	7	2	10	2	8	7	7	11	13	7	0	2	34	24	19	13					
		2.29%	1.90%	1.22%	2.25%	1.97%	1.32%	2.69%	2.01%	3.28%	1.90%	1.86%	2.53%	1.70%	1.87%	5.68%	1.45%	4.46%	6.38%	1.36%	1.08%	2.54%	3.20%	1.96%	2.13%	8.54%	3.75%	3.46%	3.13%	3.28%	3.41%	1.00%	1.28%	0.00%	5.50%	0.96%	4.21%	3.14%	0.63%	2.99%	1.68%	1.44%	1.39%	0.90%	2.06%	3.20%	2.36%	1.03%	1.31%	1.57%	0.00%	1.36%	3.54%	3.86%	4.33%	2.67%					
19	2.Всероссийская политическая партия «Гражданская Сила»	164	7	13	11	10	7	8	18	13	10	8	16	5	3	1	9	0	0	0	0	0	3	1	3	1	0	1	0	0	0	0	0	0	0	0	1	2	1	1	0	0	3	0	2	0	0	1	0	2	0	0	1	2	0	0					
		0.39%	0.44%	0.72%	1.13%	0.43%	0.40%	0.44%	1.01%	0.61%	0.87%	0.38%	0.88%	0.45%	0.40%	0.32%	1.87%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	0.28%	0.43%	0.36%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.20%	0.63%	0.18%	0.00%	0.00%	0.42%	0.00%	0.52%	0.00%	0.00%	0.09%	0.00%	0.45%	0.00%	0.00%	0.10%	0.32%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	45	3	1	2	4	1	2	0	5	2	5	0	3	0	0	2	0	0	0	0	0	1	1	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0					
		0.11%	0.19%	0.06%	0.20%	0.17%	0.06%	0.11%	0.00%	0.23%	0.17%	0.24%	0.00%	0.27%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.28%	0.14%	0.00%	0.27%	0.00%	0.00%	0.25%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.88%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.23%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4412	222	225	151	265	197	228	295	262	124	231	232	126	66	33	77	26	13	28	96	29	102	65	41	32	51	18	16	33	93	82	69	8	83	66	8	74	10	33	46	7	51	19	31	6	15	73	49	37	18	14	132	47	23	34					
		10.63%	14.04%	12.52%	15.47%	11.37%	11.35%	12.51%	16.51%	12.27%	10.74%	11.03%	12.75%	11.26%	8.80%	10.41%	15.98%	6.82%	6.91%	3.18%	14.79%	6.14%	21.75%	18.21%	5.82%	11.39%	13.67%	3.66%	10.00%	8.33%	7.21%	7.47%	6.78%	8.60%	20.75%	21.15%	4.21%	7.51%	6.33%	5.82%	11.06%	5.04%	7.08%	8.56%	7.99%	2.74%	5.07%	6.85%	4.94%	8.30%	12.08%	9.52%	13.74%	7.56%	5.24%	6.98%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	101	9	10	3	13	6	5	6	2	1	6	11	2	3	1	3	1	0	0	1	1	1	2	0	1	0	0	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	2	0	0	1	2	0	0	0					
		0.24%	0.57%	0.56%	0.31%	0.56%	0.35%	0.27%	0.34%	0.09%	0.09%	0.29%	0.60%	0.18%	0.40%	0.32%	0.62%	0.26%	0.00%	0.00%	0.15%	0.21%	0.21%	0.56%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.34%	0.09%	0.20%	0.00%	0.00%	0.68%	0.21%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	58	6	3	0	5	0	6	3	1	3	1	4	1	3	2	1	4	0	2	0	0	2	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	1	2	1	0					
		0.14%	0.38%	0.17%	0.00%	0.21%	0.00%	0.33%	0.17%	0.05%	0.26%	0.05%	0.22%	0.09%	0.40%	0.63%	0.21%	1.05%	0.00%	0.23%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.08%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.68%	0.10%	0.32%	0.23%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2836	152	179	85	161	159	167	176	172	105	130	152	91	76	17	41	24	8	10	8	34	21	10	33	14	37	32	2	18	56	56	54	1	30	23	15	61	9	39	21	3	20	3	35	5	5	49	40	14	4	9	65	27	30	48					
		6.83%	9.61%	9.96%	8.71%	6.91%	9.16%	9.17%	9.85%	8.06%	9.09%	6.21%	8.36%	8.13%	10.13%	5.36%	8.51%	6.30%	4.26%	1.14%	1.23%	7.20%	4.48%	2.80%	4.69%	4.98%	9.92%	6.50%	1.25%	4.55%	4.34%	5.10%	5.31%	1.08%	7.50%	7.37%	7.89%	6.19%	5.70%	6.88%	5.05%	2.16%	2.78%	1.35%	9.02%	2.28%	1.69%	4.60%	4.04%	3.14%	2.68%	6.12%	6.76%	4.34%	6.83%	9.86%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2328	113	130	102	153	32	168	194	151	106	146	139	82	63	20	32	11	8	14	8	10	18	14	26	18	13	36	6	16	15	29	48	5	9	11	17	49	3	29	14	5	15	3	19	4	18	47	26	5	0	6	46	39	15	22					
		5.61%	7.15%	7.23%	10.45%	6.57%	1.84%	9.22%	10.86%	7.07%	9.18%	6.97%	7.64%	7.33%	8.40%	6.31%	6.64%	2.89%	4.26%	1.59%	1.23%	2.12%	3.84%	3.92%	3.69%	6.41%	3.49%	7.32%	3.75%	4.04%	1.16%	2.64%	4.72%	5.38%	2.25%	3.53%	8.95%	4.97%	1.90%	5.11%	3.37%	3.60%	2.08%	1.35%	4.90%	1.83%	6.08%	4.41%	2.62%	1.12%	0.00%	4.08%	4.79%	6.27%	3.42%	4.52%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	275	24	27	11	12	9	24	11	11	12	11	15	11	2	2	6	1	3	5	3	4	4	3	6	0	2	1	1	6	0	8	0	0	3	2	1	3	2	3	2	0	2	2	2	0	2	4	1	0	0	0	6	3	0	2					
		0.66%	1.52%	1.50%	1.13%	0.52%	0.52%	1.32%	0.62%	0.52%	1.04%	0.53%	0.82%	0.98%	0.27%	0.63%	1.24%	0.26%	1.60%	0.57%	0.46%	0.85%	0.85%	0.84%	0.85%	0.00%	0.54%	0.20%	0.63%	1.52%	0.00%	0.73%	0.00%	0.00%	0.75%	0.64%	0.53%	0.30%	1.27%	0.53%	0.48%	0.00%	0.28%	0.90%	0.52%	0.00%	0.68%	0.38%	0.10%	0.00%	0.00%	0.00%	0.62%	0.48%	0.00%	0.41%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	29775	990	1158	573	1634	1282	1125	1029	1442	713	1489	1180	764	509	207	301	297	143	794	522	378	296	252	572	190	255	384	130	308	1062	907	833	79	244	205	139	764	131	435	325	121	614	192	279	192	237	852	806	355	120	113	669	472	347	365					
		71.71%	62.62%	64.44%	58.71%	70.13%	73.85%	61.75%	57.58%	67.54%	61.73%	71.11%	64.87%	68.28%	67.87%	65.30%	62.45%	77.95%	76.06%	90.12%	80.43%	80.08%	63.11%	70.59%	81.25%	67.62%	68.36%	78.05%	81.25%	77.78%	82.33%	82.68%	81.91%	84.95%	61.00%	65.71%	73.16%	77.48%	82.91%	76.72%	78.13%	87.05%	85.28%	86.49%	71.91%	87.67%	80.07%	79.92%	81.33%	79.60%	80.54%	76.87%	69.61%	75.88%	79.04%	74.95%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	144	10	11	7	11	9	12	8	6	5	11	10	5	3	4	1	0	0	6	0	1	0	0	1	1	0	0	0	0	4	1	0	0	0	1	0	0	0	1	0	1	1	1	0	0	1	4	1	0	0	1	0	1	2	2					
		0.35%	0.63%	0.61%	0.72%	0.47%	0.52%	0.66%	0.45%	0.28%	0.43%	0.53%	0.55%	0.45%	0.40%	1.26%	0.21%	0.00%	0.00%	0.68%	0.00%	0.21%	0.00%	0.00%	0.14%	0.36%	0.00%	0.00%	0.00%	0.00%	0.31%	0.09%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.18%	0.00%	0.72%	0.14%	0.45%	0.00%	0.00%	0.34%	0.38%	0.10%	0.00%	0.00%	0.68%	0.00%	0.16%	0.46%	0.41%					
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
