Выборы Президента Российской Федерации																																
																																
Наименование Избирательной комиссии:    Питкярантская																																
																																
Итоги голосования 																																
																																
		Сумма	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №556	УИК №563	УИК №564					
		4.70%	6.08%	6.71%	4.90%	6.82%	6.09%	4.75%	0.00%	5.17%	1.54%	2.70%	1.98%	2.32%	1.00%	0.00%	2.46%	0.00%	4.84%	5.67%	3.47%	3.66%	2.93%	4.31%	4.78%	3.01%	2.97%					
23	. Харитонов Николай Михайлович	1351	216	153	67	137	119	43	8	14	4	48	116	78	24	7	65	1	12	21	29	21	36	53	26	49	4					
		12.90%	13.67%	11.15%	13.14%	14.38%	11.51%	11.35%	14.55%	24.14%	6.15%	16.22%	17.68%	11.32%	11.94%	15.56%	11.44%	2.78%	19.35%	14.89%	11.20%	25.61%	10.56%	11.42%	11.30%	16.39%	3.96%					
																																
24	Против всех	376	64	68	23	45	53	7	6	2	0	7	19	5	2	0	11	0	0	5	1	5	10	13	8	19	3					
		3.59%	4.05%	4.96%	4.51%	4.72%	5.13%	1.85%	10.91%	3.45%	0.00%	2.36%	2.90%	0.73%	1.00%	0.00%	1.94%	0.00%	0.00%	3.55%	0.39%	6.10%	2.93%	2.80%	3.48%	6.35%	2.97%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
