Выборы Президента Российской Федерации																																																						
																																																						
Наименование Избирательной комиссии:    Черлакская																																																						
																																																						
Итоги голосования 																																																						
																																																						
		Сумма	УИК №1348	УИК №1349	УИК №1350	УИК №1351	УИК №1352	УИК №1353	УИК №1354	УИК №1355	УИК №1356	УИК №1357	УИК №1358	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394					
11	Число полученных открепительных  удостоверений	755	40	40	40	40	10	25	10	10	25	10	10	10	25	10	10	10	25	10	25	10	10	25	10	10	25	10	10	10	10	10	25	10	10	10	10	10	25	10	10	10	10	40	10	10	10	10	10					
12	Число выданных открепительных удостоверений	217	5	19	25	25	2	10	1	2	8	2	0	5	10	4	0	0	3	0	17	0	0	10	1	0	8	1	0	1	0	1	13	0	1	1	0	2	2	0	0	0	4	31	1	0	1	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	105	3	20	7	7	0	3	0	1	2	0	0	1	0	0	0	0	1	1	3	0	1	3	1	1	6	2	1	2	1	2	4	1	2	2	1	4	1	0	3	2	1	9	1	1	0	2	2					
14	Число неиспользованных открепительных удостоверений	538	35	21	15	15	8	15	9	8	17	8	10	5	15	6	10	10	22	10	8	10	10	15	9	10	17	9	10	9	10	9	12	10	9	9	10	8	23	10	10	10	6	9	9	10	9	9	10					
15	"Число открепительных удостоверений, выданных в ТИК"	4	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																						
18	. Глазьев Сергей Юрьевич	382	28	56	44	35	2	27	2	3	27	3	5	1	12	6	2	2	0	1	11	1	0	13	2	2	13	3	3	3	3	1	16	0	0	3	3	3	9	1	0	0	1	25	4	1	1	1	3					
		2.25%	2.92%	3.88%	3.05%	2.62%	1.71%	2.61%	1.03%	2.50%	3.42%	1.60%	4.39%	0.49%	1.62%	4.14%	1.39%	3.57%	0.00%	0.90%	4.26%	1.25%	0.00%	2.08%	1.87%	1.92%	1.70%	1.06%	1.27%	1.73%	1.52%	0.65%	2.26%	0.00%	0.00%	2.29%	1.72%	2.56%	1.56%	1.35%	0.00%	0.00%	0.60%	1.73%	2.07%	2.04%	0.48%	0.61%	1.86%					
19	. Малышкин Олег Александрович	756	61	56	62	93	9	38	2	4	40	14	5	3	26	5	9	1	6	3	9	8	3	24	6	4	19	12	9	5	10	8	4	7	2	10	8	9	36	0	13	0	13	57	14	9	10	5	5					
		4.45%	6.35%	3.88%	4.30%	6.97%	7.69%	3.68%	1.03%	3.33%	5.06%	7.45%	4.39%	1.46%	3.50%	3.45%	6.25%	1.79%	3.05%	2.70%	3.49%	10.00%	5.56%	3.83%	5.61%	3.85%	2.48%	4.23%	3.80%	2.89%	5.05%	5.19%	0.56%	4.49%	2.86%	7.63%	4.60%	7.69%	6.24%	0.00%	8.61%	0.00%	7.83%	3.94%	7.25%	18.37%	4.81%	3.07%	3.11%					
20	. Миронов Сергей Михайлович	132	4	8	10	11	0	14	1	0	9	4	3	0	10	0	0	0	1	0	1	0	0	4	1	2	5	3	0	0	3	0	5	1	0	3	1	1	6	0	2	1	2	9	5	1	1	0	0					
		0.78%	0.42%	0.55%	0.69%	0.82%	0.00%	1.36%	0.51%	0.00%	1.14%	2.13%	2.63%	0.00%	1.35%	0.00%	0.00%	0.00%	0.51%	0.00%	0.39%	0.00%	0.00%	0.64%	0.93%	1.92%	0.65%	1.06%	0.00%	0.00%	1.52%	0.00%	0.71%	0.64%	0.00%	2.29%	0.57%	0.85%	1.04%	0.00%	1.32%	1.79%	1.20%	0.62%	2.59%	2.04%	0.48%	0.00%	0.00%					
21	. Путин Владимир Владимирович	11136	607	923	930	839	82	731	147	88	477	113	89	164	472	114	70	41	138	86	148	58	46	437	78	58	540	212	162	106	121	101	503	122	53	89	133	72	368	47	92	43	112	839	115	27	146	124	73					
		65.58%	63.23%	63.96%	64.49%	62.85%	70.09%	70.76%	75.38%	73.33%	60.38%	60.11%	78.07%	80.00%	63.53%	78.62%	48.61%	73.21%	70.05%	77.48%	57.36%	72.50%	85.19%	69.81%	72.90%	55.77%	70.59%	74.65%	68.35%	61.27%	61.11%	65.58%	70.94%	78.21%	75.71%	67.94%	76.44%	61.54%	63.78%	63.51%	60.93%	76.79%	67.47%	57.98%	59.59%	55.10%	70.19%	76.07%	45.34%					
22	. Хакамада Ирина Муцуовна	348	23	45	39	31	5	19	3	2	17	4	0	4	19	0	4	0	3	2	6	1	0	12	0	7	10	4	10	0	2	4	9	1	3	4	0	2	17	0	3	2	1	21	5	0	1	2	1					
		2.05%	2.40%	3.12%	2.70%	2.32%	4.27%	1.84%	1.54%	1.67%	2.15%	2.13%	0.00%	1.95%	2.56%	0.00%	2.78%	0.00%	1.52%	1.80%	2.33%	1.25%	0.00%	1.92%	0.00%	6.73%	1.31%	1.41%	4.22%	0.00%	1.01%	2.60%	1.27%	0.64%	4.29%	3.05%	0.00%	1.71%	2.95%	0.00%	1.99%	3.57%	0.60%	1.45%	2.59%	0.00%	0.48%	1.23%	0.62%					
23	. Харитонов Николай Михайлович	3766	214	313	323	286	13	172	38	21	194	43	11	22	187	18	57	11	41	16	78	9	5	117	20	29	159	46	51	55	55	36	147	20	11	19	22	25	128	26	36	9	31	457	43	8	40	27	77					
		22.18%	22.29%	21.69%	22.40%	21.42%	11.11%	16.65%	19.49%	17.50%	24.56%	22.87%	9.65%	10.73%	25.17%	12.41%	39.58%	19.64%	20.81%	14.41%	30.23%	11.25%	9.26%	18.69%	18.69%	27.88%	20.78%	16.20%	21.52%	31.79%	27.78%	23.38%	20.73%	12.82%	15.71%	14.50%	12.64%	21.37%	22.18%	35.14%	23.84%	16.07%	18.67%	31.58%	22.28%	16.33%	19.23%	16.56%	47.83%					
																																																						
24	Против всех	296	15	37	23	26	4	20	2	2	15	5	1	5	9	1	0	1	5	2	3	2	0	12	0	1	11	2	2	2	1	3	15	3	1	2	1	5	9	0	5	1	3	28	3	2	4	1	1					
		1.74%	1.56%	2.56%	1.60%	1.95%	3.42%	1.94%	1.03%	1.67%	1.90%	2.66%	0.88%	2.44%	1.21%	0.69%	0.00%	1.79%	2.54%	1.80%	1.16%	2.50%	0.00%	1.92%	0.00%	0.96%	1.44%	0.70%	0.84%	1.16%	0.51%	1.95%	2.12%	1.92%	1.43%	1.53%	0.57%	4.27%	1.56%	0.00%	3.31%	1.79%	1.81%	1.94%	1.55%	4.08%	1.92%	0.61%	0.62%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
