Выборы Президента Российской Федерации																																															
																																															
"Наименование Избирательной комиссии:    Барнаул, Октябрьская"																																															
																																															
Итоги голосования 																																															
																																															
		Сумма	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №1872					
11	Число полученных открепительных  удостоверений	1110	60	20	80	30	25	25	50	25	25	25	30	25	25	25	40	40	40	40	40	25	40	25	25	35	35	25	25	50	30	25	25	25	20	15	15	0	0	0	0	0					
12	Число выданных открепительных удостоверений	833	24	11	63	23	20	15	30	24	21	22	28	17	16	10	37	38	28	32	35	24	35	23	17	35	20	19	25	41	16	17	21	12	17	12	5	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	922	11	26	23	42	16	13	13	11	21	25	30	61	25	22	21	20	26	46	32	20	17	10	23	16	20	17	22	11	17	14	86	17	38	20	5	20	26	4	12	23					
14	Число неиспользованных открепительных удостоверений	277	36	9	17	7	5	10	20	1	4	3	2	8	9	15	3	2	12	8	5	1	5	2	8	0	15	6	0	9	14	8	4	13	3	3	10	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных в ТИК"	5	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																															
18	. Глазьев Сергей Юрьевич	2255	23	28	93	79	23	62	45	74	72	48	78	68	69	47	74	99	91	71	55	88	65	56	79	70	110	69	55	63	61	39	70	55	57	59	9	10	15	9	4	13					
		4.48%	2.15%	4.16%	5.28%	5.75%	2.53%	4.66%	3.23%	5.35%	4.47%	3.50%	4.78%	4.75%	4.50%	4.36%	4.47%	5.74%	5.59%	4.12%	3.33%	5.55%	4.37%	5.29%	5.57%	3.82%	5.68%	4.21%	3.94%	3.87%	4.80%	3.39%	4.45%	4.26%	3.95%	4.70%	2.59%	4.46%	4.27%	4.55%	2.67%	6.70%					
19	. Малышкин Олег Александрович	1138	16	28	29	19	26	43	32	16	37	40	35	29	20	14	37	29	34	29	50	33	34	30	32	43	43	46	38	31	30	32	34	31	47	34	11	5	10	4	4	3					
		2.26%	1.49%	4.16%	1.65%	1.38%	2.86%	3.23%	2.30%	1.16%	2.30%	2.92%	2.15%	2.03%	1.31%	1.30%	2.24%	1.68%	2.09%	1.68%	3.03%	2.08%	2.29%	2.84%	2.26%	2.35%	2.22%	2.80%	2.72%	1.90%	2.36%	2.78%	2.16%	2.40%	3.25%	2.71%	3.16%	2.23%	2.85%	2.02%	2.67%	1.55%					
20	. Миронов Сергей Михайлович	447	4	7	16	12	4	10	13	14	12	15	17	8	21	6	15	13	9	21	16	21	13	7	11	15	14	29	17	14	12	7	11	15	13	7	2	0	2	1	0	3					
		0.89%	0.37%	1.04%	0.91%	0.87%	0.44%	0.75%	0.93%	1.01%	0.75%	1.09%	1.04%	0.56%	1.37%	0.56%	0.91%	0.75%	0.55%	1.22%	0.97%	1.32%	0.87%	0.66%	0.78%	0.82%	0.72%	1.77%	1.22%	0.86%	0.94%	0.61%	0.70%	1.16%	0.90%	0.56%	0.57%	0.00%	0.57%	0.51%	0.00%	1.55%					
21	. Путин Владимир Владимирович	34577	865	460	1166	922	637	918	1021	898	1069	948	995	924	976	712	1094	1128	1047	1095	1157	1068	1076	746	966	1345	1391	1122	944	1213	892	815	1093	885	1045	900	267	168	219	129	129	132					
		68.67%	80.77%	68.35%	66.25%	67.10%	70.08%	69.02%	73.30%	64.93%	66.40%	69.15%	61.01%	64.57%	63.71%	65.99%	66.14%	65.43%	64.31%	63.59%	70.12%	67.38%	72.41%	70.51%	68.12%	73.42%	71.89%	68.41%	67.62%	74.51%	70.13%	70.87%	69.49%	68.50%	72.37%	71.77%	76.72%	75.00%	62.39%	65.15%	86.00%	68.04%					
22	. Хакамада Ирина Муцуовна	2334	57	34	99	78	38	41	52	60	71	61	122	84	114	84	77	89	92	102	85	73	70	53	61	65	88	60	46	66	46	51	63	48	37	41	4	4	10	2	1	5					
		4.64%	5.32%	5.05%	5.62%	5.68%	4.18%	3.08%	3.73%	4.34%	4.41%	4.45%	7.48%	5.87%	7.44%	7.78%	4.66%	5.16%	5.65%	5.92%	5.15%	4.61%	4.71%	5.01%	4.30%	3.55%	4.55%	3.66%	3.30%	4.05%	3.62%	4.43%	4.01%	3.72%	2.56%	3.27%	1.15%	1.79%	2.85%	1.01%	0.67%	2.58%					
23	. Харитонов Николай Михайлович	7369	80	82	282	210	132	201	171	253	270	202	315	192	271	165	290	293	280	338	206	246	172	115	191	235	205	231	235	189	184	153	222	208	162	164	40	25	78	46	3	32					
		14.63%	7.47%	12.18%	16.02%	15.28%	14.52%	15.11%	12.28%	18.29%	16.77%	14.73%	19.31%	13.42%	17.69%	15.29%	17.53%	17.00%	17.20%	19.63%	12.48%	15.52%	11.57%	10.87%	13.47%	12.83%	10.59%	14.09%	16.83%	11.61%	14.47%	13.30%	14.11%	16.10%	11.22%	13.08%	11.49%	11.16%	22.22%	23.23%	2.00%	16.49%					
																																															
24	Против всех	1646	25	24	58	48	36	42	45	47	60	42	57	65	51	39	47	57	55	55	58	40	43	35	61	42	67	64	50	38	32	44	62	31	50	33	4	10	11	4	9	5					
		3.27%	2.33%	3.57%	3.30%	3.49%	3.96%	3.16%	3.23%	3.40%	3.73%	3.06%	3.49%	4.54%	3.33%	3.61%	2.84%	3.31%	3.38%	3.19%	3.52%	2.52%	2.89%	3.31%	4.30%	2.29%	3.46%	3.90%	3.58%	2.33%	2.52%	3.83%	3.94%	2.40%	3.46%	2.63%	1.15%	4.46%	3.13%	2.02%	6.00%	2.58%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
