Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																			
Дата голосования: 07.12.2003 0:00:00																																																			
																																																			
"Наименование Избирательной комиссии:     Владимир, Фрунзенская "																																																			
																																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																			
																																																			
		Сумма	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	3040	50	49	30	19	53	77	69	139	205	40	90	48	55	71	69	52	62	63	24	78	85	69	91	79	124	72	81	87	76	72	54	108	77	57	48	61	57	98	71	68	93	4	61	4					
		6.21%	8.0%	7.41%	4.51%	5.74%	3.59%	7.28%	7.82%	9.55%	12.99%	5.39%	8.21%	4.25%	4.79%	5.85%	5.96%	4.58%	5.08%	5.48%	1.81%	7.14%	6.8%	5.79%	7.03%	6.61%	8.70%	6.45%	6.07%	5.94%	5.86%	6.45%	5.50%	9.66%	6.20%	4.66%	3.78%	5.06%	4.37%	7.43%	5.36%	5.06%	6.73%	6.34%	5.20%	1.83%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2954	49	44	50	16	107	99	71	77	89	31	69	52	71	80	72	66	90	76	102	74	58	65	81	63	79	57	59	83	64	57	55	57	77	61	101	85	69	95	74	82	95	2	44	6					
		6.03%	7.84%	6.65%	7.53%	4.83%	7.24%	9.36%	8.04%	5.29%	5.64%	4.18%	6.29%	4.60%	6.19%	6.59%	6.22%	5.82%	7.37%	6.62%	7.72%	6.77%	4.64%	5.45%	6.26%	5.27%	5.54%	5.10%	4.42%	5.66%	4.94%	5.11%	5.60%	5.09%	6.20%	4.99%	7.96%	7.05%	5.29%	7.20%	5.59%	6.11%	6.88%	3.17%	3.75%	2.75%					
22	"5. ""За Русь Святую"""	252	5	5	1	6	10	4	2	9	6	6	4	7	8	6	5	4	10	1	3	7	4	5	4	7	10	6	17	7	11	4	10	8	3	8	7	4	4	7	3	6	3	1	3	1					
		0.51%	0.8%	0.75%	0.15%	1.81%	0.67%	0.37%	0.22%	0.61%	0.38%	0.80%	0.36%	0.62%	0.69%	0.49%	0.43%	0.35%	0.81%	0.08%	0.22%	0.64%	0.32%	0.41%	0.30%	0.58%	0.70%	0.53%	1.27%	0.47%	0.84%	0.35%	1.01%	0.71%	0.24%	0.65%	0.55%	0.33%	0.30%	0.53%	0.22%	0.44%	0.21%	1.58%	0.25%	0.45%					
23	"6. ""Объединенная Российская партия ""Русь"""	102	0	2	1	1	3	3	2	2	3	6	0	5	2	3	5	4	0	0	3	4	3	5	0	2	3	5	4	3	0	2	1	3	3	3	0	0	3	1	2	3	2	0	4	1					
		0.20%	0.0%	0.30%	0.15%	0.30%	0.20%	0.28%	0.22%	0.13%	0.19%	0.80%	0.0%	0.44%	0.17%	0.24%	0.43%	0.35%	0.0%	0.0%	0.22%	0.36%	0.24%	0.41%	0.0%	0.16%	0.21%	0.44%	0.29%	0.20%	0.0%	0.17%	0.10%	0.26%	0.24%	0.24%	0.0%	0.0%	0.23%	0.07%	0.15%	0.22%	0.14%	0.0%	0.34%	0.45%					
24	"7. ""Новый курс - Автомобильная Россия"""	603	5	10	9	2	16	17	10	12	17	12	25	17	11	18	17	14	18	17	21	10	14	14	16	18	6	12	15	12	13	16	11	11	14	23	12	18	22	17	16	11	15	2	15	2					
		1.23%	0.8%	1.51%	1.35%	0.60%	1.08%	1.60%	1.13%	0.82%	1.07%	1.61%	2.28%	1.50%	0.95%	1.48%	1.46%	1.23%	1.47%	1.48%	1.59%	0.91%	1.12%	1.17%	1.23%	1.50%	0.42%	1.07%	1.12%	0.81%	1.00%	1.43%	1.12%	0.98%	1.12%	1.88%	0.94%	1.49%	1.68%	1.28%	1.20%	0.81%	1.08%	3.17%	1.27%	0.91%					
25	"8. ""Народно-республиканская партия России"""	57	1	0	1	0	0	2	1	5	3	2	2	0	1	3	0	1	1	2	0	2	1	0	1	0	1	2	2	3	0	2	0	3	0	1	2	3	1	0	1	3	0	1	3	0					
		0.11%	0.16%	0.0%	0.15%	0.0%	0.0%	0.18%	0.11%	0.34%	0.19%	0.26%	0.18%	0.0%	0.08%	0.24%	0.0%	0.08%	0.08%	0.17%	0.0%	0.18%	0.08%	0.0%	0.07%	0.0%	0.07%	0.17%	0.14%	0.20%	0.0%	0.17%	0.0%	0.26%	0.0%	0.08%	0.15%	0.24%	0.07%	0.0%	0.07%	0.22%	0.0%	1.58%	0.25%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	1381	12	16	20	4	38	24	24	49	44	16	38	41	41	45	36	26	41	37	74	16	52	26	44	27	49	17	32	25	34	29	21	29	36	20	59	41	37	34	33	24	34	1	35	0					
		2.82%	1.92%	2.42%	3.01%	1.20%	2.57%	2.27%	2.72%	3.37%	2.78%	2.15%	3.46%	3.63%	3.57%	3.70%	3.11%	2.29%	3.36%	3.22%	5.60%	1.46%	4.16%	2.18%	3.40%	2.26%	3.44%	1.52%	2.39%	1.70%	2.62%	2.60%	2.14%	2.59%	2.90%	1.63%	4.65%	3.40%	2.83%	2.57%	2.49%	1.78%	2.46%	1.58%	2.98%	0.0%					
27	"10. ""Аграрная партия России"""	1505	20	26	22	7	111	42	16	45	47	24	35	30	29	37	46	25	28	37	50	41	50	33	34	32	29	33	41	41	33	39	29	30	44	48	30	29	22	25	39	45	33	4	44	0					
		3.07%	3.2%	3.93%	3.31%	2.11%	7.52%	3.97%	1.81%	3.09%	2.97%	3.23%	3.19%	2.65%	2.52%	3.05%	3.97%	2.20%	2.29%	3.22%	3.78%	3.75%	4.0%	2.77%	2.62%	2.68%	2.03%	2.95%	3.07%	2.80%	2.54%	3.49%	2.95%	2.68%	3.54%	3.93%	2.36%	2.40%	1.68%	1.89%	2.94%	3.35%	2.39%	6.34%	3.75%	0.0%					
28	"11. ""Истинные патриоты России"""	54	0	0	2	1	1	0	1	0	2	3	2	1	1	0	0	1	0	0	0	0	0	0	4	2	1	3	2	2	0	0	0	0	0	18	0	0	3	1	0	1	0	0	0	2					
		0.11%	0.0%	0.0%	0.30%	0.30%	0.06%	0.0%	0.11%	0.0%	0.12%	0.40%	0.18%	0.08%	0.08%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.16%	0.07%	0.26%	0.14%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	1.47%	0.0%	0.0%	0.23%	0.07%	0.0%	0.07%	0.0%	0.0%	0.0%	0.91%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	528	5	3	5	3	21	11	12	13	19	6	13	9	9	13	11	9	12	10	6	11	24	16	9	13	15	5	16	10	22	12	16	8	12	19	17	10	15	13	15	19	16	1	21	3					
		1.07%	0.8%	0.45%	0.75%	0.90%	1.42%	1.04%	1.36%	0.89%	1.20%	0.80%	1.18%	0.79%	0.78%	1.07%	0.95%	0.79%	0.98%	0.87%	0.45%	1.00%	1.92%	1.34%	0.69%	1.08%	1.05%	0.44%	1.19%	0.68%	1.69%	1.07%	1.63%	0.71%	0.96%	1.55%	1.34%	0.82%	1.15%	0.98%	1.13%	1.41%	1.15%	1.58%	1.79%	1.37%					
30	"13. ""Демократическая партия России"""	83	1	0	3	0	9	0	4	1	4	0	2	1	0	0	3	0	4	1	1	0	2	2	3	2	1	0	1	4	0	0	3	0	5	3	1	2	4	3	3	2	1	1	6	0					
		0.16%	0.16%	0.0%	0.45%	0.0%	0.60%	0.0%	0.45%	0.06%	0.25%	0.0%	0.18%	0.08%	0.0%	0.0%	0.25%	0.0%	0.32%	0.08%	0.07%	0.0%	0.16%	0.16%	0.23%	0.16%	0.07%	0.0%	0.07%	0.27%	0.0%	0.0%	0.30%	0.0%	0.40%	0.24%	0.07%	0.16%	0.30%	0.22%	0.22%	0.14%	0.07%	1.58%	0.51%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	191	4	3	6	3	4	7	4	7	1	5	5	1	5	4	9	5	6	3	5	2	2	2	5	4	4	4	8	4	5	4	0	6	5	9	6	3	4	7	5	2	5	1	2	5					
		0.39%	0.64%	0.45%	0.90%	0.90%	0.27%	0.66%	0.45%	0.48%	0.06%	0.67%	0.45%	0.08%	0.43%	0.32%	0.77%	0.44%	0.49%	0.26%	0.37%	0.18%	0.16%	0.16%	0.38%	0.33%	0.28%	0.35%	0.59%	0.27%	0.38%	0.35%	0.0%	0.53%	0.40%	0.73%	0.47%	0.24%	0.30%	0.53%	0.37%	0.14%	0.36%	1.58%	0.17%	2.29%					
32	"15. ""Партия СЛОН"""	152	3	3	1	2	3	7	2	10	5	3	2	7	3	1	3	4	0	4	6	4	0	5	3	9	9	4	6	4	1	3	0	4	3	3	4	4	1	5	7	2	1	0	0	1					
		0.31%	0.48%	0.45%	0.15%	0.60%	0.20%	0.66%	0.22%	0.68%	0.31%	0.40%	0.18%	0.62%	0.26%	0.08%	0.25%	0.35%	0.0%	0.34%	0.45%	0.36%	0.0%	0.41%	0.23%	0.75%	0.63%	0.35%	0.44%	0.27%	0.07%	0.26%	0.0%	0.35%	0.24%	0.24%	0.31%	0.33%	0.07%	0.37%	0.52%	0.14%	0.07%	0.0%	0.0%	0.45%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5335	60	77	99	34	171	122	109	140	167	57	92	149	129	93	112	151	128	125	154	112	133	155	181	119	143	144	134	158	130	125	101	136	129	118	136	133	154	144	131	149	159	4	91	47					
		10.89%	9.6%	11.64%	14.90%	10.27%	11.58%	11.54%	12.35%	9.62%	10.58%	7.69%	8.39%	13.20%	11.24%	7.66%	9.68%	13.32%	10.49%	10.88%	11.66%	10.25%	10.64%	13.01%	13.99%	9.96%	10.04%	12.90%	10.04%	10.79%	10.03%	11.21%	10.29%	12.16%	10.40%	9.66%	10.72%	11.03%	11.81%	10.92%	9.90%	11.10%	11.52%	6.34%	7.76%	21.55%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	77	1	0	2	0	0	0	1	2	1	0	2	1	1	4	1	2	1	2	1	3	3	2	4	0	0	2	1	1	0	4	2	0	1	6	0	4	4	6	3	2	2	0	4	1					
		0.15%	0.16%	0.0%	0.30%	0.0%	0.0%	0.0%	0.11%	0.13%	0.06%	0.0%	0.18%	0.08%	0.08%	0.32%	0.08%	0.17%	0.08%	0.17%	0.07%	0.27%	0.24%	0.16%	0.30%	0.0%	0.0%	0.17%	0.07%	0.06%	0.0%	0.35%	0.20%	0.0%	0.08%	0.49%	0.0%	0.33%	0.30%	0.45%	0.22%	0.14%	0.14%	0.0%	0.34%	0.45%					
35	"18. ""ЛДПР"""	5804	77	65	63	52	183	69	76	169	157	106	140	139	133	193	148	116	117	143	173	120	140	103	146	167	163	133	148	193	152	96	111	118	182	138	168	128	199	167	117	206	163	3	193	31					
		11.85%	12.32%	9.83%	9.48%	15.70%	12.39%	6.52%	8.61%	11.62%	9.94%	14.30%	12.77%	12.32%	11.59%	15.91%	12.79%	10.23%	9.59%	12.45%	13.10%	10.98%	11.2%	8.64%	11.29%	13.98%	11.44%	11.91%	11.09%	13.18%	11.73%	8.60%	11.31%	10.55%	14.67%	11.30%	13.24%	10.62%	15.27%	12.67%	8.84%	15.35%	11.81%	4.76%	16.46%	14.22%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	1276	6	12	10	11	30	22	18	55	32	12	27	22	34	42	37	39	27	35	43	19	34	24	29	33	40	47	46	42	42	28	26	21	40	29	28	26	16	30	36	41	44	1	33	7					
		2.60%	0.96%	1.81%	1.50%	3.32%	2.03%	2.08%	2.04%	3.78%	2.02%	1.61%	2.46%	1.95%	2.96%	3.46%	3.19%	3.44%	2.21%	3.04%	3.25%	1.73%	2.72%	2.01%	2.24%	2.76%	2.80%	4.21%	3.44%	2.86%	3.24%	2.51%	2.65%	1.87%	3.22%	2.37%	2.20%	2.15%	1.22%	2.27%	2.72%	3.05%	3.18%	1.58%	2.81%	3.21%					
37	"20. ""Политическая партия ""Единая Россия"""	13408	160	181	161	95	394	263	247	414	444	236	291	277	280	304	278	316	362	331	376	320	342	341	332	362	446	307	391	396	362	314	282	299	309	332	321	356	393	330	393	349	337	19	298	67					
		27.39%	25.6%	27.38%	24.24%	28.70%	26.69%	24.88%	28.00%	28.47%	28.13%	31.84%	26.55%	24.55%	24.41%	25.06%	24.02%	27.89%	29.67%	28.83%	28.48%	29.30%	27.36%	28.63%	25.67%	30.31%	31.32%	27.50%	29.31%	27.04%	27.95%	28.16%	28.74%	26.74%	24.91%	27.19%	25.31%	29.54%	30.16%	25.03%	29.70%	26.00%	24.42%	30.15%	25.42%	30.73%					
38	"21. ""Российская Конституционно-демократическая партия"""	50	1	1	0	0	1	0	2	2	2	0	3	0	1	3	1	0	0	2	1	1	1	1	4	1	0	1	2	2	1	0	2	3	0	1	0	1	1	2	1	3	0	1	0	1					
		0.10%	0.16%	0.15%	0.0%	0.0%	0.06%	0.0%	0.22%	0.13%	0.12%	0.0%	0.27%	0.0%	0.08%	0.24%	0.08%	0.0%	0.0%	0.17%	0.07%	0.09%	0.08%	0.08%	0.30%	0.08%	0.0%	0.08%	0.14%	0.13%	0.07%	0.0%	0.20%	0.26%	0.0%	0.08%	0.0%	0.08%	0.07%	0.15%	0.07%	0.22%	0.0%	1.58%	0.0%	0.45%					
39	"22. ""Развитие предпринимательства"""	171	4	2	0	0	9	4	1	7	2	4	7	3	3	7	5	3	5	3	5	6	6	5	6	3	7	4	4	6	3	3	3	5	4	4	4	8	2	1	2	1	6	0	4	0					
		0.34%	0.64%	0.30%	0.0%	0.0%	0.60%	0.37%	0.11%	0.48%	0.12%	0.53%	0.63%	0.26%	0.26%	0.57%	0.43%	0.26%	0.40%	0.26%	0.37%	0.54%	0.48%	0.41%	0.46%	0.25%	0.49%	0.35%	0.29%	0.40%	0.23%	0.26%	0.30%	0.44%	0.32%	0.32%	0.31%	0.66%	0.15%	0.07%	0.15%	0.07%	0.43%	0.0%	0.34%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5595	64	68	94	25	120	114	99	131	133	84	128	168	164	146	126	152	99	132	86	132	128	159	140	126	124	140	166	205	187	179	122	129	124	117	160	135	112	186	183	174	178	7	146	3					
		11.42%	10.24%	10.28%	14.15%	7.55%	8.13%	10.78%	11.22%	9.00%	8.42%	11.33%	11.67%	14.89%	14.29%	12.03%	10.89%	13.41%	8.11%	11.49%	6.51%	12.08%	10.24%	13.35%	10.82%	10.55%	8.70%	12.54%	12.44%	14.00%	14.44%	16.05%	12.43%	11.53%	10.0%	9.58%	12.61%	11.20%	8.59%	14.11%	13.83%	12.96%	12.89%	11.11%	12.45%	1.37%					
																																																			
41	Против всех	2817	33	29	33	20	77	56	37	76	84	42	59	77	80	67	85	45	60	39	84	58	74	63	81	47	73	58	79	93	73	56	61	71	81	97	84	70	86	74	79	76	92	3	82	23					
		5.75%	5.28%	4.38%	4.96%	6.04%	5.21%	5.29%	4.19%	5.22%	5.32%	5.66%	5.38%	6.82%	6.97%	5.52%	7.34%	3.97%	4.91%	3.39%	6.36%	5.31%	5.92%	5.28%	6.26%	3.93%	5.12%	5.19%	5.92%	6.35%	5.63%	5.02%	6.21%	6.35%	6.53%	7.94%	6.62%	5.80%	6.60%	5.61%	5.97%	5.66%	6.66%	4.76%	6.99%	10.55%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
