Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Новоорская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766					
27	"10. ""Аграрная партия России"""	953	107	103	41	14	9	18	41	29	66	57	16	6	62	4	64	23	68	30	21	24	40	92	18					
		7.09%	7.47%	7.91%	5.98%	3.86%	3.05%	3.42%	3.65%	2.24%	3.94%	12.80%	13.91%	4.34%	12.60%	1.96%	19.04%	15.23%	14.46%	9.77%	9.90%	11.59%	5.36%	12.12%	10.28%					
28	"11. ""Истинные патриоты России"""	24	0	1	3	4	0	0	1	1	2	0	0	0	0	0	0	1	1	4	3	1	1	0	1					
		0.17%	0.0%	0.07%	0.43%	1.10%	0.0%	0.0%	0.08%	0.07%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.21%	1.30%	1.41%	0.48%	0.13%	0.0%	0.57%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	76	6	8	3	2	0	6	8	6	11	5	1	3	2	1	1	0	4	0	0	1	1	4	3					
		0.56%	0.41%	0.61%	0.43%	0.55%	0.0%	1.14%	0.71%	0.46%	0.65%	1.12%	0.86%	2.17%	0.40%	0.49%	0.29%	0.0%	0.85%	0.0%	0.0%	0.48%	0.13%	0.52%	1.71%					
30	"13. ""Демократическая партия России"""	26	1	4	0	1	0	2	0	4	8	0	2	0	0	0	2	0	1	0	0	0	1	0	0					
		0.19%	0.06%	0.30%	0.0%	0.27%	0.0%	0.38%	0.0%	0.30%	0.47%	0.0%	1.73%	0.0%	0.0%	0.0%	0.59%	0.0%	0.21%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	23	0	5	0	1	0	2	1	4	3	0	0	0	1	0	1	0	0	0	0	0	1	0	4					
		0.17%	0.0%	0.38%	0.0%	0.27%	0.0%	0.38%	0.08%	0.30%	0.17%	0.0%	0.0%	0.0%	0.20%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	2.28%					
32	"15. ""Партия СЛОН"""	22	3	2	2	0	0	0	3	3	4	1	0	0	2	0	0	1	0	0	0	0	0	1	0					
		0.16%	0.20%	0.15%	0.29%	0.0%	0.0%	0.0%	0.26%	0.23%	0.23%	0.22%	0.0%	0.0%	0.40%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	834	95	67	45	24	9	55	86	104	175	14	4	7	19	0	12	3	31	12	1	5	42	15	9					
		6.20%	6.63%	5.14%	6.56%	6.62%	3.05%	10.47%	7.65%	8.05%	10.47%	3.14%	3.47%	5.07%	3.86%	0.0%	3.57%	1.98%	6.59%	3.90%	0.47%	2.41%	5.63%	1.97%	5.14%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	35	5	3	1	2	1	1	4	1	4	1	1	0	1	0	1	0	2	0	2	2	0	2	1					
		0.26%	0.34%	0.23%	0.14%	0.55%	0.33%	0.19%	0.35%	0.07%	0.23%	0.22%	0.86%	0.0%	0.20%	0.0%	0.29%	0.0%	0.42%	0.0%	0.94%	0.96%	0.0%	0.26%	0.57%					
35	"18. ""ЛДПР"""	2110	224	219	124	83	54	107	223	246	297	52	19	17	71	0	20	3	55	30	12	27	92	113	22					
		15.69%	15.64%	16.83%	18.10%	22.92%	18.30%	20.38%	19.85%	19.05%	17.77%	11.68%	16.52%	12.31%	14.43%	0.0%	5.95%	1.98%	11.70%	9.77%	5.66%	13.04%	12.34%	14.88%	12.57%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	265	34	36	21	8	4	8	20	36	28	6	0	4	17	2	1	1	6	5	0	3	8	14	3					
		1.97%	2.37%	2.76%	3.06%	2.20%	1.35%	1.52%	1.78%	2.78%	1.67%	1.34%	0.0%	2.89%	3.45%	0.98%	0.29%	0.66%	1.27%	1.62%	0.0%	1.44%	1.07%	1.84%	1.71%					
37	"20. ""Политическая партия ""Единая Россия"""	3682	410	354	196	108	77	134	319	367	422	140	30	29	119	167	96	42	120	69	32	84	186	164	17					
		27.39%	28.63%	27.20%	28.61%	29.83%	26.10%	25.52%	28.40%	28.42%	25.25%	31.46%	26.08%	21.01%	24.18%	81.86%	28.57%	27.81%	25.53%	22.47%	15.09%	40.57%	24.96%	21.60%	9.71%					
38	"21. ""Российская Конституционно-демократическая партия"""	40	5	6	2	0	0	3	2	3	7	3	1	1	0	1	1	0	1	0	0	0	1	2	1					
		0.29%	0.34%	0.46%	0.29%	0.0%	0.0%	0.57%	0.17%	0.23%	0.41%	0.67%	0.86%	0.72%	0.0%	0.49%	0.29%	0.0%	0.21%	0.0%	0.0%	0.0%	0.13%	0.26%	0.57%					
39	"22. ""Развитие предпринимательства"""	37	4	6	5	1	0	2	4	2	3	2	0	1	4	0	0	0	0	0	0	0	0	3	0					
		0.27%	0.27%	0.46%	0.72%	0.27%	0.0%	0.38%	0.35%	0.15%	0.17%	0.44%	0.0%	0.72%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2864	304	235	108	62	82	91	163	233	267	75	25	49	121	20	73	41	118	112	96	42	266	216	65					
		21.30%	21.22%	18.06%	15.76%	17.12%	27.79%	17.33%	14.51%	18.04%	15.97%	16.85%	21.73%	35.50%	24.59%	9.80%	21.72%	27.15%	25.10%	36.48%	45.28%	20.28%	35.70%	28.45%	37.14%					
																														
41	Против всех	441	49	36	24	7	7	30	55	44	80	6	3	4	9	0	5	4	19	6	3	3	19	27	1					
		3.28%	3.42%	2.76%	3.50%	1.93%	2.37%	5.71%	4.89%	3.40%	4.78%	1.34%	2.60%	2.89%	1.82%	0.0%	1.48%	2.64%	4.04%	1.95%	1.41%	1.44%	2.55%	3.55%	0.57%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
