Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
Наименование Избирательной комиссии:    Рыбновская																																														
																																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																														
																																														
		Сумма	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.07%	0.0%	0.0%	0.0%	0.98%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.92%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.67%	1.38%	0.26%	0.0%	0.18%	0.0%	0.0%	0.12%	0.11%	0.18%	0.10%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1165	22	11	61	46	21	40	17	29	19	4	13	7	6	11	14	21	17	10	5	12	19	25	10	14	6	17	23	40	16	9	49	65	53	41	60	71	84	76	101					
		7.91%	7.80%	7.63%	6.78%	10.84%	9.85%	15.93%	7.45%	4.85%	9.74%	4.30%	5.05%	11.66%	3.50%	5.39%	4.12%	9.29%	7.26%	5.23%	3.64%	6.25%	7.33%	11.52%	3.12%	5.12%	4.83%	5.12%	7.82%	8.88%	5.36%	12.5%	6.58%	9.61%	9.79%	10.81%	8.37%	8.88%	9.40%	7.03%	11.05%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	41	1	1	3	1	0	0	0	1	0	2	1	0	0	2	1	0	0	0	0	3	0	0	1	0	2	1	1	4	1	0	0	3	0	1	1	3	5	1	1					
		0.27%	0.35%	0.69%	0.33%	0.23%	0.0%	0.0%	0.0%	0.16%	0.0%	2.15%	0.38%	0.0%	0.0%	0.98%	0.29%	0.0%	0.0%	0.0%	0.0%	1.56%	0.0%	0.0%	0.31%	0.0%	1.61%	0.30%	0.34%	0.88%	0.33%	0.0%	0.0%	0.44%	0.0%	0.26%	0.13%	0.37%	0.55%	0.09%	0.10%					
35	"18. ""ЛДПР"""	1837	26	15	161	36	17	20	32	48	22	3	51	8	18	45	47	25	14	18	9	17	22	21	46	33	13	30	33	38	34	12	97	92	78	35	100	96	112	196	117					
		12.48%	9.21%	10.41%	17.90%	8.49%	7.98%	7.96%	14.03%	8.04%	11.28%	3.22%	19.84%	13.33%	10.52%	22.05%	13.86%	11.06%	5.98%	9.42%	6.56%	8.85%	8.49%	9.67%	14.37%	12.08%	10.48%	9.03%	11.22%	8.44%	11.40%	16.66%	13.03%	13.60%	14.41%	9.23%	13.96%	12.01%	12.54%	18.14%	12.80%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	176	7	0	9	5	2	3	1	11	3	0	5	1	1	2	6	3	2	5	4	3	1	2	0	4	1	2	1	6	6	0	9	6	6	3	9	11	17	11	8					
		1.19%	2.48%	0.0%	1.00%	1.17%	0.93%	1.19%	0.43%	1.84%	1.53%	0.0%	1.94%	1.66%	0.58%	0.98%	1.76%	1.32%	0.85%	2.61%	2.91%	1.56%	0.38%	0.92%	0.0%	1.46%	0.80%	0.60%	0.34%	1.33%	2.01%	0.0%	1.20%	0.88%	1.10%	0.79%	1.25%	1.37%	1.90%	1.01%	0.87%					
37	"20. ""Политическая партия ""Единая Россия"""	4951	90	83	252	150	84	53	108	210	86	37	105	17	77	48	105	63	117	78	80	62	81	65	106	118	52	102	77	167	115	22	238	185	171	116	242	296	284	295	314					
		33.63%	31.91%	57.63%	28.03%	35.37%	39.43%	21.11%	47.36%	35.17%	44.10%	39.78%	40.85%	28.33%	45.02%	23.52%	30.97%	27.87%	50.0%	40.83%	58.39%	32.29%	31.27%	29.95%	33.12%	43.22%	41.93%	30.72%	26.19%	37.11%	38.59%	30.55%	31.98%	27.36%	31.60%	30.60%	33.79%	37.04%	31.80%	27.31%	34.35%					
38	"21. ""Российская Конституционно-демократическая партия"""	26	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	1	2	0	0	1	3	1	0	0	1	1	0	6	1					
		0.17%	0.0%	0.69%	0.11%	0.23%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.29%	0.0%	0.42%	0.0%	0.72%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.30%	0.68%	0.0%	0.0%	1.38%	0.40%	0.14%	0.0%	0.0%	0.13%	0.12%	0.0%	0.55%	0.10%					
39	"22. ""Развитие предпринимательства"""	24	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	4	2	3	0	0	0	1	6	0					
		0.16%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.30%	0.34%	0.22%	0.0%	0.0%	0.53%	0.29%	0.55%	0.0%	0.0%	0.0%	0.11%	0.55%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1719	54	13	121	59	32	33	17	72	24	10	18	10	21	17	58	32	48	15	3	26	47	24	7	31	19	38	30	34	34	2	128	89	52	48	74	85	91	98	105					
		11.67%	19.14%	9.02%	13.45%	13.91%	15.02%	13.14%	7.45%	12.06%	12.30%	10.75%	7.00%	16.66%	12.28%	8.33%	17.10%	14.15%	20.51%	7.85%	2.18%	13.54%	18.14%	11.05%	2.18%	11.35%	15.32%	11.44%	10.20%	7.55%	11.40%	2.77%	17.20%	13.16%	9.61%	12.66%	10.33%	10.63%	10.19%	9.07%	11.48%					
																																														
41	Против всех	779	23	4	70	9	9	13	6	35	8	1	15	1	6	17	16	11	5	9	4	7	11	6	9	15	9	15	19	24	11	0	36	40	27	19	33	49	60	89	38					
		5.29%	8.15%	2.77%	7.78%	2.12%	4.22%	5.17%	2.63%	5.86%	4.10%	1.07%	5.83%	1.66%	3.50%	8.33%	4.71%	4.86%	2.13%	4.71%	2.91%	3.64%	4.24%	2.76%	2.81%	5.49%	7.25%	4.51%	6.46%	5.33%	3.69%	0.0%	4.83%	5.91%	4.99%	5.01%	4.60%	6.13%	6.71%	8.24%	4.15%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
