Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Усть-Коксинская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №68	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181					
14	Число погашенных неиспользованных открепительных удостоверений	158	5	7	8	4	5	6	6	2	4	7	10	6	3	5	5	6	4	0	9	5	3	2	5	0	6	5	5	6	8	6	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	1.Политическая партия «Аграрная партия России»	285	5	29	15	9	8	10	25	1	4	14	19	3	0	6	19	7	4	3	10	5	1	7	8	5	15	1	2	35	9	3	3					
		3.28%	6.25%	8.55%	3.33%	3.59%	4.52%	4.81%	6.11%	0.50%	2.52%	2.67%	1.54%	1.42%	0.00%	4.51%	5.49%	4.12%	1.83%	1.89%	3.12%	3.73%	0.48%	1.48%	5.44%	2.65%	6.17%	0.64%	3.28%	7.19%	1.63%	1.27%	2.56%					
19	2.Всероссийская политическая партия «Гражданская Сила»	16	0	0	0	0	0	1	3	0	0	0	3	1	0	0	3	0	0	1	0	0	1	1	0	0	0	0	0	2	0	0	0					
		0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.73%	0.00%	0.00%	0.00%	0.24%	0.47%	0.00%	0.00%	0.87%	0.00%	0.00%	0.63%	0.00%	0.00%	0.48%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	3	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	596	2	14	25	9	12	25	27	8	10	38	80	18	1	4	51	19	48	4	23	5	22	17	7	5	7	12	0	49	42	11	1					
		6.86%	2.50%	4.13%	5.54%	3.59%	6.78%	12.02%	6.60%	4.00%	6.29%	7.25%	6.49%	8.53%	1.08%	3.01%	14.74%	11.18%	22.02%	2.52%	7.17%	3.73%	10.58%	3.60%	4.76%	2.65%	2.88%	7.69%	0.00%	10.06%	7.61%	4.66%	0.85%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	36	0	1	2	1	0	2	2	0	0	2	11	1	0	0	3	0	0	1	2	0	1	3	0	0	1	0	0	0	1	2	0					
		0.41%	0.00%	0.29%	0.44%	0.40%	0.00%	0.96%	0.49%	0.00%	0.00%	0.38%	0.89%	0.47%	0.00%	0.00%	0.87%	0.00%	0.00%	0.63%	0.62%	0.00%	0.48%	0.64%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.18%	0.85%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	5	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0					
		0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.96%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	604	1	6	29	15	8	10	18	16	13	41	85	8	4	1	32	19	11	23	23	6	11	54	18	27	9	21	4	44	40	7	0					
		6.96%	1.25%	1.77%	6.43%	5.98%	4.52%	4.81%	4.40%	8.00%	8.18%	7.82%	6.90%	3.79%	4.30%	0.75%	9.25%	11.18%	5.05%	14.47%	7.17%	4.48%	5.29%	11.44%	12.24%	14.29%	3.70%	13.46%	6.56%	9.03%	7.25%	2.97%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	444	3	43	26	7	5	10	17	9	11	27	89	6	7	8	26	4	6	2	11	0	3	14	4	4	2	9	0	37	31	14	9					
		5.11%	3.75%	12.68%	5.76%	2.79%	2.82%	4.81%	4.16%	4.50%	6.92%	5.15%	7.22%	2.84%	7.53%	6.02%	7.51%	2.35%	2.75%	1.26%	3.43%	0.00%	1.44%	2.97%	2.72%	2.12%	0.82%	5.77%	0.00%	7.60%	5.62%	5.93%	7.69%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	61	0	0	3	0	1	0	4	2	2	8	14	0	0	0	1	5	0	3	0	1	1	4	0	2	0	0	0	0	5	3	2					
		0.70%	0.00%	0.00%	0.67%	0.00%	0.56%	0.00%	0.98%	1.00%	1.26%	1.53%	1.14%	0.00%	0.00%	0.00%	0.29%	2.94%	0.00%	1.89%	0.00%	0.75%	0.48%	0.85%	0.00%	1.06%	0.00%	0.00%	0.00%	0.00%	0.91%	1.27%	1.71%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6538	69	242	347	204	142	147	306	159	118	385	918	172	81	114	206	115	148	119	246	117	165	363	107	143	209	110	55	316	422	193	100					
		75.30%	86.25%	71.39%	76.94%	81.27%	80.23%	70.67%	74.82%	79.50%	74.21%	73.47%	74.51%	81.52%	87.10%	85.71%	59.54%	67.65%	67.89%	74.84%	76.64%	87.31%	79.33%	76.91%	72.79%	75.66%	86.01%	70.51%	90.16%	64.89%	76.45%	81.78%	85.47%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	24	0	0	1	2	0	1	0	1	0	3	4	0	0	0	2	1	0	0	2	0	0	3	0	1	0	0	0	0	0	1	2					
		0.28%	0.00%	0.00%	0.22%	0.80%	0.00%	0.48%	0.00%	0.50%	0.00%	0.57%	0.32%	0.00%	0.00%	0.00%	0.58%	0.59%	0.00%	0.00%	0.62%	0.00%	0.00%	0.64%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	1.71%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
