Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
Наименование Избирательной комиссии:    Усть-Коксинская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №242					
		0.52%	0.00%	0.45%	0.41%	0.00%	1.02%	0.68%	1.18%	0.00%	0.00%	0.39%	0.00%	0.00%	0.80%	1.01%	1.52%	0.45%	1.68%	0.00%	0.00%	0.51%	1.27%	0.70%	0.00%	2.11%	0.00%	1.85%	0.65%	0.20%	0.97%	0.00%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
