Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Новомалыклинская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430					
		0.27%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.28%	0.30%	0.0%	0.22%	0.0%	0.57%	0.32%	0.78%	1.03%	1.12%	0.45%	0.42%					
27	"10. ""Аграрная партия России"""	550	12	30	64	26	43	10	22	12	21	85	15	25	20	14	9	14	6	9	11	73	29					
		7.17%	4.41%	8.72%	16.75%	13.40%	11.68%	3.35%	9.24%	5.38%	19.44%	5.95%	2.30%	3.87%	4.43%	4.25%	2.59%	4.51%	4.72%	9.27%	6.21%	16.66%	12.34%					
28	"11. ""Истинные патриоты России"""	17	1	1	0	0	0	0	0	1	0	4	2	0	0	0	1	0	1	0	0	5	1					
		0.22%	0.36%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.28%	0.30%	0.0%	0.0%	0.0%	0.28%	0.0%	0.78%	0.0%	0.0%	1.14%	0.42%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	106	0	4	4	0	6	3	8	3	0	25	18	12	2	2	7	0	6	2	2	2	0					
		1.38%	0.0%	1.16%	1.04%	0.0%	1.63%	1.00%	3.36%	1.34%	0.0%	1.75%	2.76%	1.86%	0.44%	0.60%	2.01%	0.0%	4.72%	2.06%	1.12%	0.45%	0.0%					
30	"13. ""Демократическая партия России"""	18	0	1	0	3	0	0	1	0	1	2	3	1	0	1	2	2	0	0	0	0	1					
		0.23%	0.0%	0.29%	0.0%	1.54%	0.0%	0.0%	0.42%	0.0%	0.92%	0.14%	0.46%	0.15%	0.0%	0.30%	0.57%	0.64%	0.0%	0.0%	0.0%	0.0%	0.42%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	0	0	1	0	0	0	0	0	0	5	4	3	2	0	0	0	0	3	1	0	2					
		0.27%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.61%	0.46%	0.44%	0.0%	0.0%	0.0%	0.0%	3.09%	0.56%	0.0%	0.85%					
32	"15. ""Партия СЛОН"""	11	0	1	0	1	0	1	1	0	0	1	0	3	0	0	0	0	1	0	0	1	1					
		0.14%	0.0%	0.29%	0.0%	0.51%	0.0%	0.33%	0.42%	0.0%	0.0%	0.07%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.22%	0.42%					
33	"16. ""Родина"" (народно-патриотический союз)"""	381	5	9	24	6	19	8	13	9	6	86	28	35	28	28	23	12	2	2	8	22	8					
		4.97%	1.83%	2.61%	6.28%	3.09%	5.16%	2.68%	5.46%	4.03%	5.55%	6.02%	4.29%	5.42%	6.20%	8.51%	6.62%	3.87%	1.57%	2.06%	4.51%	5.02%	3.40%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	28	0	1	1	2	0	0	2	1	0	5	1	4	3	1	0	0	2	1	3	0	1					
		0.36%	0.0%	0.29%	0.26%	1.03%	0.0%	0.0%	0.84%	0.44%	0.0%	0.35%	0.15%	0.62%	0.66%	0.30%	0.0%	0.0%	1.57%	1.03%	1.69%	0.0%	0.42%					
35	"18. ""ЛДПР"""	726	6	28	38	39	31	8	33	18	7	223	47	43	20	39	44	38	33	9	3	15	4					
		9.47%	2.20%	8.13%	9.94%	20.10%	8.42%	2.68%	13.86%	8.07%	6.48%	15.62%	7.20%	6.66%	4.43%	11.85%	12.68%	12.25%	25.98%	9.27%	1.69%	3.42%	1.70%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	119	2	4	1	0	0	2	2	1	1	29	8	23	3	7	4	5	6	3	4	13	1					
		1.55%	0.73%	1.16%	0.26%	0.0%	0.0%	0.67%	0.84%	0.44%	0.92%	2.03%	1.22%	3.56%	0.66%	2.12%	1.15%	1.61%	4.72%	3.09%	2.25%	2.96%	0.42%					
37	"20. ""Политическая партия ""Единая Россия"""	3136	197	181	161	63	148	171	87	74	30	500	303	247	159	158	150	170	30	30	66	110	101					
		40.92%	72.42%	52.61%	42.14%	32.47%	40.21%	57.38%	36.55%	33.18%	27.77%	35.03%	46.47%	38.29%	35.25%	48.02%	43.22%	54.83%	23.62%	30.92%	37.28%	25.11%	42.97%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	0	0	0	0	1	1	0	1	1	4	1	2	1	0	1	0	0	0	0	6	2					
		0.27%	0.0%	0.0%	0.0%	0.0%	0.27%	0.33%	0.0%	0.44%	0.92%	0.28%	0.15%	0.31%	0.22%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	1.36%	0.85%					
39	"22. ""Развитие предпринимательства"""	12	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	4	3					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.07%	0.0%	0.15%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.91%	1.27%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1185	34	33	45	17	62	63	33	41	18	200	84	124	116	29	55	30	15	8	43	108	27					
		15.46%	12.49%	9.59%	11.78%	8.76%	16.84%	21.14%	13.86%	18.38%	16.66%	14.01%	12.88%	19.22%	25.72%	8.81%	15.85%	9.67%	11.81%	8.24%	24.29%	24.65%	11.48%					
																												
41	Против всех	260	4	2	9	12	11	1	5	2	2	101	23	11	14	12	13	8	6	1	3	16	4					
		3.39%	1.47%	0.58%	2.35%	6.18%	2.98%	0.33%	2.10%	0.89%	1.85%	7.07%	3.52%	1.70%	3.10%	3.64%	3.74%	2.58%	4.72%	1.03%	1.69%	3.65%	1.70%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
