Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																										
Дата голосования: 02.12.2007																																																										
																																																										
Наименование Избирательной комиссии:    Каменская районная																																																										
																																																										
Сводная таблица результатов выборов																																																										
																																																										
		Сумма	УИК №570	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №2442	УИК №2443					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	261	3	2	6	10	8	3	7	4	1	1	0	2	10	12	10	6	27	12	2	2	3	3	3	5	0	1	12	13	6	2	7	8	6	3	0	2	2	1	1	3	9	15	11	1	2	0	1	1	2	7	3					
14	Число погашенных неиспользованных открепительных удостоверений	211	2	1	3	1	1	5	0	7	5	0	2	5	0	1	8	0	7	22	12	4	1	5	7	3	0	0	2	2	0	6	0	0	0	5	4	3	3	18	0	6	0	22	12	7	1	0	9	1	3	3	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																										
18	1.Политическая партия «Аграрная партия России»	510	0	15	1	2	3	0	8	13	2	4	0	2	7	14	14	6	14	18	10	8	0	14	20	1	13	1	4	26	8	6	13	23	4	14	5	2	10	4	4	14	90	31	30	4	10	0	9	3	6	0	0					
		1.60%	0.00%	2.96%	0.25%	0.10%	2.83%	0.00%	2.42%	2.12%	1.32%	0.77%	0.00%	1.02%	0.53%	1.05%	1.36%	0.86%	0.74%	1.02%	1.59%	2.00%	0.00%	2.92%	4.85%	0.52%	3.46%	0.77%	0.46%	1.89%	2.38%	1.64%	1.11%	1.84%	1.04%	2.77%	1.70%	0.63%	5.32%	0.42%	3.17%	2.58%	5.46%	1.55%	1.98%	0.94%	4.50%	0.00%	3.13%	6.38%	2.69%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	62	0	4	2	5	0	0	0	0	0	3	0	1	3	5	3	1	1	8	0	0	0	0	0	1	0	0	1	2	1	2	5	1	1	0	2	0	2	1	0	0	0	0	4	2	0	0	0	0	1	0	0					
		0.19%	0.00%	0.79%	0.50%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.51%	0.23%	0.38%	0.29%	0.14%	0.05%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.11%	0.15%	0.30%	0.55%	0.43%	0.08%	0.26%	0.00%	0.68%	0.00%	1.06%	0.10%	0.00%	0.00%	0.00%	0.00%	0.26%	0.47%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	14	0	0	0	2	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
		0.04%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.27%	0.00%	0.08%	0.00%	0.20%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1864	8	38	29	97	13	5	17	22	4	10	5	16	72	94	55	30	111	117	28	17	20	40	5	2	15	1	93	99	30	11	100	24	22	45	29	25	17	21	9	16	110	177	67	37	10	5	14	3	10	3	16					
		5.83%	11.11%	7.50%	7.21%	4.70%	12.26%	3.18%	5.14%	3.58%	2.65%	1.93%	11.90%	8.12%	5.41%	7.08%	5.33%	4.32%	5.90%	6.63%	4.44%	4.25%	5.24%	8.33%	1.21%	1.04%	3.99%	0.77%	10.68%	7.21%	8.93%	3.01%	8.57%	1.92%	5.71%	8.91%	9.86%	7.84%	9.04%	2.18%	7.14%	2.95%	6.68%	8.86%	4.43%	8.71%	4.50%	6.41%	4.86%	6.38%	4.48%	0.90%	4.98%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	17	0	0	0	2	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	2	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0					
		0.05%	0.00%	0.00%	0.00%	0.10%	0.94%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.08%	0.08%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.77%	0.00%	0.07%	0.00%	0.27%	0.00%	0.00%	0.26%	0.40%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.05%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	28	0	0	0	0	0	0	1	4	0	0	0	0	1	3	2	1	2	0	2	0	2	0	0	0	0	0	0	1	0	1	2	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0					
		0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.65%	0.00%	0.00%	0.00%	0.00%	0.08%	0.23%	0.19%	0.14%	0.11%	0.00%	0.32%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.27%	0.17%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.45%	0.00%	0.35%	2.13%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1945	2	36	23	145	13	5	20	31	6	49	0	13	94	130	65	35	114	130	43	30	27	24	16	19	18	2	30	61	46	36	49	29	32	16	14	10	8	31	8	44	101	114	79	42	6	5	18	1	19	54	2					
		6.08%	2.78%	7.10%	5.72%	7.03%	12.26%	3.18%	6.04%	5.05%	3.97%	9.46%	0.00%	6.60%	7.07%	9.79%	6.30%	5.04%	6.06%	7.37%	6.83%	7.50%	7.07%	5.00%	3.88%	9.84%	4.79%	1.54%	3.44%	4.44%	13.69%	9.86%	4.20%	2.32%	8.31%	3.17%	4.76%	3.13%	4.26%	3.22%	6.35%	8.12%	6.13%	5.71%	5.22%	9.88%	2.70%	6.41%	6.25%	2.13%	8.52%	16.17%	0.62%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1140	1	14	32	131	5	1	12	15	0	22	1	6	35	52	55	38	57	75	20	11	22	11	7	4	10	3	30	96	21	11	50	15	24	20	15	15	9	10	0	15	28	0	80	23	13	0	8	1	11	0	5					
		3.57%	1.39%	2.76%	7.96%	6.35%	4.72%	0.64%	3.63%	2.44%	0.00%	4.25%	2.38%	3.05%	2.63%	3.92%	5.33%	5.48%	3.03%	4.25%	3.17%	2.75%	5.76%	2.29%	1.70%	2.07%	2.66%	2.31%	3.44%	6.99%	6.25%	3.01%	4.28%	1.20%	6.23%	3.96%	5.10%	4.70%	4.79%	1.04%	0.00%	2.77%	1.70%	0.00%	5.29%	5.41%	5.86%	0.00%	2.78%	2.13%	4.93%	0.00%	1.56%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	113	0	2	4	8	0	0	2	4	0	3	0	1	4	8	1	2	6	8	2	0	2	1	0	2	1	0	1	5	1	3	4	2	4	1	1	2	4	3	0	3	0	1	7	3	2	1	2	0	2	0	0					
		0.35%	0.00%	0.39%	0.99%	0.39%	0.00%	0.00%	0.60%	0.65%	0.00%	0.58%	0.00%	0.51%	0.30%	0.60%	0.10%	0.29%	0.32%	0.45%	0.32%	0.00%	0.52%	0.21%	0.00%	1.04%	0.27%	0.00%	0.11%	0.36%	0.30%	0.82%	0.34%	0.16%	1.04%	0.20%	0.34%	0.63%	2.13%	0.31%	0.00%	0.55%	0.00%	0.05%	0.46%	0.71%	0.90%	1.28%	0.69%	0.00%	0.90%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	26016	60	392	307	1656	71	146	271	523	138	419	36	158	1083	1013	835	580	1562	1407	522	333	306	389	356	164	302	121	708	1070	226	290	937	1147	296	405	227	244	134	887	105	447	1317	1665	1230	314	180	66	236	38	171	228	298					
		81.38%	83.33%	77.32%	76.37%	80.31%	66.98%	92.99%	81.87%	85.18%	91.39%	80.89%	85.71%	80.20%	81.43%	76.28%	80.99%	83.57%	82.99%	79.76%	82.86%	83.25%	80.10%	81.04%	86.41%	84.97%	80.32%	93.08%	81.29%	77.93%	67.26%	79.45%	80.29%	91.76%	76.88%	80.20%	77.21%	76.49%	71.28%	92.20%	83.33%	82.47%	79.96%	83.33%	81.35%	73.88%	81.08%	84.62%	81.94%	80.85%	76.68%	68.26%	92.83%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	83	1	4	2	12	0	0	0	2	0	4	0	0	3	4	0	1	8	0	1	0	0	0	0	0	1	1	2	4	3	0	5	6	0	0	0	6	1	1	0	1	0	4	5	0	0	0	0	0	1	0	0					
		0.26%	1.39%	0.79%	0.50%	0.58%	0.00%	0.00%	0.00%	0.33%	0.00%	0.77%	0.00%	0.00%	0.23%	0.30%	0.00%	0.14%	0.43%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.77%	0.23%	0.29%	0.89%	0.00%	0.43%	0.48%	0.00%	0.00%	0.00%	1.88%	0.53%	0.10%	0.00%	0.18%	0.00%	0.20%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
