Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Георгиевская городская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298					
		0.31%	0.32%	0.89%	0.79%	0.25%	0.55%	0.70%	0.11%	0.11%	0.33%	0.0%	0.23%	0.13%	0.52%	0.0%	0.36%	0.22%	0.19%	0.0%	0.22%	0.13%	0.33%	0.65%	0.60%	0.19%	0.08%	0.0%					
35	"18. ""ЛДПР"""	3481	152	116	155	121	103	127	87	131	128	234	161	104	140	154	134	134	128	147	135	114	136	149	148	152	175	16					
		15.40%	16.41%	14.87%	17.55%	15.27%	14.24%	14.90%	10.09%	15.33%	14.15%	20.89%	19.12%	14.52%	14.75%	17.26%	16.46%	15.36%	12.71%	15.72%	15.01%	15.40%	15.26%	14.03%	14.93%	15.04%	14.85%	16.49%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	503	25	9	17	21	22	27	11	21	25	12	22	10	9	18	19	22	25	15	27	19	16	32	17	28	30	4					
		2.22%	2.69%	1.15%	1.92%	2.65%	3.04%	3.16%	1.27%	2.45%	2.76%	1.07%	2.61%	1.39%	0.94%	2.01%	2.33%	2.52%	2.48%	1.60%	3.00%	2.56%	1.79%	3.01%	1.71%	2.77%	2.54%	4.12%					
37	"20. ""Политическая партия ""Единая Россия"""	7488	332	292	297	267	251	295	304	296	303	322	271	234	315	273	231	301	319	305	264	284	300	378	326	309	382	37					
		33.14%	35.85%	37.43%	33.63%	33.71%	34.71%	34.62%	35.26%	34.66%	33.51%	28.74%	32.18%	32.68%	33.19%	30.60%	28.37%	34.51%	31.67%	32.62%	29.36%	38.37%	33.67%	35.59%	32.89%	30.59%	32.42%	38.14%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	0	0	2	3	1	0	0	4	1	1	0	2	0	1	1	0	1	1	1	0	2	0	2	1	3	0					
		0.11%	0.0%	0.0%	0.22%	0.37%	0.13%	0.0%	0.0%	0.46%	0.11%	0.08%	0.0%	0.27%	0.0%	0.11%	0.12%	0.0%	0.09%	0.10%	0.11%	0.0%	0.22%	0.0%	0.20%	0.09%	0.25%	0.0%					
39	"22. ""Развитие предпринимательства"""	69	2	1	3	4	3	3	0	3	5	8	2	2	1	1	2	0	3	4	2	1	1	2	5	6	5	0					
		0.30%	0.21%	0.12%	0.33%	0.50%	0.41%	0.35%	0.0%	0.35%	0.55%	0.71%	0.23%	0.27%	0.10%	0.11%	0.24%	0.0%	0.29%	0.42%	0.22%	0.13%	0.11%	0.18%	0.50%	0.59%	0.42%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3077	120	104	105	114	87	125	172	124	140	146	121	103	172	116	131	103	163	129	117	77	131	140	117	114	103	3					
		13.62%	12.95%	13.33%	11.89%	14.39%	12.03%	14.67%	19.95%	14.51%	15.48%	13.03%	14.37%	14.38%	18.12%	13.00%	16.09%	11.81%	16.18%	13.79%	13.01%	10.40%	14.70%	13.18%	11.80%	11.28%	8.74%	3.09%					
																																	
41	Против всех	1046	44	44	39	34	22	30	30	27	35	51	38	22	40	35	44	46	40	38	34	37	38	60	66	63	79	10					
		4.63%	4.75%	5.64%	4.41%	4.29%	3.04%	3.52%	3.48%	3.16%	3.87%	4.55%	4.51%	3.07%	4.21%	3.92%	5.40%	5.27%	3.97%	4.06%	3.78%	5.0%	4.26%	5.64%	6.65%	6.23%	6.70%	10.30%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
