Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Катав-Ивановская																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	180	7	3	11	7	4	7	6	6	3	4	7	4	3	9	7	4	6	8	7	7	6	6	7	6	3	3	3	4	3	3	3	4	3	3	3					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	75	6	3	8	6	0	5	2	6	0	1	0	0	0	9	6	0	1	6	1	1	5	0	2	1	1	0	0	0	2	0	0	2	0	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	37	2	2	2	1	2	2	1	2	0	0	1	0	2	1	4	1	1	0	1	0	2	1	0	0	2	0	2	0	1	0	1	2	0	0	1					
14	Число погашенных открепительных удостоверений	105	1	0	3	1	4	2	4	0	3	3	7	4	3	0	1	4	5	2	6	6	1	6	5	5	2	3	3	4	1	3	3	2	3	3	2					
15	Число открепительных удостоверений выданных ТИК	24	0	1	1	0	1	0	2	1	0	1	0	1	0	1	2	0	3	1	0	2	2	3	0	0	0	0	0	0	0	1	0	1	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	"1. ""ЕДИНЕНИЕ"""	182	7	6	10	7	2	2	7	7	6	7	5	7	2	7	4	0	9	7	6	7	7	3	7	3	1	2	5	10	3	6	5	6	1	6	2					
		1.18%	1.07%	0.94%	1.77%	0.91%	0.74%	0.26%	1.29%	1.02%	2.84%	2.81%	0.88%	2.86%	1.83%	0.76%	0.62%	0.0%	1.52%	0.76%	0.94%	1.07%	0.74%	0.49%	1.07%	0.59%	1.51%	2.43%	3.31%	2.84%	1.48%	3.12%	2.11%	2.12%	0.81%	7.69%	2.77%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	291	21	17	15	18	7	16	17	8	2	4	7	2	1	18	18	5	10	13	11	17	13	4	7	7	1	2	6	7	1	6	0	5	3	2	0					
		1.88%	3.21%	2.68%	2.66%	2.34%	2.62%	2.14%	3.14%	1.17%	0.94%	1.60%	1.23%	0.81%	0.91%	1.95%	2.81%	1.79%	1.69%	1.41%	1.73%	2.61%	1.37%	0.66%	1.07%	1.38%	1.51%	2.43%	3.97%	1.99%	0.49%	3.12%	0.0%	1.76%	2.45%	2.56%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1063	46	49	65	36	12	48	28	36	22	8	44	26	6	55	40	20	56	78	48	36	57	29	40	73	0	8	7	15	13	8	27	17	4	5	1					
		6.90%	7.03%	7.72%	11.56%	4.68%	4.49%	6.44%	5.17%	5.28%	10.42%	3.21%	7.77%	10.65%	5.50%	5.97%	6.25%	7.16%	9.50%	8.51%	7.58%	5.52%	6.03%	4.78%	6.16%	14.45%	0.0%	9.75%	4.63%	4.27%	6.43%	4.16%	11.44%	6.00%	3.27%	6.41%	1.38%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	558	26	41	25	38	11	48	14	21	3	5	12	7	3	34	48	3	20	42	36	29	21	25	16	8	0	1	4	8	1	3	0	3	2	0	0					
		3.62%	3.97%	6.46%	4.44%	4.94%	4.11%	6.44%	2.58%	3.08%	1.42%	2.00%	2.12%	2.86%	2.75%	3.69%	7.51%	1.07%	3.39%	4.58%	5.68%	4.45%	2.22%	4.12%	2.46%	1.58%	0.0%	1.21%	2.64%	2.27%	0.49%	1.56%	0.0%	1.06%	1.63%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	77	2	5	3	2	1	3	1	1	1	1	3	0	0	6	8	1	2	4	4	0	4	2	4	9	2	0	1	2	0	0	2	2	1	0	0					
		0.50%	0.30%	0.78%	0.53%	0.26%	0.37%	0.40%	0.18%	0.14%	0.47%	0.40%	0.53%	0.0%	0.0%	0.65%	1.25%	0.35%	0.33%	0.43%	0.63%	0.0%	0.42%	0.33%	0.61%	1.78%	3.03%	0.0%	0.66%	0.56%	0.0%	0.0%	0.84%	0.70%	0.81%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	36	1	2	1	4	0	2	0	3	0	1	1	2	0	1	0	1	3	6	0	1	0	0	2	0	0	0	1	0	1	0	1	1	0	1	0					
		0.23%	0.15%	0.31%	0.17%	0.52%	0.0%	0.26%	0.0%	0.44%	0.0%	0.40%	0.17%	0.81%	0.0%	0.10%	0.0%	0.35%	0.50%	0.65%	0.0%	0.15%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.66%	0.0%	0.49%	0.0%	0.42%	0.35%	0.0%	1.28%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	99	8	5	6	4	1	4	2	6	0	1	5	2	0	2	3	1	3	5	2	4	10	4	7	4	0	0	1	0	4	2	1	2	0	0	0					
		0.64%	1.22%	0.78%	1.06%	0.52%	0.37%	0.53%	0.36%	0.88%	0.0%	0.40%	0.88%	0.81%	0.0%	0.21%	0.46%	0.35%	0.50%	0.54%	0.31%	0.61%	1.05%	0.66%	1.07%	0.79%	0.0%	0.0%	0.66%	0.0%	1.98%	1.04%	0.42%	0.70%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	22	0	0	0	0	0	0	1	2	0	0	2	0	0	2	1	0	4	1	0	0	0	0	5	1	0	1	0	0	1	1	0	0	0	0	0					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.29%	0.0%	0.0%	0.35%	0.0%	0.0%	0.21%	0.15%	0.0%	0.67%	0.10%	0.0%	0.0%	0.0%	0.0%	0.77%	0.19%	0.0%	1.21%	0.0%	0.0%	0.49%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	39	3	1	2	3	1	2	1	6	1	0	0	0	0	2	1	0	3	0	2	3	0	3	0	0	0	1	1	2	0	0	0	1	0	0	0					
		0.25%	0.45%	0.15%	0.35%	0.39%	0.37%	0.26%	0.18%	0.88%	0.47%	0.0%	0.0%	0.0%	0.0%	0.21%	0.15%	0.0%	0.50%	0.0%	0.31%	0.46%	0.0%	0.49%	0.0%	0.0%	0.0%	1.21%	0.66%	0.56%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	291	10	11	11	13	2	20	12	11	3	3	6	2	5	17	13	1	4	12	4	9	15	17	11	6	1	2	4	20	4	3	19	13	2	2	3					
		1.88%	1.52%	1.73%	1.95%	1.69%	0.74%	2.68%	2.21%	1.61%	1.42%	1.20%	1.06%	0.81%	4.58%	1.84%	2.03%	0.35%	0.67%	1.31%	0.63%	1.38%	1.58%	2.80%	1.69%	1.18%	1.51%	2.43%	2.64%	5.69%	1.98%	1.56%	8.05%	4.59%	1.63%	2.56%	4.16%					
28	"11. ""Истинные патриоты России"""	29	1	0	2	2	1	0	1	0	5	0	1	2	0	0	3	2	2	1	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0					
		0.18%	0.15%	0.0%	0.35%	0.26%	0.37%	0.0%	0.18%	0.0%	2.36%	0.0%	0.17%	0.81%	0.0%	0.0%	0.46%	0.71%	0.33%	0.10%	0.0%	0.0%	0.0%	0.16%	0.0%	0.99%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	135	12	2	8	4	2	6	7	8	0	2	9	1	2	4	4	2	5	5	6	4	6	2	7	3	0	2	1	5	4	1	4	3	0	4	0					
		0.87%	1.83%	0.31%	1.42%	0.52%	0.74%	0.80%	1.29%	1.17%	0.0%	0.80%	1.59%	0.40%	1.83%	0.43%	0.62%	0.71%	0.84%	0.54%	0.94%	0.61%	0.63%	0.33%	1.07%	0.59%	0.0%	2.43%	0.66%	1.42%	1.98%	0.52%	1.69%	1.06%	0.0%	5.12%	0.0%					
30	"13. ""Демократическая партия России"""	30	0	1	0	1	0	0	0	1	0	0	2	2	0	4	0	0	4	0	1	0	3	0	1	1	0	0	0	1	3	1	0	4	0	0	0					
		0.19%	0.0%	0.15%	0.0%	0.13%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.35%	0.81%	0.0%	0.43%	0.0%	0.0%	0.67%	0.0%	0.15%	0.0%	0.31%	0.0%	0.15%	0.19%	0.0%	0.0%	0.0%	0.28%	1.48%	0.52%	0.0%	1.41%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	33	1	1	0	2	0	1	1	2	1	1	2	0	1	1	0	0	1	1	2	3	1	1	2	0	0	1	0	0	0	1	3	0	1	1	1					
		0.21%	0.15%	0.15%	0.0%	0.26%	0.0%	0.13%	0.18%	0.29%	0.47%	0.40%	0.35%	0.0%	0.91%	0.10%	0.0%	0.0%	0.16%	0.10%	0.31%	0.46%	0.10%	0.16%	0.30%	0.0%	0.0%	1.21%	0.0%	0.0%	0.0%	0.52%	1.27%	0.0%	0.81%	1.28%	1.38%					
32	"15. ""Партия СЛОН"""	15	0	0	0	1	0	1	1	1	0	0	1	0	0	1	0	0	0	1	1	1	2	0	0	1	0	0	0	2	0	0	0	0	0	1	0					
		0.09%	0.0%	0.0%	0.0%	0.13%	0.0%	0.13%	0.18%	0.14%	0.0%	0.0%	0.17%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.10%	0.15%	0.15%	0.21%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	1.28%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1146	57	67	47	82	20	63	47	42	17	12	40	13	5	106	54	23	44	59	57	48	73	52	38	20	0	3	9	7	13	5	4	6	8	4	1					
		7.44%	8.71%	10.56%	8.36%	10.66%	7.49%	8.45%	8.68%	6.16%	8.05%	4.81%	7.06%	5.32%	4.58%	11.52%	8.45%	8.24%	7.47%	6.44%	9.00%	7.37%	7.73%	8.58%	5.85%	3.96%	0.0%	3.65%	5.96%	1.99%	6.43%	2.60%	1.69%	2.12%	6.55%	5.12%	1.38%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	37	1	1	1	1	1	0	1	1	0	0	1	1	0	3	0	0	3	1	3	0	0	0	2	2	1	2	1	2	0	1	1	3	2	1	0					
		0.24%	0.15%	0.15%	0.17%	0.13%	0.37%	0.0%	0.18%	0.14%	0.0%	0.0%	0.17%	0.40%	0.0%	0.32%	0.0%	0.0%	0.50%	0.10%	0.47%	0.0%	0.0%	0.0%	0.30%	0.39%	1.51%	2.43%	0.66%	0.56%	0.0%	0.52%	0.42%	1.06%	1.63%	1.28%	0.0%					
35	"18. ""ЛДПР"""	2326	84	76	50	98	47	78	89	97	34	24	90	47	14	144	104	52	76	138	97	103	181	103	113	91	6	19	18	61	37	32	51	34	18	8	12					
		15.10%	12.84%	11.98%	8.89%	12.74%	17.60%	10.46%	16.45%	14.24%	16.11%	9.63%	15.90%	19.26%	12.84%	15.65%	16.27%	18.63%	12.90%	15.06%	15.32%	15.82%	19.17%	16.99%	17.41%	18.01%	9.09%	23.17%	11.92%	17.37%	18.31%	16.66%	21.61%	12.01%	14.75%	10.25%	16.66%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	305	12	9	7	12	1	17	10	21	2	7	9	7	0	17	15	2	11	17	10	18	30	15	6	14	2	1	3	8	3	3	1	7	0	5	3					
		1.98%	1.83%	1.41%	1.24%	1.56%	0.37%	2.28%	1.84%	3.08%	0.94%	2.81%	1.59%	2.86%	0.0%	1.84%	2.34%	0.71%	1.86%	1.85%	1.57%	2.76%	3.17%	2.47%	0.92%	2.77%	3.03%	1.21%	1.98%	2.27%	1.48%	1.56%	0.42%	2.47%	0.0%	6.41%	4.16%					
37	"20. ""Политическая партия ""Единая Россия"""	4934	184	194	163	258	78	203	192	230	47	108	209	61	37	275	182	92	202	297	195	211	314	190	228	178	18	17	49	120	91	83	44	88	51	13	32					
		32.04%	28.13%	30.59%	29.00%	33.55%	29.21%	27.24%	35.48%	33.77%	22.27%	43.37%	36.92%	25.0%	33.94%	29.89%	28.48%	32.97%	34.29%	32.42%	30.80%	32.41%	33.26%	31.35%	35.13%	35.24%	27.27%	20.73%	32.45%	34.18%	45.04%	43.22%	18.64%	31.09%	41.80%	16.66%	44.44%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	2	0	2	1	0	1	1	0	2	0	0	0	0	1	2	1	3	0	2	1	4	1	0	2	0	0	0	1	0	0	0	2	2	0	2					
		0.21%	0.30%	0.0%	0.35%	0.13%	0.0%	0.13%	0.18%	0.0%	0.94%	0.0%	0.0%	0.0%	0.0%	0.10%	0.31%	0.35%	0.50%	0.0%	0.31%	0.15%	0.42%	0.16%	0.0%	0.39%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.70%	1.63%	0.0%	2.77%					
39	"22. ""Развитие предпринимательства"""	46	2	1	2	5	1	1	4	5	0	2	0	2	0	1	2	0	1	3	1	4	4	1	0	0	0	1	0	3	0	0	0	0	0	0	0					
		0.29%	0.30%	0.15%	0.35%	0.65%	0.37%	0.13%	0.73%	0.73%	0.0%	0.80%	0.0%	0.81%	0.0%	0.10%	0.31%	0.0%	0.16%	0.32%	0.15%	0.61%	0.42%	0.16%	0.0%	0.0%	0.0%	1.21%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2703	129	114	113	116	65	169	77	127	53	47	86	38	28	146	90	51	88	168	98	110	146	106	123	61	27	11	27	49	16	18	66	78	24	24	14					
		17.55%	19.72%	17.98%	20.10%	15.08%	24.34%	22.68%	14.23%	18.64%	25.11%	18.87%	15.19%	15.57%	25.68%	15.86%	14.08%	18.27%	14.94%	18.34%	15.48%	16.89%	15.46%	17.49%	18.95%	12.07%	40.90%	13.41%	17.88%	13.96%	7.92%	9.37%	27.96%	27.56%	19.67%	30.76%	19.44%					
																																										
41	Против всех	701	38	24	25	42	12	47	20	39	4	8	22	11	1	63	35	14	26	45	30	32	48	34	23	9	3	3	5	17	1	6	5	6	2	0	1					
		4.55%	5.81%	3.78%	4.44%	5.46%	4.49%	6.30%	3.69%	5.72%	1.89%	3.21%	3.88%	4.50%	0.91%	6.84%	5.47%	5.01%	4.41%	4.91%	4.73%	4.91%	5.08%	5.61%	3.54%	1.78%	4.54%	3.65%	3.31%	4.84%	0.49%	3.12%	2.11%	2.12%	1.63%	0.0%	1.38%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
