Выборы Президента Российской Федерации																																								
																																								
Наименование Избирательной комиссии:    Кораблинская																																								
																																								
Итоги голосования 																																								
																																								
		Сумма	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213					
19	. Малышкин Олег Александрович	259	18	22	26	28	31	13	19	2	10	2	1	4	5	7	5	2	8	5	2	3	9	3	0	1	8	9	5	1	2	0	1	5	2					
		1.84%	1.59%	2.72%	1.93%	1.79%	2.10%	1.77%	3.89%	1.65%	2.11%	1.34%	0.50%	1.50%	1.79%	1.93%	1.75%	1.11%	2.20%	3.52%	1.32%	2.19%	2.23%	2.26%	0.00%	0.75%	1.15%	3.17%	1.13%	0.39%	0.92%	0.00%	1.15%	3.82%	0.61%					
20	. Миронов Сергей Михайлович	87	8	4	9	9	11	1	2	0	3	1	1	0	1	2	2	2	1	0	0	0	1	2	2	0	5	3	5	1	2	2	1	2	4					
		0.62%	0.70%	0.50%	0.67%	0.58%	0.74%	0.14%	0.41%	0.00%	0.63%	0.67%	0.50%	0.00%	0.36%	0.55%	0.70%	1.11%	0.27%	0.00%	0.00%	0.00%	0.25%	1.50%	1.77%	0.00%	0.72%	1.06%	1.13%	0.39%	0.92%	1.29%	1.15%	1.53%	1.22%					
21	. Путин Владимир Владимирович	10614	784	600	1005	1187	1101	509	392	86	320	104	149	199	245	288	246	158	300	118	125	107	327	97	91	110	507	207	328	205	174	123	72	98	252					
		75.55%	69.07%	74.26%	74.72%	75.85%	74.54%	69.44%	80.16%	71.07%	67.37%	69.80%	74.13%	74.53%	87.50%	79.34%	86.32%	87.78%	82.42%	83.10%	82.24%	78.10%	80.94%	72.93%	80.53%	82.09%	73.16%	72.89%	74.21%	79.46%	79.82%	79.35%	82.76%	74.81%	76.60%					
22	. Хакамада Ирина Муцуовна	240	26	15	29	28	32	12	6	1	9	3	2	6	3	8	0	1	5	3	1	2	8	6	0	0	11	7	4	3	1	3	0	2	3					
		1.71%	2.29%	1.86%	2.16%	1.79%	2.17%	1.64%	1.23%	0.83%	1.89%	2.01%	1.00%	2.25%	1.07%	2.20%	0.00%	0.56%	1.37%	2.11%	0.66%	1.46%	1.98%	4.51%	0.00%	0.00%	1.59%	2.46%	0.90%	1.16%	0.46%	1.94%	0.00%	1.53%	0.91%					
23	. Харитонов Николай Михайлович	1963	229	113	176	218	207	153	48	24	78	30	41	44	13	31	11	8	21	10	17	19	41	17	15	12	115	44	79	34	26	21	9	16	43					
		13.97%	20.18%	13.99%	13.09%	13.93%	14.01%	20.87%	9.82%	19.83%	16.42%	20.13%	20.40%	16.48%	4.64%	8.54%	3.86%	4.44%	5.77%	7.04%	11.18%	13.87%	10.15%	12.78%	13.27%	8.96%	16.59%	15.49%	17.87%	13.18%	11.93%	13.55%	10.34%	12.21%	13.07%					
																																								
24	Против всех	271	13	19	33	40	38	17	10	0	6	3	2	3	4	12	5	0	8	1	0	0	7	1	1	3	20	4	4	4	1	0	2	4	6					
		1.93%	1.15%	2.35%	2.45%	2.56%	2.57%	2.32%	2.04%	0.00%	1.26%	2.01%	1.00%	1.12%	1.43%	3.31%	1.75%	0.00%	2.20%	0.70%	0.00%	0.00%	1.73%	0.75%	0.88%	2.24%	2.89%	1.41%	0.90%	1.55%	0.46%	0.00%	2.30%	3.05%	1.82%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
