Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Баяндаевская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	279	10	5	10	5	5	10	15	5	5	5	10	15	5	30	5	10	5	20	5	10	9	10	10	20	10	10	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	104	10	2	9	0	0	5	11	2	5	0	2	5	1	25	0	0	0	7	0	0	0	1	1	11	5	0	1	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	46	2	1	2	2	0	3	2	1	1	0	4	0	0	15	0	1	0	1	0	0	1	1	0	4	2	0	3	0					
14	Число погашенных неиспользованных открепительных удостоверений	175	0	3	1	5	5	5	4	3	0	5	8	10	4	5	5	10	5	13	5	10	9	9	9	9	5	10	9	9					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	1.Политическая партия «Аграрная партия России»	419	21	2	10	4	14	47	20	1	9	2	18	7	6	112	2	27	0	24	6	4	5	5	5	5	29	12	18	4					
		6.50%	7.58%	2.63%	3.95%	2.23%	14.89%	9.85%	5.13%	1.00%	4.33%	2.04%	6.38%	3.38%	6.06%	10.18%	3.64%	11.79%	0.00%	5.21%	12.50%	5.00%	4.76%	5.00%	5.88%	1.49%	6.00%	5.50%	8.78%	2.92%					
19	2.Всероссийская политическая партия «Гражданская Сила»	13	0	0	0	0	0	1	1	0	0	0	2	0	1	3	0	1	1	1	0	0	0	0	0	0	2	0	0	0					
		0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.26%	0.00%	0.00%	0.00%	0.71%	0.00%	1.01%	0.27%	0.00%	0.44%	1.49%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0					
		0.06%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.99%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	346	14	0	18	14	7	34	12	3	4	3	24	5	2	103	0	10	8	11	1	3	2	9	4	15	22	12	3	3					
		5.37%	5.05%	0.00%	7.11%	7.82%	7.45%	7.13%	3.08%	3.00%	1.92%	3.06%	8.51%	2.42%	2.02%	9.36%	0.00%	4.37%	11.94%	2.39%	2.08%	3.75%	1.90%	9.00%	4.71%	4.48%	4.55%	5.50%	1.46%	2.19%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	15	0	0	1	0	0	0	1	0	0	0	1	0	1	6	0	0	2	3	0	0	0	0	0	0	0	0	0	0					
		0.23%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.35%	0.00%	1.01%	0.55%	0.00%	0.00%	2.99%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	212	22	0	11	16	2	7	7	0	5	3	24	0	0	37	0	4	4	10	1	1	2	1	1	15	20	10	6	3					
		3.29%	7.94%	0.00%	4.35%	8.94%	2.13%	1.47%	1.79%	0.00%	2.40%	3.06%	8.51%	0.00%	0.00%	3.36%	0.00%	1.75%	5.97%	2.17%	2.08%	1.25%	1.90%	1.00%	1.18%	4.48%	4.14%	4.59%	2.93%	2.19%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	239	10	1	18	4	4	11	14	3	15	3	18	4	2	62	3	5	1	16	2	4	2	3	3	14	8	1	7	1					
		3.71%	3.61%	1.32%	7.11%	2.23%	4.26%	2.31%	3.59%	3.00%	7.21%	3.06%	6.38%	1.93%	2.02%	5.64%	5.45%	2.18%	1.49%	3.47%	4.17%	5.00%	1.90%	3.00%	3.53%	4.18%	1.66%	0.46%	3.41%	0.73%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	141	1	1	3	0	2	0	2	4	5	0	3	3	0	45	5	15	2	13	0	4	1	1	0	20	8	1	1	1					
		2.19%	0.36%	1.32%	1.19%	0.00%	2.13%	0.00%	0.51%	4.00%	2.40%	0.00%	1.06%	1.45%	0.00%	4.09%	9.09%	6.55%	2.99%	2.82%	0.00%	5.00%	0.95%	1.00%	0.00%	5.97%	1.66%	0.46%	0.49%	0.73%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4998	205	70	191	140	65	377	330	86	169	87	188	188	87	710	45	165	46	374	38	64	92	81	72	264	390	181	170	123					
		77.51%	74.01%	92.11%	75.49%	78.21%	69.15%	79.04%	84.62%	86.00%	81.25%	88.78%	66.67%	90.82%	87.88%	64.55%	81.82%	72.05%	68.66%	81.13%	79.17%	80.00%	87.62%	81.00%	84.71%	78.81%	80.75%	83.03%	82.93%	89.78%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	14	1	0	0	0	0	0	0	0	1	0	0	0	0	9	0	0	1	1	0	0	0	0	0	0	0	0	0	1					
		0.22%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.82%	0.00%	0.00%	1.49%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.73%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
