Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Шебалинская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	148	5	0	17	15	4	5	2	0	5	8	2	10	2	31	15	1	7	6	0	0	8	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	107	3	2	4	4	12	2	3	3	3	6	2	3	4	6	31	2	4	2	2	5	3	1					
14	Число погашенных неиспользованных открепительных удостоверений	84	3	5	0	3	6	5	3	5	0	7	3	0	3	9	15	4	3	0	5	5	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	491	10	9	24	19	21	27	7	2	13	82	23	19	1	79	103	0	21	3	3	8	10	7					
		8.19%	4.76%	5.29%	6.84%	6.62%	6.36%	9.28%	6.67%	3.13%	7.56%	10.61%	10.09%	9.64%	2.22%	9.16%	10.63%	0.00%	8.05%	7.69%	3.45%	9.88%	5.71%	5.04%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	514	5	3	2	8	45	35	6	4	16	97	30	6	3	89	99	15	30	6	9	5	1	0					
		8.58%	2.38%	1.76%	0.57%	2.79%	13.64%	12.03%	5.71%	6.25%	9.30%	12.55%	13.16%	3.05%	6.67%	10.32%	10.22%	9.55%	11.49%	15.38%	10.34%	6.17%	0.57%	0.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	41	1	0	1	3	1	4	0	0	2	4	0	1	0	6	7	4	3	1	0	0	1	2					
		0.68%	0.48%	0.00%	0.28%	1.05%	0.30%	1.37%	0.00%	0.00%	1.16%	0.52%	0.00%	0.51%	0.00%	0.70%	0.72%	2.55%	1.15%	2.56%	0.00%	0.00%	0.57%	1.44%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1319	49	20	43	74	54	66	23	21	23	146	41	23	7	253	283	47	61	2	12	19	29	23					
		22.01%	23.33%	11.76%	12.25%	25.78%	16.36%	22.68%	21.90%	32.81%	13.37%	18.89%	17.98%	11.68%	15.56%	29.35%	29.21%	29.94%	23.37%	5.13%	13.79%	23.46%	16.57%	16.55%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	45	1	1	1	0	2	2	1	0	3	9	2	0	0	8	9	2	4	0	0	0	0	0					
		0.75%	0.48%	0.59%	0.28%	0.00%	0.61%	0.69%	0.95%	0.00%	1.74%	1.16%	0.88%	0.00%	0.00%	0.93%	0.93%	1.27%	1.53%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3506	143	135	279	181	202	150	66	36	112	424	131	148	34	416	447	89	136	27	63	48	133	106					
		58.50%	68.10%	79.41%	79.49%	63.07%	61.21%	51.55%	62.86%	56.25%	65.12%	54.85%	57.46%	75.13%	75.56%	48.26%	46.13%	56.69%	52.11%	69.23%	72.41%	59.26%	76.00%	76.26%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	20	0	0	1	1	1	3	1	0	0	4	1	0	0	2	5	0	1	0	0	0	0	0					
		0.33%	0.00%	0.00%	0.28%	0.35%	0.30%	1.03%	0.95%	0.00%	0.00%	0.52%	0.44%	0.00%	0.00%	0.23%	0.52%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
