Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Кореневская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	"1. ""ЕДИНЕНИЕ"""	219	16	16	15	9	3	2	7	3	4	12	6	2	9	5	16	6	17	5	11	5	4	5	15	3	6	4	13					
		2.09%	1.11%	0.86%	4.82%	4.22%	3.84%	3.03%	2.37%	2.85%	2.05%	2.03%	1.24%	1.07%	1.98%	5.0%	4.34%	4.8%	4.01%	2.04%	2.55%	0.96%	2.23%	1.29%	4.43%	3.48%	1.76%	2.87%	2.60%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	69	9	19	1	0	1	0	1	1	0	8	5	2	5	1	2	0	3	0	0	1	0	1	0	0	6	0	3					
		0.66%	0.62%	1.02%	0.32%	0.0%	1.28%	0.0%	0.33%	0.95%	0.0%	1.35%	1.03%	1.07%	1.10%	1.0%	0.54%	0.0%	0.70%	0.0%	0.0%	0.19%	0.0%	0.25%	0.0%	0.0%	1.76%	0.0%	0.60%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	279	26	41	9	5	2	4	8	3	1	15	16	1	10	2	16	4	28	6	10	9	6	10	17	2	6	6	16					
		2.66%	1.80%	2.20%	2.89%	2.34%	2.56%	6.06%	2.71%	2.85%	0.51%	2.53%	3.31%	0.53%	2.20%	2.0%	4.34%	3.2%	6.61%	2.44%	2.32%	1.73%	3.35%	2.59%	5.02%	2.32%	1.76%	4.31%	3.20%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	179	25	40	8	6	1	0	6	0	4	13	7	3	4	0	8	3	6	1	5	8	2	3	11	1	6	1	7					
		1.71%	1.73%	2.15%	2.57%	2.81%	1.28%	0.0%	2.03%	0.0%	2.05%	2.19%	1.45%	1.61%	0.88%	0.0%	2.17%	2.4%	1.41%	0.40%	1.16%	1.53%	1.11%	0.77%	3.25%	1.16%	1.76%	0.71%	1.40%					
22	"5. ""За Русь Святую"""	120	10	14	14	6	2	2	3	3	0	4	3	3	7	1	5	2	8	7	4	3	1	7	4	1	2	0	4					
		1.14%	0.69%	0.75%	4.50%	2.81%	2.56%	3.03%	1.01%	2.85%	0.0%	0.67%	0.62%	1.61%	1.54%	1.0%	1.35%	1.6%	1.89%	2.85%	0.92%	0.57%	0.55%	1.81%	1.18%	1.16%	0.58%	0.0%	0.80%					
23	"6. ""Объединенная Российская партия ""Русь"""	51	1	7	2	0	0	2	2	0	1	3	0	1	0	0	5	1	7	1	2	0	2	6	2	0	3	0	3					
		0.48%	0.06%	0.37%	0.64%	0.0%	0.0%	3.03%	0.67%	0.0%	0.51%	0.50%	0.0%	0.53%	0.0%	0.0%	1.35%	0.8%	1.65%	0.40%	0.46%	0.0%	1.11%	1.55%	0.59%	0.0%	0.88%	0.0%	0.60%					
24	"7. ""Новый курс - Автомобильная Россия"""	115	17	17	0	3	0	2	3	1	7	8	4	1	4	0	4	1	7	1	4	5	2	2	4	0	9	2	7					
		1.10%	1.18%	0.91%	0.0%	1.40%	0.0%	3.03%	1.01%	0.95%	3.58%	1.35%	0.82%	0.53%	0.88%	0.0%	1.08%	0.8%	1.65%	0.40%	0.92%	0.96%	1.11%	0.51%	1.18%	0.0%	2.65%	1.43%	1.40%					
25	"8. ""Народно-республиканская партия России"""	34	1	2	2	2	1	0	2	0	2	4	0	1	0	0	1	0	1	0	0	3	2	2	3	0	1	1	3					
		0.32%	0.06%	0.10%	0.64%	0.93%	1.28%	0.0%	0.67%	0.0%	1.02%	0.67%	0.0%	0.53%	0.0%	0.0%	0.27%	0.0%	0.23%	0.0%	0.0%	0.57%	1.11%	0.51%	0.88%	0.0%	0.29%	0.71%	0.60%					
26	"9. ""Российская экологическая партия ""Зеленые"""	23	2	4	1	1	0	1	0	0	1	1	0	0	0	0	1	1	6	0	0	0	0	0	0	1	0	3	0					
		0.22%	0.13%	0.21%	0.32%	0.46%	0.0%	1.51%	0.0%	0.0%	0.51%	0.16%	0.0%	0.0%	0.0%	0.0%	0.27%	0.8%	1.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.16%	0.0%	2.15%	0.0%					
27	"10. ""Аграрная партия России"""	662	55	66	24	5	2	1	11	9	15	59	50	10	27	6	29	8	41	9	24	39	10	53	28	4	15	5	57					
		6.33%	3.82%	3.55%	7.71%	2.34%	2.56%	1.51%	3.72%	8.57%	7.69%	9.98%	10.37%	5.37%	5.94%	6.0%	7.88%	6.4%	9.69%	3.67%	5.56%	7.5%	5.58%	13.76%	8.28%	4.65%	4.42%	3.59%	11.42%					
28	"11. ""Истинные патриоты России"""	13	2	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	3					
		0.12%	0.13%	0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	186	12	28	9	2	0	1	6	0	6	13	8	1	2	0	7	1	18	4	11	14	4	4	6	0	12	1	16					
		1.77%	0.83%	1.50%	2.89%	0.93%	0.0%	1.51%	2.03%	0.0%	3.07%	2.19%	1.65%	0.53%	0.44%	0.0%	1.90%	0.8%	4.25%	1.63%	2.55%	2.69%	2.23%	1.03%	1.77%	0.0%	3.53%	0.71%	3.20%					
30	"13. ""Демократическая партия России"""	56	0	5	2	3	0	0	4	0	0	6	0	4	4	0	3	0	8	0	2	1	0	2	2	1	3	0	6					
		0.53%	0.0%	0.26%	0.64%	1.40%	0.0%	0.0%	1.35%	0.0%	0.0%	1.01%	0.0%	2.15%	0.88%	0.0%	0.81%	0.0%	1.89%	0.0%	0.46%	0.19%	0.0%	0.51%	0.59%	1.16%	0.88%	0.0%	1.20%					
31	"14. ""Великая Россия - Евразийский Союз"""	40	5	3	0	2	1	0	2	0	0	0	5	1	1	0	2	1	2	0	0	0	1	8	0	0	2	1	3					
		0.38%	0.34%	0.16%	0.0%	0.93%	1.28%	0.0%	0.67%	0.0%	0.0%	0.0%	1.03%	0.53%	0.22%	0.0%	0.54%	0.8%	0.47%	0.0%	0.0%	0.0%	0.55%	2.07%	0.0%	0.0%	0.58%	0.71%	0.60%					
32	"15. ""Партия СЛОН"""	12	2	2	1	0	0	0	1	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0	0	0	0	0	1					
		0.11%	0.13%	0.10%	0.32%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.47%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%					
33	"16. ""Родина"" (народно-патриотический союз)"""	473	113	127	10	4	1	2	7	3	1	33	28	6	14	5	18	5	16	3	18	14	1	7	16	4	6	1	10					
		4.52%	7.85%	6.83%	3.21%	1.87%	1.28%	3.03%	2.37%	2.85%	0.51%	5.58%	5.80%	3.22%	3.08%	5.0%	4.89%	4.0%	3.78%	1.22%	4.17%	2.69%	0.55%	1.81%	4.73%	4.65%	1.76%	0.71%	2.00%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	46	6	4	2	0	0	0	0	0	1	5	1	3	2	0	4	0	3	1	1	1	2	3	3	0	1	0	3					
		0.44%	0.41%	0.21%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.84%	0.20%	1.61%	0.44%	0.0%	1.08%	0.0%	0.70%	0.40%	0.23%	0.19%	1.11%	0.77%	0.88%	0.0%	0.29%	0.0%	0.60%					
35	"18. ""ЛДПР"""	1417	232	312	39	29	7	4	18	5	10	75	85	37	42	15	47	8	34	33	62	51	23	34	53	14	50	15	83					
		13.55%	16.13%	16.78%	12.54%	13.61%	8.97%	6.06%	6.10%	4.76%	5.12%	12.69%	17.63%	19.89%	9.25%	15.0%	12.77%	6.4%	8.03%	13.46%	14.38%	9.80%	12.84%	8.83%	15.68%	16.27%	14.74%	10.79%	16.63%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	234	41	36	5	3	1	1	14	1	0	19	15	4	14	1	8	3	14	2	4	7	2	10	7	7	8	0	7					
		2.23%	2.85%	1.93%	1.60%	1.40%	1.28%	1.51%	4.74%	0.95%	0.0%	3.21%	3.11%	2.15%	3.08%	1.0%	2.17%	2.4%	3.30%	0.81%	0.92%	1.34%	1.11%	2.59%	2.07%	8.13%	2.35%	0.0%	1.40%					
37	"20. ""Политическая партия ""Единая Россия"""	3970	557	766	115	85	19	30	124	36	85	212	171	69	182	35	117	34	115	119	229	213	86	135	68	30	127	78	133					
		37.99%	38.73%	41.20%	36.97%	39.90%	24.35%	45.45%	42.03%	34.28%	43.58%	35.87%	35.47%	37.09%	40.08%	35.0%	31.79%	27.2%	27.18%	48.57%	53.13%	40.96%	48.04%	35.06%	20.11%	34.88%	37.46%	56.11%	26.65%					
38	"21. ""Российская Конституционно-демократическая партия"""	75	7	7	2	4	2	0	0	4	1	1	1	0	3	0	3	2	3	2	1	7	3	9	0	0	7	2	4					
		0.71%	0.48%	0.37%	0.64%	1.87%	2.56%	0.0%	0.0%	3.80%	0.51%	0.16%	0.20%	0.0%	0.66%	0.0%	0.81%	1.6%	0.70%	0.81%	0.23%	1.34%	1.67%	2.33%	0.0%	0.0%	2.06%	1.43%	0.80%					
39	"22. ""Развитие предпринимательства"""	30	8	5	2	0	0	0	1	0	1	2	1	1	2	0	0	0	1	1	0	2	0	0	0	1	0	0	2					
		0.28%	0.55%	0.26%	0.64%	0.0%	0.0%	0.0%	0.33%	0.0%	0.51%	0.33%	0.20%	0.53%	0.44%	0.0%	0.0%	0.0%	0.23%	0.40%	0.0%	0.38%	0.0%	0.0%	0.0%	1.16%	0.0%	0.0%	0.40%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1391	201	228	30	25	17	12	58	29	30	64	48	22	91	23	38	25	39	28	23	92	11	55	63	9	54	9	67					
		13.31%	13.97%	12.26%	9.64%	11.73%	21.79%	18.18%	19.66%	27.61%	15.38%	10.82%	9.95%	11.82%	20.04%	23.0%	10.32%	20.0%	9.21%	11.42%	5.33%	17.69%	6.14%	14.28%	18.63%	10.46%	15.92%	6.47%	13.42%					
																																		
41	Против всех	361	61	58	11	10	2	0	2	3	24	19	11	10	19	3	8	5	10	8	6	19	6	13	16	7	8	2	20					
		3.45%	4.24%	3.11%	3.53%	4.69%	2.56%	0.0%	0.67%	2.85%	12.30%	3.21%	2.28%	5.37%	4.18%	3.0%	2.17%	4.0%	2.36%	3.26%	1.39%	3.65%	3.35%	3.37%	4.73%	8.13%	2.35%	1.43%	4.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
