Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																										
Дата голосования: 07.12.2003 0:00:00																																																										
																																																										
Наименование Избирательной комиссии:    Ростовская																																																										
																																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																										
																																																										
		Сумма	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651					
		0.12%	0.53%	0.0%	0.0%	0.0%	0.12%	0.21%	0.0%	0.09%	0.0%	0.19%	0.0%	0.0%	0.24%	0.0%	0.0%	0.79%	0.0%	0.32%	0.33%	0.14%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.29%	0.78%	0.0%	0.07%	1.21%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.21%	0.21%	0.0%	0.45%	0.06%	0.06%	0.10%	0.65%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	93	2	4	5	3	0	3	3	2	4	2	5	3	8	0	1	0	0	1	1	2	2	1	1	0	0	0	0	1	1	1	3	0	0	2	3	0	1	0	0	0	2	0	0	1	0	0	2	13	8	1	1					
		0.27%	0.17%	0.34%	0.36%	0.29%	0.0%	0.32%	0.23%	0.18%	0.35%	0.13%	0.28%	0.19%	0.49%	0.0%	0.08%	0.0%	0.0%	0.32%	0.33%	0.28%	1.27%	0.45%	0.67%	0.0%	0.0%	0.0%	0.0%	0.29%	0.78%	0.07%	0.22%	0.0%	0.0%	0.77%	0.36%	0.0%	0.40%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.21%	0.0%	0.0%	0.13%	0.88%	0.83%	0.32%	0.34%					
27	"10. ""Аграрная партия России"""	1775	26	30	51	20	29	36	33	27	39	48	51	43	52	39	87	200	35	70	5	23	7	10	9	4	24	22	6	13	20	48	34	5	60	10	23	18	18	3	57	16	46	15	43	29	5	44	54	32	35	47	74					
		5.33%	2.32%	2.60%	3.75%	1.94%	3.68%	3.90%	2.63%	2.53%	3.50%	3.17%	2.95%	2.83%	3.21%	6.5%	7.37%	52.91%	36.08%	22.80%	1.65%	3.22%	4.45%	4.58%	6.04%	2.98%	14.90%	8.17%	5.45%	3.82%	15.74%	3.74%	2.52%	3.03%	18.57%	3.89%	2.82%	8.65%	7.25%	2.63%	13.90%	7.37%	16.66%	7.73%	9.09%	6.30%	3.59%	10.09%	3.69%	2.17%	3.64%	15.30%	25.60%					
28	"11. ""Истинные патриоты России"""	35	5	0	0	1	0	3	1	3	1	0	0	3	1	2	6	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	1					
		0.10%	0.44%	0.0%	0.0%	0.09%	0.0%	0.32%	0.07%	0.28%	0.08%	0.0%	0.0%	0.19%	0.06%	0.33%	0.50%	0.0%	0.0%	0.32%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.45%	0.06%	0.0%	0.0%	0.0%	0.34%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	352	10	16	18	13	10	12	20	11	8	20	15	20	17	5	10	2	1	1	1	8	1	2	3	1	2	2	1	2	0	7	17	0	4	1	11	1	1	1	1	0	1	1	5	5	2	7	20	20	7	6	2					
		1.05%	0.89%	1.38%	1.32%	1.26%	1.27%	1.30%	1.59%	1.03%	0.71%	1.32%	0.86%	1.32%	1.05%	0.83%	0.84%	0.52%	1.03%	0.32%	0.33%	1.12%	0.63%	0.91%	2.01%	0.74%	1.24%	0.74%	0.90%	0.58%	0.0%	0.54%	1.26%	0.0%	1.23%	0.38%	1.35%	0.48%	0.40%	0.87%	0.24%	0.0%	0.36%	0.51%	1.05%	1.08%	1.43%	1.60%	1.36%	1.36%	0.72%	1.95%	0.69%					
30	"13. ""Демократическая партия России"""	68	1	0	2	2	6	4	2	0	1	7	1	2	3	0	4	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	3	0	3	0	0	2	0	2	1	0	0	2	4	4	5	0	1					
		0.20%	0.08%	0.0%	0.14%	0.19%	0.76%	0.43%	0.15%	0.0%	0.08%	0.46%	0.05%	0.13%	0.18%	0.0%	0.33%	0.0%	0.0%	0.32%	0.33%	0.0%	0.0%	0.0%	0.0%	0.74%	0.62%	0.0%	0.0%	0.0%	0.0%	0.07%	0.07%	0.0%	0.0%	0.0%	0.36%	0.0%	1.20%	0.0%	0.0%	0.92%	0.0%	1.03%	0.21%	0.0%	0.0%	0.45%	0.27%	0.27%	0.52%	0.0%	0.34%					
31	"14. ""Великая Россия - Евразийский Союз"""	54	0	3	0	2	1	2	4	0	1	6	3	0	1	3	2	0	1	3	1	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	1	1	1	0	2	1	0	0	0	0	3	1	3	3	0	1					
		0.16%	0.0%	0.26%	0.0%	0.19%	0.12%	0.21%	0.31%	0.0%	0.08%	0.39%	0.17%	0.0%	0.06%	0.5%	0.16%	0.0%	1.03%	0.97%	0.33%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.60%	0.0%	0.0%	0.0%	0.48%	0.40%	0.87%	0.0%	0.92%	0.36%	0.0%	0.0%	0.0%	0.0%	0.68%	0.06%	0.20%	0.31%	0.0%	0.34%					
32	"15. ""Партия СЛОН"""	49	1	0	1	1	0	1	0	3	3	1	6	6	2	0	2	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	2	0	0	2	0	0	0	0	1	0	1	3	4	1	0	2					
		0.14%	0.08%	0.0%	0.07%	0.09%	0.0%	0.10%	0.0%	0.28%	0.26%	0.06%	0.34%	0.39%	0.12%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.12%	0.96%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.22%	0.20%	0.27%	0.10%	0.0%	0.69%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4673	174	179	200	190	117	117	209	129	179	272	274	271	216	67	170	6	6	37	28	76	15	29	10	11	12	31	17	63	11	204	186	31	20	21	143	20	28	18	46	24	15	24	64	51	16	50	212	216	124	29	15					
		14.05%	15.59%	15.53%	14.73%	18.44%	14.86%	12.70%	16.69%	12.11%	16.06%	17.98%	15.87%	17.88%	13.34%	11.16%	14.41%	1.58%	6.18%	12.05%	9.24%	10.64%	9.55%	13.30%	6.71%	8.20%	7.45%	11.52%	15.45%	18.52%	8.66%	15.91%	13.80%	18.78%	6.19%	8.17%	17.56%	9.61%	11.29%	15.78%	11.21%	11.05%	5.43%	12.37%	13.53%	11.08%	11.51%	11.46%	14.50%	14.70%	12.91%	9.44%	5.19%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	97	0	2	0	0	1	1	2	1	2	4	6	3	4	3	2	2	1	1	0	1	0	0	0	0	23	0	1	2	3	1	3	1	1	1	3	1	0	3	0	0	3	0	0	1	0	4	3	3	2	0	2					
		0.29%	0.0%	0.17%	0.0%	0.0%	0.12%	0.10%	0.15%	0.09%	0.17%	0.26%	0.34%	0.19%	0.24%	0.5%	0.16%	0.52%	1.03%	0.32%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	14.28%	0.0%	0.90%	0.58%	2.36%	0.07%	0.22%	0.60%	0.30%	0.38%	0.36%	0.48%	0.0%	2.63%	0.0%	0.0%	1.08%	0.0%	0.0%	0.21%	0.0%	0.91%	0.20%	0.20%	0.20%	0.0%	0.69%					
35	"18. ""ЛДПР"""	4565	187	172	207	152	106	130	191	135	125	170	250	194	287	92	175	25	16	33	45	125	22	23	19	22	0	39	16	46	7	205	217	16	40	31	116	35	19	14	39	30	39	15	61	79	17	58	143	169	141	42	28					
		13.72%	16.75%	14.93%	15.25%	14.75%	13.46%	14.11%	15.25%	12.67%	11.22%	11.24%	14.48%	12.80%	17.73%	15.33%	14.84%	6.61%	16.49%	10.74%	14.85%	17.50%	14.01%	10.55%	12.75%	16.41%	0.0%	14.49%	14.54%	13.52%	5.51%	15.99%	16.10%	9.69%	12.38%	12.06%	14.25%	16.82%	7.66%	12.28%	9.51%	13.82%	14.13%	7.73%	12.89%	17.17%	12.23%	13.30%	9.78%	11.50%	14.68%	13.68%	9.68%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	1021	34	49	34	27	30	31	42	27	21	46	57	33	35	9	28	4	5	2	15	14	2	7	8	4	77	8	1	10	1	38	51	10	3	2	11	6	10	4	22	4	11	8	20	13	6	14	45	42	33	4	3					
		3.06%	3.04%	4.25%	2.50%	2.62%	3.81%	3.36%	3.35%	2.53%	1.88%	3.04%	3.30%	2.17%	2.16%	1.5%	2.37%	1.05%	5.15%	0.65%	4.95%	1.96%	1.27%	3.21%	5.36%	2.98%	47.82%	2.97%	0.90%	2.94%	0.78%	2.96%	3.78%	6.06%	0.92%	0.77%	1.35%	2.88%	4.03%	3.50%	5.36%	1.84%	3.98%	4.12%	4.22%	2.82%	4.31%	3.21%	3.07%	2.85%	3.43%	1.30%	1.03%					
37	"20. ""Политическая партия ""Единая Россия"""	11644	373	371	424	350	259	332	406	390	416	493	603	490	511	240	406	62	12	119	110	318	66	91	64	70	0	95	43	134	44	485	521	80	135	158	248	66	70	37	158	95	102	58	171	157	66	141	547	504	326	127	100					
		35.01%	33.42%	32.20%	31.24%	33.98%	32.90%	36.04%	32.42%	36.61%	37.34%	32.60%	34.93%	32.34%	31.58%	40.0%	34.43%	16.40%	12.37%	38.76%	36.30%	44.53%	42.03%	41.74%	42.95%	52.23%	0.0%	35.31%	39.09%	39.41%	34.64%	37.83%	38.67%	48.48%	41.79%	61.47%	30.46%	31.73%	28.22%	32.45%	38.53%	43.77%	36.95%	29.89%	36.15%	34.13%	47.48%	32.33%	37.41%	34.30%	33.95%	41.36%	34.60%					
38	"21. ""Российская Конституционно-демократическая партия"""	75	3	1	3	6	4	1	0	0	0	3	1	0	1	2	3	0	0	2	0	2	0	0	0	0	0	1	0	0	0	1	3	0	1	0	1	1	7	0	1	0	0	2	0	23	0	0	0	0	2	0	0					
		0.22%	0.26%	0.08%	0.22%	0.58%	0.50%	0.10%	0.0%	0.0%	0.0%	0.19%	0.05%	0.0%	0.06%	0.33%	0.25%	0.0%	0.0%	0.65%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.07%	0.22%	0.0%	0.30%	0.0%	0.12%	0.48%	2.82%	0.0%	0.24%	0.0%	0.0%	1.03%	0.0%	4.99%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	97	23	5	2	0	0	2	5	5	2	9	4	5	4	1	5	0	0	1	1	3	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	3	3	3	4	0	0					
		0.29%	2.06%	0.43%	0.14%	0.0%	0.0%	0.21%	0.39%	0.46%	0.17%	0.59%	0.23%	0.33%	0.24%	0.16%	0.42%	0.0%	0.0%	0.32%	0.33%	0.42%	0.63%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.07%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.68%	0.20%	0.20%	0.41%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3234	84	109	146	104	83	81	143	136	112	165	161	158	288	65	96	11	6	15	32	53	10	21	14	7	13	31	2	31	16	124	109	3	21	7	133	31	51	6	27	21	21	21	39	29	7	38	109	135	76	8	25					
		9.72%	7.52%	9.46%	10.75%	10.09%	10.54%	8.79%	11.42%	12.76%	10.05%	10.91%	9.32%	10.42%	17.79%	10.83%	8.14%	2.91%	6.18%	4.88%	10.56%	7.42%	6.36%	9.63%	9.39%	5.22%	8.07%	11.52%	1.81%	9.11%	12.59%	9.67%	8.09%	1.81%	6.50%	2.72%	16.33%	14.90%	20.56%	5.26%	6.58%	9.67%	7.60%	10.82%	8.24%	6.30%	5.03%	8.71%	7.45%	9.18%	7.91%	2.60%	8.65%					
																																																										
41	Против всех	1315	7	76	79	47	22	34	33	45	42	68	72	81	56	15	37	8	6	6	10	25	6	8	4	6	2	6	1	11	4	45	46	5	10	5	30	6	3	7	9	5	9	6	16	20	7	17	94	104	36	8	10					
		3.95%	0.62%	6.59%	5.82%	4.56%	2.79%	3.69%	2.63%	4.22%	3.77%	4.49%	4.17%	5.34%	3.46%	2.5%	3.13%	2.11%	6.18%	1.95%	3.30%	3.50%	3.82%	3.66%	2.68%	4.47%	1.24%	2.23%	0.90%	3.23%	3.14%	3.51%	3.41%	3.03%	3.09%	1.94%	3.68%	2.88%	1.20%	6.14%	2.19%	2.30%	3.26%	3.09%	3.38%	4.34%	5.03%	3.89%	6.42%	7.07%	3.75%	2.60%	3.46%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
