Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Воткинская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	102	6	7	4	1	5	7	4	6	4	2	0	2	8	5	6	5	5	5	3	3	1	2	3	3	4	1	0					
14	Число погашенных открепительных удостоверений	12	0	0	1	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	1					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	"1. ""ЕДИНЕНИЕ"""	224	11	7	15	3	5	11	7	7	8	2	5	8	11	4	10	4	6	13	5	11	22	6	9	7	11	9	7					
		1.97%	3.06%	2.10%	2.69%	1.07%	1.50%	0.81%	1.67%	1.21%	1.77%	0.84%	1.28%	3.66%	1.58%	0.86%	4.04%	1.40%	5.94%	1.68%	2.89%	2.76%	2.86%	4.8%	1.34%	4.60%	2.14%	4.16%	2.37%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	168	4	2	3	2	10	19	9	10	3	2	19	1	14	7	2	9	2	5	2	4	9	2	13	2	10	2	1					
		1.47%	1.11%	0.60%	0.53%	0.71%	3.01%	1.40%	2.15%	1.73%	0.66%	0.84%	4.89%	0.45%	2.01%	1.51%	0.80%	3.15%	1.98%	0.64%	1.15%	1.00%	1.17%	1.6%	1.94%	1.31%	1.94%	0.92%	0.33%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	263	12	8	9	8	8	21	18	28	13	7	6	8	15	11	5	6	3	26	4	5	16	2	6	2	9	4	3					
		2.31%	3.34%	2.40%	1.61%	2.86%	2.40%	1.55%	4.31%	4.86%	2.88%	2.96%	1.54%	3.66%	2.15%	2.37%	2.02%	2.10%	2.97%	3.37%	2.31%	1.25%	2.08%	1.6%	0.89%	1.31%	1.75%	1.85%	1.01%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	210	7	2	7	3	2	43	15	15	5	2	5	0	25	15	10	9	1	8	1	5	7	2	8	4	6	1	2					
		1.84%	1.94%	0.60%	1.25%	1.07%	0.60%	3.17%	3.59%	2.60%	1.10%	0.84%	1.28%	0.0%	3.59%	3.23%	4.04%	3.15%	0.99%	1.03%	0.57%	1.25%	0.91%	1.6%	1.19%	2.63%	1.16%	0.46%	0.67%					
22	"5. ""За Русь Святую"""	55	1	3	4	0	1	12	0	3	2	4	0	0	6	8	1	2	0	1	0	4	0	1	1	0	1	0	0					
		0.48%	0.27%	0.90%	0.71%	0.0%	0.30%	0.88%	0.0%	0.52%	0.44%	1.69%	0.0%	0.0%	0.86%	1.72%	0.40%	0.70%	0.0%	0.12%	0.0%	1.00%	0.0%	0.8%	0.14%	0.0%	0.19%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	40	2	0	0	2	0	1	0	2	1	1	1	1	4	7	0	0	0	1	1	3	1	1	4	1	2	1	3					
		0.35%	0.55%	0.0%	0.0%	0.71%	0.0%	0.07%	0.0%	0.34%	0.22%	0.42%	0.25%	0.45%	0.57%	1.51%	0.0%	0.0%	0.0%	0.12%	0.57%	0.75%	0.13%	0.8%	0.59%	0.65%	0.38%	0.46%	1.01%					
24	"7. ""Новый курс - Автомобильная Россия"""	51	1	2	2	0	2	18	3	2	2	0	2	2	2	1	0	2	0	3	1	1	1	0	2	0	0	2	0					
		0.44%	0.27%	0.60%	0.35%	0.0%	0.60%	1.33%	0.71%	0.34%	0.44%	0.0%	0.51%	0.91%	0.28%	0.21%	0.0%	0.70%	0.0%	0.38%	0.57%	0.25%	0.13%	0.0%	0.29%	0.0%	0.0%	0.92%	0.0%					
25	"8. ""Народно-республиканская партия России"""	24	0	0	4	1	2	2	1	0	0	0	1	0	0	1	0	0	0	1	0	0	4	0	0	0	5	1	1					
		0.21%	0.0%	0.0%	0.71%	0.35%	0.60%	0.14%	0.23%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.97%	0.46%	0.33%					
26	"9. ""Российская экологическая партия ""Зеленые"""	27	1	0	1	0	1	8	0	1	0	0	1	0	0	2	2	0	0	3	0	0	0	1	4	1	1	0	0					
		0.23%	0.27%	0.0%	0.17%	0.0%	0.30%	0.59%	0.0%	0.17%	0.0%	0.0%	0.25%	0.0%	0.0%	0.43%	0.80%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.8%	0.59%	0.65%	0.19%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	755	30	21	63	40	22	34	7	17	81	4	25	26	54	41	25	9	0	37	18	39	31	3	36	17	40	12	23					
		6.64%	8.35%	6.32%	11.31%	14.33%	6.62%	2.51%	1.67%	2.95%	17.96%	1.69%	6.44%	11.92%	7.75%	8.85%	10.12%	3.15%	0.0%	4.80%	10.40%	9.79%	4.03%	2.4%	5.38%	11.18%	7.79%	5.55%	7.79%					
28	"11. ""Истинные патриоты России"""	14	1	0	0	1	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0	2	1	0	3	0	0	0	0					
		0.12%	0.27%	0.0%	0.0%	0.35%	0.0%	0.22%	0.0%	0.34%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.13%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	119	3	6	7	4	4	7	9	6	4	0	4	4	5	4	4	3	1	4	7	2	11	4	7	0	5	0	4					
		1.04%	0.83%	1.80%	1.25%	1.43%	1.20%	0.51%	2.15%	1.04%	0.88%	0.0%	1.03%	1.83%	0.71%	0.86%	1.61%	1.05%	0.99%	0.51%	4.04%	0.50%	1.43%	3.2%	1.04%	0.0%	0.97%	0.0%	1.35%					
30	"13. ""Демократическая партия России"""	42	0	0	3	1	1	9	2	2	1	0	2	2	4	0	0	0	0	5	0	4	1	0	3	0	1	1	0					
		0.36%	0.0%	0.0%	0.53%	0.35%	0.30%	0.66%	0.47%	0.34%	0.22%	0.0%	0.51%	0.91%	0.57%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	1.00%	0.13%	0.0%	0.44%	0.0%	0.19%	0.46%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	18	0	1	0	0	0	0	0	0	2	1	1	0	3	3	0	0	0	2	0	1	0	1	0	0	3	0	0					
		0.15%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.42%	0.25%	0.0%	0.43%	0.64%	0.0%	0.0%	0.0%	0.25%	0.0%	0.25%	0.0%	0.8%	0.0%	0.0%	0.58%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	12	2	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	2	1	0	2	0	0					
		0.10%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.45%	0.0%	0.21%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.13%	1.6%	0.14%	0.0%	0.38%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	424	15	8	14	2	11	108	13	31	13	12	18	8	25	13	6	6	1	41	5	17	17	3	11	2	12	2	10					
		3.72%	4.17%	2.40%	2.51%	0.71%	3.31%	7.98%	3.11%	5.38%	2.88%	5.08%	4.63%	3.66%	3.59%	2.80%	2.42%	2.10%	0.99%	5.32%	2.89%	4.27%	2.21%	2.4%	1.64%	1.31%	2.33%	0.92%	3.38%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	62	4	1	1	4	3	5	1	0	1	1	0	0	0	5	3	1	3	2	2	2	5	2	2	1	6	2	5					
		0.54%	1.11%	0.30%	0.17%	1.43%	0.90%	0.36%	0.23%	0.0%	0.22%	0.42%	0.0%	0.0%	0.0%	1.07%	1.21%	0.35%	2.97%	0.25%	1.15%	0.50%	0.65%	1.6%	0.29%	0.65%	1.16%	0.92%	1.69%					
35	"18. ""ЛДПР"""	1408	25	53	25	40	44	265	61	129	42	21	55	25	70	96	33	34	20	95	27	27	56	2	63	9	38	23	30					
		12.38%	6.96%	15.96%	4.48%	14.33%	13.25%	19.58%	14.62%	22.39%	9.31%	8.89%	14.17%	11.46%	10.05%	20.73%	13.36%	11.92%	19.80%	12.33%	15.60%	6.78%	7.28%	1.6%	9.41%	5.92%	7.40%	10.64%	10.16%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	219	7	9	8	5	8	38	6	9	9	2	5	5	11	12	4	5	3	13	1	7	12	2	11	4	13	2	8					
		1.92%	1.94%	2.71%	1.43%	1.79%	2.40%	2.80%	1.43%	1.56%	1.99%	0.84%	1.28%	2.29%	1.58%	2.59%	1.61%	1.75%	2.97%	1.68%	0.57%	1.75%	1.56%	1.6%	1.64%	2.63%	2.53%	0.92%	2.71%					
37	"20. ""Политическая партия ""Единая Россия"""	5075	166	164	234	125	138	566	206	210	170	132	104	84	361	181	115	154	41	327	52	196	358	38	392	75	211	130	145					
		44.63%	46.23%	49.39%	42.01%	44.80%	41.56%	41.83%	49.40%	36.45%	37.69%	55.93%	26.80%	38.53%	51.86%	39.09%	46.55%	54.03%	40.59%	42.46%	30.05%	49.24%	46.55%	30.4%	58.59%	49.34%	41.13%	60.18%	49.15%					
38	"21. ""Российская Конституционно-демократическая партия"""	30	0	1	2	0	0	0	2	4	1	1	3	0	0	5	0	1	0	2	1	1	0	1	2	0	2	0	1					
		0.26%	0.0%	0.30%	0.35%	0.0%	0.0%	0.0%	0.47%	0.69%	0.22%	0.42%	0.77%	0.0%	0.0%	1.07%	0.0%	0.35%	0.0%	0.25%	0.57%	0.25%	0.0%	0.8%	0.29%	0.0%	0.38%	0.0%	0.33%					
39	"22. ""Развитие предпринимательства"""	26	0	2	1	0	0	6	1	0	0	1	1	0	4	0	3	0	1	0	0	0	1	0	3	0	1	1	0					
		0.22%	0.0%	0.60%	0.17%	0.0%	0.0%	0.44%	0.23%	0.0%	0.0%	0.42%	0.25%	0.0%	0.57%	0.0%	1.21%	0.0%	0.99%	0.0%	0.0%	0.0%	0.13%	0.0%	0.44%	0.0%	0.19%	0.46%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1281	25	21	80	22	42	101	43	66	58	9	81	33	44	29	10	14	10	121	20	31	163	40	54	13	98	14	39					
		11.26%	6.96%	6.32%	14.36%	7.88%	12.65%	7.46%	10.31%	11.45%	12.86%	3.81%	20.87%	15.13%	6.32%	6.26%	4.04%	4.91%	9.90%	15.71%	11.56%	7.78%	21.19%	32.0%	8.07%	8.55%	19.10%	6.48%	13.22%					
																																		
41	Против всех	627	35	16	58	8	25	66	10	27	24	16	34	8	26	14	11	17	6	58	19	26	38	5	30	11	24	6	9					
		5.51%	9.74%	4.81%	10.41%	2.86%	7.53%	4.87%	2.39%	4.68%	5.32%	6.77%	8.76%	3.66%	3.73%	3.02%	4.45%	5.96%	5.94%	7.53%	10.98%	6.53%	4.94%	4.0%	4.48%	7.23%	4.67%	2.77%	3.05%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
