Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Ипатовская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	11	0	0	1	5	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2803	148	120	107	208	104	229	155	75	3	16	19	16	103	53	1	108	21	45	20	18	179	159	6	16	11	36	29	105	13	7	46	14	16	2	199	105	111	180					
		11.28%	15.88%	9.06%	7.26%	15.29%	7.67%	16.22%	13.90%	7.08%	3.53%	2.03%	2.28%	3.52%	12.15%	7.18%	2.13%	17.36%	6.44%	8.11%	7.09%	5.34%	16.01%	22.27%	5.94%	10.46%	11.58%	12.68%	8.68%	15.09%	3.25%	4.83%	9.85%	5.69%	9.82%	2.56%	18.19%	15.44%	11.50%	15.49%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4728	223	186	305	306	251	214	307	237	10	133	170	69	154	125	15	132	19	116	63	34	374	148	35	35	33	40	68	147	11	15	17	10	3	13	169	170	148	223					
		19.03%	23.93%	14.04%	20.69%	22.50%	18.51%	15.16%	27.53%	22.36%	11.76%	16.90%	20.43%	15.20%	18.16%	16.94%	31.91%	21.22%	5.83%	20.90%	22.34%	10.09%	33.45%	20.73%	34.65%	22.88%	34.74%	14.08%	20.36%	21.12%	2.75%	10.34%	3.64%	4.07%	1.84%	16.67%	15.45%	25.00%	15.34%	19.19%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	233	12	13	15	12	15	19	15	2	2	7	11	4	14	4	2	4	1	1	2	3	9	3	2	2	1	4	3	9	0	2	4	0	1	0	10	4	8	13					
		0.94%	1.29%	0.98%	1.02%	0.88%	1.11%	1.35%	1.35%	0.19%	2.35%	0.89%	1.32%	0.88%	1.65%	0.54%	4.26%	0.64%	0.31%	0.18%	0.71%	0.89%	0.81%	0.42%	1.98%	1.31%	1.05%	1.41%	0.90%	1.29%	0.00%	1.38%	0.86%	0.00%	0.61%	0.00%	0.91%	0.59%	0.83%	1.12%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3542	149	173	246	195	125	254	198	195	8	195	48	34	137	70	6	66	17	108	14	26	120	107	9	8	7	46	72	107	16	6	118	42	26	2	168	49	193	182					
		14.26%	15.99%	13.06%	16.69%	14.34%	9.22%	17.99%	17.76%	18.40%	9.41%	24.78%	5.77%	7.49%	16.16%	9.49%	12.77%	10.61%	5.21%	19.46%	4.96%	7.72%	10.73%	14.99%	8.91%	5.23%	7.37%	16.20%	21.56%	15.37%	4.00%	4.14%	25.27%	17.07%	15.95%	2.56%	15.36%	7.21%	20.00%	15.66%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	251	10	22	2	33	21	31	12	28	2	4	7	1	3	2	0	5	3	2	1	3	6	4	0	0	0	8	4	0	0	0	2	0	1	1	7	2	12	12					
		1.01%	1.07%	1.66%	0.14%	2.43%	1.55%	2.20%	1.08%	2.64%	2.35%	0.51%	0.84%	0.22%	0.35%	0.27%	0.00%	0.80%	0.92%	0.36%	0.35%	0.89%	0.54%	0.56%	0.00%	0.00%	0.00%	2.82%	1.20%	0.00%	0.00%	0.00%	0.43%	0.00%	0.61%	1.28%	0.64%	0.29%	1.24%	1.03%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12665	369	780	776	577	796	630	406	498	58	414	539	321	422	439	20	299	260	266	173	251	416	279	47	78	39	144	151	324	356	112	268	169	112	60	494	330	472	520					
		50.98%	39.59%	58.87%	52.65%	42.43%	58.70%	44.62%	36.41%	46.98%	68.24%	52.60%	64.78%	70.70%	49.76%	59.49%	42.55%	48.07%	79.75%	47.93%	61.35%	74.48%	37.21%	39.08%	46.53%	50.98%	41.05%	50.70%	45.21%	46.55%	89.00%	77.24%	57.39%	68.70%	68.71%	76.92%	45.16%	48.53%	48.91%	44.75%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	99	1	6	3	3	7	6	3	3	1	2	1	2	7	2	0	2	0	4	1	2	5	3	1	2	1	0	2	2	0	0	3	1	0	0	6	4	7	6					
		0.40%	0.11%	0.45%	0.20%	0.22%	0.52%	0.42%	0.27%	0.28%	1.18%	0.25%	0.12%	0.44%	0.83%	0.27%	0.00%	0.32%	0.00%	0.72%	0.35%	0.59%	0.45%	0.42%	0.99%	1.31%	1.05%	0.00%	0.60%	0.29%	0.00%	0.00%	0.64%	0.41%	0.00%	0.00%	0.55%	0.59%	0.73%	0.52%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
