10	Число действительных избирательных бюллетеней	8659	354	509	174	457	126	809	394	1195	167	149	501	154	223	629	775	136	397	94	129	415	170	86	616									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																		
13	Бабурин Сергей Николаевич	25	2	4	0	6	0	0	1	2	0	0	1	0	0	2	5	0	0	0	0	1	0	0	1									
		0.29%	0.56%	0.78%	0.00%	1.31%	0.00%	0.00%	0.25%	0.17%	0.00%	0.00%	0.20%	0.00%	0.00%	0.32%	0.64%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.16%									
14	Грудинин Павел Николаевич	549	37	10	2	45	4	28	23	146	7	7	33	6	35	7	76	10	9	2	11	10	7	3	31									
		6.30%	10.39%	1.95%	1.13%	9.80%	3.17%	3.46%	5.79%	12.09%	4.17%	4.70%	6.52%	3.87%	15.63%	1.11%	9.68%	7.25%	2.26%	2.13%	8.53%	2.40%	4.12%	3.45%	4.99%									
15	Жириновский Владимир Вольфович	350	13	14	4	30	1	18	9	69	5	5	19	3	6	5	76	6	15	5	4	9	3	0	31									
		4.02%	3.65%	2.73%	2.26%	6.54%	0.79%	2.22%	2.27%	5.71%	2.98%	3.36%	3.75%	1.94%	2.68%	0.79%	9.68%	4.35%	3.77%	5.32%	3.10%	2.16%	1.76%	0.00%	4.99%									
16	Путин Владимир Владимирович	7606	296	472	168	364	116	753	358	946	153	135	438	144	179	613	607	119	366	87	114	394	158	82	544									
		87.28%	83.15%	92.19%	94.92%	79.30%	92.06%	93.08%	90.18%	78.31%	91.07%	90.60%	86.56%	92.90%	79.91%	97.30%	77.32%	86.23%	91.96%	92.55%	88.37%	94.71%	92.94%	94.25%	87.60%									
17	Собчак Ксения Анатольевна	33	0	2	0	2	0	1	1	8	0	0	3	0	1	1	3	1	5	0	0	0	2	1	2									
		0.38%	0.00%	0.39%	0.00%	0.44%	0.00%	0.12%	0.25%	0.66%	0.00%	0.00%	0.59%	0.00%	0.45%	0.16%	0.38%	0.72%	1.26%	0.00%	0.00%	0.00%	1.18%	1.15%	0.32%									
18	Сурайкин Максим Александрович	57	0	4	0	7	4	5	2	15	0	1	5	0	2	1	5	0	2	0	0	0	0	0	4									
		0.65%	0.00%	0.78%	0.00%	1.53%	3.17%	0.62%	0.50%	1.24%	0.00%	0.67%	0.99%	0.00%	0.89%	0.16%	0.64%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%									
19	Титов Борис Юрьевич	22	5	3	0	2	0	3	0	4	1	1	0	0	0	0	1	0	0	0	0	0	0	0	2									
		0.25%	1.40%	0.59%	0.00%	0.44%	0.00%	0.37%	0.00%	0.33%	0.60%	0.67%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%									
20	Явлинский Григорий Алексеевич	17	1	0	0	1	1	1	0	5	1	0	2	1	0	0	2	0	0	0	0	1	0	0	1									
		0.20%	0.28%	0.00%	0.00%	0.22%	0.79%	0.12%	0.00%	0.41%	0.60%	0.00%	0.40%	0.65%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.16%									
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
