Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																					
Дата голосования: 04.12.2011																																					
																																					
Наименование Избирательной комиссии:    Хомутовская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094					
																																					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	954	176	190	43	9	25	45	98	27	26	10	20	27	7	19	10	11	18	6	12	20	23	6	27	13	18	16	13	15	20	4					
		15.71%	18.55%	18.13%	28.67%	8.26%	15.06%	16.73%	16.01%	17.20%	22.61%	12.99%	16.13%	11.44%	10.61%	15.45%	8.70%	12.64%	13.14%	10.34%	9.52%	13.99%	14.65%	9.68%	22.88%	18.57%	8.45%	11.27%	22.41%	7.08%	25.64%	4.26%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	759	133	143	10	18	25	44	77	17	8	5	10	17	12	16	10	7	13	16	17	12	31	7	12	8	32	24	5	11	7	12					
		12.50%	14.01%	13.65%	6.67%	16.51%	15.06%	16.36%	12.58%	10.83%	6.96%	6.49%	8.06%	7.20%	18.18%	13.01%	8.70%	8.05%	9.49%	27.59%	13.49%	8.39%	19.75%	11.29%	10.17%	11.43%	15.02%	16.90%	8.62%	5.19%	8.97%	12.77%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	80	12	17	0	0	3	7	11	1	1	0	1	3	1	2	1	0	1	0	1	1	1	9	0	0	4	1	0	2	0	0					
		1.32%	1.26%	1.62%	0.00%	0.00%	1.81%	2.60%	1.80%	0.64%	0.87%	0.00%	0.81%	1.27%	1.52%	1.63%	0.87%	0.00%	0.73%	0.00%	0.79%	0.70%	0.64%	14.52%	0.00%	0.00%	1.88%	0.70%	0.00%	0.94%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1128	245	242	13	13	40	36	141	18	2	15	11	56	5	14	13	17	30	6	23	16	30	6	16	20	22	23	3	20	10	22					
		18.58%	25.82%	23.09%	8.67%	11.93%	24.10%	13.38%	23.04%	11.46%	1.74%	19.48%	8.87%	23.73%	7.58%	11.38%	11.30%	19.54%	21.90%	10.34%	18.25%	11.19%	19.11%	9.68%	13.56%	28.57%	10.33%	16.20%	5.17%	9.43%	12.82%	23.40%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	66	11	14	1	1	0	3	17	0	2	1	1	1	0	0	0	0	1	0	3	2	1	0	0	0	2	3	1	1	0	0					
		1.09%	1.16%	1.34%	0.67%	0.92%	0.00%	1.12%	2.78%	0.00%	1.74%	1.30%	0.81%	0.42%	0.00%	0.00%	0.00%	0.00%	0.73%	0.00%	2.38%	1.40%	0.64%	0.00%	0.00%	0.00%	0.94%	2.11%	1.72%	0.47%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2972	348	420	83	66	71	130	257	87	74	46	81	128	41	70	78	50	72	28	69	92	66	32	60	29	130	72	34	162	40	56					
		48.95%	36.67%	40.08%	55.33%	60.55%	42.77%	48.33%	41.99%	55.41%	64.35%	59.74%	65.32%	54.24%	62.12%	56.91%	67.83%	57.47%	52.55%	48.28%	54.76%	64.34%	42.04%	51.61%	50.85%	41.43%	61.03%	50.70%	58.62%	76.42%	51.28%	59.57%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	27	6	6	0	0	0	0	1	2	2	0	0	0	0	1	1	1	0	0	0	0	2	1	0	0	0	2	1	1	0	0					
		0.44%	0.63%	0.57%	0.00%	0.00%	0.00%	0.00%	0.16%	1.27%	1.74%	0.00%	0.00%	0.00%	0.00%	0.81%	0.87%	1.15%	0.00%	0.00%	0.00%	0.00%	1.27%	1.61%	0.00%	0.00%	0.00%	1.41%	1.72%	0.47%	0.00%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
