7	Число избирательных бюллетеней в переносных ящиках для голосования	10082	190	160	163	150	162	247	190	283	225	102	254	128	130	173	149	250	59	137	103	397	58	217	162	33	220	173	100	47	87	116	82	31	179	168	120	116	130	231	192	75	190	159	296	70	74	171	234	169	78	34	141	195	120	226	273	100	239	625	286	213									
8	Число бюллетеней в стационарных ящиках для голосования	41459	607	465	775	479	655	1062	1055	876	688	1019	703	896	1124	816	630	849	502	598	709	929	576	703	783	926	770	449	456	691	309	429	554	650	474	585	339	795	576	499	502	717	560	396	536	605	188	470	805	1050	359	196	989	884	907	1000	1027	1206	1010	592	642	817									
9	Число недействительных избирательных бюллетеней	604	10	3	18	5	4	9	13	17	9	16	17	16	8	8	11	13	7	4	14	0	9	5	9	15	4	7	4	7	2	8	5	4	5	5	8	13	16	5	1	2	7	4	72	7	5	8	12	12	9	3	12	13	0	21	24	22	11	6	10	10									
10	Число действительных избирательных бюллетеней	50937	787	622	920	624	813	1300	1232	1142	904	1105	940	1008	1246	981	768	1086	554	731	798	1326	625	915	936	944	986	615	552	731	394	537	631	677	648	748	451	898	690	725	693	790	743	551	760	668	257	633	1027	1207	428	227	1118	1066	1027	1205	1276	1284	1238	1211	918	1020									
11	Число полученных открепительных  удостоверений	1170	15	5	10	5	20	35	43	15	10	25	15	15	30	20	21	27	10	6	15	20	20	22	25	25	30	15	8	10	10	5	10	5	10	25	12	15	30	20	30	17	20	40	10	11	3	15	21	40	5	5	50	15	38	21	25	50	45	10	20	20									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1170	15	5	10	5	20	35	43	15	10	25	15	15	30	20	21	27	10	6	15	20	20	22	25	25	30	15	8	10	10	5	10	5	10	25	12	15	30	20	30	17	20	40	10	11	3	15	21	40	5	5	50	15	38	21	25	50	45	10	20	20									
13	Число избирателей, проголосовавших по открепительным удостоверениям	666	17	4	2	4	6	5	11	2	2	7	11	8	19	19	26	10	9	11	10	6	5	23	17	10	1	6	8	6	8	4	12	11	3	10	12	17	18	4	3	16	4	3	6	20	4	1	3	60	12	15	19	24	28	10	13	12	7	20	13	9									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	30	1	0	0	0	0	0	0	0	0	1	0	1	0	2	1	2	0	1	2	1	2	0	1	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	2	0	0	0	0	1	0	1	0	2	1	0	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																							
19	Жириновский Владимир Вольфович	3813	69	28	81	37	35	71	68	75	56	122	82	95	96	65	35	62	63	55	67	52	47	72	58	79	60	34	48	81	28	43	69	57	46	55	45	34	44	64	51	81	56	39	29	65	27	51	51	112	36	31	62	46	61	94	58	150	103	150	71	111									
		7.40%	8.66%	4.48%	8.64%	5.88%	4.28%	5.42%	5.46%	6.47%	6.13%	10.88%	8.57%	9.28%	7.66%	6.57%	4.49%	5.64%	11.23%	7.48%	8.25%	3.92%	7.41%	7.83%	6.14%	8.24%	6.06%	5.47%	8.63%	10.98%	7.07%	7.89%	10.85%	8.37%	7.04%	7.30%	9.80%	3.73%	6.23%	8.77%	7.35%	10.23%	7.47%	7.03%	3.49%	9.63%	10.31%	7.96%	4.91%	9.19%	8.24%	13.48%	5.49%	4.26%	5.94%	7.67%	4.46%	11.49%	8.25%	12.33%	7.65%	10.78%									
20	Зюганов Геннадий Андреевич	4460	72	34	49	55	50	67	92	69	51	114	59	133	135	78	71	108	53	76	77	38	54	72	122	112	100	35	41	67	42	42	54	35	32	58	30	38	79	46	42	91	84	53	35	93	13	66	91	103	39	32	144	110	122	101	117	194	147	51	73	119									
		8.65%	9.03%	5.44%	5.22%	8.74%	6.12%	5.12%	7.39%	5.95%	5.59%	10.17%	6.17%	12.99%	10.77%	7.89%	9.11%	9.83%	9.45%	10.34%	9.48%	2.87%	8.52%	7.83%	12.91%	11.68%	10.10%	5.63%	7.37%	9.08%	10.61%	7.71%	8.49%	5.14%	4.90%	7.70%	6.54%	4.17%	11.19%	6.30%	6.05%	11.49%	11.20%	9.55%	4.21%	13.78%	4.96%	10.30%	8.76%	8.45%	8.92%	13.91%	12.74%	10.19%	11.88%	8.24%	9.00%	14.85%	11.77%	4.19%	7.87%	11.55%									
21	Миронов Сергей Михайлович	1287	29	12	20	16	17	23	23	24	15	27	14	39	36	26	21	32	10	24	16	13	13	33	34	19	30	13	16	21	6	16	14	9	3	28	17	25	30	16	5	19	21	16	9	10	2	19	24	28	8	10	27	35	30	33	38	47	49	27	15	35									
		2.50%	3.64%	1.92%	2.13%	2.54%	2.08%	1.76%	1.85%	2.07%	1.64%	2.41%	1.46%	3.81%	2.87%	2.63%	2.70%	2.91%	1.78%	3.27%	1.97%	0.98%	2.05%	3.59%	3.60%	1.98%	3.03%	2.09%	2.88%	2.85%	1.52%	2.94%	2.20%	1.32%	0.46%	3.72%	3.70%	2.74%	4.25%	2.19%	0.72%	2.40%	2.80%	2.88%	1.08%	1.48%	0.76%	2.96%	2.31%	2.30%	1.83%	4.35%	2.39%	3.24%	2.92%	2.69%	2.92%	3.60%	3.92%	2.22%	1.62%	3.40%									
22	Прохоров Михаил Дмитриевич	2152	20	20	37	17	26	56	38	29	28	69	29	38	78	18	43	80	31	26	46	11	47	34	59	48	38	16	17	39	13	17	20	24	22	28	26	52	31	21	14	37	27	12	17	22	10	37	50	42	13	4	70	68	79	43	28	78	80	55	27	47									
		4.18%	2.51%	3.20%	3.94%	2.70%	3.18%	4.28%	3.05%	2.50%	3.07%	6.16%	3.03%	3.71%	6.22%	1.82%	5.52%	7.28%	5.53%	3.54%	5.67%	0.83%	7.41%	3.70%	6.24%	5.01%	3.84%	2.57%	3.06%	5.28%	3.28%	3.12%	3.14%	3.52%	3.37%	3.72%	5.66%	5.71%	4.39%	2.88%	2.02%	4.67%	3.60%	2.16%	2.04%	3.26%	3.82%	5.77%	4.81%	3.45%	2.97%	1.74%	6.19%	6.30%	7.69%	3.51%	2.15%	5.97%	6.41%	4.52%	2.91%	4.56%									
23	Путин Владимир Владимирович	39225	597	528	733	499	685	1083	1011	945	754	773	756	703	901	794	598	804	397	550	592	1212	464	704	663	686	758	517	430	523	305	419	474	552	545	579	333	749	506	578	581	562	555	431	670	478	205	460	811	922	332	150	815	807	735	934	1035	815	859	928	732	708									
		76.10%	74.91%	84.48%	78.14%	79.33%	83.84%	82.73%	81.20%	81.54%	82.58%	68.96%	78.99%	68.65%	71.85%	80.28%	76.77%	73.16%	70.77%	74.83%	72.91%	91.40%	73.19%	76.52%	70.16%	71.53%	76.57%	83.12%	77.34%	70.87%	77.02%	76.88%	74.53%	81.06%	83.46%	76.89%	72.55%	82.22%	71.67%	79.18%	83.72%	70.96%	74.00%	77.66%	80.53%	70.81%	78.24%	71.76%	78.06%	75.64%	75.97%	65.22%	72.12%	74.79%	71.57%	76.18%	79.62%	62.40%	68.78%	76.25%	78.88%	68.74%									
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
