7	Число избирательных бюллетеней в переносных ящиках для голосования	5074	71	37	41	69	63	83	80	59	82	66	79	97	106	44	140	106	96	44	97	78	47	142	61	93	48	80	78	208	8	53	44	17	82	172	130	108	61	56	34	69	67	41	250	46	35	13	73	120	61	28	65	83	108	95	52	60	62	373	183	130					
8	Число бюллетеней в стационарных ящиках для голосования	52778	823	696	1056	705	819	1196	1338	1292	880	1597	676	1186	1171	832	736	1084	448	841	971	1317	752	1346	1044	1032	1125	718	585	828	363	501	746	683	713	876	657	745	736	844	732	497	665	549	668	818	214	786	1069	1057	509	284	1291	1063	1016	1285	1496	1390	1315	360	816	940					
9	Число недействительных избирательных бюллетеней	2169	42	22	43	27	37	67	51	25	52	41	24	82	10	11	3	41	1	26	13	8	38	6	31	0	11	56	89	55	28	60	4	2	48	37	2	68	8	46	23	16	33	15	6	106	10	36	35	77	5	2	73	34	48	35	38	123	26	108	16	89					
10	Число действительных избирательных бюллетеней	55683	852	711	1054	747	845	1212	1367	1326	910	1622	731	1201	1267	865	873	1149	543	859	1055	1387	761	1482	1074	1125	1162	742	574	981	343	494	786	698	747	1011	785	785	789	854	743	550	699	575	912	758	239	763	1107	1100	565	310	1283	1112	1076	1345	1510	1327	1351	625	983	981					
11	Число полученных открепительных  удостоверений	1357	26	10	10	10	20	20	30	20	10	30	15	30	20	10	10	30	10	20	30	20	10	30	20	25	30	20	40	20	10	10	10	10	10	20	10	25	45	20	14	10	10	26	10	20	10	20	40	72	10	4	65	30	30	30	30	90	40	10	20	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1314	26	10	10	9	13	20	30	20	10	30	15	30	20	10	10	30	10	20	30	20	10	30	20	25	30	20	26	20	10	6	10	10	10	20	10	25	45	14	13	9	10	23	10	20	7	20	40	72	10	3	65	28	30	30	30	90	40	10	20	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	891	16	8	4	25	20	13	24	7	7	14	9	7	9	8	17	14	3	24	12	15	10	25	60	15	7	8	11	4	2	6	5	6	8	12	9	11	12	10	1	12	4	6	21	8	18	2	18	28	9	5	15	10	163	13	16	13	5	37	5	5					
14	Число неиспользованных открепительных удостоверений	43	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	4	0	0	0	0	0	0	0	6	1	1	0	3	0	0	3	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	43	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	3	0	1	1	0	0	1	0	0	0	2	3	0	2	0	1	0	0	1	0	0	0	2	2	3	0	0	1	2	0	1	0	0	0	3	0	2	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																			
18	Богданов Андрей Владимирович	1351	13	28	40	19	6	49	24	51	40	65	9	9	14	2	27	9	9	33	38	59	24	15	38	12	58	2	4	17	8	5	17	28	30	8	10	28	9	18	27	22	5	23	55	2	7	6	5	15	23	5	41	23	10	79	19	28	30	5	34	12					
		2.34%	1.45%	3.82%	3.65%	2.45%	0.68%	3.83%	1.69%	3.77%	4.16%	3.91%	1.19%	0.70%	1.10%	0.23%	3.08%	0.76%	1.65%	3.73%	3.56%	4.23%	3.00%	1.01%	3.44%	1.07%	4.94%	0.25%	0.60%	1.64%	2.16%	0.90%	2.15%	4.00%	3.77%	0.76%	1.27%	3.28%	1.13%	2.00%	3.52%	3.89%	0.68%	3.90%	5.99%	0.23%	2.81%	0.75%	0.44%	1.27%	4.04%	1.60%	3.02%	2.01%	0.89%	5.72%	1.23%	1.93%	2.18%	0.68%	3.40%	1.12%					
19	Жириновский Владимир Вольфович	8918	138	121	181	171	145	217	231	230	165	265	129	180	94	172	138	203	66	134	179	231	85	290	166	143	190	117	57	166	42	54	155	109	134	177	154	128	83	144	125	93	124	99	137	83	42	131	124	187	95	61	182	180	133	247	259	253	234	49	166	130					
		15.42%	15.44%	16.51%	16.50%	22.09%	16.44%	16.97%	16.29%	17.02%	17.15%	15.94%	17.09%	14.03%	7.36%	19.63%	15.75%	17.06%	12.13%	15.14%	16.76%	16.56%	10.64%	19.49%	15.02%	12.71%	16.20%	14.66%	8.60%	16.02%	11.32%	9.75%	19.62%	15.57%	16.86%	16.89%	19.57%	15.01%	10.41%	16.00%	16.32%	16.43%	16.94%	16.78%	14.92%	9.61%	16.87%	16.40%	10.86%	15.89%	16.67%	19.55%	13.42%	15.71%	11.83%	17.90%	16.73%	17.45%	16.99%	6.68%	16.62%	12.15%					
20	Зюганов Геннадий Андреевич	4006	57	35	44	30	60	90	98	88	52	103	50	88	137	60	75	81	59	63	69	93	80	103	75	134	76	55	43	67	26	38	54	57	54	72	54	53	132	45	44	28	44	29	63	59	16	52	100	79	39	21	92	77	158	43	40	94	95	44	67	72					
		6.92%	6.38%	4.77%	4.01%	3.88%	6.80%	7.04%	6.91%	6.51%	5.41%	6.19%	6.62%	6.86%	10.73%	6.85%	8.56%	6.81%	10.85%	7.12%	6.46%	6.67%	10.01%	6.92%	6.79%	11.91%	6.48%	6.89%	6.49%	6.47%	7.01%	6.86%	6.84%	8.14%	6.79%	6.87%	6.86%	6.21%	16.56%	5.00%	5.74%	4.95%	6.01%	4.92%	6.86%	6.83%	6.43%	6.51%	8.76%	6.71%	6.84%	6.73%	6.78%	6.72%	14.06%	3.12%	2.58%	6.48%	6.90%	6.00%	6.71%	6.73%					
21	Медведев Дмитрий Анатольевич	41408	644	527	789	527	634	856	1014	957	653	1189	543	924	1022	631	633	856	409	629	769	1004	572	1074	795	836	838	568	470	731	267	397	560	504	529	754	567	576	565	647	547	407	526	424	657	614	174	574	878	819	408	223	968	832	775	976	1192	952	992	527	716	767					
		71.58%	72.04%	71.90%	71.92%	68.09%	71.88%	66.93%	71.51%	70.84%	67.88%	71.50%	71.92%	72.02%	80.03%	72.03%	72.26%	71.93%	75.18%	71.07%	72.00%	71.97%	71.59%	72.18%	71.95%	74.31%	71.44%	71.18%	70.89%	70.56%	71.97%	71.66%	70.89%	72.00%	66.54%	71.95%	72.05%	67.53%	70.89%	71.89%	71.41%	71.91%	71.86%	71.86%	71.57%	71.06%	69.88%	71.84%	76.88%	69.58%	71.58%	71.47%	71.39%	72.60%	68.95%	70.72%	77.00%	65.66%	72.04%	71.90%	71.67%	71.68%					
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
