Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Чулымская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334	УИК №1335	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340	УИК №1341	УИК №1342	УИК №1343	УИК №1344	УИК №1345	УИК №1346	УИК №1347	УИК №1348	УИК №1349	УИК №1350	УИК №1351	УИК №1352	УИК №1353	УИК №1354	УИК №1355	УИК №1356	УИК №1357	УИК №1358	УИК №1359					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	299	10	10	9	12	13	10	15	10	10	8	10	10	3	3	5	5	10	10	15	10	10	10	3	5	10	3	3	3	10	3	3	3	10	10	3	10	3	3	3	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	69	1	9	3	1	3	0	6	4	0	0	10	1	0	0	0	0	3	0	2	1	1	1	0	1	1	0	0	0	4	0	0	1	6	3	0	7	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	45	3	5	6	1	0	0	0	2	3	0	0	4	0	0	2	0	3	1	0	0	0	3	0	0	2	0	0	0	3	0	0	0	0	5	0	1	1	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	230	9	1	6	11	10	10	9	6	10	8	0	9	3	3	5	5	7	10	13	9	9	9	3	4	9	3	3	3	6	3	3	2	4	7	3	3	3	3	3	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	1.Политическая партия «Аграрная партия России»	469	8	21	17	6	16	14	15	3	11	2	13	19	3	1	5	31	31	13	49	9	16	16	19	0	6	3	0	0	17	1	7	4	29	15	5	20	3	6	3	12					
		3.82%	1.42%	3.13%	2.39%	1.17%	2.66%	3.28%	2.01%	0.80%	3.54%	0.60%	3.33%	5.54%	4.48%	1.79%	2.87%	12.65%	7.28%	3.71%	7.30%	3.83%	4.23%	5.23%	22.89%	0.00%	1.84%	4.05%	0.00%	0.00%	3.58%	1.23%	10.00%	7.41%	6.47%	2.93%	6.10%	4.01%	2.22%	11.11%	5.36%	17.14%					
19	2.Всероссийская политическая партия «Гражданская Сила»	42	6	4	2	4	4	1	5	0	0	0	1	0	0	0	0	0	0	0	1	1	0	3	0	1	1	0	0	0	2	0	0	0	1	1	0	1	1	1	0	1					
		0.34%	1.06%	0.60%	0.28%	0.78%	0.66%	0.23%	0.67%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.43%	0.00%	0.98%	0.00%	0.41%	0.31%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.22%	0.20%	0.00%	0.20%	0.74%	1.85%	0.00%	1.43%					
20	3.Политическая партия «Демократическая партия России»	16	0	0	0	0	0	1	1	3	0	0	1	0	0	0	1	0	0	0	3	0	0	2	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0					
		0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.13%	0.80%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.65%	0.00%	0.00%	0.31%	1.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1564	52	68	114	64	74	31	74	38	30	16	62	49	7	17	16	56	28	43	71	35	62	99	28	22	83	17	8	6	59	4	10	2	47	44	8	74	17	5	8	16					
		12.75%	9.22%	10.12%	16.01%	12.43%	12.29%	7.26%	9.91%	10.13%	9.65%	4.82%	15.90%	14.29%	10.45%	30.36%	9.20%	22.86%	6.57%	12.29%	10.58%	14.89%	16.40%	32.35%	33.73%	8.98%	25.46%	22.97%	12.90%	13.04%	12.42%	4.94%	14.29%	3.70%	10.49%	8.59%	9.76%	14.83%	12.59%	9.26%	14.29%	22.86%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	22	5	2	1	0	1	0	1	0	2	2	0	0	0	0	0	0	2	1	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0					
		0.18%	0.89%	0.30%	0.14%	0.00%	0.17%	0.00%	0.13%	0.00%	0.64%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.29%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	1.43%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	11	0	1	0	1	0	0	1	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.00%	0.15%	0.00%	0.19%	0.00%	0.00%	0.13%	0.53%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	1.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.20%	0.41%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1200	57	73	80	54	47	41	94	38	40	36	35	21	9	1	27	18	25	33	47	24	26	24	1	24	35	7	5	7	43	6	10	8	49	51	5	62	24	6	5	2					
		9.78%	10.11%	10.86%	11.24%	10.49%	7.81%	9.60%	12.58%	10.13%	12.86%	10.84%	8.97%	6.12%	13.43%	1.79%	15.52%	7.35%	5.87%	9.43%	7.00%	10.21%	6.88%	7.84%	1.20%	9.80%	10.74%	9.46%	8.06%	15.22%	9.05%	7.41%	14.29%	14.81%	10.94%	9.96%	6.10%	12.42%	17.78%	11.11%	8.93%	2.86%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	802	59	77	76	34	55	37	66	40	25	11	9	18	2	2	2	14	16	17	23	10	24	11	1	4	9	1	2	1	40	8	1	1	49	22	2	21	3	1	2	6					
		6.54%	10.46%	11.46%	10.67%	6.60%	9.14%	8.67%	8.84%	10.67%	8.04%	3.31%	2.31%	5.25%	2.99%	3.57%	1.15%	5.71%	3.76%	4.86%	3.43%	4.26%	6.35%	3.59%	1.20%	1.63%	2.76%	1.35%	3.23%	2.17%	8.42%	9.88%	1.43%	1.85%	10.94%	4.30%	2.44%	4.21%	2.22%	1.85%	3.57%	8.57%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	72	4	0	1	3	6	5	4	0	4	3	2	1	0	0	1	0	3	2	5	0	0	4	0	0	3	0	2	2	1	0	0	0	6	4	0	3	2	0	1	0					
		0.59%	0.71%	0.00%	0.14%	0.58%	0.99%	1.17%	0.54%	0.00%	1.29%	0.90%	0.51%	0.29%	0.00%	0.00%	0.57%	0.00%	0.70%	0.57%	0.75%	0.00%	0.00%	1.31%	0.00%	0.00%	0.92%	0.00%	3.23%	4.35%	0.21%	0.00%	0.00%	0.00%	1.34%	0.78%	0.00%	0.60%	1.48%	0.00%	1.79%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7928	361	414	414	346	394	291	476	247	196	259	262	225	46	34	118	121	316	236	461	156	249	146	32	191	185	45	44	30	302	62	41	39	262	371	61	309	84	33	37	32					
		64.61%	64.01%	61.61%	58.15%	67.18%	65.45%	68.15%	63.72%	65.87%	63.02%	78.01%	67.18%	65.60%	68.66%	60.71%	67.82%	49.39%	74.18%	67.43%	68.70%	66.38%	65.87%	47.71%	38.55%	77.96%	56.75%	60.81%	70.97%	65.22%	63.58%	76.54%	58.57%	72.22%	58.48%	72.46%	74.39%	61.92%	62.22%	61.11%	66.07%	45.71%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	34	7	3	4	0	1	0	3	3	0	1	0	1	0	0	0	3	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	0	0					
		0.28%	1.24%	0.45%	0.56%	0.00%	0.17%	0.00%	0.40%	0.80%	0.00%	0.30%	0.00%	0.29%	0.00%	0.00%	0.00%	1.22%	0.47%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.20%	0.74%	1.85%	0.00%	0.00%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
