Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Кавказская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523					
		0.11%	0.13%	0.00%	0.07%	0.69%	0.08%	0.00%	0.00%	0.00%	0.28%	0.18%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	1.13%	0.00%	0.07%	0.06%	0.07%	0.05%	0.16%					
24	7.Политическая партия «Либерально-демократическая партия России»	1718	108	128	124	98	105	20	31	91	26	103	79	41	95	13	16	8	11	18	121	124	109	80	169					
		8.14%	6.90%	8.63%	8.71%	9.66%	8.57%	13.33%	12.35%	9.25%	7.37%	6.13%	7.34%	8.25%	12.03%	6.91%	9.52%	7.27%	6.21%	7.11%	8.80%	7.54%	7.87%	3.94%	13.15%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1455	87	122	109	61	80	8	29	71	50	133	65	55	49	10	11	6	8	23	99	140	118	63	58					
		6.89%	5.56%	8.22%	7.66%	6.01%	6.53%	5.33%	11.55%	7.22%	14.16%	7.92%	6.04%	11.07%	6.20%	5.32%	6.55%	5.45%	4.52%	9.09%	7.20%	8.52%	8.52%	3.10%	4.51%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	128	14	7	17	8	1	5	0	8	2	16	5	4	4	0	0	0	2	1	7	10	5	4	8					
		0.61%	0.89%	0.47%	1.19%	0.79%	0.08%	3.33%	0.00%	0.81%	0.57%	0.95%	0.46%	0.80%	0.51%	0.00%	0.00%	0.00%	1.13%	0.40%	0.51%	0.61%	0.36%	0.20%	0.62%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13891	1101	937	887	620	804	108	136	564	242	1131	651	249	510	134	122	88	123	188	915	1063	824	1616	878					
		65.81%	70.35%	63.14%	62.33%	61.08%	65.63%	72.00%	54.18%	57.32%	68.56%	67.36%	60.50%	50.10%	64.56%	71.28%	72.62%	80.00%	69.49%	74.31%	66.55%	64.66%	59.49%	79.61%	68.33%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	98	7	7	18	11	6	0	0	2	0	12	3	0	3	0	1	0	0	0	3	9	6	6	4					
		0.46%	0.45%	0.47%	1.26%	1.08%	0.49%	0.00%	0.00%	0.20%	0.00%	0.71%	0.28%	0.00%	0.38%	0.00%	0.60%	0.00%	0.00%	0.00%	0.22%	0.55%	0.43%	0.30%	0.31%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
