11	Число полученных открепительных  удостоверений	2794	110	13	90	23	50	0	70	40	47	60	55	50	30	30	40	30	55	80	55	30	40	44	40	30	40	40	50	46	60	55	40	50	30	50	40	40	55	40	40	35	0	30	30	65	44	30	40	38	50	40	60	59	50	50	5	70	70	70	50	30	30	20	40									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2272	92	8	82	20	45	0	63	37	39	50	39	34	19	22	33	26	51	72	50	30	28	40	36	24	39	29	49	43	59	45	32	42	28	43	27	26	42	38	38	31	0	17	20	49	39	24	36	31	25	18	59	53	43	40	1	48	51	48	34	24	16	8	37									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2659	90	42	59	42	85	144	61	81	60	51	31	42	25	28	49	74	41	113	42	16	28	30	31	48	20	22	50	55	41	38	14	57	24	31	33	31	35	24	47	38	92	29	17	41	34	54	29	28	28	22	30	72	24	45	2	37	31	31	39	14	29	41	17									
14	Число неиспользованных открепительных удостоверений	522	18	5	8	3	5	0	7	3	8	10	16	16	11	8	7	4	4	8	5	0	12	4	4	6	1	11	1	3	1	10	8	8	2	7	13	14	13	2	2	4	0	13	10	16	5	6	4	7	25	22	1	6	7	10	4	22	19	22	16	6	14	12	3									
15	Число открепительных удостоверений, выданных избирателям ТИК	100	0	2	0	1	2	0	0	5	3	2	0	2	0	2	2	2	5	1	3	1	2	1	0	2	0	2	0	1	0	5	4	2	0	2	2	1	2	1	1	3	0	3	0	1	2	2	3	0	4	2	2	0	4	3	0	3	1	5	0	0	0	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																										
19	Жириновский Владимир Вольфович	5523	121	27	119	53	68	70	57	102	90	95	73	79	56	96	71	55	111	132	158	77	126	89	90	99	104	92	97	98	131	109	94	95	57	101	120	93	96	78	119	77	12	69	53	136	140	82	127	110	112	65	95	144	75	88	2	101	68	84	110	46	62	41	26									
		7.74%	8.09%	5.43%	8.25%	6.35%	5.02%	23.41%	7.15%	6.30%	6.12%	5.89%	6.91%	6.94%	7.91%	8.16%	7.21%	5.00%	6.73%	7.73%	11.25%	8.90%	10.76%	6.95%	6.67%	7.95%	8.06%	8.06%	6.73%	7.24%	7.74%	8.20%	9.49%	7.27%	5.56%	7.27%	8.83%	7.94%	6.69%	6.41%	10.29%	8.48%	5.02%	7.54%	7.09%	9.71%	9.41%	8.38%	9.00%	10.22%	8.25%	7.12%	7.52%	7.70%	5.43%	7.13%	1.43%	6.91%	7.53%	6.99%	9.60%	11.47%	9.78%	10.79%	8.10%									
20	Зюганов Геннадий Андреевич	17366	356	144	306	183	357	7	164	424	399	421	283	336	175	297	230	280	434	422	315	208	290	351	403	367	360	310	402	316	423	289	235	324	312	379	351	317	389	342	273	220	48	224	197	328	365	230	355	243	170	217	270	361	324	258	18	266	232	319	230	71	131	52	63									
		24.35%	23.81%	28.97%	21.21%	21.92%	26.35%	2.34%	20.58%	26.21%	27.14%	26.12%	26.80%	29.53%	24.72%	25.23%	23.35%	25.45%	26.32%	24.72%	22.44%	24.05%	24.77%	27.40%	29.87%	29.45%	27.89%	27.15%	27.88%	23.34%	24.99%	21.73%	23.74%	24.79%	30.44%	27.29%	25.83%	27.07%	27.13%	28.13%	23.62%	24.23%	20.08%	24.48%	26.34%	23.41%	24.53%	23.52%	25.16%	22.58%	12.52%	23.77%	21.38%	19.32%	23.48%	20.89%	12.86%	18.19%	25.69%	26.56%	20.07%	17.71%	20.66%	13.68%	19.63%									
21	Миронов Сергей Михайлович	3799	74	30	57	49	62	0	48	109	90	90	74	63	38	68	46	74	76	97	79	62	64	62	92	70	74	59	63	78	90	73	57	69	45	76	89	84	73	66	68	36	20	47	39	70	77	55	83	51	55	50	57	76	94	66	2	67	51	51	49	13	28	14	10									
		5.33%	4.95%	6.04%	3.95%	5.87%	4.58%	0.00%	6.02%	6.74%	6.12%	5.58%	7.01%	5.54%	5.37%	5.78%	4.67%	6.73%	4.61%	5.68%	5.63%	7.17%	5.47%	4.84%	6.82%	5.62%	5.73%	5.17%	4.37%	5.76%	5.32%	5.49%	5.76%	5.28%	4.39%	5.47%	6.55%	7.17%	5.09%	5.43%	5.88%	3.96%	8.37%	5.14%	5.21%	4.99%	5.17%	5.62%	5.88%	4.74%	4.05%	5.48%	4.51%	4.07%	6.81%	5.34%	1.43%	4.58%	5.65%	4.25%	4.28%	3.24%	4.42%	3.68%	3.12%									
22	Прохоров Михаил Дмитриевич	7229	202	65	179	122	181	26	81	172	179	220	107	109	65	140	105	132	183	174	112	80	93	136	113	123	123	98	137	141	197	167	93	135	101	150	139	130	171	133	98	91	23	114	68	143	121	91	139	69	109	80	126	156	156	114	5	146	62	90	82	35	39	21	37									
		10.14%	13.51%	13.08%	12.40%	14.61%	13.36%	8.70%	10.16%	10.63%	12.18%	13.65%	10.13%	9.58%	9.18%	11.89%	10.66%	12.00%	11.10%	10.19%	7.98%	9.25%	7.94%	10.62%	8.38%	9.87%	9.53%	8.58%	9.50%	10.41%	11.64%	12.56%	9.39%	10.33%	9.85%	10.80%	10.23%	11.10%	11.92%	10.94%	8.48%	10.02%	9.62%	12.46%	9.09%	10.21%	8.13%	9.30%	9.85%	6.41%	8.03%	8.76%	9.98%	8.35%	11.30%	9.23%	3.57%	9.99%	6.87%	7.49%	7.16%	8.73%	6.15%	5.53%	11.53%									
23	Путин Владимир Владимирович	36513	704	224	755	416	652	185	420	780	692	770	504	535	367	558	500	532	828	859	727	431	584	630	641	578	615	575	726	709	837	682	500	661	502	673	647	534	681	591	593	477	135	451	384	710	767	512	696	592	901	482	705	1108	711	704	111	867	475	642	661	234	366	240	184									
		51.19%	47.09%	45.07%	52.32%	49.82%	48.12%	61.87%	52.70%	48.21%	47.07%	47.77%	47.73%	47.01%	51.84%	47.41%	50.76%	48.36%	50.21%	50.32%	51.78%	49.83%	49.87%	49.18%	47.52%	46.39%	47.64%	50.35%	50.35%	52.36%	49.44%	51.28%	50.51%	50.57%	48.98%	48.45%	47.61%	45.60%	47.49%	48.60%	51.30%	52.53%	56.49%	49.29%	51.34%	50.68%	51.55%	52.35%	49.33%	55.02%	66.35%	52.79%	55.82%	59.28%	51.52%	57.00%	79.29%	59.30%	52.60%	53.46%	57.68%	58.35%	57.73%	63.16%	57.32%									
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
