Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Когалымская городская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312					
26	"9. ""Российская экологическая партия ""Зеленые"""	158	3	6	7	5	9	7	10	3	11	7	11	12	12	12	7	4	10	12	10					
		0.56%	0.21%	0.48%	0.49%	0.37%	0.65%	0.52%	0.70%	0.17%	0.68%	0.58%	0.73%	0.89%	0.92%	0.93%	0.50%	0.28%	0.52%	0.56%	0.53%					
27	"10. ""Аграрная партия России"""	538	30	27	15	28	19	16	31	30	25	18	34	20	31	25	31	36	36	56	30					
		1.90%	2.16%	2.19%	1.05%	2.07%	1.38%	1.20%	2.17%	1.74%	1.54%	1.51%	2.26%	1.49%	2.38%	1.94%	2.25%	2.56%	1.87%	2.64%	1.59%					
28	"11. ""Истинные патриоты России"""	125	8	3	7	4	3	3	4	4	2	4	7	7	3	5	5	15	9	17	15					
		0.44%	0.57%	0.24%	0.49%	0.29%	0.21%	0.22%	0.28%	0.23%	0.12%	0.33%	0.46%	0.52%	0.23%	0.38%	0.36%	1.06%	0.46%	0.80%	0.79%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	256	14	10	18	9	14	9	13	10	12	11	19	11	14	12	12	13	15	22	18					
		0.90%	1.00%	0.81%	1.26%	0.66%	1.01%	0.67%	0.91%	0.58%	0.74%	0.92%	1.26%	0.82%	1.07%	0.93%	0.87%	0.92%	0.78%	1.04%	0.95%					
30	"13. ""Демократическая партия России"""	77	6	2	7	2	7	4	3	3	2	2	0	7	1	3	2	5	5	11	5					
		0.27%	0.43%	0.16%	0.49%	0.14%	0.50%	0.30%	0.21%	0.17%	0.12%	0.16%	0.0%	0.52%	0.07%	0.23%	0.14%	0.35%	0.26%	0.52%	0.26%					
31	"14. ""Великая Россия - Евразийский Союз"""	102	3	5	7	8	2	3	1	6	5	3	2	8	4	4	6	4	7	15	9					
		0.36%	0.21%	0.40%	0.49%	0.59%	0.14%	0.22%	0.07%	0.34%	0.30%	0.25%	0.13%	0.59%	0.30%	0.31%	0.43%	0.28%	0.36%	0.70%	0.47%					
32	"15. ""Партия СЛОН"""	56	7	2	1	4	1	4	2	3	4	3	4	3	1	1	3	0	8	4	1					
		0.19%	0.50%	0.16%	0.07%	0.29%	0.07%	0.30%	0.14%	0.17%	0.24%	0.25%	0.26%	0.22%	0.07%	0.07%	0.21%	0.0%	0.41%	0.18%	0.05%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1626	60	74	81	98	71	82	75	110	101	71	84	80	69	88	95	93	90	111	93					
		5.77%	4.32%	6.01%	5.67%	7.25%	5.15%	6.17%	5.25%	6.38%	6.25%	5.97%	5.6%	5.96%	5.29%	6.85%	6.89%	6.61%	4.69%	5.25%	4.94%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	70	1	5	5	2	2	5	2	2	5	3	2	7	1	4	7	1	6	2	8					
		0.24%	0.07%	0.40%	0.35%	0.14%	0.14%	0.37%	0.14%	0.11%	0.30%	0.25%	0.13%	0.52%	0.07%	0.31%	0.50%	0.07%	0.31%	0.09%	0.42%					
35	"18. ""ЛДПР"""	4328	201	178	216	204	199	196	201	236	250	185	211	200	143	168	201	221	338	419	361					
		15.36%	14.49%	14.47%	15.12%	15.11%	14.46%	14.75%	14.08%	13.68%	15.47%	15.55%	14.06%	14.91%	10.98%	13.08%	14.59%	15.71%	17.65%	19.82%	19.19%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	253	12	18	11	11	14	11	7	25	15	14	10	13	6	7	8	11	20	20	20					
		0.89%	0.86%	1.46%	0.77%	0.81%	1.01%	0.82%	0.49%	1.45%	0.92%	1.17%	0.66%	0.96%	0.46%	0.54%	0.58%	0.78%	1.04%	0.94%	1.06%					
37	"20. ""Политическая партия ""Единая Россия"""	10991	569	489	591	549	591	544	600	737	618	443	588	534	539	480	502	554	653	666	744					
		39.01%	41.02%	39.75%	41.38%	40.66%	42.95%	40.96%	42.04%	42.74%	38.26%	37.25%	39.2%	39.82%	41.39%	37.38%	36.45%	39.40%	34.09%	31.50%	39.55%					
38	"21. ""Российская Конституционно-демократическая партия"""	69	3	2	2	1	2	3	0	3	3	2	2	4	2	2	2	5	5	24	2					
		0.24%	0.21%	0.16%	0.14%	0.07%	0.14%	0.22%	0.0%	0.17%	0.18%	0.16%	0.13%	0.29%	0.15%	0.15%	0.14%	0.35%	0.26%	1.13%	0.10%					
39	"22. ""Развитие предпринимательства"""	107	6	6	5	4	5	5	4	7	5	3	13	4	5	2	5	7	4	13	4					
		0.37%	0.43%	0.48%	0.35%	0.29%	0.36%	0.37%	0.28%	0.40%	0.30%	0.25%	0.86%	0.29%	0.38%	0.15%	0.36%	0.49%	0.20%	0.61%	0.21%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1868	73	76	68	80	84	66	99	126	91	77	93	86	84	94	86	74	197	169	145					
		6.63%	5.26%	6.17%	4.76%	5.92%	6.10%	4.96%	6.93%	7.30%	5.63%	6.47%	6.2%	6.41%	6.45%	7.32%	6.24%	5.26%	10.28%	7.99%	7.70%					
																										
41	Против всех	2651	138	110	115	115	121	124	121	156	159	136	137	128	132	122	141	123	198	233	142					
		9.40%	9.94%	8.94%	8.05%	8.51%	8.79%	9.33%	8.47%	9.04%	9.84%	11.43%	9.13%	9.54%	10.13%	9.50%	10.23%	8.74%	10.33%	11.02%	7.54%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
