10	Число действительных избирательных бюллетеней	8007	480	500	723	300	458	583	491	233	455	435	313	461	207	161	79	420	238	402	248	154	186	223	257									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																		
13	Бабурин Сергей Николаевич	38	3	2	5	2	0	1	7	1	3	0	2	0	1	1	1	4	0	1	2	0	1	0	1									
		0.47%	0.62%	0.40%	0.68%	0.65%	0.00%	0.17%	1.41%	0.43%	0.64%	0.00%	0.64%	0.00%	0.47%	0.61%	1.27%	0.95%	0.00%	0.25%	0.81%	0.00%	0.53%	0.00%	0.39%									
14	Грудинин Павел Николаевич	1083	112	46	145	59	99	81	38	28	31	89	47	26	6	33	4	59	17	13	47	25	42	7	29									
		13.41%	22.99%	9.16%	19.84%	19.28%	21.38%	13.68%	7.66%	11.97%	6.65%	20.41%	14.97%	5.59%	2.84%	20.25%	5.06%	14.05%	7.11%	3.21%	18.95%	16.23%	22.46%	3.13%	11.28%									
15	Жириновский Владимир Вольфович	419	33	27	46	25	37	39	19	14	10	10	19	30	2	4	1	31	7	18	10	18	9	0	10									
		5.19%	6.78%	5.38%	6.29%	8.17%	7.99%	6.59%	3.83%	5.98%	2.15%	2.29%	6.05%	6.45%	0.95%	2.45%	1.27%	7.38%	2.93%	4.44%	4.03%	11.69%	4.81%	0.00%	3.89%									
16	Путин Владимир Владимирович	6343	316	415	516	210	313	454	423	188	404	328	239	405	196	121	73	315	211	361	185	111	131	215	213									
		78.51%	64.89%	82.67%	70.59%	68.63%	67.60%	76.69%	85.28%	80.34%	86.70%	75.23%	76.11%	87.10%	92.89%	74.23%	92.41%	75.00%	88.28%	89.14%	74.60%	72.08%	70.05%	95.98%	82.88%									
17	Собчак Ксения Анатольевна	35	4	2	1	0	4	3	0	1	4	3	2	0	0	0	0	0	1	7	2	0	0	1	0									
		0.43%	0.82%	0.40%	0.14%	0.00%	0.86%	0.51%	0.00%	0.43%	0.86%	0.69%	0.64%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	1.73%	0.81%	0.00%	0.00%	0.45%	0.00%									
18	Сурайкин Максим Александрович	48	3	3	6	2	3	2	3	1	2	1	3	0	2	1	0	8	1	1	2	0	3	0	1									
		0.59%	0.62%	0.60%	0.82%	0.65%	0.65%	0.34%	0.60%	0.43%	0.43%	0.23%	0.96%	0.00%	0.95%	0.61%	0.00%	1.90%	0.42%	0.25%	0.81%	0.00%	1.60%	0.00%	0.39%									
19	Титов Борис Юрьевич	23	6	2	2	1	1	3	0	0	1	1	1	0	0	0	0	3	1	0	0	0	0	0	1									
		0.28%	1.23%	0.40%	0.27%	0.33%	0.22%	0.51%	0.00%	0.00%	0.21%	0.23%	0.32%	0.00%	0.00%	0.00%	0.00%	0.71%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%									
20	Явлинский Григорий Алексеевич	18	3	3	2	1	1	0	1	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	2									
		0.22%	0.62%	0.60%	0.27%	0.33%	0.22%	0.00%	0.20%	0.00%	0.00%	0.69%	0.00%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.78%									
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
