Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:     Алексеевский район																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №3067					
		0.67%	0.48%	0.26%	0.73%	0.59%	0.69%	1.00%	0.62%	0.52%	0.42%	1.02%	0.44%	0.74%	0.49%	0.93%	0.61%	0.75%	0.47%	0.42%	0.80%	1.01%	1.30%	0.57%	0.30%					
27	"10. ""Аграрная партия России"""	405	21	21	11	14	14	24	26	24	18	13	21	13	15	22	21	11	14	19	6	27	26	20	4					
		1.45%	1.28%	1.82%	0.89%	1.18%	1.21%	1.51%	1.62%	1.57%	1.52%	1.21%	1.56%	1.38%	1.23%	1.47%	1.84%	0.91%	1.33%	1.61%	0.68%	1.82%	2.12%	1.91%	1.20%					
28	"11. ""Истинные патриоты России"""	33	3	1	1	0	1	12	3	2	0	0	2	0	1	1	0	0	0	1	4	1	0	0	0					
		0.11%	0.18%	0.08%	0.08%	0.0%	0.08%	0.75%	0.18%	0.13%	0.0%	0.0%	0.14%	0.0%	0.08%	0.06%	0.0%	0.0%	0.0%	0.08%	0.45%	0.06%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	264	14	9	14	9	10	13	18	19	10	9	13	16	9	10	11	18	6	12	7	14	9	10	4					
		0.94%	0.85%	0.78%	1.14%	0.76%	0.87%	0.81%	1.12%	1.24%	0.84%	0.83%	0.96%	1.70%	0.73%	0.66%	0.96%	1.5%	0.57%	1.02%	0.80%	0.94%	0.73%	0.95%	1.20%					
30	"13. ""Демократическая партия России"""	24	0	0	0	1	0	0	3	3	0	2	1	2	1	4	0	0	1	0	0	0	0	4	2					
		0.08%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.18%	0.19%	0.0%	0.18%	0.07%	0.21%	0.08%	0.26%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.38%	0.60%					
31	"14. ""Великая Россия - Евразийский Союз"""	40	3	2	1	4	1	1	4	2	1	2	3	2	0	1	2	0	0	4	2	1	4	0	0					
		0.14%	0.18%	0.17%	0.08%	0.33%	0.08%	0.06%	0.25%	0.13%	0.08%	0.18%	0.22%	0.21%	0.0%	0.06%	0.17%	0.0%	0.0%	0.34%	0.22%	0.06%	0.32%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	52	2	6	0	3	1	3	1	1	2	3	3	0	1	3	5	1	3	1	0	4	5	3	1					
		0.18%	0.12%	0.52%	0.0%	0.25%	0.08%	0.18%	0.06%	0.06%	0.16%	0.27%	0.22%	0.0%	0.08%	0.20%	0.43%	0.08%	0.28%	0.08%	0.0%	0.27%	0.40%	0.28%	0.30%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4549	265	195	216	199	245	293	310	269	174	145	215	154	209	223	169	232	163	196	86	222	165	158	46					
		16.35%	16.22%	16.95%	17.61%	16.89%	21.32%	18.46%	19.41%	17.60%	14.78%	13.52%	15.98%	16.38%	17.15%	14.93%	14.86%	19.33%	15.50%	16.68%	9.86%	15.03%	13.48%	15.09%	13.89%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	26	0	2	2	1	0	1	0	2	1	2	4	0	0	2	1	0	1	0	2	2	1	2	0					
		0.09%	0.0%	0.17%	0.16%	0.08%	0.0%	0.06%	0.0%	0.13%	0.08%	0.18%	0.29%	0.0%	0.0%	0.13%	0.08%	0.0%	0.09%	0.0%	0.22%	0.13%	0.08%	0.19%	0.0%					
35	"18. ""ЛДПР"""	1247	67	61	49	49	64	74	61	81	44	59	39	35	32	60	53	35	45	56	86	61	60	59	17					
		4.48%	4.10%	5.30%	3.99%	4.15%	5.57%	4.66%	3.81%	5.30%	3.73%	5.50%	2.89%	3.72%	2.62%	4.01%	4.66%	2.91%	4.28%	4.76%	9.86%	4.12%	4.90%	5.63%	5.13%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	250	5	12	8	6	10	16	62	12	10	8	4	10	3	14	7	4	13	6	5	10	9	10	6					
		0.89%	0.30%	1.04%	0.65%	0.50%	0.87%	1.00%	3.88%	0.78%	0.84%	0.74%	0.29%	1.06%	0.24%	0.93%	0.61%	0.33%	1.23%	0.51%	0.57%	0.67%	0.73%	0.95%	1.81%					
37	"20. ""Политическая партия ""Единая Россия"""	7631	392	380	350	290	284	455	378	422	369	345	284	266	303	401	327	308	266	293	311	396	320	357	134					
		27.44%	24.00%	33.04%	28.54%	24.61%	24.71%	28.67%	23.66%	27.61%	31.35%	32.18%	21.11%	28.29%	24.87%	26.85%	28.75%	25.66%	25.30%	24.93%	35.66%	26.81%	26.14%	34.09%	40.48%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	2	1	0	3	0	0	0	1	2	0	0	2	0	2	0	0	0	1	1	3	1	0	1					
		0.07%	0.12%	0.08%	0.0%	0.25%	0.0%	0.0%	0.0%	0.06%	0.16%	0.0%	0.0%	0.21%	0.0%	0.13%	0.0%	0.0%	0.0%	0.08%	0.11%	0.20%	0.08%	0.0%	0.30%					
39	"22. ""Развитие предпринимательства"""	71	4	6	4	1	2	3	2	3	2	4	2	2	4	3	7	1	0	2	3	10	4	2	0					
		0.25%	0.24%	0.52%	0.32%	0.08%	0.17%	0.18%	0.12%	0.19%	0.16%	0.37%	0.14%	0.21%	0.32%	0.20%	0.61%	0.08%	0.0%	0.17%	0.34%	0.67%	0.32%	0.19%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2345	145	70	98	99	81	124	143	131	97	95	107	77	116	99	91	178	106	95	37	160	98	74	24					
		8.43%	8.87%	6.08%	7.99%	8.40%	7.04%	7.81%	8.95%	8.57%	8.24%	8.86%	7.95%	8.19%	9.52%	6.63%	8.00%	14.83%	10.08%	8.08%	4.24%	10.83%	8.00%	7.06%	7.25%					
																														
41	Против всех	1514	90	77	52	88	57	77	37	68	68	67	54	65	69	56	67	67	68	68	52	83	85	72	27					
		5.44%	5.51%	6.69%	4.24%	7.47%	4.96%	4.85%	2.31%	4.45%	5.77%	6.25%	4.01%	6.91%	5.66%	3.75%	5.89%	5.58%	6.47%	5.78%	5.96%	5.61%	6.94%	6.87%	8.15%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
