Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Солецкая																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	1	0	0	0	0	0	0	1	0	0	1	2	0	1	2	1	0	0	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1523	20	16	93	21	36	29	20	30	21	27	49	57	119	163	120	90	158	101	100	253					
		21.95%	10.75%	17.78%	20.67%	16.03%	10.68%	10.98%	11.36%	16.95%	15.79%	21.77%	25.52%	14.00%	33.06%	29.21%	31.50%	24.39%	24.23%	21.77%	26.25%	22.83%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	867	21	14	53	3	34	33	25	25	14	17	18	35	27	63	32	46	111	48	43	205					
		12.49%	11.29%	15.56%	11.78%	2.29%	10.09%	12.50%	14.20%	14.12%	10.53%	13.71%	9.38%	8.60%	7.50%	11.29%	8.40%	12.47%	17.02%	10.34%	11.29%	18.50%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	56	3	0	4	2	2	6	2	2	1	4	0	3	5	2	3	5	3	1	1	7					
		0.81%	1.61%	0.00%	0.89%	1.53%	0.59%	2.27%	1.14%	1.13%	0.75%	3.23%	0.00%	0.74%	1.39%	0.36%	0.79%	1.36%	0.46%	0.22%	0.26%	0.63%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	977	19	6	83	18	32	31	41	26	9	17	23	38	50	95	54	49	84	37	79	186					
		14.08%	10.22%	6.67%	18.44%	13.74%	9.50%	11.74%	23.30%	14.69%	6.77%	13.71%	11.98%	9.34%	13.89%	17.03%	14.17%	13.28%	12.88%	7.97%	20.73%	16.79%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	97	0	1	6	1	2	4	4	1	2	1	2	4	8	15	9	1	10	5	8	13					
		1.40%	0.00%	1.11%	1.33%	0.76%	0.59%	1.52%	2.27%	0.56%	1.50%	0.81%	1.04%	0.98%	2.22%	2.69%	2.36%	0.27%	1.53%	1.08%	2.10%	1.17%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3228	120	52	202	85	225	150	78	90	85	57	94	270	141	197	151	159	265	255	138	414					
		46.51%	64.52%	57.78%	44.89%	64.89%	66.77%	56.82%	44.32%	50.85%	63.91%	45.97%	48.96%	66.34%	39.17%	35.30%	39.63%	43.09%	40.64%	54.96%	36.22%	37.36%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	36	2	0	2	1	3	3	0	0	1	0	2	0	1	2	5	0	3	1	4	6					
		0.52%	1.08%	0.00%	0.44%	0.76%	0.89%	1.14%	0.00%	0.00%	0.75%	0.00%	1.04%	0.00%	0.28%	0.36%	1.31%	0.00%	0.46%	0.22%	1.05%	0.54%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
