Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Донской район																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №3234	УИК №3235	УИК №3236	УИК №3237					
		1.35%	1.59%	0.56%	1.19%	1.42%	0.98%	0.59%	1.01%	1.02%	1.34%	0.79%	1.63%	2.49%	1.52%	0.60%	1.58%	3.01%	1.50%	1.52%	1.08%	1.53%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9815	526	590	566	407	635	292	747	851	464	565	536	650	562	370	714	389	108	72	343	428					
		56.07%	49.07%	55.45%	61.45%	52.65%	56.80%	57.48%	63.14%	66.75%	56.72%	49.87%	51.34%	53.94%	50.27%	55.72%	56.26%	53.21%	54.00%	54.55%	61.69%	59.44%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	961	106	103	40	49	58	16	48	50	28	78	45	74	63	47	65	39	5	6	16	25					
		5.49%	9.89%	9.68%	4.34%	6.34%	5.19%	3.15%	4.06%	3.92%	3.42%	6.88%	4.31%	6.14%	5.64%	7.08%	5.12%	5.34%	2.50%	4.55%	2.88%	3.47%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
