Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Донской район																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723	УИК №3326	УИК №3327	УИК №3328	УИК №3329					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	448	28	33	15	2	15	36	18	21	26	35	40	31	39	34	8	43	24	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	880	126	16	19	40	31	74	65	27	7	47	48	50	38	21	23	19	29	27	11	88	74					
14	Число погашенных неиспользованных открепительных удостоверений	167	12	7	25	13	15	4	12	19	4	5	10	9	1	6	12	7	6	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	134	1	2	1	0	1	2	0	3	10	12	17	11	21	26	7	13	7	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1765	136	52	128	25	84	82	45	53	139	92	102	5	268	10	83	156	112	28	23	72	70					
		7.96%	14.69%	4.59%	11.37%	11.26%	9.59%	7.28%	5.31%	4.44%	11.32%	7.36%	6.35%	0.27%	18.48%	0.72%	8.20%	9.19%	8.75%	9.56%	12.50%	9.46%	9.67%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1958	97	75	69	17	120	87	69	79	121	129	143	236	109	67	92	142	85	28	11	74	108					
		8.84%	10.48%	6.62%	6.13%	7.66%	13.70%	7.73%	8.15%	6.62%	9.85%	10.32%	8.90%	12.91%	7.52%	4.80%	9.09%	8.36%	6.64%	9.56%	5.98%	9.72%	14.92%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	153	11	4	12	2	1	7	6	6	4	17	9	5	22	10	8	2	1	6	3	7	10					
		0.69%	1.19%	0.35%	1.07%	0.90%	0.11%	0.62%	0.71%	0.50%	0.33%	1.36%	0.56%	0.27%	1.52%	0.72%	0.79%	0.12%	0.08%	2.05%	1.63%	0.92%	1.38%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2755	219	182	195	49	161	250	70	161	146	165	259	98	208	148	101	51	61	46	21	75	89					
		12.43%	23.65%	16.06%	17.32%	22.07%	18.38%	22.20%	8.26%	13.48%	11.89%	13.20%	16.13%	5.36%	14.34%	10.59%	9.98%	3.00%	4.77%	15.70%	11.41%	9.86%	12.29%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1144	235	174	141	10	1	2	10	31	124	108	100	22	2	14	82	1	5	28	12	5	37					
		5.16%	25.38%	15.36%	12.52%	4.50%	0.11%	0.18%	1.18%	2.60%	10.10%	8.64%	6.23%	1.20%	0.14%	1.00%	8.10%	0.06%	0.39%	9.56%	6.52%	0.66%	5.11%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	13974	192	625	558	115	495	678	628	841	674	715	979	1458	784	1118	628	1324	1014	153	104	507	384					
		63.06%	20.73%	55.16%	49.56%	51.80%	56.51%	60.21%	74.14%	70.44%	54.89%	57.20%	60.96%	79.76%	54.07%	80.03%	62.06%	77.97%	79.22%	52.22%	56.52%	66.62%	53.04%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	119	13	2	5	2	1	7	10	9	7	10	5	4	10	14	5	1	2	1	1	4	6					
		0.54%	1.40%	0.18%	0.44%	0.90%	0.11%	0.62%	1.18%	0.75%	0.57%	0.80%	0.31%	0.22%	0.69%	1.00%	0.49%	0.06%	0.16%	0.34%	0.54%	0.53%	0.83%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
