Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Саровская городская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №2037	УИК №2038	УИК №2039	УИК №2040	УИК №2041	УИК №2042	УИК №2043	УИК №2044	УИК №2045	УИК №2046	УИК №2047	УИК №2048	УИК №2049	УИК №2050	УИК №2051	УИК №2052	УИК №2053	УИК №2054	УИК №2055	УИК №2056	УИК №2057	УИК №2058	УИК №2059	УИК №2060	УИК №2061	УИК №2062	УИК №2063	УИК №2064	УИК №2065	УИК №2066	УИК №2067	УИК №2068	УИК №2069	УИК №2070	УИК №2071	УИК №2072					
		1.85%	2.31%	1.25%	0.30%	1.09%	1.74%	1.91%	2.29%	2.72%	2.67%	1.83%	1.25%	1.62%	1.28%	2.04%	1.99%	0.76%	1.87%	1.43%	1.54%	1.54%	1.59%	2.28%	1.84%	1.58%	2.58%	2.62%	2.87%	2.10%	2.78%	2.07%	2.19%	1.85%	1.38%	1.96%	1.24%	1.76%					
20	3.Политическая партия «Демократическая партия России»	60	2	0	0	1	1	2	2	1	1	0	1	4	4	2	3	0	0	1	0	0	4	4	0	3	2	2	2	1	2	2	2	2	2	4	3	0					
		0.13%	0.20%	0.00%	0.00%	0.05%	0.08%	0.15%	0.16%	0.06%	0.09%	0.00%	0.07%	0.27%	0.23%	0.15%	0.33%	0.00%	0.00%	0.08%	0.00%	0.00%	0.30%	0.33%	0.00%	0.24%	0.16%	0.16%	0.16%	0.08%	0.16%	0.15%	0.17%	0.16%	0.17%	0.29%	0.25%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	6957	72	85	32	143	161	198	188	200	166	177	227	218	167	193	80	200	191	211	200	240	221	206	172	226	265	225	250	239	206	244	256	275	190	218	224	191					
		15.45%	7.24%	10.63%	4.83%	7.77%	12.73%	15.09%	15.36%	12.38%	14.31%	14.11%	16.70%	14.73%	9.74%	14.07%	8.87%	16.89%	16.27%	17.73%	17.12%	19.45%	16.74%	16.79%	14.39%	17.84%	21.35%	18.40%	19.41%	19.32%	16.84%	18.74%	21.53%	22.12%	16.35%	15.81%	18.48%	13.41%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	394	8	3	1	7	4	7	8	15	7	17	2	16	21	7	2	11	11	9	9	10	7	14	9	17	18	16	22	11	11	13	8	19	9	20	6	19					
		0.87%	0.80%	0.38%	0.15%	0.38%	0.32%	0.53%	0.65%	0.93%	0.60%	1.36%	0.15%	1.08%	1.23%	0.51%	0.22%	0.93%	0.94%	0.76%	0.77%	0.81%	0.53%	1.14%	0.75%	1.34%	1.45%	1.31%	1.71%	0.89%	0.90%	0.99%	0.67%	1.53%	0.77%	1.45%	0.50%	1.33%					
23	6.Политическая партия «Партия социальной справедливости»	128	4	3	0	0	6	5	3	7	7	2	5	4	4	6	1	1	2	3	1	2	5	2	4	7	3	2	6	8	2	3	3	2	2	1	5	7					
		0.28%	0.40%	0.38%	0.00%	0.00%	0.47%	0.38%	0.25%	0.43%	0.60%	0.16%	0.37%	0.27%	0.23%	0.44%	0.11%	0.08%	0.17%	0.25%	0.09%	0.16%	0.38%	0.16%	0.33%	0.55%	0.24%	0.16%	0.47%	0.65%	0.16%	0.23%	0.25%	0.16%	0.17%	0.07%	0.41%	0.49%					
24	7.Политическая партия «Либерально-демократическая партия России»	5170	84	93	106	293	169	164	142	213	149	140	178	172	234	210	135	121	111	134	108	127	158	137	131	124	92	125	124	122	117	140	136	115	129	131	127	179					
		11.48%	8.45%	11.63%	16.01%	15.92%	13.36%	12.50%	11.60%	13.19%	12.84%	11.16%	13.10%	11.62%	13.65%	15.31%	14.97%	10.22%	9.45%	11.26%	9.25%	10.29%	11.97%	11.17%	10.96%	9.79%	7.41%	10.22%	9.63%	9.86%	9.57%	10.75%	11.44%	9.25%	11.10%	9.50%	10.48%	12.57%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	4316	53	29	21	115	147	116	138	145	94	118	135	130	151	125	80	106	161	173	118	108	147	119	120	134	139	121	129	132	115	112	114	117	133	183	128	110					
		9.58%	5.33%	3.63%	3.17%	6.25%	11.62%	8.84%	11.27%	8.98%	8.10%	9.41%	9.93%	8.78%	8.81%	9.11%	8.87%	8.95%	13.71%	14.54%	10.10%	8.75%	11.14%	9.70%	10.04%	10.58%	11.20%	9.89%	10.02%	10.67%	9.40%	8.60%	9.59%	9.41%	11.45%	13.27%	10.56%	7.72%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	403	5	4	4	5	6	13	10	17	11	12	12	12	17	7	10	9	16	11	9	7	10	9	9	17	12	14	18	17	16	15	8	10	8	17	13	13					
		0.89%	0.50%	0.50%	0.60%	0.27%	0.47%	0.99%	0.82%	1.05%	0.95%	0.96%	0.88%	0.81%	0.99%	0.51%	1.11%	0.76%	1.36%	0.92%	0.77%	0.57%	0.76%	0.73%	0.75%	1.34%	0.97%	1.14%	1.40%	1.37%	1.31%	1.15%	0.67%	0.80%	0.69%	1.23%	1.07%	0.91%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	23903	695	548	484	1177	672	718	619	856	626	672	707	824	1016	698	533	658	592	569	617	616	662	600	650	623	566	604	601	601	623	652	551	590	588	675	621	799					
		53.08%	69.92%	68.50%	73.11%	63.97%	53.12%	54.73%	50.57%	53.00%	53.97%	53.59%	52.02%	55.68%	59.28%	50.87%	59.09%	55.57%	50.43%	47.82%	52.83%	49.92%	50.15%	48.90%	54.39%	49.17%	45.61%	49.39%	46.66%	48.59%	50.94%	50.08%	46.34%	47.47%	50.60%	48.95%	51.24%	56.11%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	917	23	9	3	22	17	19	20	39	23	29	21	22	12	29	5	14	22	22	25	41	26	37	19	40	51	35	35	29	39	30	33	24	26	35	16	25					
		2.04%	2.31%	1.13%	0.45%	1.20%	1.34%	1.45%	1.63%	2.41%	1.98%	2.31%	1.55%	1.49%	0.70%	2.11%	0.55%	1.18%	1.87%	1.85%	2.14%	3.32%	1.97%	3.02%	1.59%	3.16%	4.11%	2.86%	2.72%	2.34%	3.19%	2.30%	2.78%	1.93%	2.24%	2.54%	1.32%	1.76%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
