Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Прохладненская городская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253					
		0.31%	0.00%	0.00%	0.00%	0.00%	5.96%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	134	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.34%	0.00%	0.00%	0.00%	0.00%	6.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5395	281	302	332	388	176	341	255	266	201	407	215	281	342	328	364	342	313	9	0	221	31					
		13.51%	14.58%	15.09%	14.88%	15.14%	8.53%	14.52%	14.17%	14.74%	13.39%	15.24%	15.19%	15.57%	15.55%	15.54%	15.55%	15.54%	15.56%	0.51%	0.00%	15.54%	15.50%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	29	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.00%	0.00%	0.00%	0.00%	1.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	34221	1646	1699	1899	2174	1564	2008	1545	1539	1300	2264	1200	1524	1858	1783	1977	1859	1698	1751	1563	1201	169					
		85.68%	85.42%	84.91%	85.12%	84.86%	75.81%	85.48%	85.83%	85.26%	86.61%	84.76%	84.81%	84.43%	84.45%	84.46%	84.45%	84.46%	84.44%	99.49%	100.00%	84.46%	84.50%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
