Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Прохладненская городская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	14	0	0	2	2	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	6	0					
		0.04%	0.00%	0.00%	0.09%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.05%	0.00%	0.42%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	8	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	3	0	2	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.14%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	371	43	1	27	15	8	0	45	13	39	13	54	7	14	0	24	0	31	9	15	5	8					
		0.94%	2.37%	0.05%	1.20%	0.60%	0.39%	0.00%	2.45%	0.71%	2.53%	0.49%	3.53%	0.40%	0.67%	0.00%	1.09%	0.00%	1.65%	0.46%	0.73%	0.35%	4.32%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	391	4	0	30	17	28	8	0	26	10	35	64	73	0	0	32	0	40	7	11	5	1					
		0.99%	0.22%	0.00%	1.34%	0.68%	1.36%	0.37%	0.00%	1.42%	0.65%	1.32%	4.18%	4.19%	0.00%	0.00%	1.46%	0.00%	2.13%	0.36%	0.54%	0.35%	0.54%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	32	0	0	3	2	1	0	0	1	0	0	6	0	0	0	0	0	0	11	0	6	2					
		0.08%	0.00%	0.00%	0.13%	0.08%	0.05%	0.00%	0.00%	0.05%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.42%	1.08%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	37050	1705	1890	2139	2410	1947	2018	1748	1756	1401	2489	1217	1538	2004	1857	2036	1957	1782	1705	1948	1335	168					
		93.43%	94.04%	97.02%	95.28%	96.98%	94.70%	92.74%	95.21%	96.06%	90.86%	93.68%	79.49%	88.24%	95.70%	93.60%	92.67%	95.51%	94.99%	87.48%	95.02%	94.48%	90.81%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	20	0	0	1	0	0	0	0	2	0	0	9	0	0	0	0	0	0	6	0	2	0					
		0.05%	0.00%	0.00%	0.04%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.14%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
