Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																									
Дата голосования: 02.12.2007																									
																									
Наименование Избирательной комиссии:    Чудовская																									
																									
Сводная таблица результатов выборов																									
																									
		Сумма	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536					
24	7.Политическая партия «Либерально-демократическая партия России»	1109	43	10	3	36	81	37	15	48	10	6	57	42	138	126	135	78	127	117					
		9.83%	8.79%	13.33%	6.25%	9.81%	10.40%	11.60%	12.10%	14.72%	5.13%	1.84%	8.70%	11.93%	9.48%	9.50%	10.11%	12.89%	8.87%	10.86%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1335	32	2	3	34	88	20	4	11	8	152	39	47	185	181	151	59	180	139					
		11.83%	6.54%	2.67%	6.25%	9.26%	11.30%	6.27%	3.23%	3.37%	4.10%	46.63%	5.95%	13.35%	12.71%	13.65%	11.31%	9.75%	12.58%	12.91%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	200	4	0	0	4	19	7	2	8	0	5	6	6	22	25	21	12	31	28					
		1.77%	0.82%	0.00%	0.00%	1.09%	2.44%	2.19%	1.61%	2.45%	0.00%	1.53%	0.92%	1.70%	1.51%	1.89%	1.57%	1.98%	2.17%	2.60%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6924	356	54	34	247	454	223	87	213	164	140	482	226	873	738	814	354	842	623					
		61.36%	72.80%	72.00%	70.83%	67.30%	58.28%	69.91%	70.16%	65.34%	84.10%	42.94%	73.59%	64.20%	60.00%	55.66%	60.97%	58.51%	58.84%	57.85%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	74	2	0	0	1	8	3	0	2	0	0	1	0	5	12	11	3	11	15					
		0.66%	0.41%	0.00%	0.00%	0.27%	1.03%	0.94%	0.00%	0.61%	0.00%	0.00%	0.15%	0.00%	0.34%	0.90%	0.82%	0.50%	0.77%	1.39%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
