Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Лиманская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1415	115	76	103	75	35	53	59	42	113	24	4	15	6	45	21	10	62	125	47	18	51	18	195	49	45	9					
		10.37%	14.45%	8.14%	8.99%	9.68%	15.09%	6.66%	9.78%	7.19%	12.22%	5.11%	5.71%	13.51%	6.45%	7.15%	5.66%	7.58%	12.04%	11.11%	5.24%	4.29%	14.74%	14.40%	24.62%	15.71%	14.61%	6.72%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1063	9	39	101	46	30	55	51	120	110	46	16	18	13	14	20	13	58	85	57	19	13	7	79	22	17	5					
		7.79%	1.13%	4.18%	8.81%	5.94%	12.93%	6.91%	8.46%	20.55%	11.89%	9.79%	22.86%	16.22%	13.98%	2.23%	5.39%	9.85%	11.26%	7.56%	6.35%	4.52%	3.76%	5.60%	9.97%	7.05%	5.52%	3.73%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	66	7	5	11	0	1	1	3	0	1	2	1	3	1	1	0	0	6	3	1	3	2	2	8	2	2	0					
		0.48%	0.88%	0.54%	0.96%	0.00%	0.43%	0.13%	0.50%	0.00%	0.11%	0.43%	1.43%	2.70%	1.08%	0.16%	0.00%	0.00%	1.17%	0.27%	0.11%	0.71%	0.58%	1.60%	1.01%	0.64%	0.65%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1888	145	116	112	165	27	120	49	35	102	41	9	16	21	63	58	35	30	225	151	62	48	17	151	37	18	35					
		13.84%	18.22%	12.42%	9.77%	21.29%	11.64%	15.08%	8.13%	5.99%	11.03%	8.72%	12.86%	14.41%	22.58%	10.02%	15.63%	26.52%	5.83%	20.00%	16.83%	14.76%	13.87%	13.60%	19.07%	11.86%	5.84%	26.12%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	60	1	2	7	0	4	4	8	2	0	0	0	0	0	3	1	0	0	0	3	8	1	1	7	4	2	2					
		0.44%	0.13%	0.21%	0.61%	0.00%	1.72%	0.50%	1.33%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.27%	0.00%	0.00%	0.00%	0.33%	1.90%	0.29%	0.80%	0.88%	1.28%	0.65%	1.49%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8989	514	668	796	489	127	557	424	371	599	353	40	58	51	500	264	74	348	682	628	304	224	77	344	195	223	79					
		65.90%	64.57%	71.52%	69.46%	63.10%	54.74%	69.97%	70.32%	63.53%	64.76%	75.11%	57.14%	52.25%	54.84%	79.49%	71.16%	56.06%	67.57%	60.62%	70.01%	72.38%	64.74%	61.60%	43.43%	62.50%	72.40%	58.96%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	35	1	8	4	0	1	3	4	2	0	0	0	0	0	1	1	0	0	5	0	0	1	0	2	2	0	0					
		0.26%	0.13%	0.86%	0.35%	0.00%	0.43%	0.38%	0.66%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.27%	0.00%	0.00%	0.44%	0.00%	0.00%	0.29%	0.00%	0.25%	0.64%	0.00%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
