Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Лиманская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	1.Политическая партия «Аграрная партия России»	240	16	15	14	7	1	17	9	7	12	2	0	1	2	8	11	2	9	20	19	11	5	4	33	8	6	1					
		1.45%	1.75%	1.25%	1.01%	0.71%	0.40%	1.81%	1.22%	0.85%	1.12%	0.38%	0.00%	0.70%	1.38%	1.06%	2.89%	1.13%	1.37%	1.39%	2.01%	2.07%	1.14%	2.30%	3.66%	2.26%	1.60%	0.56%					
19	2.Всероссийская политическая партия «Гражданская Сила»	43	4	6	2	8	0	0	2	6	3	0	0	0	0	0	0	1	1	4	1	0	3	1	0	0	1	0					
		0.26%	0.44%	0.50%	0.14%	0.81%	0.00%	0.00%	0.27%	0.73%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.15%	0.28%	0.11%	0.00%	0.68%	0.57%	0.00%	0.00%	0.27%	0.00%					
20	3.Политическая партия «Демократическая партия России»	21	0	1	0	0	1	2	2	1	4	0	0	0	0	0	1	0	1	3	1	1	1	0	2	0	0	0					
		0.13%	0.00%	0.08%	0.00%	0.00%	0.40%	0.21%	0.27%	0.12%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.15%	0.21%	0.11%	0.19%	0.23%	0.00%	0.22%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1945	124	127	154	112	22	162	94	41	97	31	9	6	26	51	80	13	68	211	189	111	33	15	92	32	30	15					
		11.77%	13.58%	10.59%	11.07%	11.30%	8.84%	17.22%	12.79%	4.96%	9.04%	5.96%	10.59%	4.20%	17.93%	6.77%	20.99%	7.34%	10.35%	14.64%	19.96%	20.86%	7.52%	8.62%	10.21%	9.04%	7.98%	8.33%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	30	3	4	2	2	3	1	0	1	2	1	0	0	0	1	3	0	2	0	1	0	2	0	1	1	0	0					
		0.18%	0.33%	0.33%	0.14%	0.20%	1.20%	0.11%	0.00%	0.12%	0.19%	0.19%	0.00%	0.00%	0.00%	0.13%	0.79%	0.00%	0.30%	0.00%	0.11%	0.00%	0.46%	0.00%	0.11%	0.28%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	25	1	0	1	1	1	1	2	2	1	1	0	2	1	0	1	0	1	2	3	1	0	1	2	0	0	0					
		0.15%	0.11%	0.00%	0.07%	0.10%	0.40%	0.11%	0.27%	0.24%	0.09%	0.19%	0.00%	1.40%	0.69%	0.00%	0.26%	0.00%	0.15%	0.14%	0.32%	0.19%	0.00%	0.57%	0.22%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1126	55	105	113	71	24	54	65	64	85	55	6	9	8	42	26	8	69	62	61	24	12	7	62	20	14	5					
		6.81%	6.02%	8.76%	8.12%	7.16%	9.64%	5.74%	8.84%	7.74%	7.92%	10.58%	7.06%	6.29%	5.52%	5.58%	6.82%	4.52%	10.50%	4.30%	6.44%	4.51%	2.73%	4.02%	6.88%	5.65%	3.72%	2.78%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2462	168	203	295	196	43	145	126	92	136	79	11	23	13	90	23	37	93	199	74	55	63	17	155	30	70	26					
		14.90%	18.40%	16.93%	21.21%	19.78%	17.27%	15.41%	17.14%	11.12%	12.67%	15.19%	12.94%	16.08%	8.97%	11.95%	6.04%	20.90%	14.16%	13.81%	7.81%	10.34%	14.35%	9.77%	17.20%	8.47%	18.62%	14.44%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	114	6	10	10	7	0	7	2	5	12	4	0	0	2	7	0	2	3	4	6	12	4	1	7	1	2	0					
		0.69%	0.66%	0.83%	0.72%	0.71%	0.00%	0.74%	0.27%	0.60%	1.12%	0.77%	0.00%	0.00%	1.38%	0.93%	0.00%	1.13%	0.46%	0.28%	0.63%	2.26%	0.91%	0.57%	0.78%	0.28%	0.53%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10217	525	677	785	571	149	543	428	592	706	336	59	102	93	517	226	110	399	912	575	310	308	126	535	258	246	129					
		61.83%	57.50%	56.46%	56.43%	57.62%	59.84%	57.70%	58.23%	71.58%	65.80%	64.62%	69.41%	71.33%	64.14%	68.66%	59.32%	62.15%	60.73%	63.29%	60.72%	58.27%	70.16%	72.41%	59.38%	72.88%	65.43%	71.67%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	81	5	3	5	8	1	4	2	2	1	1	0	0	0	30	1	1	1	5	2	1	1	0	3	2	2	0					
		0.49%	0.55%	0.25%	0.36%	0.81%	0.40%	0.43%	0.27%	0.24%	0.09%	0.19%	0.00%	0.00%	0.00%	3.98%	0.26%	0.56%	0.15%	0.35%	0.21%	0.19%	0.23%	0.00%	0.33%	0.56%	0.53%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
