11	Число полученных открепительных  удостоверений	2656	58	40	47	60	52	59	70	50	55	50	42	46	40	56	55	30	35	36	0	32	0	30	37	35	44	40	53	40	45	40	50	44	55	27	20	42	40	50	30	60	40	25	20	40	48	42	33	40	50	50	35	62	53	55	40	28	38	0	8	10	120	69	55									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2517	57	40	44	58	51	58	61	47	52	50	41	44	33	55	55	30	33	35	0	32	0	30	36	34	40	39	53	37	44	39	50	43	54	25	19	42	32	47	25	55	40	25	17	36	44	42	32	34	43	49	34	62	53	55	38	23	35	0	4	5	103	69	54									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1944	32	17	36	31	22	18	49	19	48	23	14	15	26	42	29	113	21	33	15	37	41	28	31	23	25	24	33	19	41	40	34	81	25	17	25	19	30	23	23	21	40	15	32	24	20	15	19	29	24	31	46	59	47	21	61	10	21	22	34	24	30	48	29									
14	Число неиспользованных открепительных удостоверений	139	1	0	3	2	1	1	9	3	3	0	1	2	7	1	0	0	2	1	0	0	0	0	1	1	4	1	0	3	1	1	0	1	1	2	1	0	8	3	5	5	0	0	3	4	4	0	1	6	7	1	1	0	0	0	2	5	3	0	4	5	17	0	1									
15	Число открепительных удостоверений, выданных избирателям ТИК	141	2	5	2	7	4	5	5	5	3	3	2	4	2	5	3	4	2	1	0	4	0	5	0	1	0	0	5	3	2	1	1	1	2	0	1	1	0	1	3	3	0	0	2	0	1	4	0	3	1	0	0	2	2	2	3	3	2	0	0	2	0	5	11									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																										
19	Жириновский Владимир Вольфович	4215	95	58	59	83	81	95	86	63	54	93	78	98	71	76	102	69	60	60	37	55	13	65	71	50	58	91	79	61	75	73	68	58	54	39	45	91	85	96	47	64	57	36	33	82	71	68	64	54	62	68	67	109	56	100	89	47	55	48	19	9	89	94	82									
		5.90%	7.61%	4.70%	4.52%	5.33%	6.35%	6.29%	5.67%	5.30%	4.36%	6.47%	6.51%	6.86%	6.18%	5.05%	7.05%	5.23%	5.35%	4.82%	6.30%	4.99%	2.16%	6.90%	6.21%	5.86%	4.71%	7.82%	6.25%	4.86%	6.64%	5.09%	4.76%	4.81%	4.86%	6.07%	5.58%	6.73%	6.12%	6.29%	5.91%	4.98%	5.87%	6.49%	6.41%	7.41%	7.19%	5.36%	7.07%	5.52%	5.15%	5.94%	5.15%	7.23%	6.26%	6.98%	6.54%	5.23%	5.60%	9.54%	7.69%	4.19%	5.48%	7.38%	6.02%									
20	Зюганов Геннадий Андреевич	11429	201	184	216	280	192	253	240	250	218	225	145	256	172	215	203	203	212	184	68	156	17	150	183	156	220	198	203	181	185	207	245	232	192	94	130	219	263	268	142	274	106	93	75	183	147	247	158	149	200	184	211	248	82	221	268	166	168	30	32	41	276	149	163									
		16.00%	16.09%	14.91%	16.55%	17.99%	15.05%	16.75%	15.81%	21.04%	17.61%	15.65%	12.09%	17.93%	14.97%	14.29%	14.03%	15.38%	18.91%	14.78%	11.58%	14.14%	2.82%	15.92%	16.01%	18.29%	17.87%	17.02%	16.05%	14.42%	16.37%	14.45%	17.14%	19.22%	17.28%	14.64%	16.11%	16.20%	18.92%	17.55%	17.86%	21.34%	10.92%	16.76%	14.56%	16.55%	14.88%	19.48%	17.46%	15.22%	16.60%	16.07%	16.22%	16.46%	9.16%	15.43%	19.71%	18.46%	17.11%	5.96%	12.96%	19.07%	16.99%	11.70%	11.96%									
21	Миронов Сергей Михайлович	5079	87	89	103	96	94	115	125	76	72	93	94	99	80	96	94	70	87	117	41	94	10	71	92	56	84	88	79	101	86	100	142	85	80	35	48	94	106	109	43	68	70	35	33	87	76	91	76	68	97	70	109	111	61	122	132	61	81	20	7	10	78	85	100									
		7.11%	6.97%	7.21%	7.89%	6.17%	7.37%	7.62%	8.23%	6.40%	5.82%	6.47%	7.84%	6.93%	6.96%	6.38%	6.50%	5.30%	7.76%	9.40%	6.98%	8.52%	1.66%	7.54%	8.05%	6.57%	6.82%	7.57%	6.25%	8.05%	7.61%	6.98%	9.94%	7.04%	7.20%	5.45%	5.95%	6.95%	7.63%	7.14%	5.41%	5.30%	7.21%	6.31%	6.41%	7.87%	7.69%	7.18%	8.40%	6.95%	8.05%	6.11%	8.38%	7.37%	6.82%	8.52%	9.71%	6.79%	8.25%	3.98%	2.83%	4.65%	4.80%	6.67%	7.34%									
22	Прохоров Михаил Дмитриевич	10737	178	233	257	248	228	233	226	173	226	228	193	233	188	302	232	220	173	212	49	180	10	162	139	117	186	162	185	217	166	269	195	129	163	78	151	202	204	195	97	205	223	106	80	137	148	181	114	154	146	159	244	213	85	206	213	122	137	24	47	24	246	126	158									
		15.03%	14.25%	18.88%	19.69%	15.94%	17.87%	15.43%	14.89%	14.56%	18.26%	15.86%	16.10%	16.32%	16.36%	20.07%	16.03%	16.67%	15.43%	17.03%	8.35%	16.32%	1.66%	17.20%	12.16%	13.72%	15.11%	13.93%	14.62%	17.29%	14.69%	18.77%	13.65%	10.69%	14.67%	12.15%	18.71%	14.94%	14.68%	12.77%	12.20%	15.97%	22.97%	19.10%	15.53%	12.39%	14.98%	14.27%	12.60%	15.73%	12.12%	13.89%	18.75%	14.13%	9.50%	14.39%	15.66%	13.57%	13.95%	4.77%	19.03%	11.16%	15.15%	9.89%	11.59%									
23	Путин Владимир Владимирович	38953	672	651	654	821	664	794	808	606	661	776	671	718	623	784	796	742	575	647	389	609	541	485	637	462	666	614	702	686	599	765	751	677	601	391	427	728	712	834	460	660	508	280	284	611	534	661	473	536	689	641	646	798	605	763	645	485	529	375	138	130	916	804	843									
		54.54%	53.80%	52.76%	50.11%	52.76%	52.04%	52.58%	53.23%	51.01%	53.39%	53.96%	55.96%	50.28%	54.22%	52.09%	55.01%	56.21%	51.29%	51.97%	66.27%	55.21%	89.87%	51.49%	55.73%	54.16%	54.10%	52.79%	55.49%	54.66%	53.01%	53.38%	52.55%	56.09%	54.10%	60.90%	52.91%	53.85%	51.22%	54.62%	57.86%	51.40%	52.32%	50.45%	55.15%	55.24%	54.05%	52.13%	52.27%	54.75%	57.18%	55.98%	49.65%	52.95%	67.60%	53.28%	47.43%	53.95%	53.87%	74.55%	55.87%	60.47%	56.40%	63.11%	61.85%									
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
