Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
"Наименование Избирательной комиссии:    Рязань, Советская"																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690					
		19.56%	14.05%	16.98%	21.43%	14.05%	17.80%	11.04%	22.78%	26.46%	15.76%	14.53%	15.10%	4.88%	27.73%	24.68%	28.41%	19.26%	24.56%	22.18%	24.51%	21.54%	20.85%	27.75%	15.43%	13.74%	15.98%	19.82%	21.71%	22.41%	27.98%	22.08%	19.83%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	352	3	1	13	8	14	15	7	14	19	13	8	2	17	15	10	23	13	15	10	16	10	11	12	19	13	6	9	16	5	7	8					
		0.98%	0.45%	0.14%	0.98%	0.56%	0.94%	0.84%	1.09%	1.95%	1.61%	2.22%	0.95%	0.13%	1.12%	0.91%	1.24%	2.12%	0.99%	0.98%	0.97%	1.04%	1.03%	0.86%	0.82%	1.33%	1.04%	0.42%	0.57%	1.89%	0.48%	0.97%	1.13%					
23	6.Политическая партия «Партия социальной справедливости»	168	0	8	8	8	7	6	1	1	15	3	3	2	3	10	8	16	4	9	6	6	5	8	7	3	4	4	7	0	4	2	0					
		0.47%	0.00%	1.15%	0.60%	0.56%	0.47%	0.34%	0.16%	0.14%	1.27%	0.51%	0.36%	0.13%	0.20%	0.60%	0.99%	1.47%	0.30%	0.59%	0.58%	0.39%	0.52%	0.63%	0.48%	0.21%	0.32%	0.28%	0.45%	0.00%	0.39%	0.28%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	3467	64	66	126	137	150	241	71	60	135	47	86	172	116	148	52	81	111	158	84	124	103	102	148	144	123	148	148	72	121	64	65					
		9.61%	9.67%	9.50%	9.51%	9.68%	10.07%	13.57%	11.08%	8.36%	11.44%	8.03%	10.23%	10.77%	7.64%	8.95%	6.45%	7.47%	8.42%	10.37%	8.17%	8.09%	10.63%	8.02%	10.10%	10.10%	9.88%	10.40%	9.45%	8.49%	11.71%	8.89%	9.21%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2997	53	46	154	123	115	131	43	67	98	57	67	67	151	125	54	97	99	94	99	154	114	111	114	103	92	137	130	91	90	71	50					
		8.31%	8.01%	6.62%	11.62%	8.69%	7.72%	7.38%	6.71%	9.33%	8.31%	9.74%	7.97%	4.20%	9.95%	7.56%	6.70%	8.94%	7.51%	6.17%	9.63%	10.05%	11.76%	8.73%	7.78%	7.22%	7.39%	9.63%	8.30%	10.73%	8.71%	9.86%	7.08%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	441	6	8	20	24	20	14	7	3	18	11	15	9	20	22	14	21	12	24	20	20	7	10	18	28	8	11	18	8	6	7	12					
		1.22%	0.91%	1.15%	1.51%	1.69%	1.34%	0.79%	1.09%	0.42%	1.53%	1.88%	1.78%	0.56%	1.32%	1.33%	1.74%	1.94%	0.91%	1.57%	1.95%	1.31%	0.72%	0.79%	1.23%	1.96%	0.64%	0.77%	1.15%	0.94%	0.58%	0.97%	1.70%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	18282	410	418	604	777	782	1002	315	298	580	311	452	1218	640	751	343	522	622	725	433	729	434	575	816	789	688	748	760	403	441	342	354					
		50.69%	61.93%	60.14%	45.58%	54.87%	52.52%	56.42%	49.14%	41.50%	49.15%	53.16%	53.75%	76.27%	42.16%	45.43%	42.56%	48.11%	47.16%	47.57%	42.12%	47.58%	44.79%	45.20%	55.70%	55.33%	55.26%	52.57%	48.53%	47.52%	42.69%	47.50%	50.14%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1383	14	7	44	59	53	57	24	39	51	21	36	10	72	77	52	47	63	70	63	81	45	29	49	57	42	37	62	27	27	28	40					
		3.83%	2.11%	1.01%	3.32%	4.17%	3.56%	3.21%	3.74%	5.43%	4.32%	3.59%	4.28%	0.63%	4.74%	4.66%	6.45%	4.33%	4.78%	4.59%	6.13%	5.29%	4.64%	2.28%	3.34%	3.99%	3.37%	2.60%	3.96%	3.18%	2.61%	3.89%	5.67%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
