12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																									
13	Бабурин Сергей Николаевич	691	17	17	9	3	13	14	11	23	9	8	8	10	15	14	12	9	12	5	10	5	7	0	5	7	12	14	12	13	15	4	15	9	2	0	12	8	6	9	7	24	10	4	13	14	14	15	11	29	11	30	12	6	0	29	0	17	22	4	6	15	8	16									
		0.81%	0.87%	1.01%	0.64%	0.43%	1.11%	0.82%	0.72%	1.49%	0.86%	0.59%	0.69%	0.82%	0.95%	0.88%	0.92%	0.67%	0.99%	0.49%	1.26%	0.36%	0.65%	0.00%	0.35%	1.01%	2.04%	0.76%	0.72%	0.97%	1.09%	0.37%	0.91%	0.56%	0.20%	0.00%	1.00%	0.60%	0.46%	0.77%	0.54%	1.47%	0.70%	0.26%	0.77%	0.84%	0.92%	0.95%	0.92%	1.53%	0.75%	1.53%	0.59%	0.56%	0.00%	1.44%	0.00%	0.93%	1.00%	0.34%	1.51%	0.69%	0.74%	0.95%									
14	Грудинин Павел Николаевич	12011	278	182	359	58	315	427	427	362	181	322	148	147	112	158	118	237	222	221	110	189	130	3	304	83	117	153	251	161	329	211	149	99	129	195	83	261	170	125	211	197	160	268	67	205	181	228	143	228	231	276	269	112	12	265	10	244	204	53	24	384	264	249									
		14.16%	14.26%	10.80%	25.61%	8.41%	26.88%	24.97%	28.00%	23.40%	17.25%	23.76%	12.74%	11.99%	7.08%	9.99%	9.06%	17.62%	18.45%	21.82%	13.82%	13.66%	12.03%	2.24%	21.50%	11.94%	19.93%	8.30%	15.05%	12.03%	23.82%	19.76%	9.04%	6.17%	12.67%	11.04%	6.93%	19.54%	12.98%	10.65%	16.42%	12.05%	11.18%	17.29%	3.97%	12.33%	11.96%	14.50%	12.01%	11.99%	15.70%	14.05%	13.17%	10.54%	1.01%	13.13%	5.29%	13.38%	9.30%	4.51%	6.03%	17.66%	24.51%	14.75%									
15	Жириновский Владимир Вольфович	3622	83	84	62	47	44	76	74	56	50	63	33	98	69	84	52	85	63	26	33	52	28	1	72	35	5	77	81	68	67	50	84	53	37	40	39	76	66	37	51	83	74	64	21	45	72	68	60	106	62	107	82	21	6	136	6	89	89	28	8	82	32	80									
		4.27%	4.26%	4.99%	4.42%	6.81%	3.75%	4.44%	4.85%	3.62%	4.77%	4.65%	2.84%	7.99%	4.36%	5.31%	3.99%	6.32%	5.24%	2.57%	4.15%	3.76%	2.59%	0.75%	5.09%	5.04%	0.85%	4.18%	4.86%	5.08%	4.85%	4.68%	5.09%	3.30%	3.63%	2.26%	3.26%	5.69%	5.04%	3.15%	3.97%	5.08%	5.17%	4.13%	1.25%	2.71%	4.76%	4.33%	5.04%	5.58%	4.21%	5.45%	4.02%	1.98%	0.50%	6.74%	3.17%	4.88%	4.06%	2.38%	2.01%	3.77%	2.97%	4.74%									
16	Путин Владимир Владимирович	63963	1473	1283	859	545	716	1068	907	981	770	900	909	878	1303	1222	1068	944	806	694	618	1091	886	130	956	516	432	1547	1261	990	891	730	1317	1369	822	1484	1018	927	955	958	960	1186	1116	1161	1543	1331	1164	1147	897	1397	1055	1456	1594	906	1160	1465	169	1353	1776	1060	347	1583	681	1232									
		75.39%	75.54%	76.14%	61.27%	78.99%	61.09%	62.46%	59.48%	63.41%	73.40%	66.42%	78.23%	71.62%	82.31%	77.24%	82.03%	70.19%	66.99%	68.51%	77.64%	78.83%	81.96%	97.01%	67.61%	74.24%	73.59%	83.89%	75.60%	73.99%	64.52%	68.35%	79.87%	85.30%	80.75%	83.98%	85.05%	69.39%	72.90%	81.60%	74.71%	72.54%	77.99%	74.90%	91.52%	80.04%	76.88%	72.96%	75.31%	73.49%	71.72%	74.10%	78.06%	85.23%	97.32%	72.60%	89.42%	74.22%	80.98%	90.14%	87.19%	72.78%	63.23%	72.99%									
17	Собчак Ксения Анатольевна	1112	29	33	27	7	19	28	26	27	15	19	15	14	11	14	20	16	38	14	11	15	12	0	22	7	9	18	28	27	14	20	13	14	14	26	11	17	20	16	14	27	34	21	11	5	11	16	11	19	24	20	34	5	3	17	2	17	17	6	2	60	34	16									
		1.31%	1.49%	1.96%	1.93%	1.01%	1.62%	1.64%	1.70%	1.75%	1.43%	1.40%	1.29%	1.14%	0.69%	0.88%	1.54%	1.19%	3.16%	1.38%	1.38%	1.08%	1.11%	0.00%	1.56%	1.01%	1.53%	0.98%	1.68%	2.02%	1.01%	1.87%	0.79%	0.87%	1.38%	1.47%	0.92%	1.27%	1.53%	1.36%	1.09%	1.65%	2.38%	1.35%	0.65%	0.30%	0.73%	1.02%	0.92%	0.99%	1.63%	1.02%	1.67%	0.47%	0.25%	0.84%	1.06%	0.93%	0.78%	0.51%	0.50%	2.76%	3.16%	0.95%									
18	Сурайкин Максим Александрович	1336	19	50	23	3	13	20	16	24	8	16	21	37	33	48	14	12	10	10	3	18	7	0	14	21	3	18	12	40	9	9	32	13	5	10	23	16	49	13	13	52	11	13	11	49	43	47	36	57	39	19	20	6	1	41	2	52	44	10	4	15	11	48									
		1.57%	0.97%	2.97%	1.64%	0.43%	1.11%	1.17%	1.05%	1.55%	0.76%	1.18%	1.81%	3.02%	2.08%	3.03%	1.08%	0.89%	0.83%	0.99%	0.38%	1.30%	0.65%	0.00%	0.99%	3.02%	0.51%	0.98%	0.72%	2.99%	0.65%	0.84%	1.94%	0.81%	0.49%	0.57%	1.92%	1.20%	3.74%	1.11%	1.01%	3.18%	0.77%	0.84%	0.65%	2.95%	2.84%	2.99%	3.02%	2.99%	2.65%	0.97%	0.98%	0.56%	0.08%	2.03%	1.06%	2.85%	2.01%	0.85%	1.01%	0.69%	1.02%	2.84%									
19	Титов Борис Юрьевич	936	13	21	11	4	13	11	14	10	8	9	6	25	26	29	7	8	12	22	3	8	6	0	19	14	6	8	8	27	14	10	25	15	0	9	2	11	29	9	5	34	12	9	9	9	16	34	23	48	27	39	16	3	2	35	0	35	26	6	2	25	17	32									
		1.10%	0.67%	1.25%	0.78%	0.58%	1.11%	0.64%	0.92%	0.65%	0.76%	0.66%	0.52%	2.04%	1.64%	1.83%	0.54%	0.59%	0.99%	2.17%	0.38%	0.58%	0.56%	0.00%	1.34%	2.01%	1.02%	0.43%	0.48%	2.02%	1.01%	0.94%	1.52%	0.93%	0.00%	0.51%	0.17%	0.82%	2.21%	0.77%	0.39%	2.08%	0.84%	0.58%	0.53%	0.54%	1.06%	2.16%	1.93%	2.52%	1.84%	1.98%	0.78%	0.28%	0.17%	1.73%	0.00%	1.92%	1.19%	0.51%	0.50%	1.15%	1.58%	1.90%									
20	Явлинский Григорий Алексеевич	687	4	15	18	23	14	17	17	19	8	18	14	12	14	13	11	11	18	15	4	6	5	0	11	6	2	9	12	12	16	8	14	15	4	3	9	9	14	7	8	15	14	10	7	5	10	17	10	17	9	18	15	4	0	17	0	16	15	6	5	11	16	15									
		0.81%	0.21%	0.89%	1.28%	3.33%	1.19%	0.99%	1.11%	1.23%	0.76%	1.33%	1.20%	0.98%	0.88%	0.82%	0.84%	0.82%	1.50%	1.48%	0.50%	0.43%	0.46%	0.00%	0.78%	0.86%	0.34%	0.49%	0.72%	0.90%	1.16%	0.75%	0.85%	0.93%	0.39%	0.17%	0.75%	0.67%	1.07%	0.60%	0.62%	0.92%	0.98%	0.65%	0.42%	0.30%	0.66%	1.08%	0.84%	0.89%	0.61%	0.92%	0.73%	0.38%	0.00%	0.84%	0.00%	0.88%	0.68%	0.51%	1.26%	0.51%	1.49%	0.89%									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
