7	Число избирательных бюллетеней в переносных ящиках для голосования	6622	116	315	290	93	109	145	110	132	92	118	64	25	104	119	107	139	83	86	99	74	65	327	95	23	13	63	112	61	214	230	118	119	102	333	133	95	81	111	74	185	102	110	108	200	121	41	67	20	100	31	26	161	13	155	124	24	54	89	102									
8	Число бюллетеней в стационарных ящиках для голосования	86795	1901	1832	1484	694	1547	1599	2113	1748	1434	1820	1361	1504	1622	1695	1356	1561	1522	1139	985	1475	1085	88	2002	729	702	1714	1939	1277	1604	1362	1801	1723	1124	1623	1333	1437	1153	1248	1356	1355	1971	1652	1994	1590	1540	1786	1909	2032	1582	2077	2174	999	1347	1448	260	2133	1456	1398	400									
9	Число недействительных избирательных бюллетеней	923	2	15	19	6	5	44	0	34	7	1	0	6	12	4	16	0	4	31	4	0	18	4	121	10	10	35	12	11	30	5	0	9	5	3	21	28	22	32	18	0	30	26	4	7	15	51	8	43	12	24	22	5	20	21	0	4	23	4	0									
10	Число действительных избирательных бюллетеней	92494	2015	2132	1755	781	1651	1700	2223	1846	1519	1937	1425	1523	1714	1810	1447	1700	1601	1194	1080	1549	1132	411	1976	742	705	1742	2039	1327	1788	1587	1919	1833	1221	1953	1445	1504	1212	1327	1412	1540	2043	1736	2098	1783	1646	1776	1968	2009	1670	2084	2178	1155	1340	1582	384	2153	1487	1483	502									
11	Число полученных открепительных  удостоверений	1700	35	35	30	15	25	30	35	35	35	40	30	30	35	30	25	30	30	25	25	30	25	0	35	15	15	35	40	30	35	30	35	35	25	40	25	30	25	25	25	30	35	35	35	30	35	30	30	35	30	35	45	15	20	25	0	40	30	25	10									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1418	34	31	22	13	18	14	22	25	35	34	30	30	32	24	25	30	23	25	25	30	24	0	35	15	7	20	40	30	23	29	33	35	15	30	25	27	14	22	18	16	23	20	25	18	24	30	30	35	26	26	45	3	20	25	0	40	30	16	2									
13	Число избирателей, проголосовавших по открепительным удостоверениям	773	27	18	16	12	16	9	7	21	6	14	12	7	3	5	16	9	11	7	21	7	16	52	3	3	4	9	14	16	13	11	8	20	6	26	3	13	28	15	16	1	43	14	9	8	9	8	12	10	5	29	9	8	8	27	0	24	18	6	5									
14	Число неиспользованных открепительных удостоверений	282	1	4	8	2	7	16	13	10	0	6	0	0	3	6	0	0	7	0	0	0	1	0	0	0	8	15	0	0	12	1	2	0	10	10	0	3	11	3	7	14	12	15	10	12	11	0	0	0	4	9	0	12	0	0	0	0	0	9	8									
15	Число открепительных удостоверений, выданных избирателям ТИК	28	1	0	0	0	1	2	1	0	1	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	1	1	1	1	0	1	0	0	2	1	0	2	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																						
19	Жириновский Владимир Вольфович	1968	22	33	19	3	12	79	9	81	18	13	29	31	9	18	59	5	5	4	17	14	8	1	51	33	19	30	32	59	81	18	43	54	14	44	11	102	50	83	31	27	9	105	29	32	9	29	70	104	59	30	65	17	21	75	4	14	15	9	1									
		2.11%	1.09%	1.54%	1.07%	0.38%	0.72%	4.53%	0.40%	4.31%	1.18%	0.67%	2.04%	2.03%	0.52%	0.99%	4.03%	0.29%	0.31%	0.33%	1.57%	0.90%	0.70%	0.24%	2.43%	4.39%	2.66%	1.69%	1.56%	4.41%	4.46%	1.13%	2.24%	2.93%	1.14%	2.25%	0.75%	6.66%	4.05%	6.11%	2.17%	1.75%	0.43%	5.96%	1.38%	1.79%	0.54%	1.59%	3.54%	5.07%	3.51%	1.42%	2.95%	1.47%	1.54%	4.68%	1.04%	0.65%	0.99%	0.61%	0.20%									
20	Зюганов Геннадий Андреевич	11031	231	307	196	91	133	369	245	442	165	259	171	191	188	199	305	203	142	160	133	86	93	4	164	53	73	191	234	251	329	223	166	130	195	206	121	372	241	280	166	156	112	373	197	161	149	170	253	401	113	232	101	111	134	221	10	97	163	94	75									
		11.81%	11.45%	14.30%	11.05%	11.56%	8.03%	21.16%	11.02%	23.51%	10.81%	13.36%	12.00%	12.49%	10.89%	10.97%	20.85%	11.94%	8.85%	13.06%	12.27%	5.55%	8.09%	0.96%	7.82%	7.05%	10.21%	10.75%	11.41%	18.76%	18.10%	14.01%	8.65%	7.06%	15.91%	10.53%	8.25%	24.28%	19.53%	20.60%	11.61%	10.13%	5.40%	21.17%	9.37%	8.99%	8.97%	9.30%	12.80%	19.54%	6.72%	11.01%	4.59%	9.57%	9.85%	13.79%	2.60%	4.50%	10.79%	6.32%	14.94%									
21	Миронов Сергей Михайлович	1457	2	23	3	1	16	59	23	79	9	26	14	8	9	12	58	4	10	12	28	3	4	0	15	14	13	35	26	65	60	5	19	30	9	30	9	72	46	49	28	16	92	69	16	15	19	11	39	31	21	30	56	14	26	39	1	20	8	5	1									
		1.56%	0.10%	1.07%	0.17%	0.13%	0.97%	3.38%	1.03%	4.20%	0.59%	1.34%	0.98%	0.52%	0.52%	0.66%	3.96%	0.24%	0.62%	0.98%	2.58%	0.19%	0.35%	0.00%	0.72%	1.86%	1.82%	1.97%	1.27%	4.86%	3.30%	0.31%	0.99%	1.63%	0.73%	1.53%	0.61%	4.70%	3.73%	3.61%	1.96%	1.04%	4.44%	3.92%	0.76%	0.84%	1.14%	0.60%	1.97%	1.51%	1.25%	1.42%	2.55%	1.21%	1.91%	2.43%	0.26%	0.93%	0.53%	0.34%	0.20%									
22	Прохоров Михаил Дмитриевич	2076	8	38	8	2	7	124	10	154	11	18	14	55	17	2	76	3	3	6	43	2	10	3	12	12	12	6	46	62	113	12	22	85	17	64	13	117	87	107	21	2	26	86	21	18	7	21	30	137	13	21	41	9	72	70	1	47	17	14	1									
		2.22%	0.40%	1.77%	0.45%	0.25%	0.42%	7.11%	0.45%	8.19%	0.72%	0.93%	0.98%	3.60%	0.98%	0.11%	5.19%	0.18%	0.19%	0.49%	3.97%	0.13%	0.87%	0.72%	0.57%	1.60%	1.68%	0.34%	2.24%	4.63%	6.22%	0.75%	1.15%	4.61%	1.39%	3.27%	0.89%	7.64%	7.05%	7.87%	1.47%	0.13%	1.25%	4.88%	0.99%	1.01%	0.42%	1.15%	1.52%	6.68%	0.77%	0.99%	1.86%	0.78%	5.29%	4.37%	0.26%	2.18%	1.13%	0.94%	0.20%									
23	Путин Владимир Владимирович	75962	1752	1731	1529	684	1483	1069	1936	1090	1316	1621	1197	1238	1491	1579	949	1485	1441	1012	859	1444	1017	403	1734	630	588	1480	1701	890	1205	1329	1669	1534	986	1609	1291	841	788	808	1166	1339	1804	1103	1835	1557	1462	1545	1576	1336	1464	1771	1915	1004	1087	1177	368	1975	1284	1361	424									
		81.31%	86.86%	80.62%	86.19%	86.91%	89.55%	61.30%	87.09%	57.98%	86.24%	83.64%	84.00%	80.97%	86.38%	87.05%	64.87%	87.35%	89.78%	82.61%	79.24%	93.22%	88.43%	97.11%	82.69%	83.78%	82.24%	83.29%	82.94%	66.52%	66.28%	83.48%	86.97%	83.28%	80.42%	82.26%	88.06%	54.90%	63.86%	59.46%	81.54%	86.95%	87.02%	62.60%	87.30%	86.98%	88.02%	84.56%	79.76%	65.11%	87.04%	84.01%	87.05%	86.55%	79.93%	73.42%	95.83%	91.56%	85.03%	91.53%	84.46%									
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
