Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Киясовская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №2301	УИК №2302	УИК №2303	УИК №2304	УИК №2305	УИК №2306	УИК №2307	УИК №2308	УИК №2309	УИК №2310	УИК №2311	УИК №2312	УИК №2313	УИК №2314	УИК №2315	УИК №2316	УИК №2317	УИК №2318	УИК №2319	УИК №2320	УИК №2321					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	1.Политическая партия «Аграрная партия России»	130	26	12	7	3	3	1	0	4	3	11	6	11	1	3	3	12	5	5	7	4	3					
		2.19%	1.46%	1.47%	2.63%	0.79%	2.29%	0.93%	0.00%	2.35%	2.56%	4.76%	5.88%	2.93%	0.85%	1.73%	2.29%	6.06%	4.59%	3.94%	2.39%	3.08%	5.17%					
19	2.Всероссийская политическая партия «Гражданская Сила»	15	7	4	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0					
		0.25%	0.39%	0.49%	0.00%	0.00%	0.00%	0.00%	0.78%	0.00%	0.00%	0.00%	0.98%	0.27%	0.00%	0.00%	0.00%	0.00%	0.92%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	6	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0					
		0.10%	0.00%	0.37%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.01%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	509	120	83	9	37	19	5	21	9	3	32	6	28	5	8	24	26	6	10	42	12	4					
		8.57%	6.74%	10.17%	3.38%	9.76%	14.50%	4.67%	16.28%	5.29%	2.56%	13.85%	5.88%	7.47%	4.27%	4.62%	18.32%	13.13%	5.50%	7.87%	14.33%	9.23%	6.90%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	14	8	0	0	1	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0					
		0.24%	0.45%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.59%	0.00%	1.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.77%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	13	4	2	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0					
		0.22%	0.22%	0.25%	0.38%	0.26%	0.76%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.79%	0.34%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	427	193	38	16	21	4	5	2	7	5	29	11	17	3	8	4	15	8	14	8	12	7					
		7.19%	10.84%	4.66%	6.02%	5.54%	3.05%	4.67%	1.55%	4.12%	4.27%	12.55%	10.78%	4.53%	2.56%	4.62%	3.05%	7.58%	7.34%	11.02%	2.73%	9.23%	12.07%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	503	201	43	32	19	4	15	17	12	12	9	7	23	3	14	2	11	14	12	32	15	6					
		8.47%	11.29%	5.27%	12.03%	5.01%	3.05%	14.02%	13.18%	7.06%	10.26%	3.90%	6.86%	6.13%	2.56%	8.09%	1.53%	5.56%	12.84%	9.45%	10.92%	11.54%	10.34%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	35	8	4	2	4	0	0	0	1	1	1	0	2	2	2	2	3	0	1	2	0	0					
		0.59%	0.45%	0.49%	0.75%	1.06%	0.00%	0.00%	0.00%	0.59%	0.85%	0.43%	0.00%	0.53%	1.71%	1.16%	1.53%	1.52%	0.00%	0.79%	0.68%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4166	1189	609	189	286	94	80	82	135	90	142	69	287	98	129	94	129	74	80	191	83	36					
		70.15%	66.80%	74.63%	71.05%	75.46%	71.76%	74.77%	63.57%	79.41%	76.92%	61.47%	67.65%	76.53%	83.76%	74.57%	71.76%	65.15%	67.89%	62.99%	65.19%	63.85%	62.07%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	23	7	4	0	0	2	0	0	0	1	1	2	2	2	2	0	0	0	0	0	0	0					
		0.39%	0.39%	0.49%	0.00%	0.00%	1.53%	0.00%	0.00%	0.00%	0.85%	0.43%	1.96%	0.53%	1.71%	1.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
