Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
Наименование Избирательной комиссии:    Ленская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261					
		0.21%	0.00%	0.18%	0.00%	0.27%	0.31%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.14%	0.13%	0.89%	0.00%	0.49%	0.00%	0.44%	0.57%	0.13%	0.12%	0.29%	0.00%	0.00%	0.00%	0.26%	0.63%	0.13%	0.56%	0.22%	0.00%	0.52%	0.00%	1.33%	1.11%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1989	5	55	33	52	196	69	88	69	2	17	3	82	118	22	23	47	80	99	64	75	101	70	18	55	27	41	25	122	95	60	73	3	5	8	9	8	4	5	55	1	5					
		11.19%	2.09%	9.67%	9.35%	14.05%	15.04%	13.04%	11.83%	10.58%	5.41%	8.63%	4.11%	11.60%	14.86%	9.82%	13.29%	11.49%	12.44%	10.94%	12.17%	9.79%	12.26%	10.14%	10.23%	9.40%	11.20%	10.54%	15.82%	15.84%	13.21%	13.02%	13.01%	1.55%	3.13%	10.67%	10.00%	2.04%	3.20%	5.62%	9.58%	1.22%	2.51%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1194	21	16	22	13	51	37	48	34	2	3	1	53	77	20	15	28	44	84	45	53	66	77	12	36	14	10	5	49	41	28	40	35	13	1	6	51	7	1	17	3	15					
		6.72%	8.79%	2.81%	6.23%	3.51%	3.91%	6.99%	6.45%	5.21%	5.41%	1.52%	1.37%	7.50%	9.70%	8.93%	8.67%	6.85%	6.84%	9.28%	8.56%	6.92%	8.01%	11.16%	6.82%	6.15%	5.81%	2.57%	3.16%	6.36%	5.70%	6.07%	7.13%	18.04%	8.13%	1.33%	6.67%	13.01%	5.60%	1.12%	2.96%	3.66%	7.54%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	88	1	4	1	3	12	1	2	4	0	0	1	2	1	1	0	1	2	6	3	4	4	3	3	2	3	0	2	2	4	1	5	3	1	0	1	1	1	0	2	0	1					
		0.50%	0.42%	0.70%	0.28%	0.81%	0.92%	0.19%	0.27%	0.61%	0.00%	0.00%	1.37%	0.28%	0.13%	0.45%	0.00%	0.24%	0.31%	0.66%	0.57%	0.52%	0.49%	0.43%	1.70%	0.34%	1.24%	0.00%	1.27%	0.26%	0.56%	0.22%	0.89%	1.55%	0.63%	0.00%	1.11%	0.26%	0.80%	0.00%	0.35%	0.00%	0.50%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12288	170	421	259	251	869	361	541	476	30	163	66	474	502	150	100	286	416	578	324	537	547	445	121	425	180	296	94	521	508	308	393	118	117	62	67	266	97	82	444	63	160					
		69.16%	71.13%	73.99%	73.37%	67.84%	66.69%	68.24%	72.72%	73.01%	81.08%	82.74%	90.41%	67.04%	63.22%	66.96%	57.80%	69.93%	64.70%	63.87%	61.60%	70.10%	66.38%	64.49%	68.75%	72.65%	74.69%	76.09%	59.49%	67.66%	70.65%	66.81%	70.05%	60.82%	73.13%	82.67%	74.44%	67.86%	77.60%	92.13%	77.35%	76.83%	80.40%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	99	2	7	3	1	14	0	3	1	0	1	0	1	3	4	1	1	5	5	2	4	10	4	2	2	1	2	1	2	1	2	0	1	0	0	0	8	0	0	1	3	1					
		0.56%	0.84%	1.23%	0.85%	0.27%	1.07%	0.00%	0.40%	0.15%	0.00%	0.51%	0.00%	0.14%	0.38%	1.79%	0.58%	0.24%	0.78%	0.55%	0.38%	0.52%	1.21%	0.58%	1.14%	0.34%	0.41%	0.51%	0.63%	0.26%	0.14%	0.43%	0.00%	0.52%	0.00%	0.00%	0.00%	2.04%	0.00%	0.00%	0.17%	3.66%	0.50%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
