Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    Ленская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2926	43	66	34	73	21	278	73	111	98	7	5	104	138	44	27	86	105	160	104	123	144	114	31	77	38	57	22	112	92	91	88	40	33	6	19	120	19	2	87	8	26					
		17.69%	20.77%	16.71%	15.45%	27.44%	10.94%	9.71%	16.11%	15.50%	17.31%	4.93%	7.94%	18.77%	22.44%	20.66%	25.47%	21.94%	21.47%	23.85%	24.53%	20.78%	20.11%	19.29%	20.67%	15.84%	19.79%	19.26%	15.38%	20.18%	17.42%	21.77%	19.05%	25.81%	20.12%	7.41%	17.27%	34.19%	14.96%	2.86%	15.26%	11.59%	15.38%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3097	13	70	40	44	38	837	91	146	103	14	6	106	130	48	17	60	64	78	60	96	101	103	15	99	50	56	35	117	119	105	82	3	3	12	17	6	12	4	88	5	4					
		18.72%	6.28%	17.72%	18.18%	16.54%	19.79%	29.24%	20.09%	20.39%	18.20%	9.86%	9.52%	19.13%	21.14%	22.54%	16.04%	15.31%	13.09%	11.62%	14.15%	16.22%	14.11%	17.43%	10.00%	20.37%	26.04%	18.92%	24.48%	21.08%	22.54%	25.12%	17.75%	1.94%	1.83%	14.81%	15.45%	1.71%	9.45%	5.71%	15.44%	7.25%	2.37%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	177	1	3	4	2	1	36	8	12	8	1	0	4	3	4	1	2	7	10	4	6	11	1	4	5	3	6	1	9	7	3	8	0	0	0	0	0	0	1	0	0	1					
		1.07%	0.48%	0.76%	1.82%	0.75%	0.52%	1.26%	1.77%	1.68%	1.41%	0.70%	0.00%	0.72%	0.49%	1.88%	0.94%	0.51%	1.43%	1.49%	0.94%	1.01%	1.54%	0.17%	2.67%	1.03%	1.56%	2.03%	0.70%	1.62%	1.33%	0.72%	1.73%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.43%	0.00%	0.00%	0.59%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2824	23	65	18	39	32	562	85	139	96	28	3	93	105	30	22	77	110	139	98	121	129	90	33	88	22	54	28	89	82	63	45	33	26	3	5	54	21	0	44	11	19					
		17.07%	11.11%	16.46%	8.18%	14.66%	16.67%	19.63%	18.76%	19.41%	16.96%	19.72%	4.76%	16.79%	17.07%	14.08%	20.75%	19.64%	22.49%	20.72%	23.11%	20.44%	18.02%	15.23%	22.00%	18.11%	11.46%	18.24%	19.58%	16.04%	15.53%	15.07%	9.74%	21.29%	15.85%	3.70%	4.55%	15.38%	16.54%	0.00%	7.72%	15.94%	11.24%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	288	4	9	3	1	7	53	8	12	6	1	2	11	13	4	4	7	13	16	17	18	11	14	3	4	3	1	0	9	6	10	5	1	0	0	1	2	0	0	5	4	0					
		1.74%	1.93%	2.28%	1.36%	0.38%	3.65%	1.85%	1.77%	1.68%	1.06%	0.70%	3.17%	1.99%	2.11%	1.88%	3.77%	1.79%	2.66%	2.38%	4.01%	3.04%	1.54%	2.37%	2.00%	0.82%	1.56%	0.34%	0.00%	1.62%	1.14%	2.39%	1.08%	0.65%	0.00%	0.00%	0.91%	0.57%	0.00%	0.00%	0.88%	5.80%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6854	122	176	120	103	85	968	185	288	246	91	47	224	220	74	35	153	186	248	134	219	300	257	59	201	72	117	52	203	209	140	219	76	99	60	67	166	73	62	340	40	118					
		41.43%	58.94%	44.56%	54.55%	38.72%	44.27%	33.81%	40.84%	40.22%	43.46%	64.08%	74.60%	40.43%	35.77%	34.74%	33.02%	39.03%	38.04%	36.96%	31.60%	36.99%	41.90%	43.49%	39.33%	41.36%	37.50%	39.53%	36.36%	36.58%	39.58%	33.49%	47.40%	49.03%	60.37%	74.07%	60.91%	47.29%	57.48%	88.57%	59.65%	57.97%	69.82%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	71	1	3	0	0	4	19	0	1	1	0	0	2	1	2	0	1	2	2	1	2	7	2	1	2	2	0	1	6	2	0	2	1	1	0	0	1	0	0	0	0	1					
		0.43%	0.48%	0.76%	0.00%	0.00%	2.08%	0.66%	0.00%	0.14%	0.18%	0.00%	0.00%	0.36%	0.16%	0.94%	0.00%	0.26%	0.41%	0.30%	0.24%	0.34%	0.98%	0.34%	0.67%	0.41%	1.04%	0.00%	0.70%	1.08%	0.38%	0.00%	0.43%	0.65%	0.61%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.59%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
