Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
"Наименование Избирательной комиссии:    Самара, Красноглинская"																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	321	1	7	9	3	1	8	6	4	6	15	11	2	16	9	10	10	10	10	20	14	21	6	3	5	9	8	4	16	14	14	16	12	11	2	5	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	189	5	5	4	4	3	5	0	1	0	0	1	4	9	3	5	3	7	3	6	0	10	9	9	3	2	3	5	18	12	7	6	10	3	3	16	5					
14	Число погашенных открепительных удостоверений	325	9	14	11	17	14	15	14	12	14	0	7	13	2	11	8	8	8	5	2	10	4	11	5	17	7	15	19	7	8	7	9	6	13	1	0	2					
15	Число открепительных удостоверений выданных ТИК	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1					
16	Число утраченных бюллетеней	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	"1. ""ЕДИНЕНИЕ"""	230	6	4	2	6	3	7	9	6	8	9	6	4	4	8	10	9	6	3	2	9	6	5	0	5	5	9	6	10	24	8	3	13	8	0	5	2					
		0.69%	1.5%	0.39%	0.21%	0.69%	0.46%	0.62%	0.78%	0.73%	0.85%	1.13%	0.65%	0.52%	0.41%	0.74%	0.98%	0.82%	0.63%	0.35%	0.16%	0.71%	0.45%	0.56%	0.0%	0.42%	0.59%	0.76%	0.57%	0.78%	1.82%	0.82%	0.29%	1.44%	0.69%	0.0%	1.01%	1.03%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	824	11	26	28	25	20	12	20	22	24	10	25	16	24	37	24	27	20	47	43	31	56	33	10	35	16	27	21	26	16	19	22	9	34	2	5	1					
		2.49%	2.75%	2.55%	2.99%	2.91%	3.09%	1.06%	1.75%	2.69%	2.57%	1.26%	2.72%	2.09%	2.46%	3.43%	2.35%	2.48%	2.10%	5.63%	3.62%	2.47%	4.21%	3.72%	2.42%	2.99%	1.90%	2.29%	2.00%	2.04%	1.21%	1.96%	2.13%	1.00%	2.95%	2.40%	1.01%	0.51%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1681	9	52	46	50	31	78	62	40	45	54	69	47	50	44	70	32	57	37	31	46	54	37	20	74	58	47	63	62	63	53	49	75	57	3	7	9					
		5.09%	2.25%	5.10%	4.92%	5.82%	4.79%	6.92%	5.43%	4.90%	4.82%	6.80%	7.52%	6.14%	5.13%	4.08%	6.86%	2.94%	6.0%	4.43%	2.61%	3.67%	4.06%	4.17%	4.85%	6.33%	6.88%	3.99%	6.01%	4.88%	4.79%	5.47%	4.75%	8.35%	4.95%	3.61%	1.41%	4.63%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1245	12	48	42	32	18	33	38	33	52	30	36	19	29	36	42	51	38	35	61	50	63	33	23	51	35	48	45	41	32	33	33	15	43	3	9	3					
		3.77%	3.0%	4.71%	4.49%	3.72%	2.78%	2.93%	3.33%	4.04%	5.57%	3.78%	3.92%	2.48%	2.98%	3.34%	4.11%	4.70%	4.0%	4.19%	5.13%	3.99%	4.73%	3.72%	5.58%	4.36%	4.15%	4.08%	4.29%	3.23%	2.43%	3.40%	3.20%	1.67%	3.73%	3.61%	1.81%	1.54%					
22	"5. ""За Русь Святую"""	171	2	9	6	5	4	3	6	6	2	3	2	1	2	4	1	3	3	10	3	10	8	7	2	8	8	6	10	5	11	2	2	6	8	0	2	1					
		0.51%	0.5%	0.88%	0.64%	0.58%	0.61%	0.26%	0.52%	0.73%	0.21%	0.37%	0.21%	0.13%	0.20%	0.37%	0.09%	0.27%	0.31%	1.19%	0.25%	0.79%	0.60%	0.78%	0.48%	0.68%	0.95%	0.51%	0.95%	0.39%	0.83%	0.20%	0.19%	0.66%	0.69%	0.0%	0.40%	0.51%					
23	"6. ""Объединенная Российская партия ""Русь"""	87	0	3	1	8	5	5	6	3	1	0	2	1	4	2	2	0	2	2	4	4	1	2	1	2	1	3	2	5	5	2	1	2	2	0	1	2					
		0.26%	0.0%	0.29%	0.10%	0.93%	0.77%	0.44%	0.52%	0.36%	0.10%	0.0%	0.21%	0.13%	0.41%	0.18%	0.19%	0.0%	0.21%	0.23%	0.33%	0.31%	0.07%	0.22%	0.24%	0.17%	0.11%	0.25%	0.19%	0.39%	0.38%	0.20%	0.09%	0.22%	0.17%	0.0%	0.20%	1.03%					
24	"7. ""Новый курс - Автомобильная Россия"""	296	4	13	15	6	5	8	9	7	9	3	10	8	11	13	7	7	6	6	12	5	10	12	0	11	12	6	15	15	12	7	9	5	8	2	8	0					
		0.89%	1.0%	1.27%	1.60%	0.69%	0.77%	0.71%	0.78%	0.85%	0.96%	0.37%	1.09%	1.04%	1.13%	1.20%	0.68%	0.64%	0.63%	0.71%	1.01%	0.39%	0.75%	1.35%	0.0%	0.94%	1.42%	0.51%	1.43%	1.18%	0.91%	0.72%	0.87%	0.55%	0.69%	2.40%	1.61%	0.0%					
25	"8. ""Народно-республиканская партия России"""	38	8	1	2	1	0	2	2	0	1	2	1	1	0	1	0	1	0	0	1	2	0	2	1	1	2	1	3	2	0	0	0	0	0	0	0	0					
		0.11%	2.0%	0.09%	0.21%	0.11%	0.0%	0.17%	0.17%	0.0%	0.10%	0.25%	0.10%	0.13%	0.0%	0.09%	0.0%	0.09%	0.0%	0.0%	0.08%	0.15%	0.0%	0.22%	0.24%	0.08%	0.23%	0.08%	0.28%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	169	0	4	10	3	1	7	2	3	5	4	6	3	8	5	6	4	6	5	7	6	7	6	3	5	3	6	6	10	5	2	8	4	5	0	3	1					
		0.51%	0.0%	0.39%	1.07%	0.34%	0.15%	0.62%	0.17%	0.36%	0.53%	0.50%	0.65%	0.39%	0.82%	0.46%	0.58%	0.36%	0.63%	0.59%	0.58%	0.47%	0.52%	0.67%	0.72%	0.42%	0.35%	0.51%	0.57%	0.78%	0.38%	0.20%	0.77%	0.44%	0.43%	0.0%	0.60%	0.51%					
27	"10. ""Аграрная партия России"""	597	4	32	4	12	19	18	23	7	10	6	28	17	17	13	15	18	18	16	16	24	22	20	4	22	18	18	11	21	30	22	23	39	25	1	3	1					
		1.80%	1.0%	3.14%	0.42%	1.39%	2.93%	1.59%	2.01%	0.85%	1.07%	0.75%	3.05%	2.22%	1.74%	1.20%	1.47%	1.65%	1.89%	1.91%	1.34%	1.91%	1.65%	2.25%	0.97%	1.88%	2.13%	1.53%	1.05%	1.65%	2.28%	2.27%	2.23%	4.34%	2.17%	1.20%	0.60%	0.51%					
28	"11. ""Истинные патриоты России"""	22	1	0	1	0	0	1	0	0	1	2	2	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	8	0					
		0.06%	0.25%	0.0%	0.10%	0.0%	0.0%	0.08%	0.0%	0.0%	0.10%	0.25%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.07%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	1.61%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	545	0	11	10	18	8	21	18	2	7	4	7	12	13	33	16	20	11	19	17	15	14	14	13	24	26	28	26	34	38	17	8	11	24	0	3	3					
		1.65%	0.0%	1.07%	1.07%	2.09%	1.23%	1.86%	1.57%	0.24%	0.75%	0.50%	0.76%	1.56%	1.33%	3.06%	1.56%	1.84%	1.15%	2.27%	1.43%	1.19%	1.05%	1.57%	3.15%	2.05%	3.08%	2.38%	2.48%	2.67%	2.89%	1.75%	0.77%	1.22%	2.08%	0.0%	0.60%	1.54%					
30	"13. ""Демократическая партия России"""	71	0	3	2	1	1	6	5	4	2	1	2	2	3	3	1	2	1	3	0	3	0	1	1	2	3	4	4	1	2	3	1	1	1	0	1	1					
		0.21%	0.0%	0.29%	0.21%	0.11%	0.15%	0.53%	0.43%	0.49%	0.21%	0.12%	0.21%	0.26%	0.30%	0.27%	0.09%	0.18%	0.10%	0.35%	0.0%	0.23%	0.0%	0.11%	0.24%	0.17%	0.35%	0.34%	0.38%	0.07%	0.15%	0.30%	0.09%	0.11%	0.08%	0.0%	0.20%	0.51%					
31	"14. ""Великая Россия - Евразийский Союз"""	43	2	4	2	0	1	2	2	0	0	0	0	2	1	0	0	1	1	1	1	1	2	1	0	2	0	3	3	1	1	3	2	0	3	0	1	0					
		0.13%	0.5%	0.39%	0.21%	0.0%	0.15%	0.17%	0.17%	0.0%	0.0%	0.0%	0.0%	0.26%	0.10%	0.0%	0.0%	0.09%	0.10%	0.11%	0.08%	0.07%	0.15%	0.11%	0.0%	0.17%	0.0%	0.25%	0.28%	0.07%	0.07%	0.30%	0.19%	0.0%	0.26%	0.0%	0.20%	0.0%					
32	"15. ""Партия СЛОН"""	55	0	3	5	0	1	0	5	0	1	1	1	3	2	0	2	2	0	6	1	3	4	3	0	1	1	2	0	2	3	0	0	2	0	0	1	0					
		0.16%	0.0%	0.29%	0.53%	0.0%	0.15%	0.0%	0.43%	0.0%	0.10%	0.12%	0.10%	0.39%	0.20%	0.0%	0.19%	0.18%	0.0%	0.71%	0.08%	0.23%	0.30%	0.33%	0.0%	0.08%	0.11%	0.17%	0.0%	0.15%	0.22%	0.0%	0.0%	0.22%	0.0%	0.0%	0.20%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3339	20	96	76	73	45	83	111	85	96	98	87	69	104	123	109	136	97	65	150	94	149	68	39	90	74	130	86	130	154	140	139	126	170	5	17	5					
		10.12%	5.0%	9.42%	8.13%	8.50%	6.95%	7.37%	9.72%	10.41%	10.30%	12.35%	9.48%	9.01%	10.68%	11.43%	10.68%	12.53%	10.21%	7.79%	12.63%	7.50%	11.20%	7.66%	9.46%	7.69%	8.78%	11.05%	8.21%	10.24%	11.71%	14.46%	13.48%	14.03%	14.76%	6.02%	3.43%	2.57%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	53	0	1	1	0	1	3	1	2	4	2	2	0	3	0	2	0	0	1	1	1	2	1	1	4	0	3	1	5	2	1	2	2	1	0	1	2					
		0.16%	0.0%	0.09%	0.10%	0.0%	0.15%	0.26%	0.08%	0.24%	0.42%	0.25%	0.21%	0.0%	0.30%	0.0%	0.19%	0.0%	0.0%	0.11%	0.08%	0.07%	0.15%	0.11%	0.24%	0.34%	0.0%	0.25%	0.09%	0.39%	0.15%	0.10%	0.19%	0.22%	0.08%	0.0%	0.20%	1.03%					
35	"18. ""ЛДПР"""	4090	53	146	150	106	67	99	139	106	93	81	112	90	116	103	104	105	103	94	122	174	184	109	62	176	94	141	135	169	162	153	172	101	163	5	94	7					
		12.39%	13.25%	14.32%	16.05%	12.35%	10.35%	8.79%	12.18%	12.99%	9.97%	10.21%	12.21%	11.76%	11.92%	9.57%	10.19%	9.67%	10.84%	11.27%	10.27%	13.88%	13.83%	12.28%	15.04%	15.05%	11.16%	11.98%	12.89%	13.31%	12.32%	15.80%	16.68%	11.24%	14.16%	6.02%	18.98%	3.60%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	628	6	18	9	20	13	27	18	10	10	10	16	23	20	19	19	19	21	20	20	24	21	24	14	21	12	23	25	15	18	28	32	18	27	0	3	5					
		1.90%	1.5%	1.76%	0.96%	2.33%	2.00%	2.39%	1.57%	1.22%	1.07%	1.26%	1.74%	3.00%	2.05%	1.76%	1.86%	1.75%	2.21%	2.39%	1.68%	1.91%	1.57%	2.70%	3.39%	1.79%	1.42%	1.95%	2.38%	1.18%	1.36%	2.89%	3.10%	2.00%	2.34%	0.0%	0.60%	2.57%					
37	"20. ""Политическая партия ""Единая Россия"""	8598	120	271	221	245	149	324	277	226	220	199	229	201	259	260	249	235	240	226	326	338	320	261	113	326	228	366	256	314	349	225	234	238	250	30	223	50					
		26.06%	30.0%	26.59%	23.66%	28.55%	23.02%	28.77%	24.27%	27.69%	23.60%	25.09%	24.97%	26.27%	26.61%	24.16%	24.41%	21.65%	25.26%	27.09%	27.46%	26.97%	24.06%	29.42%	27.42%	27.88%	27.07%	31.12%	24.45%	24.74%	26.56%	23.24%	22.69%	26.50%	21.72%	36.14%	45.05%	25.77%					
38	"21. ""Российская Конституционно-демократическая партия"""	50	0	2	0	0	2	2	2	1	7	1	0	2	2	1	2	2	0	4	0	3	3	0	0	2	1	0	2	1	1	0	1	1	3	0	0	2					
		0.15%	0.0%	0.19%	0.0%	0.0%	0.30%	0.17%	0.17%	0.12%	0.75%	0.12%	0.0%	0.26%	0.20%	0.09%	0.19%	0.18%	0.0%	0.47%	0.0%	0.23%	0.22%	0.0%	0.0%	0.17%	0.11%	0.0%	0.19%	0.07%	0.07%	0.0%	0.09%	0.11%	0.26%	0.0%	0.0%	1.03%					
39	"22. ""Развитие предпринимательства"""	105	3	4	3	2	2	16	0	3	3	1	2	2	3	1	2	0	0	2	4	8	4	1	1	1	2	2	3	0	2	4	4	7	6	2	3	2					
		0.31%	0.75%	0.39%	0.32%	0.23%	0.30%	1.42%	0.0%	0.36%	0.32%	0.12%	0.21%	0.26%	0.30%	0.09%	0.19%	0.0%	0.0%	0.23%	0.33%	0.63%	0.30%	0.11%	0.24%	0.08%	0.23%	0.17%	0.28%	0.0%	0.15%	0.41%	0.38%	0.77%	0.52%	2.40%	0.60%	1.03%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	7875	113	218	240	185	203	313	310	203	265	205	225	202	244	316	255	343	269	172	284	314	307	184	77	233	183	241	273	288	290	172	202	182	226	24	54	60					
		23.86%	28.25%	21.39%	25.69%	21.56%	31.37%	27.79%	27.16%	24.87%	28.43%	25.85%	24.53%	26.40%	25.07%	29.36%	24.99%	31.61%	28.31%	20.62%	23.92%	25.05%	23.08%	20.74%	18.68%	19.93%	21.73%	20.49%	26.07%	22.69%	22.07%	17.76%	19.59%	20.26%	19.63%	28.91%	10.90%	30.92%					
																																											
41	Против всех	1757	24	42	46	51	36	56	65	32	44	40	39	36	38	44	76	57	40	47	76	79	83	49	21	62	46	51	38	87	70	54	70	36	77	3	36	6					
		5.32%	6.0%	4.12%	4.92%	5.94%	5.56%	4.97%	5.69%	3.92%	4.72%	5.04%	4.25%	4.70%	3.90%	4.08%	7.45%	5.25%	4.21%	5.63%	6.40%	6.30%	6.24%	5.52%	5.09%	5.30%	5.46%	4.33%	3.62%	6.85%	5.32%	5.57%	6.78%	4.00%	6.68%	3.61%	7.27%	3.09%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
