Выборы Президента Российской Федерации																																			
																																			
Наименование Избирательной комиссии:    Тихорецкая городская																																			
																																			
Итоги голосования 																																			
																																			
		Сумма	УИК №5201	УИК №5202	УИК №5203	УИК №5204	УИК №5205	УИК №5206	УИК №5207	УИК №5208	УИК №5209	УИК №5210	УИК №5211	УИК №5212	УИК №5213	УИК №5214	УИК №5215	УИК №5216	УИК №5217	УИК №5218	УИК №5219	УИК №5220	УИК №5221	УИК №5222	УИК №5223	УИК №5224	УИК №5225	УИК №5226	УИК №5227	УИК №5228					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																			
18	. Глазьев Сергей Юрьевич	1274	65	38	51	47	40	55	84	76	65	53	38	60	48	43	36	50	29	39	30	39	47	56	92	16	14	5	30	28					
		4.30%	4.88%	3.60%	4.10%	3.40%	2.95%	4.28%	5.89%	5.54%	5.32%	4.73%	4.19%	5.44%	3.91%	4.64%	4.26%	3.87%	3.12%	4.28%	3.23%	3.44%	4.58%	5.22%	5.88%	3.39%	1.86%	2.73%	3.96%	3.55%					
19	. Малышкин Олег Александрович	624	25	17	24	21	21	28	23	28	22	17	22	26	35	19	21	23	16	28	19	33	14	34	37	12	18	4	15	22					
		2.11%	1.88%	1.61%	1.93%	1.52%	1.55%	2.18%	1.61%	2.04%	1.80%	1.52%	2.43%	2.36%	2.85%	2.05%	2.48%	1.78%	1.72%	3.07%	2.04%	2.91%	1.36%	3.17%	2.36%	2.54%	2.39%	2.19%	1.98%	2.79%					
20	. Миронов Сергей Михайлович	150	8	4	9	7	3	7	6	4	4	1	6	4	10	1	7	8	6	3	6	13	5	4	10	2	3	1	4	4					
		0.51%	0.60%	0.38%	0.72%	0.51%	0.22%	0.55%	0.42%	0.29%	0.33%	0.09%	0.66%	0.36%	0.81%	0.11%	0.83%	0.62%	0.65%	0.33%	0.65%	1.15%	0.49%	0.37%	0.64%	0.42%	0.40%	0.55%	0.53%	0.51%					
21	. Путин Владимир Владимирович	18862	861	682	781	904	859	875	958	920	809	707	574	708	774	608	505	803	594	577	539	628	596	670	1030	276	534	112	509	469					
		63.68%	64.64%	64.52%	62.73%	65.32%	63.39%	68.15%	67.23%	67.06%	66.20%	63.12%	63.29%	64.25%	63.08%	65.66%	59.69%	62.20%	63.87%	63.27%	57.96%	55.33%	58.09%	62.50%	65.81%	58.47%	70.82%	61.20%	67.24%	59.44%					
22	. Хакамада Ирина Муцуовна	551	21	12	23	33	17	17	28	25	21	18	16	15	15	21	24	34	17	18	20	22	21	28	29	7	17	1	20	11					
		1.86%	1.58%	1.14%	1.85%	2.38%	1.25%	1.32%	1.96%	1.82%	1.72%	1.61%	1.76%	1.36%	1.22%	2.27%	2.84%	2.63%	1.83%	1.97%	2.15%	1.94%	2.05%	2.61%	1.85%	1.48%	2.25%	0.55%	2.64%	1.39%					
23	. Харитонов Николай Михайлович	6889	291	269	302	311	355	235	264	262	257	288	213	245	288	193	210	331	237	213	278	352	303	226	275	133	126	52	156	224					
		23.26%	21.85%	25.45%	24.26%	22.47%	26.20%	18.30%	18.53%	19.10%	21.03%	25.71%	23.48%	22.23%	23.47%	20.84%	24.82%	25.64%	25.48%	23.36%	29.89%	31.01%	29.53%	21.08%	17.57%	28.18%	16.71%	28.42%	20.61%	28.39%					
																																			
24	Против всех	1019	54	24	37	48	56	55	47	46	35	29	28	34	40	36	35	36	24	27	29	41	34	45	83	16	27	8	21	24					
		3.44%	4.05%	2.27%	2.97%	3.47%	4.13%	4.28%	3.30%	3.35%	2.86%	2.59%	3.09%	3.09%	3.26%	3.89%	4.14%	2.79%	2.58%	2.96%	3.12%	3.61%	3.31%	4.20%	5.30%	3.39%	3.58%	4.37%	2.77%	3.04%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
