Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    район Кузьминки																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332	УИК №1333					
14	Число погашенных неиспользованных открепительных удостоверений	427	5	11	20	14	4	13	11	19	5	25	18	22	5	11	13	7	12	11	9	10	14	8	2	0	7	20	17	11	12	11	9	12	7	13	2	8	29					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	50	2	0	1	2	1	0	0	0	1	1	0	1	2	1	3	1	6	3	6	1	2	2	2	0	2	1	2	2	0	0	0	1	1	1	1	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4783	80	130	101	106	140	102	109	103	34	129	56	189	134	130	96	176	134	225	194	155	163	101	107	135	154	90	79	76	88	137	223	236	185	128	154	105	99					
		10.89%	7.05%	9.05%	9.01%	8.34%	8.14%	11.00%	9.87%	11.98%	2.69%	15.85%	5.79%	13.13%	10.98%	11.42%	7.63%	12.88%	10.58%	17.61%	16.44%	14.61%	12.92%	8.13%	7.80%	10.51%	14.37%	9.00%	7.16%	6.92%	11.55%	14.86%	17.45%	21.07%	11.64%	8.23%	9.66%	10.24%	12.10%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3673	15	42	109	118	40	65	60	105	24	100	46	157	107	148	60	153	87	196	176	144	112	102	70	71	132	66	48	50	29	124	136	155	106	115	175	143	87					
		8.36%	1.32%	2.92%	9.72%	9.28%	2.33%	7.01%	5.43%	12.21%	1.90%	12.29%	4.75%	10.90%	8.77%	13.01%	4.77%	11.20%	6.87%	15.34%	14.92%	13.57%	8.87%	8.21%	5.11%	5.53%	12.31%	6.60%	4.35%	4.55%	3.81%	13.45%	10.64%	13.84%	6.67%	7.40%	10.98%	13.95%	10.64%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	504	2	8	7	108	6	4	8	20	0	20	3	13	8	22	3	19	3	20	19	6	13	18	9	4	29	4	3	4	5	15	17	26	15	23	11	2	7					
		1.15%	0.18%	0.56%	0.62%	8.50%	0.35%	0.43%	0.72%	2.33%	0.00%	2.46%	0.31%	0.90%	0.66%	1.93%	0.24%	1.39%	0.24%	1.56%	1.61%	0.57%	1.03%	1.45%	0.66%	0.31%	2.71%	0.40%	0.27%	0.36%	0.66%	1.63%	1.33%	2.32%	0.94%	1.48%	0.69%	0.20%	0.86%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	9321	290	344	172	152	340	133	246	257	250	178	202	278	236	260	309	284	228	330	265	279	241	291	292	184	226	178	265	276	193	256	376	272	322	286	282	190	158					
		21.22%	25.55%	23.96%	15.34%	11.96%	19.78%	14.35%	22.28%	29.88%	19.81%	21.87%	20.87%	19.31%	19.34%	22.85%	24.56%	20.79%	17.99%	25.82%	22.46%	26.30%	19.10%	23.43%	21.30%	14.32%	21.08%	17.80%	24.00%	25.11%	25.33%	27.77%	29.42%	24.29%	20.26%	18.39%	17.69%	18.54%	19.32%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2506	143	49	56	63	9	23	26	45	30	74	14	38	58	163	55	69	21	149	66	56	63	66	22	61	95	156	8	10	34	122	165	127	120	119	71	20	40					
		5.71%	12.60%	3.41%	4.99%	4.96%	0.52%	2.48%	2.36%	5.23%	2.38%	9.09%	1.45%	2.64%	4.75%	14.32%	4.37%	5.05%	1.66%	11.66%	5.59%	5.28%	4.99%	5.31%	1.60%	4.75%	8.86%	15.60%	0.72%	0.91%	4.46%	13.23%	12.91%	11.34%	7.55%	7.65%	4.45%	1.95%	4.89%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	22352	599	857	661	699	1179	574	630	310	909	287	626	729	660	385	715	636	780	337	427	388	643	660	844	813	398	481	679	674	411	245	320	273	823	840	886	562	412					
		50.89%	52.78%	59.68%	58.97%	54.99%	68.59%	61.92%	57.07%	36.05%	72.03%	35.26%	64.67%	50.63%	54.10%	33.83%	56.84%	46.56%	61.56%	26.37%	36.19%	36.57%	50.95%	53.14%	61.56%	63.27%	37.13%	48.10%	61.50%	61.33%	53.94%	26.57%	25.04%	24.38%	51.79%	54.02%	55.58%	54.83%	50.37%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	235	3	3	8	6	3	5	3	4	4	8	2	10	6	9	6	11	3	10	6	8	14	4	5	8	13	2	4	3	2	7	11	8	5	15	8	3	5					
		0.54%	0.26%	0.21%	0.71%	0.47%	0.17%	0.54%	0.27%	0.47%	0.32%	0.98%	0.21%	0.69%	0.49%	0.79%	0.48%	0.81%	0.24%	0.78%	0.51%	0.75%	1.11%	0.32%	0.36%	0.62%	1.21%	0.20%	0.36%	0.27%	0.26%	0.76%	0.86%	0.71%	0.31%	0.96%	0.50%	0.29%	0.61%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
