Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    район Кузьминки																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334	УИК №1335					
		0.19%	0.16%	0.20%	0.27%	0.00%	0.07%	0.26%	0.29%	0.12%	0.28%	0.60%	0.44%	0.23%	0.08%	0.16%	0.09%	0.25%	0.07%	0.14%	0.16%	0.25%	0.24%	0.08%	0.13%	0.12%	0.00%	0.23%	0.17%	0.18%	0.11%	0.10%	0.37%	0.32%	0.15%	0.09%	0.13%	0.41%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5708	178	212	117	223	144	92	155	136	121	97	99	180	178	152	193	145	198	202	142	179	167	188	202	93	128	127	170	156	116	126	178	191	185	125	197	141	75					
		13.31%	14.57%	14.17%	10.45%	21.40%	10.71%	11.90%	11.41%	15.69%	11.11%	11.60%	10.95%	14.01%	14.05%	11.89%	17.43%	12.31%	13.53%	13.73%	11.26%	15.02%	13.12%	14.16%	13.10%	10.95%	13.81%	14.84%	14.86%	14.08%	13.00%	12.41%	13.19%	15.13%	14.26%	11.80%	12.92%	11.63%	10.61%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	1029	42	38	16	12	35	18	16	18	31	13	26	35	49	36	23	21	40	35	42	20	21	23	31	16	19	31	28	17	27	11	53	25	31	28	70	23	9					
		2.40%	3.44%	2.54%	1.43%	1.15%	2.60%	2.33%	1.18%	2.08%	2.85%	1.56%	2.88%	2.72%	3.87%	2.82%	2.08%	1.78%	2.73%	2.38%	3.33%	1.68%	1.65%	1.73%	2.01%	1.88%	2.05%	3.62%	2.45%	1.53%	3.03%	1.08%	3.93%	1.98%	2.39%	2.64%	4.59%	1.90%	1.27%					
23	6.Политическая партия «Партия социальной справедливости»	145	4	6	0	1	8	5	3	3	7	2	7	1	1	5	4	4	4	4	6	5	6	3	4	2	2	5	3	2	0	0	6	3	5	4	9	6	5					
		0.34%	0.33%	0.40%	0.00%	0.10%	0.59%	0.65%	0.22%	0.35%	0.64%	0.24%	0.77%	0.08%	0.08%	0.39%	0.36%	0.34%	0.27%	0.27%	0.48%	0.42%	0.47%	0.23%	0.26%	0.24%	0.22%	0.58%	0.26%	0.18%	0.00%	0.00%	0.44%	0.24%	0.39%	0.38%	0.59%	0.50%	0.71%					
24	7.Политическая партия «Либерально-демократическая партия России»	3315	77	131	87	86	107	59	107	67	74	65	58	82	96	75	85	91	90	132	92	105	93	134	155	71	62	57	77	77	79	85	97	91	104	91	105	102	69					
		7.73%	6.30%	8.76%	7.77%	8.25%	7.96%	7.63%	7.88%	7.73%	6.80%	7.78%	6.42%	6.38%	7.58%	5.87%	7.68%	7.72%	6.15%	8.97%	7.30%	8.81%	7.31%	10.09%	10.05%	8.36%	6.69%	6.66%	6.73%	6.95%	8.86%	8.37%	7.19%	7.21%	8.02%	8.59%	6.89%	8.42%	9.76%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3652	125	115	93	64	125	69	101	90	89	70	82	95	119	103	107	111	118	144	101	102	118	99	136	66	77	75	99	91	75	88	109	128	92	109	128	95	44					
		8.51%	10.23%	7.69%	8.30%	6.14%	9.29%	8.93%	7.44%	10.38%	8.17%	8.37%	9.07%	7.39%	9.39%	8.06%	9.67%	9.42%	8.07%	9.79%	8.01%	8.56%	9.27%	7.45%	8.82%	7.77%	8.31%	8.76%	8.65%	8.21%	8.41%	8.67%	8.07%	10.14%	7.09%	10.29%	8.39%	7.84%	6.22%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	533	21	20	17	9	20	6	12	11	13	12	19	16	13	26	13	11	21	19	15	15	15	13	16	10	13	11	16	24	7	15	19	8	11	6	22	10	8					
		1.24%	1.72%	1.34%	1.52%	0.86%	1.49%	0.78%	0.88%	1.27%	1.19%	1.44%	2.10%	1.25%	1.03%	2.03%	1.17%	0.93%	1.44%	1.29%	1.19%	1.26%	1.18%	0.98%	1.04%	1.18%	1.40%	1.29%	1.40%	2.17%	0.78%	1.48%	1.41%	0.63%	0.85%	0.57%	1.44%	0.83%	1.13%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	23412	609	782	664	611	726	419	825	451	613	479	501	705	637	711	545	659	845	764	694	657	699	728	834	462	539	424	616	633	500	559	702	682	689	565	778	684	421					
		54.57%	49.84%	52.27%	59.29%	58.64%	53.98%	54.20%	60.75%	52.02%	56.29%	57.30%	55.42%	54.86%	50.28%	55.63%	49.23%	55.94%	57.76%	51.94%	55.04%	55.12%	54.91%	54.82%	54.09%	54.42%	58.14%	49.53%	53.85%	57.13%	56.05%	55.07%	52.00%	54.04%	53.12%	53.35%	51.02%	56.44%	59.55%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2162	69	83	50	15	77	48	64	31	63	39	52	69	87	74	64	54	77	65	65	43	59	62	66	55	38	44	61	45	27	56	91	54	74	50	95	58	38					
		5.04%	5.65%	5.55%	4.46%	1.44%	5.72%	6.21%	4.71%	3.58%	5.79%	4.67%	5.75%	5.37%	6.87%	5.79%	5.78%	4.58%	5.26%	4.42%	5.15%	3.61%	4.63%	4.67%	4.28%	6.48%	4.10%	5.14%	5.33%	4.06%	3.03%	5.52%	6.74%	4.28%	5.71%	4.72%	6.23%	4.79%	5.37%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
