Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Юргинская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645	УИК №1646	УИК №1647	УИК №1648	УИК №1649	УИК №1650	УИК №1651	УИК №1652	УИК №1653	УИК №1654	УИК №1655	УИК №1656	УИК №1657	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	264	10	10	8	6	8	9	13	8	9	4	7	3	0	6	8	6	8	4	8	8	7	14	19	9	2	11	5	4	9	7	3	3	8	5	7	3	5					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	15	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	774	15	14	53	3	45	23	12	10	94	3	25	1	3	76	5	11	39	23	62	24	24	25	13	7	9	6	31	2	2	8	0	18	17	3	23	42	3					
		5.98%	7.28%	10.69%	9.91%	1.32%	10.74%	7.77%	1.79%	10.20%	10.01%	5.00%	10.73%	1.92%	5.26%	11.13%	0.44%	7.01%	6.47%	6.78%	8.62%	6.78%	8.30%	2.58%	8.18%	5.38%	5.06%	9.23%	12.60%	3.03%	1.67%	2.18%	0.00%	7.53%	5.88%	1.46%	6.25%	5.92%	0.75%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1579	31	29	95	38	73	51	34	16	117	11	35	4	7	91	81	46	73	37	134	63	71	68	9	8	12	18	60	15	8	16	3	48	44	13	20	52	48					
		12.20%	15.05%	22.14%	17.76%	16.67%	17.42%	17.23%	5.08%	16.33%	12.46%	18.33%	15.02%	7.69%	12.28%	13.32%	7.20%	29.30%	12.11%	10.91%	18.64%	17.80%	24.57%	7.01%	5.66%	6.15%	6.74%	27.69%	24.39%	22.73%	6.67%	4.36%	1.28%	20.08%	15.22%	6.31%	5.43%	7.32%	11.94%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	82	1	2	3	2	4	3	2	0	8	0	3	0	1	1	4	1	6	0	10	2	4	9	2	0	4	0	0	0	2	0	0	0	3	0	0	5	0					
		0.63%	0.49%	1.53%	0.56%	0.88%	0.95%	1.01%	0.30%	0.00%	0.85%	0.00%	1.29%	0.00%	1.75%	0.15%	0.36%	0.64%	0.99%	0.00%	1.39%	0.56%	1.38%	0.93%	1.26%	0.00%	2.25%	0.00%	0.00%	0.00%	1.67%	0.00%	0.00%	0.00%	1.04%	0.00%	0.00%	0.70%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	877	11	12	87	15	47	15	22	8	109	5	24	2	4	46	5	19	51	18	56	29	34	29	12	7	5	14	35	4	4	8	3	18	23	16	15	54	11					
		6.78%	5.34%	9.16%	16.26%	6.58%	11.22%	5.07%	3.29%	8.16%	11.61%	8.33%	10.30%	3.85%	7.02%	6.73%	0.44%	12.10%	8.46%	5.31%	7.79%	8.19%	11.76%	2.99%	7.55%	5.38%	2.81%	21.54%	14.23%	6.06%	3.33%	2.18%	1.28%	7.53%	7.96%	7.77%	4.08%	7.61%	2.74%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	94	7	0	8	3	6	0	2	0	13	2	4	0	0	4	5	0	4	0	3	2	1	5	3	0	0	1	2	3	0	0	1	2	1	4	1	4	3					
		0.73%	3.40%	0.00%	1.50%	1.32%	1.43%	0.00%	0.30%	0.00%	1.38%	3.33%	1.72%	0.00%	0.00%	0.59%	0.44%	0.00%	0.66%	0.00%	0.42%	0.56%	0.35%	0.52%	1.89%	0.00%	0.00%	1.54%	0.81%	4.55%	0.00%	0.00%	0.43%	0.84%	0.35%	1.94%	0.27%	0.56%	0.75%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9256	137	71	282	163	234	197	590	60	571	39	131	45	42	458	981	73	425	255	435	218	150	825	118	105	144	23	112	34	99	335	224	151	193	165	299	541	331					
		71.52%	66.50%	54.20%	52.71%	71.49%	55.85%	66.55%	88.19%	61.22%	60.81%	65.00%	56.22%	86.54%	73.68%	67.06%	87.20%	46.50%	70.48%	75.22%	60.50%	61.58%	51.90%	85.05%	74.21%	80.77%	80.90%	35.38%	45.53%	51.52%	82.50%	91.28%	95.73%	63.18%	66.78%	80.10%	81.25%	76.20%	82.34%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	49	0	2	1	0	0	3	2	1	4	0	1	0	0	4	1	1	3	0	8	3	0	3	2	0	2	0	1	0	0	0	0	0	1	0	4	2	0					
		0.38%	0.00%	1.53%	0.19%	0.00%	0.00%	1.01%	0.30%	1.02%	0.43%	0.00%	0.43%	0.00%	0.00%	0.59%	0.09%	0.64%	0.50%	0.00%	1.11%	0.85%	0.00%	0.31%	1.26%	0.00%	1.12%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	1.09%	0.28%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
