Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Юргинская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №1598	УИК №1599	УИК №1600	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	933	22	15	13	5	50	20	10	15	41	39	20	18	55	38	44	35	19	5	11	28	8	15	30	25	17	39	25	15	45	63	26	25	20	42	10	25					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	905	22	15	12	0	50	20	6	15	41	35	20	12	55	38	44	35	19	5	11	28	8	15	30	25	17	39	25	15	45	57	26	25	20	42	10	23					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	462	7	9	2	4	15	17	5	6	16	17	2	9	13	11	5	117	7	9	7	9	11	13	10	5	9	10	6	23	7	16	8	4	9	20	8	16					
14	Число погашенных неиспользованных открепительных удостоверений	28	0	0	1	5	0	0	4	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	67	1	0	2	1	7	7	3	0	2	3	0	1	2	3	6	2	1	0	4	1	1	5	0	0	0	4	0	0	1	3	0	1	0	3	1	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	1.Политическая партия «Аграрная партия России»	250	11	1	0	0	19	18	0	4	5	15	3	5	26	4	24	1	2	3	1	7	4	4	5	2	19	1	5	5	8	0	10	7	10	17	2	2					
		1.73%	3.55%	1.45%	0.00%	0.00%	1.58%	2.68%	0.00%	2.02%	0.45%	1.99%	0.89%	0.80%	2.90%	0.96%	2.43%	0.23%	1.68%	1.51%	1.56%	2.14%	5.26%	3.92%	1.93%	0.82%	4.75%	0.32%	2.49%	1.28%	1.95%	0.00%	2.78%	1.50%	3.57%	2.36%	1.30%	0.81%					
19	2.Всероссийская политическая партия «Гражданская Сила»	39	1	0	0	0	4	3	0	0	1	4	1	2	5	0	4	0	0	0	0	0	0	0	1	0	2	1	0	0	1	0	0	2	4	2	1	0					
		0.27%	0.32%	0.00%	0.00%	0.00%	0.33%	0.45%	0.00%	0.00%	0.09%	0.53%	0.30%	0.32%	0.56%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.50%	0.32%	0.00%	0.00%	0.24%	0.00%	0.00%	0.43%	1.43%	0.28%	0.65%	0.00%					
20	3.Политическая партия «Демократическая партия России»	11	1	0	2	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0					
		0.08%	0.32%	0.00%	2.94%	0.00%	0.08%	0.00%	0.00%	0.51%	0.00%	0.13%	0.00%	0.00%	0.11%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	775	13	4	2	2	70	72	15	21	49	55	4	17	42	13	44	29	11	6	5	20	0	13	13	12	18	12	9	20	20	56	12	25	14	45	5	7					
		5.37%	4.19%	5.80%	2.94%	3.17%	5.82%	10.71%	10.14%	10.61%	4.39%	7.29%	1.18%	2.73%	4.68%	3.13%	4.45%	6.68%	9.24%	3.02%	7.81%	6.12%	0.00%	12.75%	5.02%	4.90%	4.50%	3.86%	4.48%	5.13%	4.88%	6.99%	3.33%	5.35%	5.00%	6.26%	3.25%	2.85%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	17	0	0	0	0	0	0	1	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	2	0	1	1	0	0	1	2	1	0	0					
		0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.68%	0.00%	0.18%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.77%	0.41%	0.00%	0.64%	0.00%	0.26%	0.24%	0.00%	0.00%	0.21%	0.71%	0.14%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	21	0	0	0	1	2	0	0	0	0	1	1	0	1	2	2	4	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	2	0	2	0	0					
		0.15%	0.00%	0.00%	0.00%	1.59%	0.17%	0.00%	0.00%	0.00%	0.00%	0.13%	0.30%	0.00%	0.11%	0.48%	0.20%	0.92%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.26%	0.24%	0.00%	0.00%	0.43%	0.00%	0.28%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	986	18	5	6	5	60	42	9	17	92	31	22	43	69	26	53	36	13	11	3	20	13	5	20	13	13	13	10	35	46	76	39	28	15	52	14	13					
		6.83%	5.81%	7.25%	8.82%	7.94%	4.99%	6.25%	6.08%	8.59%	8.24%	4.11%	6.51%	6.90%	7.69%	6.25%	5.36%	8.29%	10.92%	5.53%	4.69%	6.12%	17.11%	4.90%	7.72%	5.31%	3.25%	4.18%	4.98%	8.97%	11.22%	9.49%	10.83%	5.99%	5.36%	7.23%	9.09%	5.28%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	366	10	0	2	0	40	17	5	5	27	25	7	14	21	9	24	1	1	1	0	11	9	1	5	16	14	0	2	8	16	17	8	18	9	14	3	6					
		2.54%	3.23%	0.00%	2.94%	0.00%	3.33%	2.53%	3.38%	2.53%	2.42%	3.32%	2.07%	2.25%	2.34%	2.16%	2.43%	0.23%	0.84%	0.50%	0.00%	3.36%	11.84%	0.98%	1.93%	6.53%	3.50%	0.00%	0.99%	2.05%	3.90%	2.12%	2.22%	3.85%	3.21%	1.95%	1.95%	2.44%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	70	1	0	1	1	5	1	0	1	2	4	5	0	7	2	3	3	1	1	0	1	0	0	3	1	2	4	0	2	5	0	2	2	1	6	1	2					
		0.49%	0.32%	0.00%	1.47%	1.59%	0.42%	0.15%	0.00%	0.51%	0.18%	0.53%	1.48%	0.00%	0.78%	0.48%	0.30%	0.69%	0.84%	0.50%	0.00%	0.31%	0.00%	0.00%	1.16%	0.41%	0.50%	1.29%	0.00%	0.51%	1.22%	0.00%	0.56%	0.43%	0.36%	0.83%	0.65%	0.81%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11734	253	58	55	54	986	512	114	142	929	603	294	540	719	345	826	352	84	174	54	265	49	77	206	200	323	275	174	315	307	652	289	379	220	575	123	211					
		81.33%	81.61%	84.06%	80.88%	85.71%	82.03%	76.19%	77.03%	71.72%	83.17%	79.97%	86.98%	86.68%	80.16%	82.93%	83.60%	81.11%	70.59%	87.44%	84.38%	81.04%	64.47%	75.49%	79.54%	81.63%	80.75%	88.42%	86.57%	80.77%	74.88%	81.40%	80.28%	81.16%	78.57%	79.97%	79.87%	85.77%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	61	2	0	0	0	10	1	1	2	4	6	1	2	2	0	4	2	1	0	0	1	1	2	2	0	0	1	0	0	3	0	0	3	3	4	3	0					
		0.42%	0.65%	0.00%	0.00%	0.00%	0.83%	0.15%	0.68%	1.01%	0.36%	0.80%	0.30%	0.32%	0.22%	0.00%	0.40%	0.46%	0.84%	0.00%	0.00%	0.31%	1.32%	1.96%	0.77%	0.00%	0.00%	0.32%	0.00%	0.00%	0.73%	0.00%	0.00%	0.64%	1.07%	0.56%	1.95%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
