Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																								
Дата голосования: 07.12.2003 0:00:00																																																								
																																																								
Наименование Избирательной комиссии:    Сосновская																																																								
																																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																								
																																																								
		Сумма	УИК №2093	УИК №2094	УИК №2095	УИК №2096	УИК №2097	УИК №2098	УИК №2099	УИК №2100	УИК №2101	УИК №2102	УИК №2103	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112	УИК №2113	УИК №2114	УИК №2115	УИК №2116	УИК №2117	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2127	УИК №2128	УИК №2129	УИК №2130	УИК №2131	УИК №2132	УИК №2133	УИК №2134	УИК №2135	УИК №2136	УИК №2137	УИК №2138	УИК №2139	УИК №2140	УИК №2141					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	368	6	0	7	6	8	29	25	8	5	17	11	2	1	9	5	3	3	2	4	4	2	2	13	2	19	19	5	5	14	5	2	2	2	8	12	9	2	13	12	6	2	25	12	5	5	2	3	1	4					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	111	2	0	6	2	1	10	4	8	0	13	5	0	0	9	2	0	0	0	0	1	0	0	4	0	3	8	1	0	10	0	0	0	0	0	5	0	2	3	4	0	0	4	2	0	2	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	173	2	5	0	4	2	13	9	4	1	9	3	1	2	3	3	2	2	6	2	15	0	0	5	6	4	5	3	1	1	0	0	0	4	2	8	3	1	3	3	4	6	6	7	4	0	2	0	1	6					
14	Число погашенных открепительных удостоверений	257	4	0	1	4	7	19	21	0	5	4	6	2	1	0	3	3	3	2	4	3	2	2	9	2	16	11	4	5	4	5	2	2	2	8	7	9	0	10	8	6	2	21	10	5	3	2	3	1	4					
15	Число открепительных удостоверений выданных ТИК	32	0	0	2	0	0	6	1	8	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных бюллетеней	25	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																								
18	"1. ""ЕДИНЕНИЕ"""	288	13	2	4	4	4	14	13	3	8	15	11	4	2	12	4	0	1	3	4	6	1	0	13	2	8	10	1	1	15	3	5	2	7	7	13	3	2	5	9	6	4	10	2	1	2	0	0	2	27					
		1.34%	3.38%	1.53%	1.17%	1.03%	0.92%	0.87%	0.87%	0.70%	3.21%	1.31%	2.03%	3.10%	3.03%	1.13%	1.24%	0.0%	0.63%	1.78%	1.87%	2.32%	0.93%	0.0%	1.51%	1.65%	0.87%	0.97%	0.53%	0.43%	1.80%	1.36%	2.31%	1.29%	4.32%	1.63%	1.65%	0.90%	1.22%	0.92%	1.26%	1.51%	2.33%	0.80%	0.39%	0.40%	0.66%	0.0%	0.0%	2.81%	8.01%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	644	4	2	3	12	13	99	67	4	3	34	25	1	4	17	9	2	10	3	1	8	1	3	22	4	48	39	7	5	21	5	2	1	0	7	24	18	5	8	12	12	7	31	7	7	5	1	1	5	15					
		3.01%	1.04%	1.53%	0.87%	3.10%	2.99%	6.20%	4.53%	0.94%	1.20%	2.97%	4.62%	0.77%	6.06%	1.60%	2.80%	1.29%	6.36%	1.78%	0.46%	3.10%	0.93%	2.70%	2.56%	3.30%	5.25%	3.78%	3.76%	2.19%	2.53%	2.28%	0.92%	0.64%	0.0%	1.63%	3.05%	5.43%	3.06%	1.48%	1.69%	3.03%	4.09%	2.49%	1.36%	2.85%	1.66%	1.02%	0.39%	7.04%	4.45%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	4625	121	19	86	67	78	205	329	172	69	330	95	28	11	174	54	40	14	17	49	71	16	23	165	28	166	165	38	57	303	92	81	62	33	126	152	36	31	144	104	46	30	347	112	60	44	20	33	10	72					
		21.66%	31.51%	14.61%	25.21%	17.35%	17.97%	12.85%	22.24%	40.47%	27.71%	28.89%	17.59%	21.70%	16.66%	16.46%	16.82%	25.80%	8.91%	10.11%	23.00%	27.51%	14.95%	20.72%	19.25%	23.14%	18.18%	16.01%	20.43%	24.99%	36.50%	42.00%	37.5%	40.0%	20.37%	29.50%	19.33%	10.87%	19.01%	26.76%	14.66%	11.64%	17.54%	27.89%	21.87%	24.48%	14.66%	20.40%	13.04%	14.08%	21.36%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	735	6	3	5	14	15	86	73	6	0	23	19	2	3	50	14	1	9	2	2	5	0	0	13	2	51	47	3	8	24	0	3	8	0	3	55	12	4	17	14	14	5	60	15	6	11	3	10	0	9					
		3.44%	1.56%	2.30%	1.46%	3.62%	3.45%	5.39%	4.93%	1.41%	0.0%	2.01%	3.51%	1.55%	4.54%	4.73%	4.36%	0.64%	5.73%	1.19%	0.93%	1.93%	0.0%	0.0%	1.51%	1.65%	5.58%	4.56%	1.61%	3.50%	2.89%	0.0%	1.38%	5.16%	0.0%	0.70%	6.99%	3.62%	2.45%	3.15%	1.97%	3.54%	2.92%	4.82%	2.92%	2.44%	3.66%	3.06%	3.95%	0.0%	2.67%					
22	"5. ""За Русь Святую"""	75	0	0	3	5	0	7	4	1	1	1	2	1	0	8	1	2	3	0	0	1	0	0	2	0	2	1	1	2	6	0	0	0	0	0	2	1	0	1	0	1	0	3	4	2	2	0	1	0	4					
		0.35%	0.0%	0.0%	0.87%	1.29%	0.0%	0.43%	0.27%	0.23%	0.40%	0.08%	0.37%	0.77%	0.0%	0.75%	0.31%	1.29%	1.91%	0.0%	0.0%	0.38%	0.0%	0.0%	0.23%	0.0%	0.21%	0.09%	0.53%	0.87%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.30%	0.0%	0.18%	0.0%	0.25%	0.0%	0.24%	0.78%	0.81%	0.66%	0.0%	0.39%	0.0%	1.18%					
23	"6. ""Объединенная Российская партия ""Русь"""	51	0	2	0	1	0	3	1	2	0	3	0	2	0	2	0	0	2	0	0	2	1	0	2	0	1	3	0	0	4	1	1	0	1	1	1	2	1	1	0	2	0	3	3	0	0	0	3	0	0					
		0.23%	0.0%	1.53%	0.0%	0.25%	0.0%	0.18%	0.06%	0.47%	0.0%	0.26%	0.0%	1.55%	0.0%	0.18%	0.0%	0.0%	1.27%	0.0%	0.0%	0.77%	0.93%	0.0%	0.23%	0.0%	0.10%	0.29%	0.0%	0.0%	0.48%	0.45%	0.46%	0.0%	0.61%	0.23%	0.12%	0.60%	0.61%	0.18%	0.0%	0.50%	0.0%	0.24%	0.58%	0.0%	0.0%	0.0%	1.18%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	172	3	1	2	5	6	11	6	2	2	15	7	3	0	5	3	3	2	2	4	2	1	0	4	0	9	11	1	6	6	2	0	1	1	5	5	7	2	3	4	2	1	9	7	0	1	0	0	0	0					
		0.80%	0.78%	0.76%	0.58%	1.29%	1.38%	0.68%	0.40%	0.47%	0.80%	1.31%	1.29%	2.32%	0.0%	0.47%	0.93%	1.93%	1.27%	1.19%	1.87%	0.77%	0.93%	0.0%	0.46%	0.0%	0.98%	1.06%	0.53%	2.63%	0.72%	0.91%	0.0%	0.64%	0.61%	1.17%	0.63%	2.11%	1.22%	0.55%	0.56%	0.50%	0.58%	0.72%	1.36%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	26	0	0	0	1	0	0	1	1	0	6	0	0	1	1	0	1	1	0	1	0	0	0	1	1	0	1	2	0	1	0	0	0	0	1	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0					
		0.12%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.06%	0.23%	0.0%	0.52%	0.0%	0.0%	1.51%	0.09%	0.0%	0.64%	0.63%	0.0%	0.46%	0.0%	0.0%	0.0%	0.11%	0.82%	0.0%	0.09%	1.07%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.23%	0.25%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	72	1	0	1	3	0	9	6	1	0	2	0	1	0	0	1	2	2	0	1	0	1	1	1	1	5	8	2	3	2	0	0	1	0	2	0	3	0	1	1	0	1	2	2	0	2	0	2	0	1					
		0.33%	0.26%	0.0%	0.29%	0.77%	0.0%	0.56%	0.40%	0.23%	0.0%	0.17%	0.0%	0.77%	0.0%	0.0%	0.31%	1.29%	1.27%	0.0%	0.46%	0.0%	0.93%	0.90%	0.11%	0.82%	0.54%	0.77%	1.07%	1.31%	0.24%	0.0%	0.0%	0.64%	0.0%	0.46%	0.0%	0.90%	0.0%	0.18%	0.14%	0.0%	0.58%	0.16%	0.39%	0.0%	0.66%	0.0%	0.79%	0.0%	0.29%					
27	"10. ""Аграрная партия России"""	788	31	6	10	6	22	10	48	10	11	26	29	1	0	48	21	8	8	9	24	8	8	4	54	11	24	16	0	8	49	12	4	5	6	48	17	3	4	27	39	34	4	27	16	4	6	3	3	5	11					
		3.69%	8.07%	4.61%	2.93%	1.55%	5.06%	0.62%	3.24%	2.35%	4.41%	2.27%	5.37%	0.77%	0.0%	4.54%	6.54%	5.16%	5.09%	5.35%	11.26%	3.10%	7.47%	3.60%	6.30%	9.09%	2.62%	1.55%	0.0%	3.50%	5.90%	5.47%	1.85%	3.22%	3.70%	11.24%	2.16%	0.90%	2.45%	5.01%	5.50%	8.60%	2.33%	2.17%	3.12%	1.63%	2.0%	3.06%	1.18%	7.04%	3.26%					
28	"11. ""Истинные патриоты России"""	32	1	0	0	0	0	3	2	0	0	1	0	0	0	3	2	0	0	0	5	0	1	1	3	0	0	1	0	0	0	0	0	1	0	0	0	1	0	3	1	1	0	1	0	0	0	1	0	0	0					
		0.14%	0.26%	0.0%	0.0%	0.0%	0.0%	0.18%	0.13%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.28%	0.62%	0.0%	0.0%	0.0%	2.34%	0.0%	0.93%	0.90%	0.35%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.30%	0.0%	0.55%	0.14%	0.25%	0.0%	0.08%	0.0%	0.0%	0.0%	1.02%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	458	6	0	7	7	7	27	30	5	7	24	8	5	0	22	6	3	1	4	8	4	1	3	6	7	49	89	6	4	12	2	4	0	1	8	15	4	6	2	7	8	3	15	6	2	0	0	7	0	10					
		2.14%	1.56%	0.0%	2.05%	1.81%	1.61%	1.69%	2.02%	1.17%	2.81%	2.10%	1.48%	3.87%	0.0%	2.08%	1.86%	1.93%	0.63%	2.38%	3.75%	1.55%	0.93%	2.70%	0.70%	5.78%	5.36%	8.64%	3.22%	1.75%	1.44%	0.91%	1.85%	0.0%	0.61%	1.87%	1.90%	1.20%	3.68%	0.37%	0.98%	2.02%	1.75%	1.20%	1.17%	0.81%	0.0%	0.0%	2.76%	0.0%	2.96%					
30	"13. ""Демократическая партия России"""	73	1	0	1	0	1	4	3	0	2	4	4	0	1	4	7	0	2	1	1	0	0	0	2	0	3	1	1	0	4	0	1	0	1	1	1	0	2	7	3	2	1	3	4	0	0	0	0	0	0					
		0.34%	0.26%	0.0%	0.29%	0.0%	0.23%	0.25%	0.20%	0.0%	0.80%	0.35%	0.74%	0.0%	1.51%	0.37%	2.18%	0.0%	1.27%	0.59%	0.46%	0.0%	0.0%	0.0%	0.23%	0.0%	0.32%	0.09%	0.53%	0.0%	0.48%	0.0%	0.46%	0.0%	0.61%	0.23%	0.12%	0.0%	1.22%	1.30%	0.42%	0.50%	0.58%	0.24%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	39	2	0	3	1	0	1	2	0	0	0	1	2	1	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	2	0	1	0	0	1	1	0	1	1	1	4	0	3	2	0	3	0	1	0	1					
		0.18%	0.52%	0.0%	0.87%	0.25%	0.0%	0.06%	0.13%	0.0%	0.0%	0.0%	0.18%	1.55%	1.51%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.09%	0.53%	0.0%	0.24%	0.0%	0.46%	0.0%	0.0%	0.23%	0.12%	0.0%	0.61%	0.18%	0.14%	1.01%	0.0%	0.24%	0.39%	0.0%	1.0%	0.0%	0.39%	0.0%	0.29%					
32	"15. ""Партия СЛОН"""	37	2	0	1	2	1	2	0	0	0	4	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	1	0	0	2	1	2	4	1	0	1	1	3	0	1	0	0	0	0	0	1	0					
		0.17%	0.52%	0.0%	0.29%	0.51%	0.23%	0.12%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.31%	0.64%	0.63%	0.59%	0.0%	0.0%	0.93%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.12%	0.0%	0.0%	1.29%	0.61%	0.46%	0.50%	0.30%	0.0%	0.18%	0.14%	0.75%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	1.40%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	923	9	7	8	30	17	73	62	12	8	53	21	4	8	45	9	6	18	9	8	3	7	7	33	5	48	65	3	6	34	2	4	4	6	12	41	29	7	27	25	15	4	56	29	10	15	3	1	4	11					
		4.32%	2.34%	5.38%	2.34%	7.77%	3.91%	4.57%	4.19%	2.82%	3.21%	4.64%	3.88%	3.10%	12.12%	4.25%	2.80%	3.87%	11.46%	5.35%	3.75%	1.16%	6.54%	6.30%	3.85%	4.13%	5.25%	6.31%	1.61%	2.63%	4.09%	0.91%	1.85%	2.58%	3.70%	2.81%	5.21%	8.76%	4.29%	5.01%	3.52%	3.79%	2.33%	4.50%	5.66%	4.08%	5.0%	3.06%	0.39%	5.63%	3.26%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	84	1	0	1	1	1	1	2	2	1	3	4	1	1	1	1	1	0	3	2	0	1	0	3	0	2	2	0	0	18	1	3	0	1	1	2	0	0	3	2	4	0	1	1	5	2	0	2	1	2					
		0.39%	0.26%	0.0%	0.29%	0.25%	0.23%	0.06%	0.13%	0.47%	0.40%	0.26%	0.74%	0.77%	1.51%	0.09%	0.31%	0.64%	0.0%	1.78%	0.93%	0.0%	0.93%	0.0%	0.35%	0.0%	0.21%	0.19%	0.0%	0.0%	2.16%	0.45%	1.38%	0.0%	0.61%	0.23%	0.25%	0.0%	0.0%	0.55%	0.28%	1.01%	0.0%	0.08%	0.19%	2.04%	0.66%	0.0%	0.79%	1.40%	0.59%					
35	"18. ""ЛДПР"""	2792	14	18	52	57	72	207	187	40	22	147	75	12	8	171	51	20	13	19	2	38	30	18	148	14	113	124	28	33	48	14	8	10	12	41	118	56	25	58	149	32	22	156	80	44	60	20	46	4	56					
		13.08%	3.64%	13.84%	15.24%	14.76%	16.58%	12.97%	12.64%	9.41%	8.83%	12.87%	13.88%	9.30%	12.12%	16.17%	15.88%	12.90%	8.28%	11.30%	0.93%	14.72%	28.03%	16.21%	17.26%	11.57%	12.37%	12.03%	15.05%	14.47%	5.78%	6.39%	3.70%	6.45%	7.40%	9.60%	15.01%	16.91%	15.33%	10.78%	21.01%	8.10%	12.86%	12.54%	15.62%	17.95%	20.0%	20.40%	18.18%	5.63%	16.61%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	271	7	2	3	3	5	14	20	16	4	11	5	5	1	7	4	1	3	4	3	2	2	2	12	0	13	15	3	0	5	2	8	0	1	4	5	2	2	10	7	12	2	17	7	4	5	1	3	1	6					
		1.26%	1.82%	1.53%	0.87%	0.77%	1.15%	0.87%	1.35%	3.76%	1.60%	0.96%	0.92%	3.87%	1.51%	0.66%	1.24%	0.64%	1.91%	2.38%	1.40%	0.77%	1.86%	1.80%	1.40%	0.0%	1.42%	1.45%	1.61%	0.0%	0.60%	0.91%	3.70%	0.0%	0.61%	0.93%	0.63%	0.60%	1.22%	1.85%	0.98%	3.03%	1.16%	1.36%	1.36%	1.63%	1.66%	1.02%	1.18%	1.40%	1.78%					
37	"20. ""Политическая партия ""Единая Россия"""	5359	77	50	78	93	109	574	402	86	64	250	120	36	12	305	87	29	36	51	22	63	12	26	188	19	178	262	54	55	124	51	51	23	49	71	194	96	35	131	247	103	60	339	115	51	78	14	99	17	73					
		25.10%	20.05%	38.46%	22.87%	24.09%	25.11%	35.98%	27.18%	20.23%	25.70%	21.89%	22.22%	27.90%	18.18%	28.85%	27.10%	18.70%	22.92%	30.35%	10.32%	24.41%	11.21%	23.42%	21.93%	15.70%	19.49%	25.43%	29.03%	24.12%	14.93%	23.28%	23.61%	14.83%	30.24%	16.62%	24.68%	29.00%	21.47%	24.34%	34.83%	26.07%	35.08%	27.25%	22.46%	20.81%	26.0%	14.28%	39.13%	23.94%	21.66%					
38	"21. ""Российская Конституционно-демократическая партия"""	41	0	0	0	2	0	1	2	2	0	2	1	0	0	2	1	1	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	2	1	1	2	1	0	9	0	0	0	0	5	0	0					
		0.19%	0.0%	0.0%	0.0%	0.51%	0.0%	0.06%	0.13%	0.47%	0.0%	0.17%	0.18%	0.0%	0.0%	0.18%	0.31%	0.64%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.10%	0.0%	0.0%	0.0%	0.12%	0.45%	0.0%	0.64%	0.0%	0.0%	0.0%	0.60%	0.61%	0.18%	0.28%	0.25%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	1.97%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	34	1	0	1	0	0	5	1	0	0	5	2	0	0	4	0	0	0	0	2	0	0	0	0	0	6	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	2	0	0					
		0.15%	0.26%	0.0%	0.29%	0.0%	0.0%	0.31%	0.06%	0.0%	0.0%	0.43%	0.37%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.93%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.08%	0.19%	0.0%	0.0%	0.0%	0.79%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2094	64	13	47	45	58	140	123	23	19	122	51	6	5	101	20	16	15	16	42	29	11	10	117	9	106	80	15	28	88	15	21	15	27	51	62	37	18	34	45	59	12	104	51	26	29	14	27	14	14					
		9.81%	16.66%	10.0%	13.78%	11.65%	13.36%	8.77%	8.31%	5.41%	7.63%	10.68%	9.44%	4.65%	7.57%	9.55%	6.23%	10.32%	9.55%	9.52%	19.71%	11.24%	10.28%	9.00%	13.65%	7.43%	11.61%	7.76%	8.06%	12.28%	10.60%	6.84%	9.72%	9.67%	16.66%	11.94%	7.88%	11.17%	11.04%	6.31%	6.34%	14.93%	7.01%	8.36%	9.96%	10.61%	9.66%	14.28%	10.67%	19.71%	4.15%					
																																																								
41	Против всех	1016	7	2	17	17	20	65	61	21	9	43	36	7	8	41	13	11	10	14	13	9	12	7	48	7	65	75	10	7	28	4	3	0	5	22	56	12	15	32	25	12	11	46	27	7	24	10	7	4	11					
		4.76%	1.82%	1.53%	4.98%	4.40%	4.60%	4.07%	4.12%	4.94%	3.61%	3.76%	6.66%	5.42%	12.12%	3.87%	4.04%	7.09%	6.36%	8.33%	6.10%	3.48%	11.21%	6.30%	5.60%	5.78%	7.11%	7.28%	5.37%	3.07%	3.37%	1.82%	1.38%	0.0%	3.08%	5.15%	7.12%	3.62%	9.20%	5.94%	3.52%	3.03%	6.43%	3.69%	5.27%	2.85%	8.0%	10.20%	2.76%	5.63%	3.26%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
