Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																				
Дата голосования: 07.12.2003 0:00:00																																																				
																																																				
Наименование Избирательной комиссии:    Вытегорская																																																				
																																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																				
																																																				
		Сумма	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
18	"1. ""ЕДИНЕНИЕ"""	167	4	5	8	13	7	0	3	14	2	2	4	1	0	6	0	1	1	0	3	5	5	3	0	4	0	0	8	2	2	0	5	11	4	8	6	4	0	2	3	10	1	3	6	1	0					
		1.26%	0.39%	0.83%	0.94%	1.43%	0.77%	0.0%	2.83%	2.54%	1.81%	1.39%	1.60%	0.75%	0.0%	8.57%	0.0%	1.14%	0.69%	0.0%	2.43%	2.17%	0.86%	3.89%	0.0%	1.18%	0.0%	0.0%	1.88%	1.09%	5.26%	0.0%	1.05%	1.66%	0.84%	2.85%	2.09%	3.44%	0.0%	1.96%	0.69%	1.65%	0.62%	1.41%	1.43%	1.01%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	170	26	10	17	17	29	2	0	5	0	1	2	2	0	1	0	0	2	0	1	1	5	0	0	1	0	2	5	2	0	2	1	9	8	0	0	4	0	1	6	2	0	1	5	0	0					
		1.29%	2.55%	1.66%	2.0%	1.87%	3.20%	1.15%	0.0%	0.90%	0.0%	0.69%	0.80%	1.50%	0.0%	1.42%	0.0%	0.0%	1.39%	0.0%	0.81%	0.43%	0.86%	0.0%	0.0%	0.29%	0.0%	1.12%	1.17%	1.09%	0.0%	2.5%	0.21%	1.35%	1.69%	0.0%	0.0%	3.44%	0.0%	0.98%	1.38%	0.33%	0.0%	0.47%	1.19%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	491	25	21	25	32	30	7	0	31	5	4	4	1	1	5	1	0	3	3	6	3	22	4	8	13	7	7	26	6	0	2	15	22	17	10	13	6	1	7	22	26	6	10	22	11	1					
		3.72%	2.45%	3.5%	2.94%	3.52%	3.31%	4.04%	0.0%	5.62%	4.54%	2.79%	1.60%	0.75%	1.36%	7.14%	0.92%	0.0%	2.09%	6.12%	4.87%	1.30%	3.79%	5.19%	11.76%	3.85%	4.19%	3.93%	6.11%	3.29%	0.0%	2.5%	3.16%	3.32%	3.60%	3.57%	4.52%	5.17%	1.63%	6.86%	5.08%	4.29%	3.77%	4.71%	5.26%	11.11%	3.57%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	171	17	9	16	5	20	4	0	3	2	0	1	0	2	1	1	0	0	0	1	3	3	0	0	6	1	2	6	1	0	0	4	8	3	1	2	2	0	1	8	11	17	2	8	0	0					
		1.29%	1.66%	1.5%	1.88%	0.55%	2.21%	2.31%	0.0%	0.54%	1.81%	0.0%	0.40%	0.0%	2.73%	1.42%	0.92%	0.0%	0.0%	0.0%	0.81%	1.30%	0.51%	0.0%	0.0%	1.78%	0.59%	1.12%	1.41%	0.54%	0.0%	0.0%	0.84%	1.20%	0.63%	0.35%	0.69%	1.72%	0.0%	0.98%	1.84%	1.81%	10.69%	0.94%	1.91%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	49	6	4	3	2	5	1	0	1	0	1	1	1	0	1	2	0	0	0	0	3	2	0	0	2	0	0	1	0	0	1	1	1	2	0	0	0	0	0	5	0	1	0	2	0	0					
		0.37%	0.58%	0.66%	0.35%	0.22%	0.55%	0.57%	0.0%	0.18%	0.0%	0.69%	0.40%	0.75%	0.0%	1.42%	1.85%	0.0%	0.0%	0.0%	0.0%	1.30%	0.34%	0.0%	0.0%	0.59%	0.0%	0.0%	0.23%	0.0%	0.0%	1.25%	0.21%	0.15%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	1.15%	0.0%	0.62%	0.0%	0.47%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	32	5	2	2	1	2	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	2	1	1	0	0	1	0	1	0	0	0	0	0	2	0	2	0	1	0	1	2	0	1	1	0					
		0.24%	0.49%	0.33%	0.23%	0.11%	0.22%	0.0%	0.0%	0.0%	0.0%	1.39%	0.0%	0.0%	0.0%	0.0%	1.85%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	1.29%	1.47%	0.0%	0.0%	0.56%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	1.72%	0.0%	0.98%	0.0%	0.16%	1.25%	0.0%	0.23%	1.01%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	55	2	3	3	6	7	1	0	3	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	3	6	0	0	1	0	2	3	2	3	1	0	0	2	0	1	1	0	0	0					
		0.41%	0.19%	0.5%	0.35%	0.66%	0.77%	0.57%	0.0%	0.54%	0.0%	0.69%	0.0%	0.0%	0.0%	1.42%	0.0%	0.0%	0.69%	0.0%	0.0%	0.43%	0.17%	0.0%	0.0%	0.0%	0.0%	1.68%	1.41%	0.0%	0.0%	1.25%	0.0%	0.30%	0.63%	0.71%	1.04%	0.86%	0.0%	0.0%	0.46%	0.0%	0.62%	0.47%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	17	3	3	1	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	1	0	0	0	0	1	0	0					
		0.12%	0.29%	0.5%	0.11%	0.22%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.35%	0.34%	0.0%	0.0%	0.98%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	37	4	3	0	1	4	0	0	3	2	0	1	0	1	0	1	0	0	1	0	0	3	0	0	0	1	0	1	0	0	0	1	3	2	0	1	0	0	0	1	0	1	0	1	0	1					
		0.28%	0.39%	0.5%	0.0%	0.11%	0.44%	0.0%	0.0%	0.54%	1.81%	0.0%	0.40%	0.0%	1.36%	0.0%	0.92%	0.0%	0.0%	2.04%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.59%	0.0%	0.23%	0.0%	0.0%	0.0%	0.21%	0.45%	0.42%	0.0%	0.34%	0.0%	0.0%	0.0%	0.23%	0.0%	0.62%	0.0%	0.23%	0.0%	3.57%					
27	"10. ""Аграрная партия России"""	762	43	21	53	26	40	10	7	54	16	10	26	10	1	7	7	5	32	1	21	6	50	3	5	21	32	14	24	42	2	6	25	15	18	5	3	0	1	11	18	25	3	3	20	19	1					
		5.78%	4.22%	3.5%	6.23%	2.86%	4.42%	5.78%	6.60%	9.80%	14.54%	6.99%	10.44%	7.51%	1.36%	9.99%	6.48%	5.74%	22.37%	2.04%	17.07%	2.60%	8.62%	3.89%	7.35%	6.23%	19.16%	7.86%	5.64%	23.07%	5.26%	7.5%	5.27%	2.26%	3.81%	1.78%	1.04%	0.0%	1.63%	10.78%	4.15%	4.12%	1.88%	1.41%	4.78%	19.19%	3.57%					
28	"11. ""Истинные патриоты России"""	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0					
		0.03%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	126	11	1	15	8	9	1	0	11	0	1	5	2	0	1	2	2	0	0	1	0	4	0	2	1	1	1	7	1	4	2	8	2	1	3	2	4	1	1	2	3	1	3	2	0	0					
		0.95%	1.08%	0.16%	1.76%	0.88%	0.99%	0.57%	0.0%	1.99%	0.0%	0.69%	2.00%	1.50%	0.0%	1.42%	1.85%	2.29%	0.0%	0.0%	0.81%	0.0%	0.68%	0.0%	2.94%	0.29%	0.59%	0.56%	1.64%	0.54%	10.52%	2.5%	1.68%	0.30%	0.21%	1.07%	0.69%	3.44%	1.63%	0.98%	0.46%	0.49%	0.62%	1.41%	0.47%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	27	0	1	1	1	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	4	0	0	0	1	0	2	0	0	1	0	0	1	3	1	0	3	0	0					
		0.20%	0.0%	0.16%	0.11%	0.11%	0.11%	0.0%	0.0%	0.18%	0.0%	0.69%	0.80%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.17%	0.0%	0.0%	0.29%	0.0%	0.0%	0.94%	0.0%	0.0%	0.0%	0.21%	0.0%	0.42%	0.0%	0.0%	0.86%	0.0%	0.0%	0.23%	0.49%	0.62%	0.0%	0.71%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	13	0	2	0	0	1	0	0	2	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0					
		0.09%	0.0%	0.33%	0.0%	0.0%	0.11%	0.0%	0.0%	0.36%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.92%	1.14%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.47%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	14	0	0	3	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	2	0					
		0.10%	0.0%	0.0%	0.35%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.92%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.59%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.16%	0.0%	0.0%	0.0%	2.02%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	735	81	26	64	75	71	8	4	21	4	8	21	3	5	5	7	5	7	4	3	9	28	6	3	23	11	9	15	7	2	2	17	31	23	8	9	6	4	4	41	28	4	8	6	9	0					
		5.58%	7.95%	4.33%	7.52%	8.25%	7.85%	4.62%	3.77%	3.81%	3.63%	5.59%	8.43%	2.25%	6.84%	7.14%	6.48%	5.74%	4.89%	8.16%	2.43%	3.91%	4.82%	7.79%	4.41%	6.82%	6.58%	5.05%	3.52%	3.84%	5.26%	2.5%	3.58%	4.68%	4.87%	2.85%	3.13%	5.17%	6.55%	3.92%	9.46%	4.62%	2.51%	3.77%	1.43%	9.09%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	40	2	1	5	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	3	1	0	1	0	0	1	3	0	7	0	0	0	2	0	5	1	0	2	2	0	0					
		0.30%	0.19%	0.16%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	1.14%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.89%	0.59%	0.0%	0.23%	0.0%	0.0%	1.25%	0.63%	0.0%	1.48%	0.0%	0.0%	0.0%	3.27%	0.0%	1.15%	0.16%	0.0%	0.94%	0.47%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1696	166	120	106	131	124	34	12	55	11	20	12	25	4	10	17	8	14	7	20	32	62	14	5	39	26	24	73	31	2	9	67	71	67	42	34	7	10	15	30	61	21	13	39	4	2					
		12.87%	16.30%	20.0%	12.47%	14.41%	13.71%	19.65%	11.32%	9.98%	10.0%	13.98%	4.81%	18.79%	5.47%	14.28%	15.74%	9.19%	9.79%	14.28%	16.26%	13.91%	10.68%	18.18%	7.35%	11.57%	15.56%	13.48%	17.17%	17.03%	5.26%	11.25%	14.13%	10.72%	14.19%	14.99%	11.84%	6.03%	16.39%	14.70%	6.92%	10.06%	13.20%	6.13%	9.33%	4.04%	7.14%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	325	22	16	27	28	15	3	6	10	1	7	2	5	0	1	6	0	0	0	3	5	14	3	1	4	3	1	14	8	0	5	13	12	6	3	12	1	3	4	19	12	4	14	7	3	2					
		2.46%	2.16%	2.66%	3.17%	3.08%	1.65%	1.73%	5.66%	1.81%	0.90%	4.89%	0.80%	3.75%	0.0%	1.42%	5.55%	0.0%	0.0%	0.0%	2.43%	2.17%	2.41%	3.89%	1.47%	1.18%	1.79%	0.56%	3.29%	4.39%	0.0%	6.25%	2.74%	1.81%	1.27%	1.07%	4.18%	0.86%	4.91%	3.92%	4.38%	1.98%	2.51%	6.60%	1.67%	3.03%	7.14%					
37	"20. ""Политическая партия ""Единая Россия"""	6153	412	260	352	426	389	62	59	264	51	77	134	77	50	20	42	51	67	23	52	128	266	22	34	171	62	93	177	60	19	36	205	369	252	173	148	59	28	33	201	294	77	123	207	35	13					
		46.71%	40.47%	43.33%	41.41%	46.86%	43.03%	35.83%	55.66%	47.91%	46.36%	53.84%	53.81%	57.89%	68.49%	28.57%	38.88%	58.62%	46.85%	46.93%	42.27%	55.65%	45.86%	28.57%	49.99%	50.74%	37.12%	52.24%	41.64%	32.96%	50.0%	45.0%	43.24%	55.74%	53.38%	61.78%	51.56%	50.86%	45.90%	32.35%	46.42%	48.51%	48.42%	58.01%	49.52%	35.35%	46.42%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	2	1	1	0	2	0	0	0	0	0	2	0	0	0	0	0	1	0	3	1	2	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	3	3	0	0	0	1	0					
		0.20%	0.19%	0.16%	0.11%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.80%	0.0%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	2.43%	0.43%	0.34%	1.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.34%	0.0%	1.63%	0.0%	0.69%	0.49%	0.0%	0.0%	0.0%	1.01%	0.0%					
39	"22. ""Развитие предпринимательства"""	27	3	2	2	4	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	4	0	1	0	1	0	0	0	0	1	0	0	0	0	0					
		0.20%	0.29%	0.33%	0.23%	0.44%	0.22%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.89%	0.0%	1.12%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	0.21%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1426	151	63	111	98	116	32	12	49	11	4	15	4	4	7	14	2	7	6	7	25	77	7	3	35	6	11	40	15	4	6	80	55	42	14	23	12	6	14	41	84	14	21	63	10	5					
		10.82%	14.83%	10.5%	13.05%	10.78%	12.83%	18.49%	11.32%	8.89%	10.0%	2.79%	6.02%	3.00%	5.47%	9.99%	12.96%	2.29%	4.89%	12.24%	5.69%	10.86%	13.27%	9.09%	4.41%	10.38%	3.59%	6.17%	9.41%	8.24%	10.52%	7.5%	16.87%	8.30%	8.89%	4.99%	8.01%	10.34%	9.83%	13.72%	9.46%	13.86%	8.80%	9.90%	15.07%	10.10%	17.85%					
																																																				
41	Против всех	248	18	18	17	13	13	3	2	12	1	2	5	1	1	1	1	7	6	1	1	5	7	6	1	5	5	4	8	1	1	1	4	5	7	2	11	0	2	5	10	14	3	4	8	3	3					
		1.88%	1.76%	3.0%	2.0%	1.43%	1.43%	1.73%	1.88%	2.17%	0.90%	1.39%	2.00%	0.75%	1.36%	1.42%	0.92%	8.04%	4.19%	2.04%	0.81%	2.17%	1.20%	7.79%	1.47%	1.48%	2.99%	2.24%	1.88%	0.54%	2.63%	1.25%	0.84%	0.75%	1.48%	0.71%	3.83%	0.0%	3.27%	4.90%	2.30%	2.31%	1.88%	1.88%	1.91%	3.03%	10.71%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
